Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
379,Reece James,ENG,"DF,MF",Sheffield Weds,30-062,1993,7,294,42,12.6,3.3,0.91,85,0.30,1.21,10,3.03,0.57,0.61,1.21,-0.61,-0.61,+0.14,1.24,1.18,0.06,+0.05,+0.27,https://fbref.com/en/players/5bc2f6ca/Reece-James,5bc2f6ca,EFL Championship
380,Viktor Johansson,SWE,GK,Rotherham Utd,25-116,1998,26,2340,90,100.0,26.0,1.00,90,1.00,0.00,,0.00,0.69,0.92,1.92,-1.00,-1.00,,0.68,1.85,-1.17,-1.17,,https://fbref.com/en/players/e4a588a7/Viktor-Johansson,e4a588a7,EFL Championship
381,Rafferty John Pedder,ENG,MF,QPR,21-277,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/fc4fc1ff/Rafferty-John-Pedder,fc4fc1ff,EFL Championship
382,Daniel Johnson,JAM,"MF,FW",Stoke City,31-092,1992,24,1566,65,66.9,17.4,1.03,81,0.46,0.34,20,0.00,1.21,0.98,1.15,-0.17,-0.17,+0.29,1.05,1.13,-0.08,-0.08,+0.26,https://fbref.com/en/players/6d477b52/Daniel-Johnson,6d477b52,EFL Championship
383,Marvin Johnson,ENG,"DF,FW",Sheffield Weds,33-038,1990,12,829,69,35.4,9.2,0.87,88,0.76,0.43,31,0.11,1.33,1.20,1.63,-0.43,-0.43,+0.46,1.22,1.12,0.10,+0.09,+0.43,https://fbref.com/en/players/dc82e7f1/Marvin-Johnson,dc82e7f1,EFL Championship
384,Nikola Jojić,SRB,MF,Stoke City,20-115,2003,1,1,1,0.0,0.0,0,,0,1,1,6,0.00,0,0,0,0.00,+0.27,0.0,0.0,0.0,0.00,+0.17,https://fbref.com/en/players/56f47c4f/Nikola-Jojic,56f47c4f,EFL Championship
385,Alfie Jones,ENG,DF,Hull City,26-093,1997,25,2250,90,96.2,25.0,1.00,90,1.00,0.00,,0.00,1.56,1.60,1.36,0.24,+0.24,+2.24,1.36,1.12,0.24,+0.24,+0.25,https://fbref.com/en/players/e5c107a1/Alfie-Jones,e5c107a1,EFL Championship
386,Isaiah Jones,ENG,FW,Middlesbrough,24-196,1999,24,1738,72,74.3,19.3,1.04,83,0.47,0.21,21,0.05,1.50,1.61,1.30,0.31,+0.31,+1.36,1.66,1.02,0.64,+0.64,+0.57,https://fbref.com/en/players/422ee5c7/Isaiah-Jones,422ee5c7,EFL Championship
387,Jamie Jones,ENG,GK,Middlesbrough,34-324,1989,0,,,,,0,,0,0,,5,,,,,,,,,,,,https://fbref.com/en/players/8bba5887/Jamie-Jones,8bba5887,EFL Championship
388,Patrick Jones,WAL,"MF,FW",Huddersfield,20-213,2003,3,51,17,2.2,0.6,0.00,,0.00,5.00,17,10.0,0.00,0.00,1.67,-1.67,-1.76,-1.10,1.83,1.83,-0.17,-0.12,+0.41,https://fbref.com/en/players/90ee44a0/Patrick-Jones,90ee44a0,EFL Championship
389,Mateo Joseph,ENG,FW,Leeds United,20-081,2003,5,44,9,1.9,0.5,0.00,,0.00,10.0,9,8.00,1.20,2.00,2.00,0.00,0.00,-0.78,2.00,0.20,1.80,+1.82,+1.01,https://fbref.com/en/players/6ad43f9a/Mateo-Joseph,6ad43f9a,EFL Championship
390,Bae Junho,KOR,"FW,MF",Stoke City,20-140,2003,19,983,52,42.0,10.9,0.92,80,0.37,0.83,20,0.28,0.74,0.83,1.19,-0.37,-0.37,-0.17,1.13,1.29,-0.17,-0.17,0.00,https://fbref.com/en/players/0895ffb1/Bae-Junho,0895ffb1,EFL Championship
391,James Justin,ENG,DF,Leicester City,25-319,1998,20,1448,72,61.9,16.1,0.93,87,0.62,0.31,28,0.37,2.60,2.42,0.75,1.68,+1.68,+0.77,2.05,0.92,1.13,+1.13,+0.57,https://fbref.com/en/players/fb614c44/James-Justin,fb614c44,EFL Championship
392,Lukas Jutkiewicz,ENG,"FW,MF",Birmingham City,34-286,1989,19,465,24,19.9,5.2,0.58,77,0.00,3.08,15,0.77,1.21,1.35,2.12,-0.77,-0.77,-0.44,1.23,1.85,-0.62,-0.62,-0.37,https://fbref.com/en/players/3943a06f/Lukas-Jutkiewicz,3943a06f,EFL Championship
393,Osman Kakay,SLE,DF,QPR,26-136,1997,23,1575,68,67.3,17.5,1.03,83,0.74,0.29,16,0.17,0.87,0.69,1.66,-0.97,-0.97,-1.09,0.85,1.46,-0.61,-0.61,-0.44,https://fbref.com/en/players/0aed0751/Osman-Kakay,0aed0751,EFL Championship
394,Glen Kamara,FIN,MF,Leeds United,28-072,1995,18,1325,74,56.6,14.7,1.09,82,0.48,0.14,6,0.27,2.17,2.11,1.02,1.09,+1.09,+0.73,1.79,0.78,1.01,+1.01,+0.44,https://fbref.com/en/players/4da9191b/Glen-Kamara,4da9191b,EFL Championship
395,David Kasumu,ENG,"MF,DF",Huddersfield,24-095,1999,13,998,77,42.6,11.1,1.08,83,0.81,0.09,1,0.09,1.31,1.26,1.62,-0.36,-0.36,+0.58,0.77,1.56,-0.79,-0.80,-0.49,https://fbref.com/en/players/9af82a9f/David-Kasumu,9af82a9f,EFL Championship
396,Calum Kavanagh,IRL,"FW,DF",Middlesbrough,20-125,2003,2,7,4,0.3,0.1,0.00,,0.00,20.0,4,30.0,0.00,0.00,0.00,0.00,0.00,+0.04,1.00,0.00,1.00,+1.74,+1.25,https://fbref.com/en/players/bdcbfc2d/Calum-Kavanagh,bdcbfc2d,EFL Championship
397,Edo Kayembe,COD,MF,Watford,25-219,1998,21,1436,68,61.4,16.0,0.94,86,0.69,0.38,24,0.25,1.33,1.50,1.50,0.00,0.00,-0.60,1.36,1.20,0.16,+0.16,+0.11,https://fbref.com/en/players/f99b71de/Edo-Kayembe,f99b71de,EFL Championship
398,Joshua Kayode,NGA,"MF,FW",Rotherham Utd,31-089,1992,4,48,12,2.1,0.5,0.00,,0.00,8.00,12,0.00,0.25,0.00,4.00,-4.00,-3.75,-2.81,0.20,3.60,-3.40,-3.17,-2.05,https://fbref.com/en/players/95d39da6/Joshua-Kayode,95d39da6,EFL Championship
399,Will Keane,IRL,"FW,MF",Preston,30-362,1993,18,1071,60,45.8,11.9,1.18,71,0.42,0.34,21,0.34,1.33,1.51,1.68,-0.17,-0.17,+0.61,0.85,1.32,-0.47,-0.47,-0.11,https://fbref.com/en/players/fc7f8f87/Will-Keane,fc7f8f87,EFL Championship
400,Georgie Kelly,IRL,FW,Rotherham Utd,27-057,1996,17,310,18,13.2,3.4,0.29,76,0.00,4.71,15,1.76,0.59,1.47,4.12,-2.65,-2.61,-1.86,0.88,3.35,-2.47,-2.45,-1.48,https://fbref.com/en/players/003db40b/Georgie-Kelly,003db40b,EFL Championship
401,Liam Kelly,SCO,MF,Coventry City,33-332,1990,8,420,53,17.9,4.7,1.06,73,0.64,0.64,18,1.70,1.50,1.49,1.49,0.00,0.00,-0.47,1.13,1.00,0.13,+0.13,-0.17,https://fbref.com/en/players/f92eb2a4/Liam-Kelly,f92eb2a4,EFL Championship
402,Charlie Kelman,USA,"MF,FW",QPR,22-067,2001,11,244,22,10.4,2.7,1.11,61,0.00,2.96,8,3.33,1.18,1.85,1.85,0.00,0.00,+0.69,1.15,1.74,-0.59,-0.60,-0.16,https://fbref.com/en/players/d7cf39b1/Charlie-Kelman,d7cf39b1,EFL Championship
403,Kaine Kessler,ENG,"DF,MF",Plymouth Argyle,21-077,2002,23,1644,71,70.3,18.3,0.98,84,0.60,0.27,25,0.11,1.22,1.64,1.58,0.05,+0.05,+0.44,1.22,1.68,-0.46,-0.46,-0.06,https://fbref.com/en/players/9b066938/Kaine-Kessler,9b066938,EFL Championship
404,Josh Key,ENG,"DF,FW",Swansea City,24-050,1999,19,1461,77,62.4,16.2,1.05,85,0.86,0.12,10,0.00,1.26,1.60,1.48,0.12,+0.12,+0.74,1.30,1.43,-0.12,-0.12,+0.70,https://fbref.com/en/players/98882eb8/Josh-Key,98882eb8,EFL Championship
405,Brandon Khela,ENG,FW,Birmingham City,18-354,2005,1,3,3,0.1,0.0,0,,0,1,3,12,3.00,1,1,0,0.00,+0.42,0.0,0.9,-0.9,-26.79,-26.50,https://fbref.com/en/players/aedc4924/Brandon-Khela,aedc4924,EFL Championship
406,Andy King,WAL,"DF,MF",Bristol City,35-071,1988,6,223,37,9.5,2.5,0.80,78,0.40,1.60,17,3.20,1.67,1.60,0.80,0.80,+0.81,+0.81,0.76,1.32,-0.56,-0.57,-0.68,https://fbref.com/en/players/d790907f/Andy-King,d790907f,EFL Championship
407,Cédric Kipré,CIV,DF,West Brom,27-030,1996,25,2199,88,94.0,24.4,1.02,88,0.90,0.00,,0.04,1.64,1.48,0.98,0.49,+0.49,+0.49,1.20,0.96,0.24,+0.24,-0.19,https://fbref.com/en/players/9f30e7ed/Cedric-Kipre,9f30e7ed,EFL Championship
408,Liam Kitching,ENG,DF,Coventry City,24-099,1999,14,1096,78,46.8,12.2,0.98,88,0.82,0.16,19,0.41,1.57,1.48,0.90,0.57,+0.57,+0.36,1.41,1.32,0.09,+0.09,-0.35,https://fbref.com/en/players/23aa33e2/Liam-Kitching,23aa33e2,EFL Championship
409,Kristoffer Klaesson,NOR,GK,Leeds United,23-042,2000,1,90,90,3.8,1.0,1.00,90,1.00,0.00,,3.00,3.00,3.00,0.00,3.00,+3.00,+2.32,2.80,0.50,2.30,+2.32,+1.55,https://fbref.com/en/players/3f70db80/Kristoffer-Klaesson,3f70db80,EFL Championship
410,Jason Knight,IRL,"MF,FW",Bristol City,22-329,2001,26,2210,85,94.4,24.6,1.02,86,0.73,0.04,53,0.00,1.38,1.10,1.10,0.00,0.00,-1.38,1.12,1.07,0.05,+0.05,+0.03,https://fbref.com/en/players/b83ec960/Jason-Knight,b83ec960,EFL Championship
411,Jamie Knight-Lebel,CAN,DF,Bristol City,19-015,2004,1,18,18,0.8,0.2,0.00,,0.00,5.00,18,90.0,0.00,0.00,5.00,-5.00,-5.00,-5.12,0.00,1.50,-1.50,-1.34,-1.40,https://fbref.com/en/players/2271d81a/Jamie-Knight-Lebel,2271d81a,EFL Championship
412,Rayan Kolli,ENG,"FW,MF",QPR,18-332,2005,10,171,17,7.3,1.9,0.00,,0.00,5.26,17,2.63,0.50,1.05,1.58,-0.53,-0.53,+0.10,1.00,1.26,-0.26,-0.25,+0.23,https://fbref.com/en/players/55388631/Rayan-Kolli,55388631,EFL Championship
413,Ismaël Koné,CAN,MF,Watford,21-216,2002,23,1371,60,58.6,15.2,0.99,74,0.20,0.53,33,0.20,1.48,1.71,1.38,0.33,+0.33,+0.24,1.29,1.20,0.09,+0.09,-0.08,https://fbref.com/en/players/e0220b70/Ismael-Kone,e0220b70,EFL Championship
414,Josh Koroma,ENG,"FW,DF",Huddersfield,25-061,1998,22,1393,63,59.5,15.5,1.03,77,0.26,0.39,28,0.13,1.09,1.16,1.74,-0.58,-0.58,+0.27,1.17,1.53,-0.36,-0.36,+0.40,https://fbref.com/en/players/68ea7714/Josh-Koroma,68ea7714,EFL Championship
415,Tim Krul,NED,GK,Norwich City,35-280,1988,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/f23f9d20/Tim-Krul,f23f9d20,EFL Championship
416,Mykola Kukharevych,UKR,"FW,MF",Swansea City,22-191,2001,9,113,13,4.8,1.3,0.00,,0.00,6.92,13,3.08,1.11,1.54,2.31,-0.77,-0.80,-0.68,0.85,1.77,-0.85,-0.91,-0.55,https://fbref.com/en/players/8197a269/Mykola-Kukharevych,8197a269,EFL Championship
417,Freddie Ladapo,ENG,FW,Ipswich Town,30-341,1993,17,350,21,15.0,3.9,0.51,63,0.00,3.85,15,2.05,1.94,3.08,1.28,1.79,+1.80,+1.44,2.23,1.62,0.59,+0.60,+0.11,https://fbref.com/en/players/da2b8db3/Freddie-Ladapo,da2b8db3,EFL Championship
418,Ethan Laird,ENG,DF,Birmingham City,22-245,2001,8,498,62,21.3,5.5,1.27,67,0.18,0.18,29,0.18,1.50,1.64,0.91,0.73,+0.72,+1.46,1.16,1.13,0.04,+0.04,+0.46,https://fbref.com/en/players/8267f8d4/Ethan-Laird,8267f8d4,EFL Championship
419,Ziyad Larkeche,FRA,"DF,FW",QPR,21-111,2002,13,327,25,14.0,3.6,0.83,60,0.00,2.78,15,3.33,1.08,0.83,1.94,-1.11,-1.10,-0.56,0.81,1.61,-0.83,-0.82,-0.42,https://fbref.com/en/players/83ee4327/Ziyad-Larkeche,83ee4327,EFL Championship
420,Joël Latibeaudière,JAM,"DF,MF",Coventry City,24-002,2000,24,1490,62,63.7,16.6,0.90,89,0.84,0.54,17,0.12,1.38,1.57,1.20,0.36,+0.36,-0.06,1.43,1.23,0.19,+0.19,-0.22,https://fbref.com/en/players/a4183553/Joel-Latibeaudiere,a4183553,EFL Championship
421,Emmanuel Latte Lath,CIV,FW,Middlesbrough,25-006,1999,16,966,60,41.3,10.7,0.93,84,0.56,0.56,22,0.28,1.25,1.78,1.68,0.09,+0.09,+0.22,1.63,1.31,0.32,+0.32,-0.31,https://fbref.com/en/players/1c9cfad4/Emmanuel-Latte-Lath,1c9cfad4,EFL Championship
422,Josh Laurent,ENG,MF,Stoke City,28-247,1995,22,1515,69,64.7,16.8,1.01,85,0.77,0.30,14,0.06,1.09,0.95,1.37,-0.42,-0.42,-0.42,1.25,1.20,0.05,+0.05,+0.61,https://fbref.com/en/players/f0068e0f/Josh-Laurent,f0068e0f,EFL Championship
423,Roméo Lavia,BEL,MF,Southampton,20-002,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/ecad9aa5/Romeo-Lavia,ecad9aa5,EFL Championship
424,Tom Leahy,ENG,FW,Millwall,19-283,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/a2f34f23/Tom-Leahy,a2f34f23,EFL Championship
425,Ryan Ledson,ENG,MF,Preston,26-142,1997,18,1160,64,49.6,12.9,1.09,80,0.47,0.31,10,0.62,1.44,1.24,1.71,-0.47,-0.47,+0.07,0.78,1.20,-0.43,-0.42,-0.03,https://fbref.com/en/players/33a5c9b8/Ryan-Ledson,33a5c9b8,EFL Championship
426,Tom Lees,ENG,DF,Huddersfield,33-041,1990,18,1351,75,57.7,15.0,1.00,85,0.80,0.20,25,0.13,0.89,0.93,1.67,-0.73,-0.73,-0.10,0.71,1.47,-0.76,-0.76,-0.57,https://fbref.com/en/players/8c9aab00/Tom-Lees,8c9aab00,EFL Championship
427,Greg Leigh,JAM,DF,Ipswich Town,29-100,1994,1,1,1,0.0,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-0.58,0.1,0.3,-0.2,-19.94,-20.46,https://fbref.com/en/players/9684b64f/Greg-Leigh,9684b64f,EFL Championship
428,Lewis Leigh,ENG,MF,Preston,20-034,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/be26ecbe/Lewis-Leigh,be26ecbe,EFL Championship
429,Dexter Lembikisa,JAM,DF,Rotherham Utd,20-065,2003,25,2004,80,85.6,22.3,0.99,87,0.81,0.13,28,0.04,0.72,0.85,1.97,-1.12,-1.12,-0.85,0.64,1.87,-1.22,-1.23,-0.43,https://fbref.com/en/players/0bdda685/Dexter-Lembikisa,0bdda685,EFL Championship
430,Darragh Lenihan,IRL,DF,Middlesbrough,29-298,1994,8,720,90,30.8,8.0,1.00,90,1.00,0.00,,0.25,0.63,0.88,1.88,-1.00,-1.00,-1.39,1.69,1.29,0.39,+0.39,-0.15,https://fbref.com/en/players/274deb82/Darragh-Lenihan,274deb82,EFL Championship
431,Harry Leonard,ENG,FW,Blackburn,20-118,2003,18,777,43,33.2,8.6,0.93,64,0.12,1.16,26,0.35,1.22,1.40,2.79,-1.40,-1.39,-1.56,1.34,1.83,-0.49,-0.48,-0.74,https://fbref.com/en/players/b8c665a1/Harry-Leonard,b8c665a1,EFL Championship
432,Ryan Leonard,ENG,DF,Millwall,31-229,1992,20,1470,74,62.8,16.3,0.98,90,0.98,0.25,8,0.18,1.50,1.10,0.98,0.12,+0.12,+0.64,1.10,1.22,-0.12,-0.12,+0.27,https://fbref.com/en/players/fd45ca7b/Ryan-Leonard,fd45ca7b,EFL Championship
433,Mehdi Léris,ALG,"FW,DF",Stoke City,25-230,1998,16,1121,70,47.9,12.5,1.04,80,0.40,0.24,29,0.32,0.94,0.64,1.12,-0.48,-0.48,-0.41,0.86,1.19,-0.34,-0.34,-0.34,https://fbref.com/en/players/7d3cbc67/Mehdi-Leris,7d3cbc67,EFL Championship
434,Jamal Lewis,NIR,DF,Watford,25-348,1998,19,1475,78,63.0,16.4,1.04,82,0.61,0.12,40,0.00,1.53,1.46,1.22,0.24,+0.24,+0.04,1.20,1.16,0.04,+0.04,-0.22,https://fbref.com/en/players/efb9215a/Jamal-Lewis,efb9215a,EFL Championship
435,Jamie Lindsay,SCO,MF,Rotherham Utd,28-089,1995,10,588,59,25.1,6.5,1.08,77,0.15,0.46,16,0.31,0.70,0.77,1.38,-0.62,-0.61,+0.52,0.54,1.40,-0.86,-0.86,+0.40,https://fbref.com/en/players/e36e218a/Jamie-Lindsay,e36e218a,EFL Championship
436,Liam Lindsay,SCO,DF,Preston,28-088,1995,26,2333,90,99.7,25.9,1.00,90,0.97,0.00,,0.00,1.35,1.20,1.70,-0.50,-0.50,-0.50,0.82,1.23,-0.41,-0.41,-0.17,https://fbref.com/en/players/30d47f6f/Liam-Lindsay,30d47f6f,EFL Championship
437,Filip Lissah,ENG,DF,Swansea City,19-031,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/6aff3cd4/Filip-Lissah,6aff3cd4,EFL Championship
438,Jake Livermore,ENG,MF,Watford,34-055,1989,18,1334,74,57.0,14.8,1.08,80,0.61,0.14,30,0.34,1.67,1.55,1.15,0.41,+0.40,+0.40,1.33,1.00,0.33,+0.33,+0.49,https://fbref.com/en/players/b98570d1/Jake-Livermore,b98570d1,EFL Championship
439,Thimothee Lo Tutala,FRA,GK,Hull City,20-329,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,,https://fbref.com/en/players/28efa226/Thimothee-Lo-Tutala,28efa226,EFL Championship
440,Jason Lokilo,BEL,FW,Hull City,25-113,1998,16,598,37,25.6,6.6,0.91,70,0.15,1.52,18,0.30,1.56,2.27,0.91,1.36,+1.35,+1.61,1.82,0.83,0.98,+0.98,+1.00,https://fbref.com/en/players/fad4d5e8/Jason-Lokilo,fad4d5e8,EFL Championship
441,George Long,ENG,GK,Norwich City,30-064,1993,7,600,86,25.6,6.7,0.90,90,0.90,0.15,60,2.54,0.86,1.49,2.39,-0.90,-0.90,-1.21,1.19,1.45,-0.27,-0.27,-0.09,https://fbref.com/en/players/754e3f2d/George-Long,754e3f2d,EFL Championship
442,Kevin Long,IRL,DF,Birmingham City,33-143,1990,13,1170,90,50.0,13.0,1.00,90,1.00,0.00,,0.31,1.38,1.15,1.08,0.08,+0.08,+1.00,1.21,1.09,0.12,+0.12,+0.88,https://fbref.com/en/players/5a4280b1/Kevin-Long,5a4280b1,EFL Championship
443,Emmanuel Longelo,ENG,DF,Birmingham City,23-012,2000,17,1015,60,43.4,11.3,0.88,90,0.88,0.62,16,0.62,1.12,1.24,2.21,-0.97,-0.98,-0.98,0.99,1.68,-0.69,-0.69,-0.65,https://fbref.com/en/players/ea76b7e8/Emmanuel-Longelo,ea76b7e8,EFL Championship
444,Ryan Longman,ENG,"FW,MF",Hull City,23-063,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/9af7cc6d/Ryan-Longman,9af7cc6d,EFL Championship
445,Ryan Longman,ENG,"MF,FW",Millwall,23-063,2000,18,768,43,32.8,8.5,1.06,68,0.12,1.06,18,0.35,1.00,1.29,1.53,-0.24,-0.23,-0.18,1.15,1.41,-0.27,-0.27,-0.07,https://fbref.com/en/players/9af7cc6d/Ryan-Longman,9af7cc6d,EFL Championship
446,Imran Louza,MAR,MF,Watford,24-252,1999,15,919,61,39.3,10.2,1.08,73,0.29,0.39,29,0.69,1.00,1.37,1.37,0.00,0.00,-0.38,1.07,1.22,-0.16,-0.15,-0.45,https://fbref.com/en/players/e1df6989/Imran-Louza,e1df6989,EFL Championship
447,Layton Love,ENG,FW,West Brom,19-102,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/bb3a1360/Layton-Love,bb3a1360,EFL Championship
448,Jamal Lowe,JAM,"FW,MF",Swansea City,29-171,1994,21,1705,81,72.9,18.9,1.06,83,0.48,0.05,45,0.00,1.43,1.38,1.16,0.21,+0.21,+1.35,1.17,1.55,-0.38,-0.37,+0.04,https://fbref.com/en/players/b2856bc0/Jamal-Lowe,b2856bc0,EFL Championship
449,Nathan Lowe,ENG,FW,Stoke City,18-112,2005,6,217,36,9.3,2.4,0.83,89,0.42,1.67,10,5.83,1.17,0.42,1.67,-1.25,-1.24,-1.07,0.83,1.63,-0.79,-0.78,-0.68,https://fbref.com/en/players/5567d6f5/Nathan-Lowe,5567d6f5,EFL Championship
450,Joe Lumley,ENG,GK,Southampton,28-327,1995,0,,,,,0,,0,0,,11,,,,,,,,,,,,https://fbref.com/en/players/bdf3a08e/Joe-Lumley,bdf3a08e,EFL Championship
451,Massimo Luongo,AUS,MF,Ipswich Town,31-105,1992,25,1847,74,78.9,20.5,1.02,84,0.44,0.20,22,0.00,2.08,1.71,1.32,0.39,+0.39,-0.89,1.51,1.04,0.47,+0.47,-0.21,https://fbref.com/en/players/967ac6e1/Massimo-Luongo,967ac6e1,EFL Championship
452,Dermi Lusala,ENG,DF,Coventry City,20-357,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/7c36d244/Dermi-Lusala,7c36d244,EFL Championship
453,Rohan Luthra,ENG,GK,Cardiff City,22-247,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/cfe4625e/Rohan-Luthra,cfe4625e,EFL Championship
454,Lyanco,BRA,DF,Southampton,26-341,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/b5bf1770/Lyanco,b5bf1770,EFL Championship
455,Josh Maja,NGA,FW,West Brom,25-012,1998,9,175,19,7.5,1.9,0.53,35,0.00,4.21,18,0.00,1.56,1.05,2.11,-1.05,-1.03,-1.61,1.47,2.00,-0.53,-0.50,-0.81,https://fbref.com/en/players/bc0bfc64/Josh-Maja,bc0bfc64,EFL Championship
456,Jovan Malcolm,ENG,FW,West Brom,21-133,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/4090b0e9/Jovan-Malcolm,4090b0e9,EFL Championship
457,Ryan Manning,IRL,DF,Southampton,27-208,1996,23,1779,77,76.0,19.8,0.91,90,0.86,0.25,32,0.10,1.96,1.72,1.31,0.40,+0.40,-0.72,1.64,1.09,0.55,+0.55,-0.34,https://fbref.com/en/players/847b53eb/Ryan-Manning,847b53eb,EFL Championship
458,Sekou Mara,FRA,"FW,MF",Southampton,21-162,2002,14,248,18,10.6,2.8,0.36,71,0.00,4.64,14,3.57,2.00,2.86,2.86,0.00,0.00,-0.65,2.86,1.00,1.86,+1.90,+1.42,https://fbref.com/en/players/3544641e/Sekou-Mara,3544641e,EFL Championship
459,Wanya Marcal-Madivadua,POR,FW,Leicester City,21-081,2002,3,142,47,6.1,1.6,1.25,70,0.00,0.63,2,3.75,3.00,0.63,0.63,0.00,0.00,-1.47,1.06,1.31,-0.25,-0.22,-1.21,https://fbref.com/en/players/6faae64f/Wanya-Marcal-Madivadua,6faae64f,EFL Championship
460,Dilan Markanday,ENG,"FW,MF",Blackburn,22-141,2001,14,564,40,24.1,6.3,0.95,63,0.00,1.27,24,1.75,0.57,1.27,2.22,-0.95,-0.96,-0.81,1.11,1.35,-0.24,-0.23,-0.32,https://fbref.com/en/players/4f242e0e/Dilan-Markanday,4f242e0e,EFL Championship
461,Matheus Martins,BRA,"FW,MF",Watford,20-176,2003,24,1214,51,51.9,13.5,1.11,69,0.22,0.67,20,0.07,1.38,1.70,1.41,0.30,+0.30,+0.14,1.37,1.13,0.24,+0.24,+0.25,https://fbref.com/en/players/73fd2787/Matheus-Martins,73fd2787,EFL Championship
462,Tawanda Maswanhise,ZIM,FW,Leicester City,21-049,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/4f622ca3/Tawanda-Maswanhise,4f622ca3,EFL Championship
463,Stephy Mavididi,ENG,FW,Leicester City,25-222,1998,26,2082,80,89.0,23.1,1.04,84,0.69,0.09,33,0.00,2.50,1.99,0.65,1.34,+1.34,-0.40,1.77,0.91,0.85,+0.85,-0.63,https://fbref.com/en/players/30144daa/Stephy-Mavididi,30144daa,EFL Championship
464,Noah Mawene,ENG,MF,Preston,18-331,2005,2,16,8,0.7,0.2,0.00,,0.00,10.0,8,30.0,1.50,0.00,5.00,-5.00,-5.63,-5.16,0.00,3.00,-3.00,-3.17,-2.78,https://fbref.com/en/players/3d09b8ae/Noah-Mawene,3d09b8ae,EFL Championship
465,Chris Maxwell,WAL,GK,Huddersfield,33-162,1990,8,606,76,25.9,6.7,1.04,83,0.90,0.15,25,2.39,1.25,1.19,1.34,-0.15,-0.15,+0.73,0.61,1.49,-0.88,-0.87,-0.47,https://fbref.com/en/players/609f9b60/Chris-Maxwell,609f9b60,EFL Championship
466,Eliezer Mayenda,ESP,"FW,MF",Sunderland,18-245,2005,8,192,24,8.2,2.1,0.48,73,0.00,3.33,17,0.95,1.25,1.90,1.43,0.48,+0.47,+0.18,3.10,1.00,2.10,+2.05,+1.66,https://fbref.com/en/players/6a021e43/Eliezer-Mayenda,6a021e43,EFL Championship
467,Kasey McAteer,ENG,FW,Leicester City,22-047,2001,12,662,55,28.3,7.4,1.08,74,0.27,0.54,18,0.14,2.33,1.62,0.81,0.81,+0.82,-0.79,1.77,1.05,0.70,+0.71,-0.29,https://fbref.com/en/players/b2c66859/Kasey-McAteer,b2c66859,EFL Championship
468,Law McCabe,ENG,MF,Middlesbrough,17-210,2006,1,3,3,0.1,0.0,0,,0,1,3,5,3.00,1,0,+1,+30.00,+30.08,0.1,0.0,0.0,+1.17,+0.67,https://fbref.com/en/players/beff70f3/Law-McCabe,beff70f3,EFL Championship
469,Sam McCallum,ENG,DF,Norwich City,23-128,2000,10,482,48,20.6,5.4,0.93,79,0.19,0.93,17,2.22,1.50,1.30,1.11,0.19,+0.19,+0.24,0.98,1.87,-0.89,-0.90,-0.88,https://fbref.com/en/players/7074c8f1/Sam-McCallum,7074c8f1,EFL Championship
470,Alistair McCann,NIR,MF,Preston,24-035,1999,17,1148,68,49.1,12.8,1.09,77,0.47,0.23,24,0.00,1.41,1.17,1.64,-0.47,-0.47,+0.06,0.94,1.26,-0.32,-0.32,+0.18,https://fbref.com/en/players/0a14d8a7/Alistair-McCann,0a14d8a7,EFL Championship
471,Jamie McCart,SCO,DF,Rotherham Utd,26-202,1997,1,12,12,0.5,0.1,0.00,,0.00,10.0,12,30.0,0.00,0.00,10.0,-10.00,-7.50,-6.53,0.00,8.00,-8.00,-5.74,-4.60,https://fbref.com/en/players/700fdf7c/Jamie-McCart,700fdf7c,EFL Championship
