Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
295,Gustavinho,BRA,"MF,FW",Bragantino,18,2004,7.4,1.76,0.68,0.68,0.14,0.95,0.81,3.11,26.1,2.30,1.08,0.27,0.81,0.95,2.70,0.68,0.00,https://fbref.com/en/players/9525ddcd/Gustavinho,9525ddcd,Brazilian Serie A
296,Raphael Guzzo,POR,MF,Goiás,28,1995,6.4,1.09,0.47,0.16,0.47,0.47,0.31,1.25,25.0,0.94,1.41,0.63,0.78,0.31,1.41,1.56,0.00,https://fbref.com/en/players/2f002854/Raphael-Guzzo,2f002854,Brazilian Serie A
297,Lucas Halter,BRA,DF,Goiás,22,2000,28.7,1.36,1.08,1.11,0.17,0.07,0.91,1.43,63.4,0.52,1.32,0.84,0.49,1.32,2.68,4.67,0.07,https://fbref.com/en/players/7aa882a2/Lucas-Halter,7aa882a2,Brazilian Serie A
298,Hayner,BRA,"DF,MF",Coritiba,27,1995,3.4,1.47,1.18,0.88,0.59,0.00,0.59,0.88,66.7,0.29,1.47,0.29,1.18,0.29,1.76,2.65,0.00,https://fbref.com/en/players/246c7429/Hayner,246c7429,Brazilian Serie A
299,Thiago Heleno,BRA,DF,Ath Paranaense,34,1988,30.9,1.33,0.84,0.91,0.39,0.03,0.87,1.26,69.2,0.39,1.13,0.61,0.52,1.33,2.65,4.47,0.03,https://fbref.com/en/players/827422f9/Thiago-Heleno,827422f9,Brazilian Serie A
300,Helinho,BRA,FW,Bragantino,22,2000,15.4,1.56,1.04,0.52,0.71,0.32,0.52,1.23,42.1,0.71,1.17,0.00,1.17,0.52,2.08,0.71,0.00,https://fbref.com/en/players/5837cb60/Helinho,5837cb60,Brazilian Serie A
301,Henrique,BRA,DF,Coritiba,36,1986,22.5,0.71,0.22,0.44,0.27,0.00,0.49,0.98,50.0,0.49,1.29,0.93,0.36,0.80,1.51,5.73,0.09,https://fbref.com/en/players/429163de/Henrique,429163de,Brazilian Serie A
302,Bruno Henrique,BRA,"FW,MF",Flamengo,32,1990,17.1,1.81,1.23,0.64,0.58,0.58,0.76,1.64,46.4,0.88,1.23,0.18,1.05,0.18,1.99,1.23,0.00,https://fbref.com/en/players/5edff24f/Bruno-Henrique,5edff24f,Brazilian Serie A
303,Bruno Henrique,BRA,MF,Internacional,33,1989,11.7,1.28,0.60,0.26,0.94,0.09,0.43,1.62,26.3,1.20,1.03,0.00,1.03,0.43,1.71,1.03,0.00,https://fbref.com/en/players/5a43b021/Bruno-Henrique,5a43b021,Brazilian Serie A
304,Dalbert Henrique,BRA,DF,Internacional,29,1993,5.5,3.27,2.18,1.82,0.91,0.55,2.36,2.73,86.7,0.36,0.91,0.00,0.91,1.09,4.36,1.45,0.00,https://fbref.com/en/players/f45f9427/Dalbert-Henrique,f45f9427,Brazilian Serie A
305,Fernando Henrique,BRA,MF,Cruzeiro,21,2001,1.5,2.67,1.33,0.00,2.67,0.00,0.67,0.67,100.0,0.00,2.00,0.67,1.33,0.67,3.33,0.67,0.00,https://fbref.com/en/players/004fbf01/Fernando-Henrique,004fbf01,Brazilian Serie A
306,Luis Henrique,BRA,"FW,MF",Botafogo (RJ),21,2001,15.3,0.33,0.20,0.13,0.13,0.07,0.13,0.52,25.0,0.39,1.11,0.00,1.11,0.26,0.59,0.59,0.00,https://fbref.com/en/players/f36d5624/Luis-Henrique,f36d5624,Brazilian Serie A
307,Mateus Henrique,BRA,DF,América (MG),20,2002,6.0,2.00,1.33,1.50,0.50,0.00,1.00,2.50,40.0,1.50,2.33,0.83,1.50,0.83,2.83,3.67,0.00,https://fbref.com/en/players/cee3597c/Mateus-Henrique,cee3597c,Brazilian Serie A
308,Paulo Henrique,BRA,DF,Vasco da Gama,26,1996,9.5,3.26,2.21,1.26,1.58,0.42,1.79,3.16,56.7,1.37,1.16,0.42,0.74,0.95,4.21,2.63,0.00,https://fbref.com/en/players/25a0cb08/Paulo-Henrique,25a0cb08,Brazilian Serie A
309,Pedro Henrique,BRA,DF,Ath Paranaense,27,1995,9.5,0.84,0.53,0.63,0.21,0.00,0.11,0.63,16.7,0.53,2.21,1.47,0.74,1.26,2.11,3.16,0.00,https://fbref.com/en/players/4322e5d7/Pedro-Henrique,4322e5d7,Brazilian Serie A
310,Pedro Henrique,BRA,"FW,MF",Internacional,32,1990,14.1,1.91,1.42,1.06,0.43,0.43,0.57,1.13,50.0,0.57,0.78,0.00,0.78,0.35,2.27,0.57,0.00,https://fbref.com/en/players/460976a2/Pedro-Henrique,460976a2,Brazilian Serie A
311,Breno Herculano,BRA,"FW,MF",Goiás,23,1999,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.11,0.00,1.11,0.00,0.00,1.11,0.00,https://fbref.com/en/players/83b2c094/Breno-Herculano,83b2c094,Brazilian Serie A
312,Hércules,BRA,MF,Fortaleza,22,2000,8.6,3.14,2.09,1.05,1.74,0.35,1.16,3.26,35.7,2.09,1.86,0.23,1.63,0.58,3.72,1.05,0.00,https://fbref.com/en/players/eadc7b45/Hercules,eadc7b45,Brazilian Serie A
313,Diego Hernández,URU,FW,Botafogo (RJ),22,2000,0.5,4.00,2.00,0.00,2.00,2.00,2.00,12.0,16.7,10.0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,https://fbref.com/en/players/279cc0e8/Diego-Hernandez,279cc0e8,Brazilian Serie A
314,Nicolás Hernández,COL,DF,Internacional,25,1998,14.4,1.11,0.42,0.83,0.21,0.07,0.90,1.25,72.2,0.35,1.25,0.49,0.76,0.63,1.74,4.65,0.14,https://fbref.com/en/players/86046c18/Nicolas-Hernandez,86046c18,Brazilian Serie A
315,Higor,BRA,MF,Goiás,28,1994,2.5,3.20,0.80,1.60,1.20,0.40,1.60,4.80,33.3,3.20,1.60,0.00,1.60,1.20,4.40,2.40,0.00,https://fbref.com/en/players/fb8b684d/Higor,fb8b684d,Brazilian Serie A
316,Lucca Holanda,BRA,FW,Internacional,19,2003,6.1,1.80,0.82,0.16,0.98,0.66,0.82,2.79,29.4,1.97,0.82,0.33,0.49,0.66,2.46,0.33,0.00,https://fbref.com/en/players/c3604b27/Lucca-Holanda,c3604b27,Brazilian Serie A
317,Hugo,BRA,DF,Goiás,25,1997,15.8,2.03,1.14,1.08,0.70,0.25,1.01,1.39,72.7,0.38,1.27,0.25,1.01,1.33,3.35,3.99,0.00,https://fbref.com/en/players/bd2593f3/Hugo,bd2593f3,Brazilian Serie A
318,Hugo,BRA,DF,Botafogo (RJ),21,2001,15.5,3.61,2.00,2.13,1.16,0.32,1.74,3.29,52.9,1.55,0.71,0.06,0.65,1.55,5.16,2.39,0.00,https://fbref.com/en/players/de3dc682/Hugo,de3dc682,Brazilian Serie A
319,Victor Hugo,BRA,"MF,FW",Flamengo,18,2004,14.2,2.18,1.34,0.35,1.55,0.28,1.13,2.54,44.4,1.41,0.77,0.07,0.70,0.92,3.10,0.63,0.00,https://fbref.com/en/players/33fca7f7/Victor-Hugo,33fca7f7,Brazilian Serie A
320,Vitor Hugo,BRA,DF,Bahia,31,1991,23.7,1.60,1.01,1.22,0.38,0.00,0.76,1.01,75.0,0.25,0.89,0.51,0.38,1.35,2.95,3.46,0.00,https://fbref.com/en/players/f2c1300a/Vitor-Hugo,f2c1300a,Brazilian Serie A
321,Hulk,BRA,FW,Atlético Mineiro,36,1986,32.7,0.86,0.64,0.18,0.43,0.24,0.28,0.67,40.9,0.40,0.37,0.09,0.28,0.03,0.89,1.13,0.00,https://fbref.com/en/players/33a1f72e/Hulk,33a1f72e,Brazilian Serie A
322,José Hurtado,ECU,DF,Bragantino,21,2001,18.0,2.00,1.44,0.89,0.94,0.17,1.39,2.61,53.2,1.22,1.06,0.33,0.72,1.17,3.17,1.89,0.00,https://fbref.com/en/players/cb067e96/Jose-Hurtado,cb067e96,Brazilian Serie A
323,Hyoran,BRA,"MF,FW",Atlético Mineiro,29,1993,7.7,1.95,1.04,0.65,0.78,0.52,1.17,3.38,34.6,2.21,1.69,0.26,1.43,0.39,2.34,0.78,0.00,https://fbref.com/en/players/ffb88c28/Hyoran,ffb88c28,Brazilian Serie A
324,Igor,BRA,MF,Flamengo,19,2003,0.9,2.22,1.11,0.00,2.22,0.00,1.11,4.44,25.0,3.33,0.00,0.00,0.00,3.33,5.56,0.00,0.00,https://fbref.com/en/players/fb19d550/Igor,fb19d550,Brazilian Serie A
325,André Inácio,BRA,FW,Flamengo,20,2002,0.2,10.0,10.0,10.0,0.00,0.00,10.0,15.0,66.7,5.00,0.00,0.00,0.00,0.00,10.0,5.00,0.00,https://fbref.com/en/players/cc77d69c/Andre-Inacio,cc77d69c,Brazilian Serie A
326,Gabriel Inocêncio,BRA,DF,Santos,28,1994,14.2,3.66,2.18,2.11,0.92,0.63,1.97,3.38,58.3,1.41,1.83,0.56,1.27,1.06,4.72,2.82,0.07,https://fbref.com/en/players/8d62d985/Gabriel-Inocencio,8d62d985,Brazilian Serie A
327,Isaac,BRA,FW,Atlético Mineiro,18,2004,0.2,5.00,5.00,0.00,0.00,5.00,5.00,5.00,100.0,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,https://fbref.com/en/players/f689c342/Isaac,f689c342,Brazilian Serie A
328,Isaac,BRA,"MF,DF",Fluminense,18,2004,1.5,5.33,2.67,2.67,0.00,2.67,2.00,3.33,60.0,1.33,1.33,0.00,1.33,2.00,7.33,1.33,0.00,https://fbref.com/en/players/e43ddd61/Isaac,e43ddd61,Brazilian Serie A
329,Juan Iturbe,PAR,"FW,MF",Grêmio,29,1993,0.8,6.25,6.25,5.00,1.25,0.00,2.50,6.25,40.0,3.75,1.25,0.00,1.25,2.50,8.75,3.75,0.00,https://fbref.com/en/players/2c0fbaf5/Juan-Iturbe,2c0fbaf5,Brazilian Serie A
330,Zé Ivaldo,BRA,DF,Ath Paranaense,25,1997,11.3,1.50,1.15,1.15,0.35,0.00,0.88,1.24,71.4,0.35,0.62,0.44,0.18,1.42,2.92,3.98,0.00,https://fbref.com/en/players/5b6e7010/Ze-Ivaldo,5b6e7010,Brazilian Serie A
331,Ivonei,BRA,MF,Santos,20,2002,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,https://fbref.com/en/players/16c7086d/Ivonei,16c7086d,Brazilian Serie A
332,Vítor Jacaré,BRA,"DF,MF",Bahia,23,1999,9.5,2.32,2.00,1.37,0.63,0.32,1.58,3.79,41.7,2.21,1.68,0.21,1.47,1.16,3.47,2.11,0.00,https://fbref.com/en/players/fb5254bd/Vitor-Jacare,fb5254bd,Brazilian Serie A
333,Jadsom,BRA,MF,Bragantino,21,2001,21.1,1.94,1.00,0.52,1.14,0.28,0.90,2.04,44.2,1.14,1.75,0.33,1.42,1.28,3.22,1.18,0.00,https://fbref.com/en/players/92859e80/Jadsom,92859e80,Brazilian Serie A
334,Jair,BRA,MF,Vasco da Gama,28,1994,17.7,2.26,1.36,1.02,1.02,0.23,1.36,3.22,42.1,1.86,1.64,0.17,1.47,0.85,3.11,0.85,0.00,https://fbref.com/en/players/f3466edc/Jair,f3466edc,Brazilian Serie A
335,Jamerson,BRA,"DF,FW",Coritiba,24,1998,21.0,2.38,1.52,1.52,0.67,0.19,1.38,2.05,67.4,0.67,1.29,0.29,1.00,1.33,3.71,2.43,0.00,https://fbref.com/en/players/7910d817/Jamerson,7910d817,Brazilian Serie A
336,Janderson,BRA,"FW,MF",Botafogo (RJ),23,1999,4.6,1.74,1.09,0.43,0.65,0.65,0.43,1.09,40.0,0.65,0.65,0.00,0.65,0.43,2.17,0.65,0.00,https://fbref.com/en/players/8b89c34e/Janderson,8b89c34e,Brazilian Serie A
337,Jandrei,BRA,GK,São Paulo,29,1993,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,https://fbref.com/en/players/85ea4399/Jandrei,85ea4399,Brazilian Serie A
338,Léo Jardim,BRA,GK,Vasco da Gama,27,1995,38.0,0.03,0.00,0.03,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.03,0.29,0.00,https://fbref.com/en/players/f5dfc256/Leo-Jardim,f5dfc256,Brazilian Serie A
339,Jemerson,BRA,DF,Atlético Mineiro,30,1992,27.5,1.09,0.73,0.69,0.36,0.04,0.58,1.20,48.5,0.62,1.13,0.87,0.25,1.13,2.22,3.78,0.04,https://fbref.com/en/players/7cab69b5/Jemerson,7cab69b5,Brazilian Serie A
340,Jesé,ESP,MF,Coritiba,29,1993,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.0,0.91,0.91,0.00,0.91,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4a537185/Jese,4a537185,Brazilian Serie A
341,Alexandre Jesus,BRA,DF,Fluminense,21,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,0.00,0.00,0.00,10.0,10.0,10.0,0.00,https://fbref.com/en/players/25a323f3/Alexandre-Jesus,25a323f3,Brazilian Serie A
342,Jhow,BRA,DF,América (MG),19,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,https://fbref.com/en/players/d7c46873/Jhow,d7c46873,Brazilian Serie A
343,Joaquim,BRA,DF,Santos,24,1998,30.3,2.01,1.49,1.52,0.46,0.03,1.25,1.68,74.5,0.43,1.29,0.79,0.50,1.52,3.53,6.04,0.03,https://fbref.com/en/players/69e5e199/Joaquim,69e5e199,Brazilian Serie A
344,John,BRA,GK,Internacional,26,1996,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.11,0.11,0.78,0.00,https://fbref.com/en/players/33a235af/John,33a235af,Brazilian Serie A
345,Felipe Jonatan,BRA,DF,Santos,24,1998,1.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.0,1.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0102ca7f/Felipe-Jonatan,0102ca7f,Brazilian Serie A
346,Jori,BRA,GK,América (MG),26,1996,11.0,0.09,0.09,0.09,0.00,0.00,0.09,0.18,50.0,0.09,0.00,0.00,0.00,0.00,0.09,0.82,0.00,https://fbref.com/en/players/9aecb45b/Jori,9aecb45b,Brazilian Serie A
347,Josué,BRA,MF,Grêmio,17,2005,1.3,1.54,0.00,0.77,0.77,0.00,0.00,0.77,0.0,0.77,2.31,0.77,1.54,4.62,6.15,3.85,0.00,https://fbref.com/en/players/4fd72cba/Josue,4fd72cba,Brazilian Serie A
348,Jhonatan Jowjow,BRA,"MF,FW",Palmeiras,20,2002,9.9,1.92,1.52,0.81,0.61,0.51,0.51,1.72,29.4,1.21,1.92,0.30,1.62,0.91,2.83,1.11,0.00,https://fbref.com/en/players/f82517a8/Jhonatan-Jowjow,f82517a8,Brazilian Serie A
349,Luciano Juba,BRA,"DF,MF",Bahia,23,1999,7.2,1.94,1.25,1.11,0.69,0.14,1.25,2.08,60.0,0.83,0.69,0.00,0.69,1.25,3.19,1.94,0.00,https://fbref.com/en/players/c2abc321/Luciano-Juba,c2abc321,Brazilian Serie A
350,Juninho,BRA,MF,América (MG),35,1987,32.5,1.35,0.80,0.43,0.71,0.22,0.46,1.57,29.4,1.11,0.98,0.22,0.77,0.95,2.31,1.32,0.00,https://fbref.com/en/players/7d10ca2e/Juninho,7d10ca2e,Brazilian Serie A
351,Jussa,BRA,MF,Cruzeiro,26,1996,19.6,1.73,1.17,0.46,1.17,0.10,0.92,1.43,64.3,0.51,0.77,0.20,0.56,0.77,2.50,1.68,0.00,https://fbref.com/en/players/883f5dc8/Jussa,883f5dc8,Brazilian Serie A
352,Justen,BRA,DF,Fluminense,19,2003,0.6,3.33,1.67,3.33,0.00,0.00,1.67,3.33,50.0,1.67,1.67,0.00,1.67,3.33,6.67,6.67,0.00,https://fbref.com/en/players/8bbf8b33/Justen,8bbf8b33,Brazilian Serie A
353,Kaiki,BRA,"DF,FW",Cruzeiro,19,2003,2.5,2.80,2.40,1.20,1.20,0.40,0.80,1.20,66.7,0.40,0.80,0.40,0.40,2.00,4.80,2.40,0.00,https://fbref.com/en/players/1a36e9cb/Kaiki,1a36e9cb,Brazilian Serie A
354,Kaio,BRA,"MF,FW",Coritiba,18,2004,9.8,2.24,1.63,1.22,0.41,0.61,0.92,2.86,32.1,1.94,0.92,0.31,0.61,0.71,2.96,0.51,0.00,https://fbref.com/en/players/4e232375/Kaio,4e232375,Brazilian Serie A
355,Lucas Kal,BRA,MF,América (MG),26,1996,13.7,1.24,0.51,0.95,0.22,0.07,0.73,2.26,32.3,1.53,0.95,0.36,0.58,1.09,2.34,1.75,0.00,https://fbref.com/en/players/33ed689d/Lucas-Kal,33ed689d,Brazilian Serie A
356,Walter Kannemann,ARG,DF,Grêmio,31,1991,26.2,1.91,1.26,1.15,0.69,0.08,1.03,1.98,51.9,0.95,1.37,0.61,0.76,1.72,3.63,4.43,0.00,https://fbref.com/en/players/5b37f2f8/Walter-Kannemann,5b37f2f8,Brazilian Serie A
357,Kanu,BRA,DF,Bahia,25,1997,32.3,1.05,0.77,0.80,0.15,0.09,0.65,1.21,53.8,0.56,1.18,0.56,0.62,1.46,2.51,3.19,0.03,https://fbref.com/en/players/fefa9b9a/Kanu,fefa9b9a,Brazilian Serie A
358,Alan Kardec,BRA,"FW,MF",Atlético Mineiro,34,1989,2.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.34,0.00,0.34,0.34,0.34,0.34,0.00,https://fbref.com/en/players/e7fba767/Alan-Kardec,e7fba767,Brazilian Serie A
359,Kauan,BRA,FW,Fortaleza,17,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/93ddb8fe/Kauan,93ddb8fe,Brazilian Serie A
360,Vinicius Kaue,BRA,"DF,MF",Ath Paranaense,19,2003,3.8,1.84,0.53,1.05,0.79,0.00,1.05,2.11,50.0,1.05,1.58,0.26,1.32,0.79,2.63,3.16,0.00,https://fbref.com/en/players/127a0681/Vinicius-Kaue,127a0681,Brazilian Serie A
361,Kayque,BRA,MF,Botafogo (RJ),22,2000,0.3,3.33,3.33,0.00,0.00,3.33,0.00,0.00,,0.00,0.00,0.00,0.00,3.33,6.67,0.00,0.00,https://fbref.com/en/players/54b980d6/Kayque,54b980d6,Brazilian Serie A
362,Renato Kayser,BRA,"FW,MF",América (MG),26,1996,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c7495dda/Renato-Kayser,c7495dda,Brazilian Serie A
363,Keiller,BRA,GK,Internacional,26,1996,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.0,0.10,0.00,0.00,0.00,0.00,0.00,0.20,0.10,https://fbref.com/en/players/e38fde76/Keiller,e38fde76,Brazilian Serie A
364,John Kennedy,BRA,"FW,MF",Fluminense,20,2002,15.2,0.99,0.59,0.33,0.46,0.20,0.59,1.25,47.4,0.66,0.79,0.07,0.72,0.20,1.18,0.66,0.00,https://fbref.com/en/players/132880e0/John-Kennedy,132880e0,Brazilian Serie A
365,Keno,BRA,"FW,MF",Fluminense,33,1989,17.9,1.73,0.84,0.61,0.78,0.34,0.89,1.73,51.6,0.84,0.61,0.06,0.56,0.56,2.29,1.01,0.00,https://fbref.com/en/players/98558c11/Keno,98558c11,Brazilian Serie A
366,Kevin,BRA,"FW,DF",Palmeiras,20,2003,2.6,2.31,1.54,1.54,0.38,0.38,1.54,1.92,80.0,0.38,0.77,0.00,0.77,1.15,3.46,0.77,0.00,https://fbref.com/en/players/93508980/Kevin,93508980,Brazilian Serie A
367,Kevyson,BRA,DF,Santos,18,2004,10.8,2.78,2.13,1.67,1.02,0.09,1.20,2.04,59.1,0.83,0.74,0.28,0.46,2.04,4.81,2.04,0.09,https://fbref.com/en/players/1115f8aa/Kevyson,1115f8aa,Brazilian Serie A
368,Khellven,BRA,DF,Ath Paranaense,21,2001,11.1,1.26,0.99,0.54,0.72,0.00,0.99,1.89,52.4,0.90,0.81,0.45,0.36,1.44,2.70,2.61,0.00,https://fbref.com/en/players/cf18ab1b/Khellven,cf18ab1b,Brazilian Serie A
369,Maurício Kozlinski,BRA,GK,Fortaleza,31,1991,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,https://fbref.com/en/players/19ad88fa/Mauricio-Kozlinski,19ad88fa,Brazilian Serie A
370,Benjamín Kuscevic,CHI,DF,Coritiba,26,1996,22.5,1.82,1.16,1.20,0.53,0.09,1.20,2.09,57.4,0.89,1.96,1.24,0.71,1.69,3.51,4.93,0.00,https://fbref.com/en/players/9edddc34/Benjamin-Kuscevic,9edddc34,Brazilian Serie A
371,Derik Lacerda,BRA,"FW,MF",Cuiabá,23,1999,7.3,1.78,1.37,1.23,0.41,0.14,1.10,2.19,50.0,1.10,0.82,0.14,0.68,0.41,2.19,0.55,0.00,https://fbref.com/en/players/d028bfe9/Derik-Lacerda,d028bfe9,Brazilian Serie A
372,Ignacio Laquintana,URU,FW,Bragantino,23,1999,2.0,2.00,1.50,0.00,1.50,0.50,0.00,0.50,0.0,0.50,0.50,0.00,0.50,0.50,2.50,0.00,0.00,https://fbref.com/en/players/2517fe3c/Ignacio-Laquintana,2517fe3c,Brazilian Serie A
373,Thauan Lara,BRA,"DF,MF",Internacional,19,2004,3.7,1.89,1.62,1.08,0.54,0.27,1.08,2.43,44.4,1.35,1.08,0.54,0.54,1.08,2.97,2.43,0.00,https://fbref.com/en/players/c4dba1f3/Thauan-Lara,c4dba1f3,Brazilian Serie A
374,Lelê,BRA,"FW,MF",Fluminense,25,1997,12.7,1.26,0.87,0.55,0.47,0.24,0.24,0.63,37.5,0.39,1.10,0.08,1.02,0.24,1.50,0.63,0.00,https://fbref.com/en/players/467aed9b/Lele,467aed9b,Brazilian Serie A
375,Mauricio Lemos,URU,DF,Atlético Mineiro,27,1995,24.6,1.67,1.18,1.22,0.37,0.08,1.10,1.42,77.1,0.33,1.26,1.02,0.24,1.67,3.33,4.88,0.00,https://fbref.com/en/players/dbe5a587/Mauricio-Lemos,dbe5a587,Brazilian Serie A
376,Marcos Leonardo,BRA,FW,Santos,19,2003,28.8,0.24,0.10,0.03,0.14,0.07,0.07,0.21,33.3,0.14,0.38,0.17,0.21,0.07,0.31,0.83,0.00,https://fbref.com/en/players/3f47ebce/Marcos-Leonardo,3f47ebce,Brazilian Serie A
377,Lian,BRA,MF,Grêmio,17,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d143aba5/Lian,d143aba5,Brazilian Serie A
378,Lima,BRA,"MF,FW",Fluminense,26,1996,28.1,1.35,0.71,0.32,0.85,0.18,0.57,1.78,32.0,1.21,1.10,0.32,0.78,0.75,2.10,0.78,0.00,https://fbref.com/en/players/d215c7de/Lima,d215c7de,Brazilian Serie A
379,Lucas Lima,BRA,"MF,FW",Santos,32,1990,24.5,2.45,1.67,0.78,1.43,0.24,1.06,2.94,36.1,1.88,1.10,0.16,0.94,0.12,2.57,0.37,0.00,https://fbref.com/en/players/49d03337/Lucas-Lima,49d03337,Brazilian Serie A
380,Leonardo Linck,BRA,GK,Ath Paranaense,21,2001,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.20,https://fbref.com/en/players/bc30a70d/Leonardo-Linck,bc30a70d,Brazilian Serie A
381,Liziero,BRA,MF,Coritiba,24,1998,6.5,2.31,1.54,0.62,1.69,0.00,1.38,3.54,39.1,2.15,1.23,0.46,0.77,1.23,3.54,1.38,0.00,https://fbref.com/en/players/318ecb8c/Liziero,318ecb8c,Brazilian Serie A
382,Marcelo Lomba,BRA,GK,Palmeiras,36,1986,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,https://fbref.com/en/players/e4835e3c/Marcelo-Lomba,e4835e3c,Brazilian Serie A
383,José López,ARG,"FW,MF",Palmeiras,22,2000,6.6,1.36,0.61,0.15,0.61,0.61,0.15,1.52,10.0,1.36,0.76,0.15,0.61,0.61,1.97,1.97,0.00,https://fbref.com/en/players/e1426a52/Jose-Lopez,e1426a52,Brazilian Serie A
384,Luan,BRA,MF,São Paulo,23,1999,6.8,1.91,0.74,0.88,0.88,0.15,0.88,1.91,46.2,1.03,1.18,0.29,0.88,1.32,3.24,0.88,0.00,https://fbref.com/en/players/12a226cf/Luan,12a226cf,Brazilian Serie A
385,Lucão,BRA,DF,Bragantino,24,1998,2.2,1.36,0.45,1.36,0.00,0.00,0.45,0.45,100.0,0.00,0.00,0.00,0.00,2.27,3.64,2.73,0.00,https://fbref.com/en/players/4089ddd0/Lucao,4089ddd0,Brazilian Serie A
386,Lucão,BRA,GK,Bragantino,21,2001,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,https://fbref.com/en/players/ebb5a0df/Lucao,ebb5a0df,Brazilian Serie A
387,Lucas,BRA,DF,Santos,21,2001,6.8,2.06,1.18,1.47,0.59,0.00,1.03,2.94,35.0,1.91,1.62,0.44,1.18,0.88,2.94,2.94,0.00,https://fbref.com/en/players/5d68f5b2/Lucas,5d68f5b2,Brazilian Serie A
388,Ayrton Lucas,BRA,DF,Flamengo,25,1997,28.8,2.15,1.56,1.08,0.73,0.35,1.28,2.36,54.4,1.08,0.73,0.17,0.56,0.49,2.64,1.81,0.00,https://fbref.com/en/players/db90b737/Ayrton-Lucas,db90b737,Brazilian Serie A
389,Jean Lucas,BRA,MF,Santos,24,1998,20.1,1.59,1.09,0.75,0.60,0.25,0.80,2.04,39.0,1.24,0.80,0.10,0.70,0.70,2.29,0.80,0.05,https://fbref.com/en/players/a99138af/Jean-Lucas,a99138af,Brazilian Serie A
390,Jhonny Lucas,BRA,MF,Goiás,22,2000,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a800ccee/Jhonny-Lucas,a800ccee,Brazilian Serie A
391,João Lucas,BRA,DF,Santos,24,1998,9.0,2.33,1.67,1.00,1.11,0.22,1.22,2.11,57.9,0.89,1.78,0.33,1.44,1.67,4.00,2.44,0.00,https://fbref.com/en/players/289dc81e/Joao-Lucas,289dc81e,Brazilian Serie A
392,Ruan Lucas,BRA,"MF,FW",Coritiba,18,2004,0.3,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.0,6.67,6.67,0.00,6.67,0.00,0.00,0.00,0.00,https://fbref.com/en/players/df513353/Ruan-Lucas,df513353,Brazilian Serie A
393,Ian Luccas,BRA,MF,Cruzeiro,19,2003,5.3,2.83,1.32,1.13,0.94,0.75,0.75,1.89,40.0,1.13,0.38,0.00,0.38,0.94,3.77,2.08,0.00,https://fbref.com/en/players/c669d0df/Ian-Luccas,c669d0df,Brazilian Serie A
