Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
660,Luan Polli,BRA,GK,Coritiba,29,1993,5,385,77,11.3,4.3,0.93,90,0.93,0.23,25,7.21,1.00,2.33,2.33,0.00,0.00,+0.95,1.37,1.95,-0.58,-0.58,-0.01,https://fbref.com/en/players/96aa89c4/Luan-Polli,96aa89c4,Brazilian Serie A
661,Wesley Pombo,BRA,MF,Coritiba,20,2002,1,50,50,1.5,0.6,0.00,,0.00,1.67,50,8.33,1.00,1.67,0.00,1.67,+1.80,+2.68,1.50,1.00,0.50,+0.62,+1.20,https://fbref.com/en/players/51db89fc/Wesley-Pombo,51db89fc,Brazilian Serie A
662,Mateo Ponte,URU,DF,Botafogo (RJ),19,2003,1,22,22,0.6,0.2,0.00,,0.00,5.00,22,20.0,3.00,5.00,0.00,5.00,+4.09,+3.56,3.00,2.50,0.50,+0.29,+0.26,https://fbref.com/en/players/981e61c1/Mateo-Ponte,981e61c1,Brazilian Serie A
663,William Pottker,BRA,"FW,MF",Coritiba,29,1993,4,116,29,3.4,1.3,0.77,53,0.00,2.31,21,1.54,0.50,0.00,3.08,-3.08,-3.10,-2.34,0.46,1.62,-1.15,-1.14,-0.60,https://fbref.com/en/players/214a16c5/William-Pottker,214a16c5,Brazilian Serie A
664,Bruno Praxedes,BRA,MF,Vasco da Gama,20,2002,21,1340,64,39.2,14.9,1.21,70,0.34,0.20,27,0.07,1.67,1.14,1.14,0.00,0.00,+0.43,1.01,1.19,-0.17,-0.18,-0.35,https://fbref.com/en/players/5dd520a8/Bruno-Praxedes,5dd520a8,Brazilian Serie A
665,Bruno Praxedes,BRA,MF,Bragantino,20,2002,1,8,8,0.2,0.1,0.00,,0.00,10.0,8,130.0,3.00,0.00,0.00,0.00,0.00,-0.37,0.00,3.00,-3.00,-3.11,-3.52,https://fbref.com/en/players/5dd520a8/Bruno-Praxedes,5dd520a8,Brazilian Serie A
666,Erick Pulgar,CHI,MF,Flamengo,29,1994,25,2000,80,58.5,22.2,0.99,85,0.77,0.14,45,0.05,2.20,1.71,0.77,0.95,+0.95,+1.39,1.32,1.18,0.14,+0.14,+0.04,https://fbref.com/en/players/4611e028/Erick-Pulgar,4611e028,Brazilian Serie A
667,Nicolás Quagliata,URU,"FW,MF",Cuiabá,23,1999,9,233,26,6.8,2.6,0.00,,0.00,3.46,26,1.54,0.89,0.77,2.31,-1.54,-1.55,-1.69,0.81,2.15,-1.35,-1.34,-1.34,https://fbref.com/en/players/9be7ace2/Nicolas-Quagliata,9be7ace2,Brazilian Serie A
668,Du Queiroz,BRA,"MF,DF",Corinthians,23,2000,3,176,59,5.1,2.0,1.00,88,0.50,0.50,1,0.00,1.00,1.00,3.00,-2.00,-2.05,-2.13,0.50,1.40,-0.90,-0.93,-0.73,https://fbref.com/en/players/8440b0cb/Du-Queiroz,8440b0cb,Brazilian Serie A
669,Yani Quintero,COL,MF,Bragantino,20,2002,3,101,34,3.0,1.1,0.91,45,0.00,1.82,28,7.27,2.33,0.00,0.00,0.00,0.00,-0.38,1.00,0.55,0.45,+0.47,+0.07,https://fbref.com/en/players/a23ce55f/Yani-Quintero,a23ce55f,Brazilian Serie A
670,Igor Rabello,BRA,DF,Atlético Mineiro,27,1995,11,692,63,20.2,7.7,0.91,85,0.78,0.52,25,1.17,1.55,1.43,1.04,0.39,+0.39,-0.17,1.16,1.21,-0.05,-0.05,-0.26,https://fbref.com/en/players/48048864/Igor-Rabello,48048864,Brazilian Serie A
671,Rafael,BRA,DF,Botafogo (RJ),32,1990,9,482,54,14.1,5.4,1.48,59,0.37,0.19,13,0.00,2.67,1.48,0.37,1.11,+1.12,+0.66,1.07,1.04,0.04,+0.04,+0.01,https://fbref.com/en/players/9a1f2e1c/Rafael,9a1f2e1c,Brazilian Serie A
672,Zé Rafael,BRA,MF,Palmeiras,29,1993,31,2565,83,75.0,28.5,1.09,83,0.53,0.00,,0.00,1.97,1.68,0.77,0.91,+0.91,+0.39,1.46,0.90,0.56,+0.56,+0.35,https://fbref.com/en/players/634b1413/Ze-Rafael,634b1413,Brazilian Serie A
673,Rafinha,BRA,DF,São Paulo,37,1985,25,2027,81,59.3,22.5,1.02,86,0.71,0.09,27,0.13,1.50,1.20,0.98,0.22,+0.22,+0.42,1.40,0.86,0.54,+0.54,+0.53,https://fbref.com/en/players/d003e213/Rafinha,d003e213,Brazilian Serie A
674,Rai,BRA,MF,Botafogo (RJ),20,2002,1,1,1,0.0,0.0,0,,0,1,1,13,3.00,0,0,0,0.00,-0.55,0.0,0.0,0.0,+3.85,+3.82,https://fbref.com/en/players/2c8d3855/Rai,2c8d3855,Brazilian Serie A
675,Eric Ramires,BRA,MF,Bragantino,22,2000,23,1376,60,40.2,15.3,1.11,68,0.33,0.39,38,0.13,1.70,1.37,0.98,0.39,+0.39,+0.04,1.43,1.12,0.32,+0.32,-0.14,https://fbref.com/en/players/37faa4cb/Eric-Ramires,37faa4cb,Brazilian Serie A
676,Lucas Ramos,BRA,FW,Internacional,22,2001,1,1,1,0.0,0.0,0,,0,1,1,6,3.00,0,0,0,0.00,-0.03,0.0,0.0,0.0,+3.40,+3.53,https://fbref.com/en/players/c0163100/Lucas-Ramos,c0163100,Brazilian Serie A
677,Rafael Ramos,POR,DF,Corinthians,28,1995,0,,,,,0,,0,0,,19,,,,,,,,,,,,https://fbref.com/en/players/f8ddf51c/Rafael-Ramos,f8ddf51c,Brazilian Serie A
678,Raí Ramos,BRA,DF,São Paulo,28,1994,6,282,47,8.2,3.1,1.29,66,0.32,0.65,10,4.19,1.17,1.29,1.29,0.00,0.00,-0.06,1.35,1.74,-0.39,-0.37,-0.76,https://fbref.com/en/players/ad5311be/Rai-Ramos,ad5311be,Brazilian Serie A
679,Marcelo Rangel,BRA,GK,Goiás,34,1988,3,270,90,7.9,3.0,1.00,90,1.00,0.00,,10.7,1.00,0.67,2.67,-2.00,-2.00,-1.69,1.10,2.03,-0.93,-0.94,-0.75,https://fbref.com/en/players/c293dc73/Marcelo-Rangel,c293dc73,Brazilian Serie A
680,Pedro Rangel,BRA,GK,Fluminense,22,2000,2,180,90,5.3,2.0,1.00,90,1.00,0.00,,17.0,0.67,1.00,2.50,-1.50,-1.50,-1.69,1.60,1.05,0.55,+0.56,+0.53,https://fbref.com/en/players/06dc2861/Pedro-Rangel,06dc2861,Brazilian Serie A
681,Vinicius Rangel,BRA,DF,Internacional,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/632ce02a/Vinicius-Rangel,632ce02a,Brazilian Serie A
682,Raniele,BRA,"MF,DF",Cuiabá,26,1996,35,2885,82,84.4,32.1,1.06,83,0.59,0.03,48,0.00,1.40,1.03,0.97,0.06,+0.06,+0.23,0.99,1.07,-0.07,-0.07,+0.13,https://fbref.com/en/players/a025365f/Raniele,a025365f,Brazilian Serie A
683,Rafael Ratão,BRA,"FW,MF",Bahia,27,1995,18,779,43,22.8,8.7,0.92,73,0.00,1.15,20,0.23,1.33,1.72,1.49,0.23,+0.23,+0.40,1.45,1.38,0.07,+0.07,+0.11,https://fbref.com/en/players/40ef7347/Rafael-Ratao,40ef7347,Brazilian Serie A
684,Wellington Rato,BRA,"FW,MF",São Paulo,30,1992,32,1763,55,51.5,19.6,1.07,72,0.10,0.56,23,0.15,1.44,0.87,1.02,-0.15,-0.15,-0.42,1.16,1.08,0.08,+0.08,-0.50,https://fbref.com/en/players/598917cf/Wellington-Rato,598917cf,Brazilian Serie A
685,Raul,BRA,"MF,DF",Bragantino,26,1996,3,107,36,3.1,1.2,0.83,45,0.00,1.67,31,9.17,2.33,1.67,0.00,1.67,+1.68,+1.36,2.25,1.58,0.67,+0.68,+0.29,https://fbref.com/en/players/c2f9cf65/Raul,c2f9cf65,Brazilian Serie A
686,Pedro Raul,BRA,FW,Vasco da Gama,26,1996,12,835,70,24.4,9.3,0.97,86,0.65,0.32,22,0.00,0.50,0.86,1.72,-0.86,-0.86,-0.79,1.27,1.16,0.11,+0.10,+0.09,https://fbref.com/en/players/ed074559/Pedro-Raul,ed074559,Brazilian Serie A
687,Rayan,BRA,MF,Flamengo,18,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,https://fbref.com/en/players/68a5956c/Rayan,68a5956c,Brazilian Serie A
688,Leonardo Realpe,ECU,DF,Bragantino,21,2001,21,1680,80,49.1,18.7,1.02,85,0.86,0.11,32,0.27,1.67,1.23,0.80,0.43,+0.43,+0.12,1.45,1.10,0.35,+0.35,-0.10,https://fbref.com/en/players/57701cbd/Leonardo-Realpe,57701cbd,Brazilian Serie A
689,Reinaldo,BRA,FW,Ath Paranaense,21,2001,1,16,16,0.5,0.2,0.00,,0.00,5.00,16,0.00,3.00,0.00,0.00,0.00,0.00,-0.21,0.50,0.50,0.00,-0.20,-0.32,https://fbref.com/en/players/7981aa31/Reinaldo,7981aa31,Brazilian Serie A
690,Reinaldo,BRA,DF,Grêmio,33,1989,30,2681,89,78.4,29.8,1.01,89,0.91,0.00,,0.03,1.90,1.74,1.48,0.27,+0.27,+0.39,1.33,1.43,-0.10,-0.10,+0.18,https://fbref.com/en/players/ab3edc87/Reinaldo,ab3edc87,Brazilian Serie A
691,Renê,BRA,DF,Internacional,30,1992,28,2283,82,66.8,25.4,0.94,88,0.87,0.16,42,0.08,1.75,1.42,0.87,0.55,+0.55,+1.58,1.17,1.13,0.03,+0.03,+0.49,https://fbref.com/en/players/d000ffc7/Rene,d000ffc7,Brazilian Serie A
692,Réver,BRA,"DF,FW",Atlético Mineiro,38,1985,9,117,13,3.4,1.3,0.77,90,0.77,6.15,3,21.5,2.80,3.85,2.31,1.54,+1.54,+1.05,1.08,2.00,-0.92,-0.95,-1.14,https://fbref.com/en/players/1938fd6a/Rever,1938fd6a,Brazilian Serie A
693,Rezende,BRA,"MF,DF",Bahia,28,1995,33,2705,82,79.1,30.1,1.06,84,0.70,0.03,24,0.03,1.21,1.43,1.40,0.03,+0.03,+0.54,1.37,1.23,0.14,+0.14,+0.75,https://fbref.com/en/players/dfddb0f9/Rezende,dfddb0f9,Brazilian Serie A
694,Everton Ribeiro,BRA,"FW,MF",Flamengo,33,1989,30,1475,49,43.1,16.4,0.91,68,0.06,0.91,31,0.24,1.67,1.59,0.79,0.79,+0.79,+0.75,1.37,1.04,0.33,+0.33,+0.36,https://fbref.com/en/players/68fb50a2/Everton-Ribeiro,68fb50a2,Brazilian Serie A
695,Wesley Ribeiro,BRA,"FW,MF",Corinthians,17,2005,24,861,36,25.2,9.6,0.73,57,0.00,1.77,27,0.73,1.25,1.35,1.15,0.21,+0.21,+0.31,1.18,1.46,-0.28,-0.28,-0.06,https://fbref.com/en/players/acf5672b/Wesley-Ribeiro,acf5672b,Brazilian Serie A
696,Ricardo,BRA,MF,Cuiabá,20,2002,1,8,8,0.2,0.1,0.00,,0.00,10.0,8,110.0,1.00,0.00,0.00,0.00,0.00,-0.03,1.00,0.00,0.00,+0.27,+0.37,https://fbref.com/en/players/6dbf3841/Ricardo,6dbf3841,Brazilian Serie A
697,João Ricardo Riedi,BRA,GK,Fortaleza,34,1988,32,2868,90,83.9,31.9,1.00,90,0.97,0.00,,0.03,1.38,1.10,1.22,-0.13,-0.13,-0.94,1.21,1.15,0.06,+0.06,-0.89,https://fbref.com/en/players/4729d71a/Joao-Ricardo-Riedi,4729d71a,Brazilian Serie A
698,Zé Ricardo,BRA,MF,Goiás,23,1999,13,1070,82,31.3,11.9,1.09,82,0.59,0.00,,0.00,0.85,0.76,1.76,-1.01,-1.01,-0.82,1.07,1.50,-0.44,-0.43,-0.27,https://fbref.com/en/players/22b85604/Ze-Ricardo,22b85604,Brazilian Serie A
699,Richard,BRA,MF,Cruzeiro,28,1994,4,345,86,10.1,3.8,1.05,86,0.79,0.00,,0.00,2.25,1.84,0.79,1.05,+1.04,+1.07,1.45,1.21,0.24,+0.23,+0.08,https://fbref.com/en/players/e90aa5da/Richard,e90aa5da,Brazilian Serie A
700,Rikelme,BRA,DF,Cuiabá,19,2003,31,2338,75,68.4,26.0,1.04,82,0.46,0.15,34,0.12,1.42,1.12,0.85,0.27,+0.27,+0.77,0.92,1.00,-0.08,-0.08,+0.05,https://fbref.com/en/players/637cdc49/Rikelme,637cdc49,Brazilian Serie A
701,Tomás Rincón,VEN,MF,Santos,35,1988,16,1187,74,34.7,13.2,1.06,80,0.61,0.15,37,0.00,1.50,1.14,1.67,-0.53,-0.53,+0.19,1.24,1.20,0.04,+0.04,+0.41,https://fbref.com/en/players/f1cfc209/Tomas-Rincon,f1cfc209,Brazilian Serie A
702,Richard Ríos,COL,MF,Palmeiras,22,2000,37,1853,50,54.2,20.6,0.97,73,0.29,0.83,23,0.00,1.89,1.50,0.92,0.58,+0.58,-0.51,1.47,1.16,0.30,+0.30,-0.37,https://fbref.com/en/players/72da065d/Richard-Rios,72da065d,Brazilian Serie A
703,Robert,BRA,"MF,FW",Cruzeiro,17,2005,9,186,21,5.4,2.1,0.48,57,0.00,3.81,16,4.76,1.22,1.90,0.48,1.43,+1.45,+1.45,1.48,1.19,0.29,+0.27,+0.12,https://fbref.com/en/players/6825ea4c/Robert,6825ea4c,Brazilian Serie A
704,Jhonata Robert,BRA,FW,Grêmio,23,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,https://fbref.com/en/players/45a50a30/Jhonata-Robert,45a50a30,Brazilian Serie A
705,Zé Roberto,BRA,"FW,MF",Coritiba,29,1993,10,523,52,15.3,5.8,1.21,65,0.00,0.52,22,0.34,0.50,1.21,1.72,-0.52,-0.52,+0.38,0.93,1.45,-0.52,-0.52,+0.06,https://fbref.com/en/players/810033a1/Ze-Roberto,810033a1,Brazilian Serie A
706,Robson,BRA,GK,América (MG),22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/2a03198e/Robson,2a03198e,Brazilian Serie A
707,Robson,BRA,"MF,FW",Coritiba,31,1991,32,2351,73,68.7,26.1,1.15,76,0.42,0.08,37,0.04,0.84,1.19,1.76,-0.57,-0.57,+0.86,1.11,1.51,-0.40,-0.40,+0.54,https://fbref.com/en/players/e29eff7a/Robson,e29eff7a,Brazilian Serie A
708,Kaique Rocha,BRA,DF,Ath Paranaense,21,2001,10,649,65,19.0,7.2,0.97,85,0.83,0.42,18,2.50,1.50,1.25,1.11,0.14,+0.14,-0.09,1.22,1.42,-0.19,-0.20,-0.39,https://fbref.com/en/players/b31d385e/Kaique-Rocha,b31d385e,Brazilian Serie A
709,Marcos Rocha,BRA,DF,Palmeiras,34,1988,20,1264,63,37.0,14.0,1.07,79,0.57,0.36,17,0.57,2.20,1.29,0.57,0.71,+0.71,-0.16,1.46,0.88,0.58,+0.58,+0.17,https://fbref.com/en/players/fdd2f275/Marcos-Rocha,fdd2f275,Brazilian Serie A
710,Pedro Rocha Neves,BRA,FW,Fortaleza,28,1994,3,34,11,1.0,0.4,0.00,,0.00,7.50,11,17.5,0.67,0.00,0.00,0.00,0.00,-0.03,1.50,0.50,0.75,+0.92,+0.73,https://fbref.com/en/players/b33e0095/Pedro-Rocha-Neves,b33e0095,Brazilian Serie A
711,Sergio Rochet,URU,GK,Internacional,29,1993,19,1710,90,50.0,19.0,1.00,90,1.00,0.00,,0.00,1.53,1.63,1.32,0.32,+0.32,+0.58,1.28,1.10,0.18,+0.19,+0.63,https://fbref.com/en/players/81b99b9e/Sergio-Rochet,81b99b9e,Brazilian Serie A
712,Rodrigo,BRA,"MF,FW",São Paulo,18,2004,11,232,21,6.8,2.6,0.38,45,0.00,3.85,19,2.31,1.18,1.15,0.00,1.15,+1.16,+1.19,1.08,0.46,0.62,+0.63,+0.32,https://fbref.com/en/players/1126f4e2/Rodrigo,1126f4e2,Brazilian Serie A
713,James Rodríguez,COL,"MF,FW",São Paulo,31,1991,12,635,53,18.6,7.1,1.27,64,0.14,0.42,21,0.00,1.42,0.70,1.13,-0.42,-0.43,-0.59,1.20,1.10,0.11,+0.11,-0.27,https://fbref.com/en/players/715bf047/James-Rodriguez,715bf047,Brazilian Serie A
714,Rodriguinho,BRA,"DF,MF",América (MG),19,2003,20,1247,62,36.5,13.9,1.08,77,0.50,0.36,18,0.43,0.90,1.44,1.73,-0.29,-0.29,+1.16,0.96,1.71,-0.76,-0.76,-0.53,https://fbref.com/en/players/4565dde3/Rodriguinho,4565dde3,Brazilian Serie A
715,Matías Rojas,PAR,"MF,FW",Corinthians,27,1995,15,634,42,18.5,7.0,1.00,66,0.14,1.14,22,0.29,1.40,1.29,1.43,-0.14,-0.14,-0.14,1.09,1.34,-0.27,-0.27,-0.04,https://fbref.com/en/players/f2416544/Matias-Rojas,f2416544,Brazilian Serie A
716,Romarinho,BRA,"FW,MF",Fortaleza,28,1994,11,288,26,8.4,3.2,0.63,66,0.31,2.81,17,3.44,0.91,0.63,1.25,-0.63,-0.62,-0.71,1.44,1.44,0.00,0.00,-0.22,https://fbref.com/en/players/1e7d2cc0/Romarinho,1e7d2cc0,Brazilian Serie A
717,Ángel Romero,PAR,FW,Corinthians,30,1992,22,1196,54,35.0,13.3,0.98,75,0.15,0.68,25,0.75,1.23,1.35,1.50,-0.15,-0.15,-0.19,1.10,1.29,-0.20,-0.20,+0.05,https://fbref.com/en/players/36edfb9b/Angel-Romero,36edfb9b,Brazilian Serie A
718,Silvio Romero,ARG,FW,Fortaleza,34,1988,17,398,23,11.6,4.4,0.68,66,0.00,3.18,14,4.32,1.41,1.36,0.68,0.68,+0.68,+0.74,1.68,1.02,0.68,+0.67,+0.53,https://fbref.com/en/players/6a00c4b0/Silvio-Romero,6a00c4b0,Brazilian Serie A
719,Rômulo,BRA,"FW,MF",Ath Paranaense,20,2002,18,509,28,14.9,5.7,0.88,48,0.00,2.28,21,0.88,1.33,0.88,1.05,-0.18,-0.18,-0.46,1.02,1.19,-0.18,-0.17,-0.34,https://fbref.com/en/players/03dd053e/Romulo,03dd053e,Brazilian Serie A
720,Rômulo,BRA,DF,Atlético Mineiro,19,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,https://fbref.com/en/players/11ed92f7/Romulo,11ed92f7,Brazilian Serie A
721,Romulo,BRA,"MF,DF",Internacional,22,2000,20,1216,61,35.6,13.5,0.89,81,0.44,0.59,30,0.81,1.60,0.96,0.96,0.00,0.00,-0.04,0.90,1.34,-0.44,-0.44,-0.48,https://fbref.com/en/players/395e0e95/Romulo,395e0e95,Brazilian Serie A
722,Ronald,BRA,MF,Grêmio,19,2003,10,418,42,12.2,4.6,1.09,71,0.22,1.09,12,1.96,2.00,1.74,1.74,0.00,0.00,-0.21,1.26,1.61,-0.35,-0.35,-0.24,https://fbref.com/en/players/5334ff3f/Ronald,5334ff3f,Brazilian Serie A
723,Ronald,BRA,MF,Cuiabá,25,1997,21,585,28,17.1,6.5,0.62,76,0.15,2.62,17,2.00,1.24,1.38,1.54,-0.15,-0.15,-0.22,1.14,1.55,-0.43,-0.43,-0.41,https://fbref.com/en/players/cc119c66/Ronald,cc119c66,Brazilian Serie A
724,Budiga Roni,BRA,MF,Corinthians,23,1999,15,676,45,19.8,7.5,0.93,77,0.67,1.07,17,1.73,1.27,0.80,1.47,-0.67,-0.67,-0.80,0.84,1.48,-0.64,-0.64,-0.51,https://fbref.com/en/players/af433614/Budiga-Roni,af433614,Brazilian Serie A
725,Lucas Ronier,BRA,"FW,MF",Coritiba,18,2004,2,55,28,1.6,0.6,0.00,,0.00,3.33,28,1.67,0.00,0.00,0.00,0.00,0.00,+0.86,0.67,1.00,-0.33,-0.36,+0.21,https://fbref.com/en/players/d831b6f1/Lucas-Ronier,d831b6f1,Brazilian Serie A
726,Rony,BRA,FW,Palmeiras,27,1995,30,1639,55,47.9,18.2,1.04,72,0.27,0.60,24,0.00,1.93,1.87,0.60,1.26,+1.26,+0.86,1.44,0.88,0.56,+0.56,+0.17,https://fbref.com/en/players/bffd5e50/Rony,bffd5e50,Brazilian Serie A
727,Vitor Roque,BRA,FW,Ath Paranaense,17,2005,25,1714,69,50.1,19.0,1.00,82,0.32,0.32,27,0.00,1.68,1.63,1.21,0.42,+0.42,+0.42,1.48,1.22,0.26,+0.26,+0.28,https://fbref.com/en/players/cb00f1e6/Vitor-Roque,cb00f1e6,Brazilian Serie A
728,Diego Rosa,BRA,"MF,DF",Bahia,20,2002,11,246,22,7.2,2.7,0.00,,0.00,4.07,22,5.93,1.45,0.74,1.11,-0.37,-0.37,-0.31,0.85,1.48,-0.67,-0.65,-0.68,https://fbref.com/en/players/c66a2173/Diego-Rosa,c66a2173,Brazilian Serie A
729,Rossi,BRA,"MF,FW",Vasco da Gama,29,1993,9,397,44,11.6,4.4,0.91,62,0.00,1.14,30,0.68,2.11,2.05,1.14,0.91,+0.91,+1.32,1.32,1.61,-0.30,-0.28,-0.36,https://fbref.com/en/players/80274d82/Rossi,80274d82,Brazilian Serie A
730,Agustín Rossi,ARG,GK,Flamengo,27,1995,15,1350,90,39.5,15.0,1.00,90,1.00,0.00,,0.67,1.80,1.33,0.80,0.53,+0.53,+0.27,1.16,0.82,0.34,+0.34,+0.35,https://fbref.com/en/players/ef223e5f/Agustin-Rossi,ef223e5f,Brazilian Serie A
731,Rubens,BRA,"DF,MF",Atlético Mineiro,21,2001,24,1352,56,39.5,15.0,0.93,76,0.20,0.67,28,0.87,1.96,1.53,0.73,0.80,+0.80,+0.45,1.43,0.87,0.57,+0.56,+0.68,https://fbref.com/en/players/ae23d044/Rubens,ae23d044,Brazilian Serie A
732,Daniel Ruiz Rivera,COL,"FW,MF",Santos,21,2001,9,247,27,7.2,2.7,0.74,58,0.00,2.59,19,1.11,1.33,0.37,0.74,-0.37,-0.36,+0.32,1.07,1.19,-0.11,-0.13,+0.11,https://fbref.com/en/players/65766650/Daniel-Ruiz-Rivera,65766650,Brazilian Serie A
733,Rwan,BRA,"MF,FW",Vasco da Gama,21,2001,2,34,17,1.0,0.4,0.00,,0.00,5.00,17,20.0,0.50,0.00,0.00,0.00,0.00,+0.27,0.50,0.75,-0.25,-0.35,-0.40,https://fbref.com/en/players/568a75fd/Rwan,568a75fd,Brazilian Serie A
734,João Victor Santos Sá,BRA,FW,Botafogo (RJ),28,1994,33,2127,64,62.2,23.6,1.14,72,0.08,0.25,30,0.00,1.58,1.65,0.81,0.85,+0.85,+0.78,1.27,1.12,0.15,+0.15,+0.30,https://fbref.com/en/players/1a1033a1/Joao-Victor-Santos-Sa,1a1033a1,Brazilian Serie A
735,Arthur Sales,BRA,"FW,MF",Bahia,20,2002,9,290,32,8.5,3.2,0.63,67,0.00,2.19,22,2.19,0.89,1.56,2.50,-0.94,-0.93,-0.93,1.28,1.75,-0.47,-0.46,-0.49,https://fbref.com/en/players/d29e335c/Arthur-Sales,d29e335c,Brazilian Serie A
736,Andreas Samaris,GRE,MF,Coritiba,33,1989,4,183,46,5.4,2.0,2.00,46,0.00,0.00,,3.50,0.00,1.00,5.00,-4.00,-3.93,-3.27,0.75,3.15,-2.45,-2.39,-1.93,https://fbref.com/en/players/5af687a1/Andreas-Samaris,5af687a1,Brazilian Serie A
737,Sammuel,BRA,DF,Fortaleza,21,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/9bacb883/Sammuel,9bacb883,Brazilian Serie A
738,Philipe Sampaio,BRA,DF,Botafogo (RJ),28,1994,12,498,42,14.6,5.5,0.73,90,0.73,1.45,17,4.55,2.15,1.82,1.82,0.00,0.00,-0.65,0.85,1.18,-0.33,-0.32,-0.41,https://fbref.com/en/players/72733d93/Philipe-Sampaio,72733d93,Brazilian Serie A
739,Samuel,BRA,DF,América (MG),19,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/3de3d204/Samuel,3de3d204,Brazilian Serie A
740,Sander,BRA,DF,Goiás,32,1990,21,1542,73,45.1,17.1,0.99,87,0.88,0.23,18,0.12,0.81,0.88,1.58,-0.70,-0.70,-0.46,1.01,1.42,-0.40,-0.40,-0.29,https://fbref.com/en/players/3c16ca6c/Sander,3c16ca6c,Brazilian Serie A
741,Sandry,BRA,MF,Santos,20,2002,5,190,38,5.6,2.1,0.95,57,0.00,1.43,25,2.86,0.60,1.43,2.86,-1.43,-1.42,-0.81,0.95,1.95,-0.95,-0.95,-0.77,https://fbref.com/en/players/8ceeabef/Sandry,8ceeabef,Brazilian Serie A
742,Alex Santana,BRA,MF,Ath Paranaense,27,1995,21,1002,48,29.3,11.1,0.81,75,0.18,1.08,27,0.27,1.29,1.26,1.26,0.00,0.00,-0.30,1.14,1.28,-0.14,-0.14,-0.37,https://fbref.com/en/players/e75dc411/Alex-Santana,e75dc411,Brazilian Serie A
743,Santos,BRA,GK,Flamengo,32,1990,6,490,82,14.3,5.4,0.93,89,0.74,0.19,45,5.93,1.50,1.48,1.48,0.00,0.00,-0.43,1.61,1.19,0.43,+0.42,+0.34,https://fbref.com/en/players/b8d0b69c/Santos,b8d0b69c,Brazilian Serie A
744,Ademir Santos,BRA,"FW,MF",Bahia,27,1995,33,1740,53,50.9,19.3,0.98,74,0.21,0.73,24,0.10,1.18,1.35,1.40,-0.05,-0.05,+0.06,1.37,1.37,0.01,0.00,+0.04,https://fbref.com/en/players/4b7d58c2/Ademir-Santos,4b7d58c2,Brazilian Serie A
745,Allyson Aires dos Santos,BRA,DF,Cuiabá,32,1990,16,1133,71,33.1,12.6,1.11,80,0.79,0.16,9,1.67,1.44,1.11,0.95,0.16,+0.16,+0.20,1.01,1.02,-0.01,-0.01,+0.13,https://fbref.com/en/players/a337652c/Allyson-Aires-dos-Santos,a337652c,Brazilian Serie A
746,Andrey Santos,BRA,MF,Vasco da Gama,18,2004,6,421,70,12.3,4.7,1.28,70,0.43,0.00,,0.00,1.00,1.06,1.49,-0.43,-0.43,-0.19,1.34,1.00,0.34,+0.34,+0.34,https://fbref.com/en/players/dd745366/Andrey-Santos,dd745366,Brazilian Serie A
747,Bruno Araújo dos Santos,BRA,DF,Goiás,29,1993,8,454,57,13.3,5.0,0.80,82,0.40,0.80,31,3.20,0.75,1.60,2.20,-0.60,-0.59,-0.17,1.28,1.08,0.20,+0.19,+0.51,https://fbref.com/en/players/92831068/Bruno-Araujo-dos-Santos,92831068,Brazilian Serie A
748,Eduardo Santos,BRA,DF,Bragantino,25,1997,13,1020,78,29.8,11.3,0.97,84,0.88,0.18,51,0.00,1.62,1.77,1.06,0.71,+0.71,+0.48,1.50,1.20,0.29,+0.29,-0.15,https://fbref.com/en/players/d226094c/Eduardo-Santos,d226094c,Brazilian Serie A
749,Fábio Santos,BRA,DF,Corinthians,37,1985,25,1673,67,48.9,18.6,1.08,78,0.65,0.27,23,0.38,1.36,1.24,1.51,-0.27,-0.27,-0.48,1.10,1.25,-0.16,-0.16,+0.15,https://fbref.com/en/players/d0d786fd/Fabio-Santos,d0d786fd,Brazilian Serie A
750,Juan Santos,BRA,FW,São Paulo,20,2002,27,1279,47,37.4,14.2,0.92,72,0.14,0.99,24,0.77,1.37,0.99,0.70,0.28,+0.28,+0.37,1.32,0.85,0.47,+0.47,+0.23,https://fbref.com/en/players/ad89aa96/Juan-Santos,ad89aa96,Brazilian Serie A
