Rk,Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Player Link_,Player ID_,Competition
158,Lewis Holtby,GER,MF,Holstein Kiel,33-112,1990,11.5,49.7,62.0,80.2,935.9,303.9,18.3,20.6,89.0,24.3,27.7,87.7,5.74,10.2,56.4,0.26,0.17,0.22,0.09,2.00,5.13,1.91,0.70,6.35,https://fbref.com/en/players/410ab123/Lewis-Holtby,410ab123,2. Bundesliga
159,Jannes Horn,GER,DF,Nürnberg,26-336,1997,9.6,49.5,56.3,88.0,920.0,369.4,19.1,20.6,92.4,25.2,27.5,91.7,4.58,6.46,71.0,0.10,0.04,0.07,0.06,0.52,2.81,0.10,0.00,3.85,https://fbref.com/en/players/2b83fa49/Jannes-Horn,2b83fa49,2. Bundesliga
160,Andi Hoti,KVX,DF,Magdeburg,20-312,2003,3.3,53.9,63.6,84.8,1019.4,231.2,16.7,19.1,87.3,32.7,36.7,89.3,4.24,6.36,66.7,0.00,0.03,0.00,-0.03,0.30,2.73,0.00,0.00,2.42,https://fbref.com/en/players/da1cab65/Andi-Hoti,da1cab65,2. Bundesliga
161,Branimir Hrgota,SWE,MF,Greuther Fürth,30-361,1993,16.3,24.7,32.9,75.0,403.4,137.4,13.0,15.3,85.1,8.22,10.5,78.4,2.58,4.05,63.6,0.06,0.16,0.18,-0.10,2.27,2.82,1.72,0.49,4.72,https://fbref.com/en/players/710fbdd1/Branimir-Hrgota,710fbdd1,2. Bundesliga
162,Florian Hübner,GER,DF,Nürnberg,32-313,1991,5.9,40.2,47.8,84.0,716.9,294.1,15.1,17.5,86.4,22.4,24.4,91.7,2.20,4.75,46.4,0.00,0.02,0.02,-0.02,0.17,0.85,0.00,0.00,3.05,https://fbref.com/en/players/e87ad81a/Florian-Hubner,e87ad81a,2. Bundesliga
163,Jean Hugonet,FRA,"MF,DF",Magdeburg,24-045,1999,5.2,26.9,34.4,78.2,516.3,189.4,8.85,11.0,80.7,14.6,16.7,87.4,3.27,5.38,60.7,0.00,0.00,0.02,0.00,0.00,4.42,0.38,0.19,3.46,https://fbref.com/en/players/3997fa12/Jean-Hugonet,3997fa12,2. Bundesliga
164,Joseph Hungbo,ENG,FW,Nürnberg,23-358,2000,2.6,16.2,24.2,66.7,232.7,88.8,8.85,11.5,76.7,5.00,6.15,81.3,1.15,3.46,33.3,0.00,0.15,0.15,-0.15,1.15,1.15,1.15,0.38,1.54,https://fbref.com/en/players/fdf9edec/Joseph-Hungbo,fdf9edec,2. Bundesliga
165,Oliver Hüsing,GER,DF,Hansa Rostock,30-325,1993,4.0,24.3,32.8,74.0,485.5,183.0,7.75,10.3,75.6,13.8,15.3,90.2,2.50,6.50,38.5,0.00,0.05,0.00,-0.05,0.75,1.25,0.00,0.00,1.75,https://fbref.com/en/players/4d0d4790/Oliver-Husing,4d0d4790,2. Bundesliga
166,Bilal Hussein,SWE,MF,Hertha BSC,23-261,2000,2.2,43.2,55.5,77.9,705.9,177.7,21.4,25.9,82.5,15.0,17.7,84.6,4.09,7.27,56.3,0.45,0.18,0.05,0.27,0.91,4.55,0.00,0.00,5.00,https://fbref.com/en/players/aff07507/Bilal-Hussein,aff07507,2. Bundesliga
167,Jannik Huth,GER,GK,Paderborn 07,29-268,1994,14.0,37.5,51.4,72.9,1116.9,874.2,7.57,7.57,100.0,15.7,16.1,97.8,14.0,27.2,51.4,0.00,0.05,0.02,-0.05,0.07,1.64,0.21,0.00,0.21,https://fbref.com/en/players/e8fd2e5b/Jannik-Huth,e8fd2e5b,2. Bundesliga
168,Lee Hyunju,KOR,MF,Wehen,20-335,2003,11.0,27.2,29.5,92.3,368.5,85.5,17.3,18.4,94.1,8.45,8.73,96.9,0.55,0.64,85.7,0.00,0.06,0.05,-0.06,1.27,1.73,0.55,0.00,3.45,https://fbref.com/en/players/786102e2/Lee-Hyunju,786102e2,2. Bundesliga
169,Blendi Idrizi,KVX,"MF,FW",Schalke 04,25-251,1998,3.0,33.0,43.3,76.2,479.7,152.7,20.3,24.7,82.4,9.33,12.3,75.7,2.00,3.00,66.7,0.67,0.17,0.17,0.50,1.33,1.67,2.67,0.00,5.33,https://fbref.com/en/players/58450270/Blendi-Idrizi,58450270,2. Bundesliga
170,Luc Ihorst,GER,FW,Braunschweig,23-307,2000,1.8,8.33,15.0,55.6,127.2,31.1,3.89,6.67,58.3,3.89,5.56,70.0,0.00,0.56,0.0,0.00,0.06,0.06,-0.06,0.56,0.56,0.00,0.00,1.11,https://fbref.com/en/players/e5cad51e/Luc-Ihorst,e5cad51e,2. Bundesliga
171,Svante Ingelsson,SWE,"MF,FW",Hansa Rostock,25-208,1998,11.9,14.5,26.5,54.9,259.1,106.1,6.64,9.16,72.5,5.71,8.74,65.4,1.76,5.55,31.8,0.08,0.12,0.11,-0.03,1.34,2.02,1.43,0.76,3.36,https://fbref.com/en/players/4133cfcf/Svante-Ingelsson,4133cfcf,2. Bundesliga
172,John Iredale,AUS,"FW,MF",Wehen,24-160,1999,4.6,13.7,22.8,60.0,217.2,43.7,7.61,10.7,71.4,4.35,5.87,74.1,0.87,2.61,33.3,0.00,0.20,0.09,-0.20,0.87,1.30,0.43,0.00,1.96,https://fbref.com/en/players/83fb76eb/John-Iredale,83fb76eb,2. Bundesliga
173,Jackson Irvine,AUS,MF,St. Pauli,30-307,1993,13.2,36.1,45.3,79.8,569.0,175.2,18.7,21.7,86.1,14.4,17.6,81.9,1.97,3.03,65.0,0.30,0.25,0.12,0.05,1.67,4.09,1.21,0.30,6.29,https://fbref.com/en/players/4637747c/Jackson-Irvine,4637747c,2. Bundesliga
174,Tatsuya Ito,JPN,"FW,MF",Magdeburg,26-196,1997,3.5,41.7,53.1,78.5,602.0,141.1,25.7,28.6,90.0,13.7,17.1,80.0,1.14,3.71,30.8,0.29,0.20,0.31,0.09,2.57,0.86,5.14,0.00,6.86,https://fbref.com/en/players/6743cef5/Tatsuya-Ito,6743cef5,2. Bundesliga
175,Gian-Luca Itter,GER,DF,Greuther Fürth,25-003,1999,10.1,59.3,69.6,85.2,1063.7,347.1,23.0,24.7,93.2,29.4,31.9,92.2,4.85,9.31,52.1,0.00,0.08,0.10,-0.08,0.69,5.05,1.09,0.30,5.94,https://fbref.com/en/players/e6c15f6e/Gian-Luca-Itter,e6c15f6e,2. Bundesliga
176,Robert Ivanov,FIN,DF,Braunschweig,29-111,1994,11.9,45.5,57.4,79.4,886.9,338.0,16.6,19.2,86.8,24.0,26.5,90.8,4.79,10.8,44.2,0.08,0.07,0.08,0.02,0.50,2.61,0.50,0.08,3.28,https://fbref.com/en/players/9cae7f8a/Robert-Ivanov,9cae7f8a,2. Bundesliga
177,Marko Ivezić,SRB,"MF,DF",Holstein Kiel,22-037,2001,10.8,41.3,47.5,86.9,707.2,167.5,17.7,18.6,95.0,20.5,22.7,90.2,2.59,4.54,57.1,0.00,0.03,0.03,-0.03,0.28,3.43,0.00,0.00,2.96,https://fbref.com/en/players/964f4f30/Marko-Ivezic,964f4f30,2. Bundesliga
178,Emmanuel Iyoha,GER,"DF,FW",Düsseldorf,26-089,1997,12.7,34.5,45.7,75.5,604.6,161.0,15.0,17.0,88.0,15.8,19.1,83.1,3.23,6.77,47.7,0.00,0.02,0.05,-0.02,0.39,2.20,1.02,0.31,3.62,https://fbref.com/en/players/06d5dc42/Emmanuel-Iyoha,06d5dc42,2. Bundesliga
179,Bjarke Jacobsen,DEN,MF,Wehen,30-140,1993,6.2,41.1,48.7,84.4,700.5,158.5,18.2,20.5,89.0,18.2,20.8,87.6,3.71,5.16,71.9,0.00,0.00,0.02,0.00,0.32,3.39,0.00,0.00,2.58,https://fbref.com/en/players/a805fb51/Bjarke-Jacobsen,a805fb51,2. Bundesliga
180,Thore Jacobsen,GER,MF,Elversberg,26-264,1997,10.3,50.3,60.6,83.0,898.3,249.3,21.9,24.6,89.3,22.6,24.9,91.0,4.85,8.35,58.1,0.10,0.11,0.09,-0.01,1.65,3.50,0.97,0.10,4.56,https://fbref.com/en/players/0f163121/Thore-Jacobsen,0f163121,2. Bundesliga
181,Frederik Jäkel,GER,DF,Elversberg,22-307,2001,12.7,49.4,56.6,87.3,998.3,363.5,14.4,15.7,92.0,29.2,31.4,93.0,5.59,8.66,64.5,0.08,0.02,0.02,0.06,0.24,1.89,0.08,0.00,2.05,https://fbref.com/en/players/25b1d2d1/Frederik-Jakel,25b1d2d1,2. Bundesliga
182,Dennis Jastrzembski,POL,"FW,DF",Düsseldorf,23-322,2000,4.5,27.8,35.3,78.6,455.3,107.3,14.0,16.2,86.3,11.1,14.0,79.4,1.78,2.89,61.5,0.44,0.53,0.33,-0.09,2.89,1.11,2.00,0.89,4.44,https://fbref.com/en/players/6bba916f/Dennis-Jastrzembski,6bba916f,2. Bundesliga
183,Bakery Jatta,GAM,FW,Hamburger SV,25-216,1998,13.8,29.7,39.9,74.4,437.1,120.5,17.0,20.9,81.3,10.5,13.7,76.7,1.30,2.39,54.5,0.22,0.33,0.37,-0.11,2.39,1.67,1.81,0.65,3.04,https://fbref.com/en/players/34c313d5/Bakery-Jatta,34c313d5,2. Bundesliga
184,Leon Jensen,GER,MF,Karlsruher,26-234,1997,9.1,40.8,52.7,77.3,760.3,196.5,18.1,20.8,87.3,16.4,19.7,83.2,5.60,9.56,58.6,0.00,0.09,0.14,-0.09,1.87,3.74,1.43,0.66,5.27,https://fbref.com/en/players/1fa665d0/Leon-Jensen,1fa665d0,2. Bundesliga
185,Nader El-Jindaoui,GER,FW,Hertha BSC,27-053,1996,0.3,13.3,23.3,57.1,200.0,56.7,3.33,3.33,100.0,3.33,3.33,100.0,3.33,6.67,50.0,0.00,0.33,0.33,-0.33,3.33,0.00,3.33,3.33,0.00,https://fbref.com/en/players/6541e649/Nader-El-Jindaoui,6541e649,2. Bundesliga
186,Þórir Jóhann Helgason,ISL,"MF,FW",Braunschweig,23-102,2000,4.9,21.6,30.2,71.6,418.8,133.1,7.76,9.39,82.6,10.4,13.1,79.7,3.06,5.92,51.7,0.20,0.08,0.12,0.12,1.22,3.47,0.82,0.00,4.49,https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason,dc765618,2. Bundesliga
187,Ísak Jóhannesson,ISL,"MF,FW",Düsseldorf,20-291,2003,11.0,38.1,48.2,79.1,715.1,236.6,17.5,19.5,89.3,13.3,16.2,82.0,6.18,9.45,65.4,0.36,0.20,0.25,0.16,2.27,5.82,1.82,0.55,6.18,https://fbref.com/en/players/c16c4e3b/Isak-Johannesson,c16c4e3b,2. Bundesliga
188,Carl Johansson,SWE,DF,Holstein Kiel,29-230,1994,2.0,75.0,81.5,92.0,1437.0,589.5,23.5,24.5,95.9,45.0,46.0,97.8,6.00,8.50,70.6,0.00,0.00,0.05,0.00,0.00,12.5,1.00,0.00,7.50,https://fbref.com/en/players/02f7a79a/Carl-Johansson,02f7a79a,2. Bundesliga
189,Antonio Jonjić,GER,"MF,FW",Wehen,24-159,1999,2.8,18.9,30.7,61.6,303.2,105.0,10.0,12.9,77.8,6.43,8.93,72.0,1.79,3.93,45.5,0.00,0.00,0.00,0.00,0.00,1.79,0.00,0.00,2.86,https://fbref.com/en/players/497e315f/Antonio-Jonjic,497e315f,2. Bundesliga
190,Gideon Jung,GER,DF,Greuther Fürth,29-118,1994,12.3,46.6,54.3,85.8,922.4,353.1,14.4,15.7,91.7,26.9,28.8,93.5,4.96,8.46,58.7,0.08,0.03,0.03,0.05,0.41,3.66,0.08,0.08,4.72,https://fbref.com/en/players/a2e7de6f/Gideon-Jung,a2e7de6f,2. Bundesliga
191,Sebastian Jung,GER,DF,Karlsruher,33-200,1990,14.2,51.1,64.2,79.7,876.9,390.4,23.9,26.4,90.7,21.6,26.0,83.2,4.65,8.59,54.1,0.21,0.11,0.13,0.11,1.20,5.28,1.97,1.13,6.06,https://fbref.com/en/players/86b30561/Sebastian-Jung,86b30561,2. Bundesliga
192,Yusuf Kabadayı,GER,"FW,DF",Schalke 04,19-340,2004,4.3,14.2,23.3,61.0,253.3,102.1,6.05,9.07,66.7,5.35,8.37,63.9,2.09,4.19,50.0,0.00,0.14,0.09,-0.14,0.93,0.93,1.40,0.70,1.86,https://fbref.com/en/players/a4a94bb2/Yusuf-Kabadayi,a4a94bb2,2. Bundesliga
193,Julius Kade,GER,MF,Wehen,24-233,1999,1.5,19.3,23.3,82.9,291.3,81.3,10.7,12.0,88.9,7.33,8.00,91.7,1.33,2.00,66.7,0.00,0.07,0.00,-0.07,0.67,0.67,0.67,0.00,3.33,https://fbref.com/en/players/768a35ac/Julius-Kade,768a35ac,2. Bundesliga
194,Tomáš Kalas,CZE,DF,Schalke 04,30-238,1993,8.6,55.9,64.8,86.4,1122.8,392.0,16.4,17.9,91.6,33.1,35.7,92.8,5.93,9.42,63.0,0.00,0.02,0.05,-0.02,0.12,2.44,0.47,0.23,2.21,https://fbref.com/en/players/df618867/Tomas-Kalas,df618867,2. Bundesliga
195,Marcin Kamiński,POL,DF,Schalke 04,31-358,1992,17.0,57.8,65.6,88.2,1170.4,424.8,17.1,18.2,93.9,32.6,34.7,93.9,7.76,11.1,69.8,0.00,0.02,0.02,-0.02,0.35,3.18,0.35,0.00,4.18,https://fbref.com/en/players/463503e2/Marcin-Kaminski,463503e2,2. Bundesliga
196,Julian Kania,ESP,FW,Nürnberg,22-090,2001,0.4,25.0,35.0,71.4,412.5,105.0,10.0,12.5,80.0,12.5,17.5,71.4,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,2.50,https://fbref.com/en/players/8d7c1b9c/Julian-Kania,8d7c1b9c,2. Bundesliga
197,Kenan Karaman,TUR,"FW,MF",Schalke 04,29-309,1994,10.0,20.8,29.1,71.5,312.3,57.7,11.0,13.4,82.1,8.00,10.2,78.4,1.00,2.00,50.0,0.40,0.30,0.18,0.10,1.40,1.70,1.10,0.30,3.60,https://fbref.com/en/players/8f0f2230/Kenan-Karaman,8f0f2230,2. Bundesliga
198,Michał Karbownik,POL,DF,Hertha BSC,22-301,2001,9.8,34.8,43.8,79.5,561.1,190.0,17.6,20.1,87.3,13.2,17.0,77.2,2.96,4.39,67.4,0.20,0.07,0.06,0.13,0.71,2.35,0.41,0.10,3.47,https://fbref.com/en/players/1b280c66/Michal-Karbownik,1b280c66,2. Bundesliga
199,Florian Kastenmeier,GER,GK,Düsseldorf,26-194,1997,17.0,54.7,66.8,81.9,1441.9,884.3,8.00,8.18,97.8,31.6,31.7,99.6,15.1,26.5,56.9,0.00,0.00,0.01,0.00,0.00,2.06,0.06,0.00,0.18,https://fbref.com/en/players/dc2e4736/Florian-Kastenmeier,dc2e4736,2. Bundesliga
200,Fabio Kaufmann,GER,"MF,FW",Braunschweig,31-122,1992,10.7,17.6,28.8,61.0,349.3,136.0,6.36,8.32,76.4,8.79,13.1,67.1,2.34,5.61,41.7,0.09,0.26,0.22,-0.17,1.40,1.87,1.50,1.21,3.08,https://fbref.com/en/players/b9a64492/Fabio-Kaufmann,b9a64492,2. Bundesliga
201,Lars Kehl,GER,"MF,FW",Osnabrück,21-275,2002,1.9,29.5,41.6,70.9,545.8,230.0,13.7,16.8,81.3,8.95,11.6,77.3,4.74,8.42,56.3,0.00,0.21,0.21,-0.21,3.16,2.63,1.05,1.05,3.16,https://fbref.com/en/players/da6753bf/Lars-Kehl,da6753bf,2. Bundesliga
202,Marc-Oliver Kempf,GER,DF,Hertha BSC,28-345,1995,12.7,51.1,61.0,83.7,965.0,350.9,19.1,21.3,89.7,26.7,28.6,93.4,4.96,9.45,52.5,0.00,0.05,0.07,-0.05,0.16,2.91,0.24,0.00,3.86,https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf,815c314f,2. Bundesliga
203,Jonjoe Kenny,ENG,DF,Hertha BSC,26-299,1997,13.2,40.0,52.7,75.9,771.7,338.3,15.4,17.1,89.8,19.1,23.3,82.1,4.85,9.92,48.9,0.15,0.08,0.08,0.08,0.83,3.71,0.61,0.38,4.62,https://fbref.com/en/players/099e666f/Jonjoe-Kenny,099e666f,2. Bundesliga
204,Niko Kijewski,GER,DF,Braunschweig,27-286,1996,2.0,19.0,31.5,60.3,479.5,213.0,3.50,4.50,77.8,10.5,12.0,87.5,5.00,14.0,35.7,0.00,0.20,0.20,-0.20,1.00,1.50,0.50,0.50,2.50,https://fbref.com/en/players/4167becd/Niko-Kijewski,4167becd,2. Bundesliga
205,Christian Kinsombi,GER,MF,Hansa Rostock,24-137,1999,6.9,14.8,23.2,63.8,211.4,93.5,9.13,11.4,79.7,3.91,6.81,57.4,0.87,2.17,40.0,0.00,0.04,0.06,-0.04,0.87,2.17,0.72,0.58,3.33,https://fbref.com/en/players/a3cdcc4a/Christian-Kinsombi,a3cdcc4a,2. Bundesliga
206,David Kinsombi,COD,"DF,MF",Paderborn 07,28-027,1995,9.1,53.7,59.5,90.4,919.1,195.7,21.6,23.6,91.6,29.3,30.9,95.0,2.31,3.52,65.6,0.11,0.07,0.03,0.04,0.44,2.31,0.33,0.22,2.97,https://fbref.com/en/players/4dc9e563/David-Kinsombi,4dc9e563,2. Bundesliga
207,Orestis Kiomourtzoglou,GER,"MF,DF",Greuther Fürth,25-246,1998,3.2,29.7,36.3,81.9,507.8,113.8,14.7,16.3,90.4,12.5,14.7,85.1,1.88,3.13,60.0,0.00,0.00,0.00,0.00,0.31,2.19,0.31,0.00,3.44,https://fbref.com/en/players/7e138639/Orestis-Kiomourtzoglou,7e138639,2. Bundesliga
208,Sebastian Klaas,GER,"MF,FW",Paderborn 07,25-192,1998,10.0,30.1,38.5,78.2,493.9,137.7,15.6,18.2,85.7,11.9,14.3,83.2,1.90,3.10,61.3,0.20,0.09,0.13,0.11,0.90,3.80,1.00,0.30,4.60,https://fbref.com/en/players/4e4c212f/Sebastian-Klaas,4e4c212f,2. Bundesliga
209,Carl Klaus,GER,GK,Nürnberg,29-357,1994,2.2,27.7,36.8,75.3,819.1,664.1,1.82,1.82,100.0,16.4,16.4,100.0,9.55,18.2,52.5,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,https://fbref.com/en/players/8efed461/Carl-Klaus,8efed461,2. Bundesliga
210,Felix Klaus,GER,FW,Düsseldorf,31-117,1992,14.3,22.9,30.9,74.2,338.3,74.7,13.6,15.6,87.0,6.85,9.02,76.0,1.61,2.87,56.1,0.07,0.12,0.07,-0.05,1.54,0.84,0.70,0.21,2.03,https://fbref.com/en/players/aeda1f69/Felix-Klaus,aeda1f69,2. Bundesliga
211,Kai Klefisch,GER,MF,Paderborn 07,24-036,1999,11.3,56.0,61.9,90.4,976.2,215.1,25.2,26.6,94.7,24.9,26.5,93.7,4.87,6.99,69.6,0.00,0.03,0.05,-0.03,0.62,3.98,0.53,0.00,5.22,https://fbref.com/en/players/352a4d70/Kai-Klefisch,352a4d70,2. Bundesliga
212,Colin Kleine-Bekel,GER,DF,Holstein Kiel,20-349,2003,15.9,60.8,67.0,90.8,1156.0,372.3,18.9,19.6,96.5,36.5,38.6,94.8,4.84,7.80,62.1,0.00,0.00,0.01,0.00,0.06,3.40,0.13,0.00,3.33,https://fbref.com/en/players/1ccfb9d7/Colin-Kleine-Bekel,1ccfb9d7,2. Bundesliga
213,Florian Kleinhansl,GER,DF,Osnabrück,23-150,2000,16.7,40.2,56.6,71.0,703.4,315.1,19.1,21.8,87.6,16.0,20.2,79.3,4.07,11.6,35.2,0.06,0.08,0.10,-0.02,1.26,3.59,0.96,0.48,4.19,https://fbref.com/en/players/771a02e3/Florian-Kleinhansl,771a02e3,2. Bundesliga
214,Pascal Klemens,GER,MF,Hertha BSC,18-319,2005,7.7,30.5,40.0,76.3,551.4,119.4,13.0,17.1,75.8,13.9,16.2,85.6,2.99,4.94,60.5,0.00,0.04,0.04,-0.04,0.65,2.47,0.39,0.00,2.47,https://fbref.com/en/players/90d88154/Pascal-Klemens,90d88154,2. Bundesliga
215,Philipp Klement,GER,MF,Kaiserslautern,31-121,1992,2.7,48.9,67.4,72.5,993.0,273.0,18.5,20.4,90.9,20.0,24.4,81.8,9.26,20.4,45.5,0.37,0.26,0.26,0.11,2.22,4.44,1.85,0.74,7.04,https://fbref.com/en/players/0cddeaa7/Philipp-Klement,0cddeaa7,2. Bundesliga
216,Christoph Kobald,AUT,DF,Karlsruher,26-143,1997,0.3,23.3,40.0,58.3,343.3,80.0,16.7,20.0,83.3,6.67,13.3,50.0,0.00,6.67,0.0,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,https://fbref.com/en/players/34613521/Christoph-Kobald,34613521,2. Bundesliga
217,Koffi,CIV,"FW,MF",Elversberg,37-197,1986,0.5,14.0,22.0,63.6,192.0,0.00,8.00,10.0,80.0,6.00,6.00,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,https://fbref.com/en/players/813bf6c7/Koffi,813bf6c7,2. Bundesliga
218,Derrick Köhn,GER,"DF,MF",Hannover 96,24-338,1999,16.6,24.5,35.7,68.8,395.6,120.2,12.3,14.3,86.1,10.4,14.7,70.5,1.51,4.40,34.2,0.12,0.11,0.14,0.01,1.27,0.66,1.14,0.60,1.51,https://fbref.com/en/players/b735b590/Derrick-Kohn,b735b590,2. Bundesliga
219,Markus Kolke,GER,GK,Hansa Rostock,33-143,1990,16.7,20.8,30.4,68.5,553.9,390.0,5.21,5.21,100.0,9.52,9.64,98.8,6.11,15.5,39.4,0.00,0.01,0.00,-0.01,0.06,0.48,0.00,0.00,0.00,https://fbref.com/en/players/b114d86c/Markus-Kolke,b114d86c,2. Bundesliga
220,Marco Komenda,CRO,DF,Holstein Kiel,27-043,1996,8.6,53.7,62.2,86.4,968.1,379.9,23.6,25.2,93.5,25.5,27.8,91.6,4.30,7.91,54.4,0.00,0.02,0.02,-0.02,0.35,3.02,0.23,0.00,3.72,https://fbref.com/en/players/e7efcdb8/Marco-Komenda,e7efcdb8,2. Bundesliga
221,Ransford Königsdörffer,GHA,"FW,MF",Hamburger SV,22-117,2001,7.3,17.8,25.6,69.5,247.7,44.4,10.4,13.6,76.8,5.89,8.36,70.5,0.68,1.37,50.0,0.27,0.15,0.18,0.12,0.96,1.23,0.41,0.00,1.64,https://fbref.com/en/players/ab99782e/Ransford-Konigsdorffer,ab99782e,2. Bundesliga
222,Nils-Jonathan Körber,GER,GK,Hansa Rostock,27-056,1996,0.3,3.33,23.3,14.3,123.3,93.3,0.00,0.00,,0.00,0.00,,3.33,23.3,14.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6ac69ff9/Nils-Jonathan-Korber,6ac69ff9,2. Bundesliga
223,Franko Kovačević,CRO,"FW,MF",Wehen,24-153,1999,3.5,16.0,21.4,74.7,231.7,47.4,8.86,11.1,79.5,6.86,8.00,85.7,0.29,0.57,50.0,0.00,0.14,0.06,-0.14,0.86,1.71,0.86,0.00,2.57,https://fbref.com/en/players/dbe0034f/Franko-Kovacevic,dbe0034f,2. Bundesliga
224,Soichiro Kozuki,JPN,"FW,MF",Schalke 04,23-017,2000,2.0,19.5,28.5,68.4,319.5,60.5,12.0,13.5,88.9,6.00,9.00,66.7,1.50,2.00,75.0,0.00,0.00,0.05,0.00,1.00,1.00,0.50,0.50,1.00,https://fbref.com/en/players/f1e855eb/Soichiro-Kozuki,f1e855eb,2. Bundesliga
225,Julian Krahl,GER,GK,Kaiserslautern,23-351,2000,15.6,24.6,34.4,71.5,713.9,536.2,3.65,3.78,96.6,12.8,13.1,98.0,8.01,17.4,46.0,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00,https://fbref.com/en/players/5c9fe42b/Julian-Krahl,5c9fe42b,2. Bundesliga
226,Elija Krahn,GER,MF,Hamburger SV,20-137,2003,0.0,0,2,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/players/d87d2cee/Elija-Krahn,d87d2cee,2. Bundesliga
227,Kevin Kraus,GER,DF,Kaiserslautern,31-149,1992,11.5,33.5,41.0,81.7,714.6,280.5,7.74,9.57,80.9,21.0,23.5,89.3,4.52,7.22,62.7,0.00,0.01,0.01,-0.01,0.09,1.22,0.00,0.00,1.30,https://fbref.com/en/players/6a1b9f7c/Kevin-Kraus,6a1b9f7c,2. Bundesliga
228,Robin Krauße,GER,MF,Braunschweig,29-281,1994,13.2,39.1,52.5,74.5,812.3,258.0,13.4,16.3,82.3,17.1,20.6,83.1,7.73,13.1,59.0,0.15,0.11,0.11,0.05,0.98,4.39,0.76,0.08,5.61,https://fbref.com/en/players/bd045d90/Robin-Krausse,bd045d90,2. Bundesliga
229,Connor Krempicki,GER,MF,Magdeburg,29-116,1994,8.1,31.6,39.0,81.0,519.6,178.1,17.3,20.1,85.9,10.7,12.1,88.8,2.72,4.20,64.7,0.12,0.16,0.16,-0.04,1.36,5.06,1.73,0.00,6.91,https://fbref.com/en/players/f1aa7f91/Connor-Krempicki,f1aa7f91,2. Bundesliga
230,Nicolas Kristof,GER,GK,Elversberg,24-019,1999,17.0,32.0,40.6,78.7,833.4,533.0,5.71,5.76,99.0,17.5,17.7,99.0,8.59,16.9,50.7,0.00,0.01,0.01,-0.01,0.06,0.76,0.12,0.00,0.00,https://fbref.com/en/players/a037c229/Nicolas-Kristof,a037c229,2. Bundesliga
231,Florian Krüger,GER,FW,Braunschweig,24-329,1999,8.9,15.4,24.4,63.1,243.7,62.2,8.20,10.6,77.7,5.84,8.76,66.7,1.01,2.92,34.6,0.22,0.13,0.06,0.09,0.90,1.46,1.12,0.34,2.47,https://fbref.com/en/players/f9f92b5f/Florian-Kruger,f9f92b5f,2. Bundesliga
232,Max Kruse,GER,"FW,MF",Paderborn 07,35-295,1988,2.2,33.6,43.2,77.9,636.4,202.7,15.9,18.6,85.4,10.5,14.5,71.9,6.36,8.64,73.7,0.45,0.55,0.18,-0.09,4.09,4.09,2.27,0.00,5.91,https://fbref.com/en/players/f9446dcd/Max-Kruse,f9446dcd,2. Bundesliga
233,Philipp Kühn,GER,GK,Osnabrück,31-128,1992,2.0,22.0,42.5,51.8,802.0,739.5,3.50,3.50,100.0,7.00,7.00,100.0,11.0,31.5,34.9,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,https://fbref.com/en/players/a5a24ce6/Philipp-Kuhn,a5a24ce6,2. Bundesliga
234,Fabian Kunze,GER,MF,Hannover 96,25-208,1998,15.8,38.8,47.5,81.6,657.2,188.9,17.3,20.3,85.6,18.3,20.5,89.2,2.78,4.62,60.3,0.13,0.06,0.03,0.07,0.70,4.24,0.38,0.00,5.44,https://fbref.com/en/players/d25fee56/Fabian-Kunze,d25fee56,2. Bundesliga
235,Lukas Kunze,GER,MF,Osnabrück,25-208,1998,7.1,27.0,34.4,78.7,342.0,101.1,16.3,19.2,85.3,7.61,9.72,78.3,0.70,1.13,62.5,0.00,0.08,0.08,-0.08,0.85,2.11,1.13,0.28,2.68,https://fbref.com/en/players/b8b4e77e/Lukas-Kunze,b8b4e77e,2. Bundesliga
236,Hasan Kuruçay,TUR,DF,Braunschweig,26-130,1997,9.2,43.6,53.2,82.0,868.7,336.8,14.1,16.5,85.5,24.1,26.5,91.0,5.22,9.13,57.1,0.00,0.03,0.03,-0.03,0.43,3.26,0.11,0.00,4.35,https://fbref.com/en/players/8485c037/Hasan-Kurucay,8485c037,2. Bundesliga
