Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Player Link_,Player ID_,Competition
180,Daniel Heuer Fernandes,POR,GK,Hamburger SV,31-056,1992,17,1530,90,100.0,17.0,1.00,90,1.00,0.00,,0.00,1.82,1.94,1.29,0.65,+0.65,,2.01,1.56,0.44,+0.44,,https://fbref.com/en/players/0c1f8f71/Daniel-Heuer-Fernandes,0c1f8f71,2. Bundesliga
181,Jannis Heuer,GER,DF,Paderborn 07,24-163,1999,8,592,74,38.7,6.6,0.91,90,0.91,0.30,26,0.15,1.38,1.36,1.67,-0.30,-0.30,-0.50,1.41,1.48,-0.09,-0.09,-0.36,https://fbref.com/en/players/9c58efd4/Jannis-Heuer,9c58efd4,2. Bundesliga
182,Robin Heußer,GER,MF,Wehen,25-230,1998,17,1468,86,95.9,16.3,1.04,86,0.67,0.00,,0.00,1.29,1.10,1.29,-0.18,-0.18,-0.18,1.34,1.77,-0.42,-0.42,+1.15,https://fbref.com/en/players/b99ba43f/Robin-Heusser,b99ba43f,2. Bundesliga
183,Moritz Heyer,GER,DF,Hamburger SV,28-279,1995,11,429,39,28.0,4.8,0.83,69,0.21,1.46,22,1.04,1.55,2.29,2.71,-0.42,-0.42,-1.48,2.35,2.54,-0.19,-0.18,-0.87,https://fbref.com/en/players/20395826/Moritz-Heyer,20395826,2. Bundesliga
184,Lukas Hinterseer,AUT,"MF,DF",Hansa Rostock,32-286,1991,7,28,4,1.8,0.3,0.00,,0.00,23.3,4,20.0,1.50,6.67,3.33,3.33,+3.21,+3.93,8.00,5.33,2.67,+2.55,+2.99,https://fbref.com/en/players/6a98c5a9/Lukas-Hinterseer,6a98c5a9,2. Bundesliga
185,André Hoffmann,GER,DF,Düsseldorf,30-314,1993,5,379,76,24.8,4.2,1.19,76,0.71,0.00,,0.00,2.00,1.67,0.71,0.95,+0.95,+0.01,1.00,1.24,-0.21,-0.22,-0.81,https://fbref.com/en/players/34b306a1/Andre-Hoffmann,34b306a1,2. Bundesliga
186,Ron-Thorben Hoffmann,GER,GK,Braunschweig,24-279,1999,17,1530,90,100.0,17.0,1.00,90,1.00,0.00,,0.00,0.82,0.94,1.82,-0.88,-0.88,,1.25,1.63,-0.38,-0.38,,https://fbref.com/en/players/f72f1743/Ron-Thorben-Hoffmann,f72f1743,2. Bundesliga
187,Marcel Hoffmeier,GER,DF,Paderborn 07,24-177,1999,17,1374,81,89.8,15.3,0.98,86,0.85,0.13,39,0.00,1.59,1.70,1.57,0.13,+0.13,+1.28,1.63,1.29,0.34,+0.34,+2.00,https://fbref.com/en/players/7d3a9f98/Marcel-Hoffmeier,7d3a9f98,2. Bundesliga
188,Lewis Holtby,GER,MF,Holstein Kiel,33-112,1990,16,1035,65,67.6,11.5,0.87,88,0.78,0.52,25,0.00,2.00,2.17,0.96,1.22,+1.22,+1.94,1.91,1.50,0.41,+0.41,+0.36,https://fbref.com/en/players/410ab123/Lewis-Holtby,410ab123,2. Bundesliga
189,Jannes Horn,GER,DF,Nürnberg,26-336,1997,12,866,72,56.6,9.6,0.94,88,0.83,0.31,25,0.21,1.42,1.67,2.08,-0.42,-0.42,+0.26,1.43,1.79,-0.35,-0.36,-0.47,https://fbref.com/en/players/2b83fa49/Jannes-Horn,2b83fa49,2. Bundesliga
190,Andi Hoti,KVX,DF,Magdeburg,20-312,2003,7,300,43,19.6,3.3,0.61,85,0.30,1.52,26,2.42,1.14,1.52,1.52,0.00,0.00,-0.15,1.48,1.42,0.03,+0.04,0.00,https://fbref.com/en/players/da1cab65/Andi-Hoti,da1cab65,2. Bundesliga
191,Branimir Hrgota,SWE,MF,Greuther Fürth,30-361,1993,17,1468,86,95.9,16.3,1.04,86,0.43,0.00,,0.00,1.71,1.60,1.17,0.43,+0.43,+0.43,1.44,1.21,0.23,+0.23,+0.79,https://fbref.com/en/players/710fbdd1/Branimir-Hrgota,710fbdd1,2. Bundesliga
192,Florian Hübner,GER,DF,Nürnberg,32-313,1991,9,534,59,34.9,5.9,0.68,90,0.68,0.85,35,0.68,1.22,1.19,1.69,-0.51,-0.51,+0.04,1.85,1.22,0.64,+0.63,+1.21,https://fbref.com/en/players/e87ad81a/Florian-Hubner,e87ad81a,2. Bundesliga
193,Jean Hugonet,FRA,"MF,DF",Magdeburg,24-045,1999,6,466,78,30.5,5.2,1.15,78,0.77,0.00,,0.00,1.83,2.88,1.92,0.96,+0.97,+1.22,1.69,1.60,0.10,+0.09,+0.08,https://fbref.com/en/players/3997fa12/Jean-Hugonet,3997fa12,2. Bundesliga
194,Joseph Hungbo,ENG,FW,Nürnberg,23-358,2000,5,234,47,15.3,2.6,0.77,78,0.38,1.15,26,0.77,0.60,0.77,1.54,-0.77,-0.77,-0.28,1.19,1.54,-0.35,-0.35,-0.23,https://fbref.com/en/players/fdf9edec/Joseph-Hungbo,fdf9edec,2. Bundesliga
195,Oliver Hüsing,GER,DF,Hansa Rostock,30-325,1993,6,362,60,23.7,4.0,1.00,90,1.00,0.50,1,0.50,1.17,1.50,2.50,-1.00,-0.99,-0.46,1.45,2.17,-0.72,-0.72,-0.44,https://fbref.com/en/players/4d0d4790/Oliver-Husing,4d0d4790,2. Bundesliga
196,Bilal Hussein,SWE,MF,Hertha BSC,23-261,2000,8,201,25,13.1,2.2,0.00,,0.00,3.64,25,2.27,2.00,1.82,1.36,0.45,+0.45,+0.04,2.09,1.36,0.73,+0.70,+0.74,https://fbref.com/en/players/aff07507/Bilal-Hussein,aff07507,2. Bundesliga
197,Jannik Huth,GER,GK,Paderborn 07,29-268,1994,14,1260,90,82.4,14.0,1.00,90,1.00,0.00,,0.07,1.29,1.57,1.93,-0.36,-0.36,-2.02,1.49,1.59,-0.10,-0.10,-1.32,https://fbref.com/en/players/e8fd2e5b/Jannik-Huth,e8fd2e5b,2. Bundesliga
198,Lee Hyunju,KOR,MF,Wehen,20-335,2003,15,993,66,64.9,11.0,1.27,68,0.09,0.09,45,0.00,1.33,1.09,1.18,-0.09,-0.09,+0.24,1.35,1.51,-0.15,-0.15,+0.92,https://fbref.com/en/players/786102e2/Lee-Hyunju,786102e2,2. Bundesliga
199,Blendi Idrizi,KVX,"MF,FW",Schalke 04,25-251,1998,6,266,44,17.4,3.0,0.67,88,0.33,1.33,23,0.67,1.17,2.33,1.33,1.00,+1.02,+1.51,1.63,1.00,0.63,+0.65,+0.87,https://fbref.com/en/players/58450270/Blendi-Idrizi,58450270,2. Bundesliga
200,Luc Ihorst,GER,FW,Braunschweig,23-307,2000,7,161,23,10.5,1.8,0.56,45,0.00,3.33,19,0.00,0.86,1.11,3.33,-2.22,-2.24,-1.51,1.67,2.83,-1.17,-1.17,-0.89,https://fbref.com/en/players/e5cad51e/Luc-Ihorst,e5cad51e,2. Bundesliga
201,Svante Ingelsson,SWE,"MF,FW",Hansa Rostock,25-208,1998,15,1075,72,70.3,11.9,1.18,75,0.25,0.08,27,0.00,1.13,0.84,1.51,-0.67,-0.67,-0.08,1.28,1.45,-0.17,-0.17,+0.75,https://fbref.com/en/players/4133cfcf/Svante-Ingelsson,4133cfcf,2. Bundesliga
202,John Iredale,AUS,"FW,MF",Wehen,24-160,1999,12,418,35,27.3,4.6,1.09,61,0.00,1.52,16,0.22,1.25,1.96,1.09,0.87,+0.86,+1.43,2.26,1.76,0.48,+0.48,+1.31,https://fbref.com/en/players/83fb76eb/John-Iredale,83fb76eb,2. Bundesliga
203,Jackson Irvine,AUS,MF,St. Pauli,30-307,1993,14,1190,85,77.8,13.2,0.98,90,0.98,0.08,20,0.00,1.86,1.67,0.98,0.68,+0.68,-1.17,1.55,0.89,0.66,+0.65,+0.13,https://fbref.com/en/players/4637747c/Jackson-Irvine,4637747c,2. Bundesliga
204,Tatsuya Ito,JPN,"FW,MF",Magdeburg,26-196,1997,15,318,21,20.8,3.5,0.29,45,0.00,4.00,20,0.57,1.13,2.29,0.57,1.71,+1.70,+2.00,1.94,1.40,0.54,+0.53,+0.62,https://fbref.com/en/players/6743cef5/Tatsuya-Ito,6743cef5,2. Bundesliga
205,Gian-Luca Itter,GER,DF,Greuther Fürth,25-003,1999,11,911,83,59.5,10.1,1.09,83,0.89,0.00,,0.00,1.64,1.88,1.39,0.50,+0.49,+0.20,1.55,1.30,0.27,+0.27,+0.16,https://fbref.com/en/players/e6c15f6e/Gian-Luca-Itter,e6c15f6e,2. Bundesliga
206,Robert Ivanov,FIN,DF,Braunschweig,29-111,1994,13,1075,83,70.3,11.9,1.09,83,0.92,0.00,,0.08,1.08,1.01,1.51,-0.50,-0.50,+1.28,1.19,1.46,-0.27,-0.27,+0.37,https://fbref.com/en/players/9cae7f8a/Robert-Ivanov,9cae7f8a,2. Bundesliga
207,Marko Ivezić,SRB,"MF,DF",Holstein Kiel,22-037,2001,15,970,65,63.4,10.8,1.11,78,0.65,0.28,10,0.19,2.27,1.67,1.48,0.19,+0.19,-1.10,1.70,1.44,0.26,+0.26,-0.09,https://fbref.com/en/players/964f4f30/Marko-Ivezic,964f4f30,2. Bundesliga
208,Emmanuel Iyoha,GER,"DF,FW",Düsseldorf,26-089,1997,15,1143,76,74.7,12.7,1.10,78,0.47,0.08,45,0.00,1.80,2.28,1.26,1.02,+1.02,+0.33,1.35,1.29,0.06,+0.07,-1.30,https://fbref.com/en/players/06d5dc42/Emmanuel-Iyoha,06d5dc42,2. Bundesliga
209,Bjarke Jacobsen,DEN,MF,Wehen,30-140,1993,14,554,40,36.2,6.2,0.65,88,0.48,1.61,20,0.48,1.50,1.29,1.61,-0.32,-0.32,-0.23,1.03,1.76,-0.73,-0.73,-0.40,https://fbref.com/en/players/a805fb51/Bjarke-Jacobsen,a805fb51,2. Bundesliga
210,Thore Jacobsen,GER,MF,Elversberg,26-264,1997,15,926,62,60.5,10.3,1.07,81,0.49,0.39,8,0.10,1.40,1.36,1.84,-0.49,-0.49,-0.78,1.48,1.48,0.00,0.00,+0.13,https://fbref.com/en/players/0f163121/Thore-Jacobsen,0f163121,2. Bundesliga
211,Frederik Jäkel,GER,DF,Elversberg,22-307,2001,15,1140,76,74.5,12.7,1.02,86,0.94,0.16,13,0.00,1.53,1.65,1.50,0.16,+0.16,+1.31,1.37,1.42,-0.04,-0.04,+0.04,https://fbref.com/en/players/25b1d2d1/Frederik-Jakel,25b1d2d1,2. Bundesliga
212,Dennis Jastrzembski,POL,"FW,DF",Düsseldorf,23-322,2000,12,401,33,26.2,4.5,0.67,69,0.00,2.00,22,0.44,1.67,2.67,0.44,2.22,+2.24,+1.77,2.47,1.22,1.24,+1.26,+1.18,https://fbref.com/en/players/6bba916f/Dennis-Jastrzembski,6bba916f,2. Bundesliga
213,Bakery Jatta,GAM,FW,Hamburger SV,25-216,1998,16,1239,77,81.0,13.8,1.01,84,0.72,0.14,29,0.00,1.88,1.88,1.01,0.87,+0.87,+1.18,1.92,1.49,0.43,+0.43,-0.07,https://fbref.com/en/players/34c313d5/Bakery-Jatta,34c313d5,2. Bundesliga
214,Finn Jeltsch,GER,DF,Nürnberg,17-175,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/227c9f36/Finn-Jeltsch,227c9f36,2. Bundesliga
215,Leon Jensen,GER,MF,Karlsruher,26-234,1997,14,821,59,53.7,9.1,1.10,70,0.11,0.44,31,0.11,1.00,1.54,1.76,-0.22,-0.22,-0.47,1.46,1.66,-0.20,-0.20,-0.49,https://fbref.com/en/players/1fa665d0/Leon-Jensen,1fa665d0,2. Bundesliga
216,Nader El-Jindaoui,GER,FW,Hertha BSC,27-053,1996,1,30,30,2.0,0.3,0.00,,0.00,3.33,30,6.67,1.00,0.00,0.00,0.00,0.00,-0.42,0.33,0.00,0.33,+0.24,+0.19,https://fbref.com/en/players/6541e649/Nader-El-Jindaoui,6541e649,2. Bundesliga
217,Þórir Jóhann Helgason,ISL,"MF,FW",Braunschweig,23-102,2000,11,440,40,28.8,4.9,1.22,57,0.00,1.02,20,0.00,1.00,1.63,2.24,-0.61,-0.61,+0.38,1.49,1.86,-0.35,-0.35,+0.03,https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason,dc765618,2. Bundesliga
218,Ísak Jóhannesson,ISL,"MF,FW",Düsseldorf,20-291,2003,13,988,76,64.6,11.0,1.00,84,0.64,0.18,33,0.00,1.54,2.36,1.00,1.36,+1.37,+1.20,1.74,1.20,0.54,+0.54,+0.41,https://fbref.com/en/players/c16c4e3b/Isak-Johannesson,c16c4e3b,2. Bundesliga
219,Carl Johansson,SWE,DF,Holstein Kiel,29-230,1994,4,179,45,11.7,2.0,1.00,86,0.50,1.00,4,0.00,2.50,2.00,0.50,1.50,+1.51,+1.04,1.50,0.65,0.80,+0.82,+0.60,https://fbref.com/en/players/02f7a79a/Carl-Johansson,02f7a79a,2. Bundesliga
220,Antonio Jonjić,GER,"MF,FW",Wehen,24-159,1999,9,251,28,16.4,2.8,0.36,73,0.00,2.86,22,1.43,1.22,1.07,1.43,-0.36,-0.36,-0.22,1.11,2.43,-1.32,-1.33,-1.03,https://fbref.com/en/players/497e315f/Antonio-Jonjic,497e315f,2. Bundesliga
221,Gideon Jung,GER,DF,Greuther Fürth,29-118,1994,14,1108,79,72.4,12.3,1.06,85,0.57,0.08,1,0.08,1.79,1.54,1.14,0.41,+0.41,-0.02,1.45,1.20,0.24,+0.25,+0.16,https://fbref.com/en/players/a2e7de6f/Gideon-Jung,a2e7de6f,2. Bundesliga
222,Sebastian Jung,GER,DF,Karlsruher,33-200,1990,16,1274,80,83.3,14.2,1.13,80,0.56,0.00,,0.00,1.25,1.83,1.62,0.21,+0.21,+1.27,1.54,1.48,0.06,+0.06,+0.23,https://fbref.com/en/players/86b30561/Sebastian-Jung,86b30561,2. Bundesliga
223,Yusuf Kabadayı,GER,"FW,DF",Schalke 04,19-340,2004,9,388,43,25.4,4.3,0.47,72,0.00,1.63,35,0.70,0.67,1.86,2.09,-0.23,-0.23,0.00,1.67,1.40,0.28,+0.27,+0.46,https://fbref.com/en/players/a4a94bb2/Yusuf-Kabadayi,a4a94bb2,2. Bundesliga
224,Rilind Kabashi,GER,MF,Karlsruher,,,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/af6efb43/Rilind-Kabashi,af6efb43,2. Bundesliga
225,Julius Kade,GER,MF,Wehen,24-233,1999,4,133,33,8.7,1.5,1.33,59,0.00,1.33,8,4.67,1.00,0.00,1.33,-1.33,-1.35,-1.29,0.80,3.00,-2.20,-2.20,-1.90,https://fbref.com/en/players/768a35ac/Julius-Kade,768a35ac,2. Bundesliga
226,Tomáš Kalas,CZE,DF,Schalke 04,30-238,1993,10,771,77,50.4,8.6,1.05,85,0.93,0.12,6,0.23,1.30,2.09,2.09,0.00,0.00,+0.47,1.50,1.08,0.42,+0.42,+0.99,https://fbref.com/en/players/df618867/Tomas-Kalas,df618867,2. Bundesliga
227,Marcin Kamiński,POL,DF,Schalke 04,31-358,1992,17,1530,90,100.0,17.0,1.00,90,1.00,0.00,,0.00,1.18,1.82,2.06,-0.24,-0.24,,1.52,1.59,-0.07,-0.07,,https://fbref.com/en/players/463503e2/Marcin-Kaminski,463503e2,2. Bundesliga
228,Robert Kampa,GER,GK,Magdeburg,18-329,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,https://fbref.com/en/players/90cedfb7/Robert-Kampa,90cedfb7,2. Bundesliga
229,Julian Kania,ESP,FW,Nürnberg,22-090,2001,1,32,32,2.1,0.4,0.00,,0.00,2.50,32,5.00,1.00,0.00,2.50,-2.50,-2.81,-2.33,0.50,0.50,-0.25,-0.21,-0.06,https://fbref.com/en/players/8d7c1b9c/Julian-Kania,8d7c1b9c,2. Bundesliga
230,Kenan Karaman,TUR,"FW,MF",Schalke 04,29-309,1994,12,902,75,59.0,10.0,1.10,80,0.70,0.10,17,0.00,1.33,2.40,1.90,0.50,+0.50,+1.79,1.79,1.52,0.27,+0.27,+0.83,https://fbref.com/en/players/8f0f2230/Kenan-Karaman,8f0f2230,2. Bundesliga
231,Michał Karbownik,POL,DF,Hertha BSC,22-301,2001,11,883,80,57.7,9.8,1.02,84,0.71,0.10,45,0.31,2.00,2.55,1.43,1.12,+1.12,+1.68,1.58,1.53,0.06,+0.06,+0.01,https://fbref.com/en/players/1b280c66/Michal-Karbownik,1b280c66,2. Bundesliga
232,Florian Kastenmeier,GER,GK,Düsseldorf,26-194,1997,17,1530,90,100.0,17.0,1.00,90,1.00,0.00,,0.00,1.76,2.18,1.24,0.94,+0.94,,1.63,1.24,0.39,+0.39,,https://fbref.com/en/players/dc2e4736/Florian-Kastenmeier,dc2e4736,2. Bundesliga
233,Fabio Kaufmann,GER,"MF,FW",Braunschweig,31-122,1992,16,966,60,63.1,10.7,1.21,68,0.19,0.28,28,0.00,0.69,0.93,1.87,-0.93,-0.93,-0.13,1.20,1.61,-0.41,-0.41,-0.10,https://fbref.com/en/players/b9a64492/Fabio-Kaufmann,b9a64492,2. Bundesliga
234,Lars Kehl,GER,"MF,FW",Osnabrück,21-275,2002,7,172,25,11.2,1.9,0.53,59,0.00,3.16,19,3.68,0.29,3.16,2.63,0.53,+0.52,+2.11,1.89,1.68,0.21,+0.21,+1.04,https://fbref.com/en/players/da6753bf/Lars-Kehl,da6753bf,2. Bundesliga
235,Marc-Oliver Kempf,GER,DF,Hertha BSC,28-345,1995,14,1139,81,74.4,12.7,1.10,81,0.79,0.00,,0.00,1.50,2.05,1.42,0.63,+0.63,+0.86,1.67,1.31,0.35,+0.36,+1.18,https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf,815c314f,2. Bundesliga
236,Jonjoe Kenny,ENG,DF,Hertha BSC,26-299,1997,14,1192,85,77.9,13.2,0.98,90,0.98,0.08,22,0.23,1.57,2.05,1.59,0.45,+0.45,+0.19,1.55,1.49,0.05,+0.06,0.00,https://fbref.com/en/players/099e666f/Jonjoe-Kenny,099e666f,2. Bundesliga
237,Niko Kijewski,GER,DF,Braunschweig,27-286,1996,3,180,60,11.8,2.0,1.00,87,0.50,0.50,7,4.50,0.00,0.00,1.50,-1.50,-1.50,-0.70,0.50,1.50,-1.00,-0.99,-0.70,https://fbref.com/en/players/4167becd/Niko-Kijewski,4167becd,2. Bundesliga
238,Christian Kinsombi,GER,MF,Hansa Rostock,24-137,1999,11,617,56,40.3,6.9,1.01,74,0.14,0.58,25,0.58,0.64,0.58,1.59,-1.01,-1.02,-0.63,1.09,1.65,-0.57,-0.57,-0.30,https://fbref.com/en/players/a3cdcc4a/Christian-Kinsombi,a3cdcc4a,2. Bundesliga
239,David Kinsombi,COD,"DF,MF",Paderborn 07,28-027,1995,15,822,55,53.7,9.1,1.10,77,0.44,0.55,10,0.11,1.73,2.09,1.98,0.11,+0.11,+0.24,1.73,1.60,0.12,+0.12,-0.02,https://fbref.com/en/players/4dc9e563/David-Kinsombi,4dc9e563,2. Bundesliga
240,Orestis Kiomourtzoglou,GER,"MF,DF",Greuther Fürth,25-246,1998,6,285,48,18.6,3.2,0.94,76,0.31,0.94,19,2.50,1.33,1.56,1.56,0.00,0.00,-0.51,1.41,1.31,0.09,+0.08,-0.15,https://fbref.com/en/players/7e138639/Orestis-Kiomourtzoglou,7e138639,2. Bundesliga
241,Sebastian Klaas,GER,"MF,FW",Paderborn 07,25-192,1998,16,896,56,58.6,10.0,1.00,74,0.10,0.60,26,0.10,1.63,1.80,1.80,0.00,0.00,0.00,1.42,1.26,0.16,+0.16,+0.06,https://fbref.com/en/players/4e4c212f/Sebastian-Klaas,4e4c212f,2. Bundesliga
242,Carl Klaus,GER,GK,Nürnberg,29-357,1994,3,200,67,13.1,2.2,0.91,90,0.91,0.45,20,6.36,1.33,0.91,1.36,-0.45,-0.45,+0.09,1.77,1.27,0.50,+0.51,+0.76,https://fbref.com/en/players/8efed461/Carl-Klaus,8efed461,2. Bundesliga
243,Felix Klaus,GER,FW,Düsseldorf,31-117,1992,17,1283,75,83.9,14.3,1.12,79,0.35,0.07,23,0.00,1.76,1.82,1.47,0.35,+0.35,-3.66,1.31,1.22,0.09,+0.09,-1.87,https://fbref.com/en/players/aeda1f69/Felix-Klaus,aeda1f69,2. Bundesliga
244,Kai Klefisch,GER,MF,Paderborn 07,24-036,1999,16,1016,64,66.4,11.3,1.06,75,0.35,0.35,28,0.09,1.69,1.68,1.50,0.18,+0.18,+0.53,1.61,1.60,0.02,+0.02,-0.35,https://fbref.com/en/players/352a4d70/Kai-Klefisch,352a4d70,2. Bundesliga
245,Colin Kleine-Bekel,GER,DF,Holstein Kiel,20-349,2003,16,1429,89,93.4,15.9,1.01,89,0.94,0.00,,0.00,2.19,2.01,1.13,0.88,+0.88,+4.45,1.78,1.51,0.27,+0.27,-0.31,https://fbref.com/en/players/1ccfb9d7/Colin-Kleine-Bekel,1ccfb9d7,2. Bundesliga
246,Florian Kleinhansl,GER,DF,Osnabrück,23-150,2000,17,1503,88,98.2,16.7,1.02,88,0.78,0.00,,0.00,0.53,0.90,2.28,-1.38,-1.38,-1.38,0.99,1.73,-0.74,-0.74,-1.71,https://fbref.com/en/players/771a02e3/Florian-Kleinhansl,771a02e3,2. Bundesliga
247,Pascal Klemens,GER,MF,Hertha BSC,18-319,2005,11,696,63,45.5,7.7,1.17,71,0.39,0.26,27,0.39,1.45,1.56,1.04,0.52,+0.52,+0.19,1.25,1.10,0.14,+0.14,+0.15,https://fbref.com/en/players/90d88154/Pascal-Klemens,90d88154,2. Bundesliga
248,Philipp Klement,GER,MF,Kaiserslautern,31-121,1992,8,242,30,15.8,2.7,0.74,68,0.37,2.22,18,2.59,0.25,0.74,1.85,-1.11,-1.12,-0.77,1.44,1.44,-0.04,-0.03,+0.22,https://fbref.com/en/players/0cddeaa7/Philipp-Klement,0cddeaa7,2. Bundesliga
249,Christoph Kobald,AUT,DF,Karlsruher,26-143,1997,2,23,12,1.5,0.3,0.00,,0.00,6.67,12,10.0,2.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.33,+0.28,+0.26,https://fbref.com/en/players/34613521/Christoph-Kobald,34613521,2. Bundesliga
250,Koffi,CIV,"FW,MF",Elversberg,37-197,1986,3,44,15,2.9,0.5,0.00,,0.00,6.00,15,10.0,0.33,0.00,2.00,-2.00,-2.05,-1.92,0.80,0.80,0.20,+0.12,+0.18,https://fbref.com/en/players/813bf6c7/Koffi,813bf6c7,2. Bundesliga
251,Derrick Köhn,GER,"DF,MF",Hannover 96,24-338,1999,17,1492,88,97.5,16.6,1.02,88,0.72,0.00,,0.00,1.41,1.75,1.27,0.48,+0.48,+2.85,1.42,1.14,0.28,+0.28,+1.98,https://fbref.com/en/players/b735b590/Derrick-Kohn,b735b590,2. Bundesliga
252,Markus Kolke,GER,GK,Hansa Rostock,33-143,1990,17,1502,88,98.2,16.7,1.02,88,0.96,0.00,,0.00,1.00,1.02,1.56,-0.54,-0.54,+5.89,1.29,1.59,-0.30,-0.30,+4.86,https://fbref.com/en/players/b114d86c/Markus-Kolke,b114d86c,2. Bundesliga
253,Marco Komenda,CRO,DF,Holstein Kiel,27-043,1996,11,773,70,50.5,8.6,0.93,86,0.70,0.35,28,0.47,1.82,1.63,1.40,0.23,+0.23,-0.72,1.74,1.49,0.26,+0.25,-0.08,https://fbref.com/en/players/e7efcdb8/Marco-Komenda,e7efcdb8,2. Bundesliga
254,Ransford Königsdörffer,GHA,"FW,MF",Hamburger SV,22-117,2001,15,654,44,42.7,7.3,0.82,71,0.00,1.23,25,0.27,1.67,2.05,1.64,0.41,+0.41,-0.41,2.27,1.58,0.70,+0.70,+0.44,https://fbref.com/en/players/ab99782e/Ransford-Konigsdorffer,ab99782e,2. Bundesliga
255,Nils-Jonathan Körber,GER,GK,Hansa Rostock,27-056,1996,1,25,25,1.6,0.3,0.00,,0.00,3.33,25,50.0,0.00,0.00,6.67,-6.67,-7.20,-6.66,0.00,5.33,-5.33,-5.78,-5.48,https://fbref.com/en/players/6ac69ff9/Nils-Jonathan-Korber,6ac69ff9,2. Bundesliga
256,Franko Kovačević,CRO,"FW,MF",Wehen,24-153,1999,10,315,32,20.6,3.5,0.57,45,0.00,2.29,28,0.57,1.10,0.57,0.86,-0.29,-0.29,-0.14,1.03,1.77,-0.74,-0.75,-0.35,https://fbref.com/en/players/dbe0034f/Franko-Kovacevic,dbe0034f,2. Bundesliga
257,Soichiro Kozuki,JPN,"FW,MF",Schalke 04,23-017,2000,5,182,36,11.9,2.0,0.50,45,0.00,2.00,34,4.00,0.20,0.00,1.00,-1.00,-0.99,-0.86,1.05,1.10,-0.05,-0.03,+0.04,https://fbref.com/en/players/f1e855eb/Soichiro-Kozuki,f1e855eb,2. Bundesliga
258,Julian Krahl,GER,GK,Kaiserslautern,23-351,2000,16,1400,88,91.5,15.6,0.96,90,0.96,0.06,50,0.06,1.13,1.73,2.12,-0.38,-0.39,+1.00,1.59,1.74,-0.15,-0.15,+0.71,https://fbref.com/en/players/5c9fe42b/Julian-Krahl,5c9fe42b,2. Bundesliga
259,Elija Krahn,GER,MF,Hamburger SV,20-137,2003,3,3,1,0.2,0.0,0,,0,3,1,14,2.33,1,1,0,0.00,-0.65,1.5,0.8,+0.7,+20.25,+19.85,https://fbref.com/en/players/d87d2cee/Elija-Krahn,d87d2cee,2. Bundesliga
260,Kevin Kraus,GER,DF,Kaiserslautern,31-149,1992,14,1039,74,67.9,11.5,1.04,84,0.87,0.17,16,0.26,1.29,1.65,2.09,-0.43,-0.43,+0.12,1.53,1.76,-0.23,-0.22,-0.04,https://fbref.com/en/players/6a1b9f7c/Kevin-Kraus,6a1b9f7c,2. Bundesliga
261,Robin Krauße,GER,MF,Braunschweig,29-281,1994,16,1185,74,77.5,13.2,0.98,87,0.83,0.23,19,0.08,0.88,1.14,1.82,-0.68,-0.68,+0.88,1.42,1.68,-0.27,-0.26,+0.50,https://fbref.com/en/players/bd045d90/Robin-Krausse,bd045d90,2. Bundesliga
262,Connor Krempicki,GER,MF,Magdeburg,29-116,1994,12,729,61,47.6,8.1,0.74,84,0.37,0.74,38,0.37,0.75,1.48,1.60,-0.12,-0.12,-0.46,1.43,1.56,-0.12,-0.12,-0.31,https://fbref.com/en/players/f1aa7f91/Connor-Krempicki,f1aa7f91,2. Bundesliga
263,Nicolas Kristof,GER,GK,Elversberg,24-019,1999,17,1530,90,100.0,17.0,1.00,90,1.00,0.00,,0.00,1.41,1.53,1.71,-0.18,-0.18,,1.39,1.45,-0.05,-0.05,,https://fbref.com/en/players/a037c229/Nicolas-Kristof,a037c229,2. Bundesliga
264,Florian Krüger,GER,FW,Braunschweig,24-329,1999,13,797,61,52.1,8.9,1.24,67,0.11,0.22,28,0.00,0.85,1.24,2.13,-0.90,-0.90,-0.04,1.24,1.52,-0.28,-0.28,+0.20,https://fbref.com/en/players/f9f92b5f/Florian-Kruger,f9f92b5f,2. Bundesliga
265,Joshua Krüger,GER,MF,Hansa Rostock,19-236,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,https://fbref.com/en/players/c5182112/Joshua-Kruger,c5182112,2. Bundesliga
266,Max Kruse,GER,"FW,MF",Paderborn 07,35-295,1988,5,197,39,12.9,2.2,0.91,68,0.45,1.36,21,1.82,0.80,0.91,1.82,-0.91,-0.91,-1.05,2.00,1.73,0.27,+0.29,+0.18,https://fbref.com/en/players/f9446dcd/Max-Kruse,f9446dcd,2. Bundesliga
