Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Player Link_,Player ID_,Competition
343,Del Piage,BRA,MF,RWD Molenbeek,24-018,2000,0.7,1.43,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/679ca46d/Del-Piage,679ca46d,Jupiler Pro League
344,Arthur Piedfort,BEL,"MF,DF",Westerlo,19-089,2005,16.3,1.60,1.60,1.29,0.00,0.00,0.12,0.18,0.00,0.18,0.18,0.12,0.00,0.00,0.00,0.06,0.00,https://fbref.com/en/players/d552167d/Arthur-Piedfort,d552167d,Jupiler Pro League
345,Lucas Pirard,BEL,GK,Kortrijk,29-051,1995,9.0,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/85f61a89/Lucas-Pirard,85f61a89,Jupiler Pro League
346,Ewoud Pletinckx,BEL,DF,OH Leuven,23-203,2000,30.0,0.63,0.63,0.43,0.07,0.00,0.10,0.00,0.03,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/cdf68d61/Ewoud-Pletinckx,cdf68d61,Jupiler Pro League
347,Boris Popović,SRB,DF,Cercle Brugge,24-064,2000,22.2,0.86,0.86,0.68,0.00,0.00,0.14,0.05,0.00,0.14,0.14,0.09,0.00,0.00,0.05,0.00,0.00,https://fbref.com/en/players/8f3b1b5d/Boris-Popovic,8f3b1b5d,Jupiler Pro League
348,Ángelo Preciado,ECU,"DF,FW",Genk,26-072,1998,0.7,4.29,4.43,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/eadc8e4f/Angelo-Preciado,eadc8e4f,Jupiler Pro League
349,Maxence Prevot,FRA,GK,OH Leuven,27-021,1997,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c657586f/Maxence-Prevot,c657586f,Jupiler Pro League
350,Isaac Price,NIR,"MF,DF",Standard Liège,20-217,2003,18.4,2.72,2.72,1.68,0.38,0.27,0.22,0.16,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b9403c99/Isaac-Price,b9403c99,Jupiler Pro League
351,Cameron Puertas,SUI,MF,Union SG,25-256,1998,26.9,5.87,5.89,2.94,1.49,0.52,0.45,0.41,0.07,0.86,0.86,0.48,0.19,0.04,0.00,0.11,0.04,https://fbref.com/en/players/185a2732/Cameron-Puertas,185a2732,Jupiler Pro League
352,Abdoul Rachid Ayinde,BFA,DF,Gent,18-288,2005,0.1,,,,,,,,,,,,,,,,,https://fbref.com/en/players/43a636a6/Abdoul-Rachid-Ayinde,43a636a6,Jupiler Pro League
353,Aleksandar Radovanović,SRB,DF,Kortrijk,30-171,1993,10.9,0.18,0.18,0.09,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/09507ffa/Aleksandar-Radovanovic,09507ffa,Jupiler Pro League
354,Toon Raemaekers,BEL,"DF,MF",Mechelen,23-234,2000,1.3,0.77,0.73,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e1647c6d/Toon-Raemaekers,e1647c6d,Jupiler Pro League
355,Benito Raman,BEL,FW,Anderlecht,29-175,1994,3.1,4.19,4.22,3.23,0.00,0.32,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/867501bf/Benito-Raman,867501bf,Jupiler Pro League
356,Mathias Rasmussen,NOR,MF,Union SG,26-157,1997,17.5,3.43,3.42,2.34,0.80,0.00,0.11,0.00,0.17,0.29,0.29,0.17,0.06,0.00,0.00,0.00,0.06,https://fbref.com/en/players/99549c4b/Mathias-Rasmussen,99549c4b,Jupiler Pro League
357,Christiaan Ravych,BEL,DF,Cercle Brugge,21-275,2002,11.9,1.26,1.26,0.76,0.00,0.00,0.00,0.34,0.17,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/dd8c04a9/Christiaan-Ravych,dd8c04a9,Jupiler Pro League
358,Jeff Reine-Adélaïde,FRA,MF,RWD Molenbeek,26-104,1998,15.2,3.09,3.09,2.63,0.20,0.20,0.07,0.00,0.00,0.39,0.40,0.39,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide,d504b3e1,Jupiler Pro League
359,Bryan Reynolds,USA,DF,Westerlo,22-307,2001,26.2,1.98,1.99,1.64,0.00,0.15,0.08,0.11,0.00,0.31,0.31,0.19,0.00,0.04,0.00,0.08,0.00,https://fbref.com/en/players/2306bf5c/Bryan-Reynolds,2306bf5c,Jupiler Pro League
360,Federico Ricca,URU,DF,OH Leuven,29-151,1994,16.5,0.85,0.85,0.79,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/54f5ce34/Federico-Ricca,54f5ce34,Jupiler Pro League
361,Rikelmi,BRA,"MF,FW",RWD Molenbeek,22-260,2001,3.0,2.33,2.32,1.67,0.00,0.67,0.00,0.00,0.00,0.67,0.66,0.67,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b2ffcf77/Rikelmi,b2ffcf77,Jupiler Pro League
362,Mats Rits,BEL,MF,Anderlecht,30-287,1993,23.7,1.77,1.77,1.69,0.00,0.00,0.00,0.04,0.04,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/733e7ad8/Mats-Rits,733e7ad8,Jupiler Pro League
363,Mats Rits,BEL,MF,Club Brugge,30-287,1993,0.9,4.44,4.62,1.11,2.22,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/733e7ad8/Mats-Rits,733e7ad8,Jupiler Pro League
364,Kevin Rodríguez,ECU,FW,Union SG,24-057,2000,4.9,4.29,4.27,2.24,0.00,0.82,0.41,0.82,0.00,1.02,1.02,0.41,0.00,0.20,0.20,0.20,0.00,https://fbref.com/en/players/189fb038/Kevin-Rodriguez,189fb038,Jupiler Pro League
365,Davy Roef,BEL,GK,Gent,30-084,1994,12.0,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6fe2aba3/Davy-Roef,6fe2aba3,Jupiler Pro League
366,Žan Rogelj,SVN,"DF,MF",Charleroi,24-157,1999,23.2,2.33,2.33,1.85,0.30,0.09,0.04,0.04,0.00,0.13,0.13,0.04,0.09,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0f4f3267/Zan-Rogelj,0f4f3267,Jupiler Pro League
367,Tuur Rommens,BEL,DF,Westerlo,21-035,2003,10.5,1.05,1.05,0.95,0.00,0.10,0.00,0.00,0.00,0.38,0.38,0.29,0.00,0.10,0.00,0.00,0.00,https://fbref.com/en/players/e41e1504/Tuur-Rommens,e41e1504,Jupiler Pro League
368,Franco Russo,ARG,DF,OH Leuven,29-188,1994,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b75ac54b/Franco-Russo,b75ac54b,Jupiler Pro League
369,Kyriani Sabbe,BEL,DF,Club Brugge,19-100,2005,6.3,3.49,3.52,3.02,0.32,0.16,0.00,0.00,0.00,0.79,0.80,0.79,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/585d0192/Kyriani-Sabbe,585d0192,Jupiler Pro League
370,Mujaid Sadick,ESP,DF,Genk,24-047,2000,16.0,0.31,0.31,0.31,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/21164a21/Mujaid-Sadick,21164a21,Jupiler Pro League
371,Noah Sadiki,BEL,MF,Union SG,19-135,2004,12.7,2.52,2.51,2.05,0.00,0.16,0.08,0.16,0.08,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/645481cc/Noah-Sadiki,645481cc,Jupiler Pro League
372,Richie Sagrado,BEL,"DF,MF",OH Leuven,20-091,2004,18.9,1.53,1.53,1.11,0.16,0.00,0.05,0.16,0.05,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3e3190f1/Richie-Sagrado,3e3190f1,Jupiler Pro League
373,Hakim Sahabo,RWA,MF,Standard Liège,18-319,2005,5.3,1.70,1.72,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/296d53af/Hakim-Sahabo,296d53af,Jupiler Pro League
374,Marsoni Sambu,BEL,DF,RWD Molenbeek,27-332,1996,11.7,1.71,1.71,1.03,0.09,0.43,0.00,0.00,0.17,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/200b28c6/Marsoni-Sambu,200b28c6,Jupiler Pro League
375,Matisse Samoise,BEL,DF,Gent,22-161,2001,25.9,2.43,2.44,1.81,0.12,0.12,0.12,0.27,0.00,0.23,0.23,0.08,0.04,0.00,0.04,0.08,0.00,https://fbref.com/en/players/3dad12fc/Matisse-Samoise,3dad12fc,Jupiler Pro League
376,Philipe Sampaio,BRA,DF,RWD Molenbeek,29-171,1994,4.5,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/72733d93/Philipe-Sampaio,72733d93,Jupiler Pro League
377,Killian Sardella,BEL,DF,Anderlecht,21-364,2002,22.0,1.50,1.50,1.05,0.18,0.09,0.09,0.09,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fd004d1e/Killian-Sardella,fd004d1e,Jupiler Pro League
378,Mamadou Sarr,FRA,"MF,DF",RWD Molenbeek,18-245,2005,6.0,0.83,0.83,0.67,0.00,0.17,0.00,0.00,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/61f80c89/Mamadou-Sarr,61f80c89,Jupiler Pro League
379,Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,22-306,2001,4.3,2.56,2.55,1.16,0.00,0.47,0.70,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2a74db8a/Allahyar-Sayyadmanesh,2a74db8a,Jupiler Pro League
380,Joël Schingtienne,BEL,DF,OH Leuven,21-262,2002,21.7,0.74,0.74,0.55,0.00,0.14,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/35a4790e/Joel-Schingtienne,35a4790e,Jupiler Pro League
381,Kasper Schmeichel,DEN,GK,Anderlecht,37-177,1986,23.0,0.13,0.13,0.09,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/53af52f3/Kasper-Schmeichel,53af52f3,Jupiler Pro League
382,Daniel Schmidt,JPN,GK,Gent,32-087,1992,8.0,0.13,0.12,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a82d64e7/Daniel-Schmidt,a82d64e7,Jupiler Pro League
383,Daniel Schmidt,JPN,GK,Sint-Truiden,32-087,1992,4.0,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a82d64e7/Daniel-Schmidt,a82d64e7,Jupiler Pro League
384,Rob Schoofs,BEL,MF,Mechelen,30-038,1994,27.0,3.93,3.93,3.26,0.07,0.15,0.30,0.07,0.07,0.44,0.44,0.37,0.00,0.00,0.07,0.00,0.00,https://fbref.com/en/players/28871569/Rob-Schoofs,28871569,Jupiler Pro League
385,Siebe Schrijvers,BEL,MF,OH Leuven,27-287,1996,27.4,2.70,2.70,1.93,0.40,0.11,0.07,0.15,0.04,0.18,0.18,0.15,0.00,0.00,0.00,0.04,0.00,https://fbref.com/en/players/746fec7d/Siebe-Schrijvers,746fec7d,Jupiler Pro League
386,Christopher Scott,GER,MF,Antwerp,21-328,2002,0.1,10.0,8.18,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2723ce5d/Christopher-Scott,2723ce5d,Jupiler Pro League
387,Djiby Seck,SEN,"FW,MF",Kortrijk,20-054,2004,0.6,6.67,6.32,3.33,0.00,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c0667ed4/Djiby-Seck,c0667ed4,Jupiler Pro League
388,Luis Segovia,ECU,DF,RWD Molenbeek,26-187,1997,11.3,0.71,0.71,0.71,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1ae14406/Luis-Segovia,1ae14406,Jupiler Pro League
389,Matias Segovia,PAR,"FW,MF",RWD Molenbeek,21-117,2003,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/afc545ff/Matias-Segovia,afc545ff,Jupiler Pro League
390,Jordan Semedo,FRA,DF,Cercle Brugge,21-106,2003,5.4,2.04,2.02,1.30,0.19,0.00,0.19,0.37,0.00,0.19,0.18,0.00,0.00,0.00,0.00,0.19,0.00,https://fbref.com/en/players/6070a28a/Jordan-Semedo,6070a28a,Jupiler Pro League
391,Raz Shlomo,ISR,"MF,DF",OH Leuven,24-261,1999,5.8,0.69,0.69,0.52,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c7d67f45/Raz-Shlomo,c7d67f45,Jupiler Pro League
392,Florent da Silva,FRA,MF,RWD Molenbeek,21-028,2003,5.6,2.14,2.15,1.25,0.71,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8db95f95/Florent-da-Silva,8db95f95,Jupiler Pro League
393,Leonardo da Silva Lopes,POR,"MF,DF",Cercle Brugge,25-152,1998,19.8,2.73,2.73,2.02,0.00,0.00,0.35,0.35,0.00,0.20,0.20,0.15,0.00,0.00,0.05,0.00,0.00,https://fbref.com/en/players/7dfcfd17/Leonardo-da-Silva-Lopes,7dfcfd17,Jupiler Pro League
394,Hugo Siquet,BEL,DF,Cercle Brugge,21-296,2002,18.0,3.56,3.56,1.50,1.72,0.06,0.11,0.17,0.00,0.33,0.33,0.28,0.06,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c6cf860f/Hugo-Siquet,c6cf860f,Jupiler Pro League
395,Abdoulaye Sissako,FRA,MF,Kortrijk,25-340,1998,21.0,1.19,1.19,1.14,0.00,0.00,0.00,0.00,0.05,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3b602b26/Abdoulaye-Sissako,3b602b26,Jupiler Pro League
396,Moussa Sissako,MLI,DF,RWD Molenbeek,23-172,2000,11.0,0.64,0.65,0.55,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5ba9d393/Moussa-Sissako,5ba9d393,Jupiler Pro League
397,Michał Skóraś,POL,"FW,MF",Club Brugge,24-075,2000,5.0,7.80,7.87,4.20,1.40,1.00,0.80,0.40,0.00,0.80,0.81,0.40,0.00,0.20,0.00,0.20,0.00,https://fbref.com/en/players/5a80aea3/Michal-Skoras,5a80aea3,Jupiler Pro League
398,Andreas Skov Olsen,DEN,FW,Club Brugge,24-123,1999,23.6,4.92,4.91,3.77,0.34,0.47,0.21,0.04,0.08,0.30,0.30,0.21,0.04,0.00,0.04,0.00,0.00,https://fbref.com/en/players/c50cee19/Andreas-Skov-Olsen,c50cee19,Jupiler Pro League
399,Islam Slimani,ALG,FW,Mechelen,35-317,1988,4.5,3.11,3.12,2.67,0.00,0.00,0.22,0.22,0.00,0.44,0.45,0.44,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ffec9769/Islam-Slimani,ffec9769,Jupiler Pro League
400,Gaga Slonina,USA,GK,Eupen,19-351,2004,28.0,0.07,0.07,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c55a846e/Gaga-Slonina,c55a846e,Jupiler Pro League
401,Matte Smets,BEL,DF,Sint-Truiden,20-117,2004,30.0,0.77,0.77,0.73,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d5615a3a/Matte-Smets,d5615a3a,Jupiler Pro League
402,Milan Smits,BEL,MF,Antwerp,19-169,2004,0.8,2.50,2.47,1.25,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c92f196a/Milan-Smits,c92f196a,Jupiler Pro League
403,Eduard Sobol,UKR,DF,Genk,29-010,1995,3.6,2.22,2.24,1.67,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2ccd89a3/Eduard-Sobol,2ccd89a3,Jupiler Pro League
404,Frederic Soelle Soelle,BEL,FW,Mechelen,18-128,2005,0.3,10.0,11.74,6.67,0.00,0.00,3.33,0.00,0.00,3.33,3.91,0.00,0.00,0.00,3.33,0.00,0.00,https://fbref.com/en/players/59a41525/Frederic-Soelle-Soelle,59a41525,Jupiler Pro League
405,Frederic Soelle Soelle,BEL,"FW,MF",RWD Molenbeek,18-128,2005,0.7,1.43,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/59a41525/Frederic-Soelle-Soelle,59a41525,Jupiler Pro League
406,Thibo Somers,BEL,"FW,MF",Cercle Brugge,25-045,1999,25.5,2.51,2.51,1.84,0.08,0.08,0.24,0.27,0.00,0.27,0.27,0.16,0.00,0.00,0.12,0.00,0.00,https://fbref.com/en/players/64238658/Thibo-Somers,64238658,Jupiler Pro League
407,Momodou Sonko,SWE,FW,Gent,19-090,2005,1.3,3.08,3.03,3.08,0.00,0.00,0.00,0.00,0.00,0.77,0.76,0.77,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fd0a98c8/Momodou-Sonko,fd0a98c8,Jupiler Pro League
408,Yira Sor,NGA,FW,Genk,23-281,2000,11.9,3.28,3.28,2.18,0.08,0.67,0.25,0.08,0.00,0.34,0.34,0.17,0.00,0.17,0.00,0.00,0.00,https://fbref.com/en/players/c5f32d2c/Yira-Sor,c5f32d2c,Jupiler Pro League
409,David Sousa,BRA,DF,RWD Molenbeek,22-301,2001,7.5,0.67,0.67,0.40,0.00,0.00,0.27,0.00,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d588a2bd/David-Sousa,d588a2bd,Jupiler Pro League
410,Kamal Sowah,GHA,"FW,MF",Standard Liège,24-112,2000,13.6,2.35,2.35,1.99,0.00,0.00,0.29,0.00,0.07,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/74b7375f/Kamal-Sowah,74b7375f,Jupiler Pro League
411,Jorne Spileers,BEL,DF,Club Brugge,19-100,2005,22.9,0.44,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2d65a822/Jorne-Spileers,2d65a822,Jupiler Pro League
412,Lucas Stassin,BEL,"FW,MF",Westerlo,19-154,2004,9.6,2.19,2.19,1.56,0.00,0.00,0.52,0.10,0.00,0.31,0.31,0.21,0.00,0.00,0.10,0.00,0.00,https://fbref.com/en/players/a47d6f3a/Lucas-Stassin,a47d6f3a,Jupiler Pro League
413,Jarne Steuckers,BEL,"MF,FW",Sint-Truiden,22-086,2002,27.1,4.94,4.94,3.84,0.70,0.11,0.15,0.07,0.07,0.41,0.41,0.33,0.00,0.04,0.00,0.00,0.04,https://fbref.com/en/players/395808bb/Jarne-Steuckers,395808bb,Jupiler Pro League
414,Nikola Storm,BEL,"FW,MF",Mechelen,29-213,1994,10.9,4.04,4.03,2.94,0.37,0.37,0.37,0.00,0.00,0.28,0.27,0.28,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6460189b/Nikola-Storm,6460189b,Jupiler Pro League
415,Mario Stroeykens,BEL,"MF,FW",Anderlecht,19-214,2004,18.8,2.77,2.77,2.45,0.00,0.05,0.05,0.11,0.11,0.37,0.37,0.27,0.00,0.00,0.05,0.05,0.00,https://fbref.com/en/players/f4adf2cd/Mario-Stroeykens,f4adf2cd,Jupiler Pro League
416,Nikola Štulić,SRB,"FW,MF",Charleroi,22-235,2001,4.9,1.22,1.22,0.82,0.00,0.00,0.41,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.20,0.00,0.00,https://fbref.com/en/players/557ada13/Nikola-Stulic,557ada13,Jupiler Pro League
417,Franck Surdez,SUI,"FW,DF",Gent,21-361,2002,0.6,3.33,3.27,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6188ff89/Franck-Surdez,6188ff89,Jupiler Pro League
418,Zion Suzuki,JPN,GK,Sint-Truiden,21-253,2002,22.0,0.45,0.45,0.41,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/51e1f4f5/Zion-Suzuki,51e1f4f5,Jupiler Pro League
419,Serhiy Sydorchuk,UKR,MF,Westerlo,32-364,1991,21.4,2.38,2.38,2.10,0.05,0.09,0.14,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c71e97ba/Serhiy-Sydorchuk,c71e97ba,Jupiler Pro League
420,Ross Sykes,ENG,DF,Union SG,25-035,1999,14.1,1.06,1.07,0.85,0.07,0.00,0.14,0.00,0.00,0.14,0.14,0.07,0.00,0.00,0.07,0.00,0.00,https://fbref.com/en/players/4d0be953/Ross-Sykes,4d0be953,Jupiler Pro League
421,Youssuf Sylla,BEL,FW,Charleroi,21-133,2002,6.9,0.87,0.88,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a644234e/Youssuf-Sylla,a644234e,Jupiler Pro League
422,Ravil Tagir,TUR,DF,Westerlo,20-360,2003,10.9,1.19,1.19,1.19,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4d80d692/Ravil-Tagir,4d80d692,Jupiler Pro League
423,Chemsdine Talbi,BEL,"DF,FW",Club Brugge,18-357,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/47ce793b/Chemsdine-Talbi,47ce793b,Jupiler Pro League
424,Henok Teklab,GER,DF,Union SG,25-166,1998,3.8,4.21,4.17,3.42,0.00,0.53,0.00,0.00,0.26,0.79,0.78,0.79,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/640d17d5/Henok-Teklab,640d17d5,Jupiler Pro League
425,Casper Terho,FIN,DF,Union SG,20-311,2003,10.9,2.20,2.21,1.56,0.00,0.00,0.18,0.37,0.09,0.46,0.46,0.09,0.00,0.00,0.09,0.28,0.00,https://fbref.com/en/players/bd2f622a/Casper-Terho,bd2f622a,Jupiler Pro League
426,Thiago,BRA,FW,Club Brugge,22-309,2001,20.4,2.45,2.44,1.67,0.00,0.15,0.34,0.25,0.05,0.39,0.39,0.15,0.00,0.00,0.10,0.15,0.00,https://fbref.com/en/players/dc45ac24/Thiago,dc45ac24,Jupiler Pro League
427,Jean Thierry Lazare,CIV,"MF,FW",Union SG,26-054,1998,15.1,3.64,3.65,2.72,0.00,0.26,0.26,0.33,0.07,0.66,0.66,0.53,0.00,0.07,0.00,0.00,0.07,https://fbref.com/en/players/1d2c3e5e/Jean-Thierry-Lazare,1d2c3e5e,Jupiler Pro League
428,Tarik Tissoudali,MAR,"FW,MF",Gent,31-028,1993,17.1,4.50,4.49,3.33,0.00,0.53,0.53,0.00,0.12,0.58,0.58,0.41,0.00,0.12,0.06,0.00,0.00,https://fbref.com/en/players/4f60a143/Tarik-Tissoudali,4f60a143,Jupiler Pro League
429,Jordan Torunarigha,GER,DF,Gent,26-267,1997,20.5,1.22,1.22,1.22,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha,f86cabbd,Jupiler Pro League
430,Adrien Trebel,FRA,"MF,DF",Charleroi,33-058,1991,1.2,2.50,2.57,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ad1d334f/Adrien-Trebel,ad1d334f,Jupiler Pro League
431,Mike Trésor,BEL,FW,Genk,24-338,1999,1.3,9.23,9.08,6.92,2.31,0.00,0.00,0.00,0.00,0.77,0.76,0.00,0.77,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b2a81fc6/Mike-Tresor,b2a81fc6,Jupiler Pro League
432,Ryotaro Tsunoda,JPN,DF,Kortrijk,24-308,1999,8.8,0.91,0.91,0.57,0.11,0.11,0.00,0.11,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.11,0.00,https://fbref.com/en/players/d4cb4c96/Ryotaro-Tsunoda,d4cb4c96,Jupiler Pro League
433,Victor Udoh,NGA,"FW,MF",Antwerp,19-195,2004,0.8,1.25,1.32,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/59282461/Victor-Udoh,59282461,Jupiler Pro League
434,Edgaras Utkus,LTU,DF,Cercle Brugge,23-313,2000,15.9,1.70,1.70,1.13,0.06,0.00,0.13,0.25,0.13,0.19,0.19,0.13,0.00,0.00,0.00,0.06,0.00,https://fbref.com/en/players/2ccf6350/Edgaras-Utkus,2ccf6350,Jupiler Pro League
435,Kyan Vaesen,BEL,FW,Westerlo,23-017,2001,5.7,3.16,3.16,2.46,0.00,0.18,0.35,0.18,0.00,0.70,0.70,0.35,0.00,0.00,0.35,0.00,0.00,https://fbref.com/en/players/f95cbfbc/Kyan-Vaesen,f95cbfbc,Jupiler Pro League
436,Anthony Valencia,ECU,"FW,MF",Antwerp,20-284,2003,2.1,6.19,6.22,4.76,0.00,0.95,0.00,0.00,0.48,0.48,0.48,0.48,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/674dee62/Anthony-Valencia,674dee62,Jupiler Pro League
