Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
282,Raul Oprut,ROU,DF,Kortrijk,26-004,1998,1.4,0.00,0.00,0.00,0.00,1.43,0.00,4.29,0.00,2.86,0.00,0.00,0.00,3.57,0.71,2.14,25.0,https://fbref.com/en/players/ae3f56c2/Raul-Oprut,ae3f56c2,Jupiler Pro League
283,Gift Orban,NGA,"FW,MF",Gent,21-175,2002,9.2,0.00,0.11,0.00,0.76,0.54,0.54,2.17,0.22,0.65,0.00,0.00,0.00,2.61,1.09,2.39,31.3,https://fbref.com/en/players/de17db90/Gift-Orban,de17db90,Jupiler Pro League
284,Joel Ordóñez,ECU,DF,Club Brugge,19-262,2004,1.5,0.67,0.00,0.00,0.00,0.67,0.00,0.00,1.33,0.00,0.00,0.00,0.00,5.33,2.67,0.67,80.0,https://fbref.com/en/players/2990a15c/Joel-Ordonez,2990a15c,Jupiler Pro League
285,Zakaria El Ouahdi,MAR,DF,Genk,22-008,2001,3.2,0.00,0.00,0.00,0.94,0.94,0.00,0.00,1.56,2.81,0.00,0.00,0.00,9.06,0.63,0.31,66.7,https://fbref.com/en/players/a3d79d3c/Zakaria-El-Ouahdi,a3d79d3c,Jupiler Pro League
286,Zakaria El Ouahdi,MAR,DF,RWD Molenbeek,22-008,2001,4.8,0.21,0.00,0.00,1.88,1.88,0.42,1.04,1.04,2.50,0.00,0.00,0.00,5.83,0.21,0.63,25.0,https://fbref.com/en/players/a3d79d3c/Zakaria-El-Ouahdi,a3d79d3c,Jupiler Pro League
287,Aziz Ouattara,CIV,MF,Genk,23-004,2001,3.2,0.00,0.00,0.00,2.81,0.94,0.00,0.00,2.81,1.25,0.00,0.00,0.00,11.9,7.19,4.38,62.2,https://fbref.com/en/players/d26727b4/Aziz-Ouattara,d26727b4,Jupiler Pro League
288,Luca Oyen,BEL,"FW,MF",Genk,20-300,2003,2.9,0.34,0.00,0.00,0.69,0.69,0.00,2.76,0.34,0.00,0.00,0.00,0.00,6.55,0.34,1.72,16.7,https://fbref.com/en/players/e4eea72d/Luca-Oyen,e4eea72d,Jupiler Pro League
289,Rune Paeshuyse,BEL,DF,Eupen,21-286,2002,19.4,0.15,0.00,0.00,0.93,0.46,0.00,0.57,1.49,0.62,0.00,0.00,0.15,3.09,1.13,1.75,39.3,https://fbref.com/en/players/0c9844cd/Rune-Paeshuyse,0c9844cd,Jupiler Pro League
290,Joseph Paintsil,GHA,FW,Genk,25-341,1998,16.3,0.31,0.06,0.06,1.04,1.23,0.80,4.79,0.37,0.43,0.00,0.00,0.00,5.40,0.18,0.61,23.1,https://fbref.com/en/players/88062e83/Joseph-Paintsil,88062e83,Jupiler Pro League
291,Victor Pálsson,ISL,DF,Eupen,32-253,1991,20.0,0.00,0.00,0.00,0.35,0.25,0.00,0.10,1.00,0.65,0.00,0.05,0.00,3.90,1.40,0.55,71.8,https://fbref.com/en/players/831cf3ac/Victor-Palsson,831cf3ac,Jupiler Pro League
292,Miloš Pantović,SRB,MF,Eupen,27-185,1996,10.1,0.10,0.00,0.00,0.69,2.87,0.00,2.57,0.50,1.29,0.00,0.00,0.00,5.15,0.89,1.09,45.0,https://fbref.com/en/players/5dc15574/Milos-Pantovic,5dc15574,Jupiler Pro League
293,Louis Patris,BEL,DF,Anderlecht,22-215,2001,4.5,0.44,0.00,0.00,3.11,0.89,0.67,2.22,2.44,2.22,0.00,0.00,0.00,4.67,1.56,1.33,53.8,https://fbref.com/en/players/9befa3cf/Louis-Patris,9befa3cf,Jupiler Pro League
294,João Pedro Silva,POR,DF,Kortrijk,24-359,1999,19.0,0.16,0.00,0.00,1.00,0.74,0.00,0.00,1.00,0.95,0.00,0.00,0.00,4.42,2.53,1.79,58.5,https://fbref.com/en/players/3990d93a/Joao-Pedro-Silva,3990d93a,Jupiler Pro League
295,Pietro Perdichizzi,BEL,DF,Westerlo,31-023,1992,6.0,0.17,0.00,0.00,1.00,1.00,0.00,0.33,1.83,1.00,0.00,0.00,0.00,4.17,2.83,1.17,70.8,https://fbref.com/en/players/0a6e90ca/Pietro-Perdichizzi,0a6e90ca,Jupiler Pro League
296,Stipe Perica,CRO,FW,Standard Liège,28-185,1995,0.2,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,10.0,25.0,28.6,https://fbref.com/en/players/269b4638/Stipe-Perica,269b4638,Jupiler Pro League
297,Patrick Pflücke,GER,"MF,FW",Mechelen,27-039,1996,6.8,0.15,0.00,0.00,0.59,0.44,0.29,5.88,0.29,0.59,0.00,0.00,0.00,4.26,0.15,0.29,33.3,https://fbref.com/en/players/1baf075c/Patrick-Pflucke,1baf075c,Jupiler Pro League
298,Del Piage,BRA,MF,RWD Molenbeek,23-271,2000,0.6,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,10.0,3.33,1.67,66.7,https://fbref.com/en/players/679ca46d/Del-Piage,679ca46d,Jupiler Pro League
299,Arthur Piedfort,BEL,MF,Westerlo,18-341,2005,7.6,0.39,0.00,0.00,0.79,1.18,0.00,0.53,1.71,1.32,0.13,0.00,0.00,5.53,0.66,0.92,41.7,https://fbref.com/en/players/d552167d/Arthur-Piedfort,d552167d,Jupiler Pro League
300,Ewoud Pletinckx,BEL,DF,OH Leuven,23-090,2000,20.0,0.15,0.00,0.00,0.35,0.35,0.05,0.15,0.95,1.00,0.00,0.00,0.00,4.45,1.65,1.60,50.8,https://fbref.com/en/players/cdf68d61/Ewoud-Pletinckx,cdf68d61,Jupiler Pro League
301,Boris Popović,SRB,DF,Cercle Brugge,23-316,2000,14.0,0.29,0.00,0.00,1.71,0.57,0.07,0.00,1.93,1.21,0.00,0.00,0.00,4.93,4.79,4.07,54.0,https://fbref.com/en/players/8f3b1b5d/Boris-Popovic,8f3b1b5d,Jupiler Pro League
302,Ángelo Preciado,ECU,"DF,FW",Genk,25-324,1998,0.7,0.00,0.00,0.00,2.86,1.43,0.00,7.14,0.00,0.00,0.00,0.00,0.00,1.43,7.14,1.43,83.3,https://fbref.com/en/players/eadc8e4f/Angelo-Preciado,eadc8e4f,Jupiler Pro League
303,Maxence Prevot,FRA,GK,OH Leuven,26-274,1997,11.0,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.55,0.09,85.7,https://fbref.com/en/players/c657586f/Maxence-Prevot,c657586f,Jupiler Pro League
304,Isaac Price,NIR,"MF,DF",Standard Liège,20-104,2003,10.3,0.10,0.00,0.00,0.97,1.17,0.10,2.33,1.07,2.14,0.00,0.00,0.00,7.57,1.26,1.07,54.2,https://fbref.com/en/players/b9403c99/Isaac-Price,b9403c99,Jupiler Pro League
305,Cameron Puertas,SUI,"MF,FW",Union SG,25-143,1998,17.9,0.11,0.00,0.00,2.18,2.12,0.50,5.98,0.95,1.73,0.11,0.00,0.00,6.98,0.61,1.28,32.4,https://fbref.com/en/players/185a2732/Cameron-Puertas,185a2732,Jupiler Pro League
306,Aleksandar Radovanović,SRB,DF,Kortrijk,30-058,1993,10.9,0.28,0.00,0.00,0.83,0.46,0.00,0.09,1.83,1.47,0.00,0.00,0.09,4.86,4.04,2.02,66.7,https://fbref.com/en/players/09507ffa/Aleksandar-Radovanovic,09507ffa,Jupiler Pro League
307,Toon Raemaekers,BEL,"DF,MF",Mechelen,23-121,2000,1.3,0.00,0.00,0.00,0.00,0.77,0.00,1.54,2.31,0.00,0.00,0.00,0.00,5.38,2.31,3.08,42.9,https://fbref.com/en/players/e1647c6d/Toon-Raemaekers,e1647c6d,Jupiler Pro League
308,Benito Raman,BEL,FW,Anderlecht,29-062,1994,3.1,0.00,0.00,0.00,1.29,0.32,1.61,2.90,1.29,0.97,0.00,0.00,0.00,7.10,1.29,1.29,50.0,https://fbref.com/en/players/867501bf/Benito-Raman,867501bf,Jupiler Pro League
309,Mathias Rasmussen,NOR,MF,Union SG,26-044,1997,10.8,0.19,0.00,0.00,0.93,0.56,0.09,3.70,1.30,1.30,0.00,0.00,0.00,6.76,1.20,0.74,61.9,https://fbref.com/en/players/99549c4b/Mathias-Rasmussen,99549c4b,Jupiler Pro League
310,Christiaan Ravych,BEL,DF,Cercle Brugge,21-162,2002,11.7,0.17,0.00,0.00,1.45,1.62,0.00,0.26,1.54,2.31,0.00,0.00,0.00,8.12,1.79,1.62,52.5,https://fbref.com/en/players/dd8c04a9/Christiaan-Ravych,dd8c04a9,Jupiler Pro League
311,Jeff Reine-Adélaïde,FRA,"MF,FW",RWD Molenbeek,25-356,1998,8.7,0.23,0.00,0.00,0.69,1.49,0.00,1.61,0.46,0.57,0.00,0.00,0.00,5.86,0.23,0.34,40.0,https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide,d504b3e1,Jupiler Pro League
312,Bryan Reynolds,USA,DF,Westerlo,22-194,2001,16.7,0.06,0.00,0.00,0.78,0.36,0.00,1.98,1.62,1.50,0.12,0.06,0.00,6.29,0.90,1.02,46.9,https://fbref.com/en/players/2306bf5c/Bryan-Reynolds,2306bf5c,Jupiler Pro League
313,Federico Ricca,URU,DF,OH Leuven,29-038,1994,6.8,0.00,0.00,0.00,0.59,0.88,0.15,0.00,1.76,0.15,0.00,0.29,0.00,6.91,2.06,2.94,41.2,https://fbref.com/en/players/54f5ce34/Federico-Ricca,54f5ce34,Jupiler Pro League
314,Rikelmi,BRA,"MF,FW",RWD Molenbeek,22-147,2001,3.0,0.67,0.00,0.00,1.33,1.67,0.00,0.33,0.33,1.00,0.00,0.00,0.00,6.33,0.00,0.00,,https://fbref.com/en/players/b2ffcf77/Rikelmi,b2ffcf77,Jupiler Pro League
315,Mats Rits,BEL,MF,Anderlecht,30-174,1993,15.5,0.13,0.00,0.00,1.23,0.45,0.00,0.90,0.90,0.71,0.00,0.00,0.00,5.35,0.77,1.42,35.3,https://fbref.com/en/players/733e7ad8/Mats-Rits,733e7ad8,Jupiler Pro League
316,Mats Rits,BEL,MF,Club Brugge,30-174,1993,0.9,0.00,0.00,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,4.44,0.00,0.00,,https://fbref.com/en/players/733e7ad8/Mats-Rits,733e7ad8,Jupiler Pro League
317,Kevin Rodríguez,ECU,FW,Union SG,23-310,2000,4.5,0.00,0.00,0.00,1.56,2.00,2.00,0.89,0.22,0.00,0.22,0.00,0.00,4.44,2.22,5.56,28.6,https://fbref.com/en/players/189fb038/Kevin-Rodriguez,189fb038,Jupiler Pro League
318,Davy Roef,BEL,GK,Gent,29-336,1994,10.0,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.10,0.10,50.0,https://fbref.com/en/players/6fe2aba3/Davy-Roef,6fe2aba3,Jupiler Pro League
319,Žan Rogelj,SVN,"DF,MF",Charleroi,24-044,1999,19.5,0.21,0.00,0.00,0.67,0.21,0.15,3.90,1.69,1.64,0.00,0.00,0.00,6.56,0.46,1.38,25.0,https://fbref.com/en/players/0f4f3267/Zan-Rogelj,0f4f3267,Jupiler Pro League
320,Tuur Rommens,BEL,DF,Westerlo,20-288,2003,6.9,0.14,0.00,0.00,1.59,0.72,0.14,2.61,2.17,2.17,0.00,0.00,0.00,6.23,1.74,1.45,54.5,https://fbref.com/en/players/e41e1504/Tuur-Rommens,e41e1504,Jupiler Pro League
321,Kyriani Sabbe,BEL,DF,Club Brugge,18-352,2005,4.5,0.00,0.00,0.00,1.33,0.89,0.00,2.89,1.33,2.00,0.00,0.00,0.00,8.22,0.89,1.11,44.4,https://fbref.com/en/players/585d0192/Kyriani-Sabbe,585d0192,Jupiler Pro League
322,Mujaid Sadick,ESP,DF,Genk,23-300,2000,15.0,0.07,0.00,0.00,0.40,0.20,0.00,0.00,1.07,1.33,0.00,0.00,0.00,5.60,2.27,1.47,60.7,https://fbref.com/en/players/21164a21/Mujaid-Sadick,21164a21,Jupiler Pro League
323,Noah Sadiki,BEL,MF,Union SG,19-022,2004,6.1,0.00,0.00,0.00,0.98,1.15,0.16,0.49,1.64,1.48,0.00,0.00,0.00,6.07,0.49,0.66,42.9,https://fbref.com/en/players/645481cc/Noah-Sadiki,645481cc,Jupiler Pro League
324,Richie Sagrado,BEL,DF,OH Leuven,19-343,2004,11.0,0.18,0.09,0.00,1.09,3.18,0.00,1.64,0.64,1.55,0.00,0.00,0.00,4.91,1.55,2.00,43.6,https://fbref.com/en/players/3e3190f1/Richie-Sagrado,3e3190f1,Jupiler Pro League
325,Marsoni Sambu,BEL,"DF,MF",RWD Molenbeek,27-219,1996,3.7,0.00,0.00,0.00,0.54,0.27,0.00,1.35,1.08,1.35,0.00,0.00,0.00,12.4,1.08,0.81,57.1,https://fbref.com/en/players/200b28c6/Marsoni-Sambu,200b28c6,Jupiler Pro League
326,Matisse Samoise,BEL,DF,Gent,22-048,2001,18.0,0.17,0.00,0.00,1.06,1.67,0.00,2.56,1.11,2.11,0.06,0.00,0.00,6.78,0.78,1.44,35.0,https://fbref.com/en/players/3dad12fc/Matisse-Samoise,3dad12fc,Jupiler Pro League
327,Killian Sardella,BEL,DF,Anderlecht,21-251,2002,17.9,0.17,0.00,0.00,0.95,0.73,0.06,3.91,0.78,0.89,0.00,0.00,0.00,5.87,1.12,0.95,54.1,https://fbref.com/en/players/fd004d1e/Killian-Sardella,fd004d1e,Jupiler Pro League
328,Joël Schingtienne,BEL,DF,OH Leuven,21-149,2002,13.9,0.14,0.00,0.00,0.43,0.50,0.00,0.00,1.15,0.79,0.00,0.00,0.00,7.41,1.22,0.86,58.6,https://fbref.com/en/players/35a4790e/Joel-Schingtienne,35a4790e,Jupiler Pro League
329,Kasper Schmeichel,DEN,GK,Anderlecht,37-064,1986,13.0,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.23,0.00,100.0,https://fbref.com/en/players/53af52f3/Kasper-Schmeichel,53af52f3,Jupiler Pro League
330,Daniel Schmidt,JPN,GK,Sint-Truiden,31-339,1992,4.0,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.75,0.00,100.0,https://fbref.com/en/players/a82d64e7/Daniel-Schmidt,a82d64e7,Jupiler Pro League
331,Rob Schoofs,BEL,"MF,FW",Mechelen,29-291,1994,18.7,0.11,0.00,0.00,0.86,1.12,0.05,0.86,0.91,0.59,0.00,0.05,0.00,8.13,0.59,0.70,45.8,https://fbref.com/en/players/28871569/Rob-Schoofs,28871569,Jupiler Pro League
332,Siebe Schrijvers,BEL,MF,OH Leuven,27-174,1996,18.4,0.33,0.00,0.00,1.68,1.68,0.00,2.23,2.28,1.52,0.05,0.00,0.00,6.79,0.76,1.20,38.9,https://fbref.com/en/players/746fec7d/Siebe-Schrijvers,746fec7d,Jupiler Pro League
333,Christopher Scott,GER,MF,Antwerp,21-215,2002,0.1,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/2723ce5d/Christopher-Scott,2723ce5d,Jupiler Pro League
334,Djiby Seck,SEN,FW,Kortrijk,19-307,2004,0.4,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,,,0.00,,,,,https://fbref.com/en/players/c0667ed4/Djiby-Seck,c0667ed4,Jupiler Pro League
335,Luis Segovia,ECU,DF,RWD Molenbeek,26-074,1997,11.3,0.18,0.00,0.00,0.71,0.18,0.00,0.35,1.15,1.06,0.00,0.18,0.00,6.64,2.04,1.50,57.5,https://fbref.com/en/players/1ae14406/Luis-Segovia,1ae14406,Jupiler Pro League
336,Jordan Semedo,FRA,DF,Cercle Brugge,20-358,2003,5.1,0.39,0.00,0.00,0.78,3.14,0.00,2.16,1.37,1.76,0.00,0.00,0.00,5.10,2.55,0.98,72.2,https://fbref.com/en/players/6070a28a/Jordan-Semedo,6070a28a,Jupiler Pro League
337,Raz Shlomo,ISR,"MF,DF",OH Leuven,24-148,1999,5.3,0.19,0.00,0.00,1.70,0.19,0.00,0.00,0.38,1.13,0.00,0.00,0.00,4.34,2.83,1.13,71.4,https://fbref.com/en/players/c7d67f45/Raz-Shlomo,c7d67f45,Jupiler Pro League
338,Florent da Silva,FRA,MF,RWD Molenbeek,20-281,2003,5.5,0.00,0.00,0.00,1.27,1.45,0.00,3.64,1.09,1.09,0.00,0.00,0.00,7.45,1.09,0.36,75.0,https://fbref.com/en/players/8db95f95/Florent-da-Silva,8db95f95,Jupiler Pro League
339,Leonardo da Silva Lopes,POR,"MF,DF",Cercle Brugge,25-039,1998,11.4,0.18,0.00,0.00,1.32,2.02,0.00,0.79,1.49,1.40,0.00,0.00,0.00,8.33,2.81,2.54,52.5,https://fbref.com/en/players/7dfcfd17/Leonardo-da-Silva-Lopes,7dfcfd17,Jupiler Pro League
340,Hugo Siquet,BEL,DF,Cercle Brugge,21-183,2002,17.7,0.11,0.00,0.00,0.62,0.85,0.00,11.2,1.92,2.54,0.00,0.00,0.00,8.31,1.19,1.02,53.8,https://fbref.com/en/players/c6cf860f/Hugo-Siquet,c6cf860f,Jupiler Pro League
341,Abdoulaye Sissako,FRA,MF,Kortrijk,25-227,1998,11.9,0.17,0.00,0.00,0.67,0.42,0.17,0.42,1.18,1.26,0.00,0.00,0.00,8.99,1.76,2.10,45.7,https://fbref.com/en/players/3b602b26/Abdoulaye-Sissako,3b602b26,Jupiler Pro League
342,Moussa Sissako,MLI,DF,RWD Molenbeek,23-059,2000,10.5,0.29,0.00,0.00,0.76,0.48,0.00,0.10,2.48,1.71,0.00,0.00,0.00,6.95,1.43,1.14,55.6,https://fbref.com/en/players/5ba9d393/Moussa-Sissako,5ba9d393,Jupiler Pro League
343,Michał Skóraś,POL,"FW,DF",Club Brugge,23-327,2000,1.4,0.71,0.00,0.00,2.14,2.14,0.00,4.29,1.43,2.14,0.00,0.00,0.00,7.86,0.00,1.43,0.0,https://fbref.com/en/players/5a80aea3/Michal-Skoras,5a80aea3,Jupiler Pro League
344,Andreas Skov Olsen,DEN,FW,Club Brugge,24-010,1999,15.0,0.20,0.00,0.00,0.47,0.80,0.07,3.87,0.53,1.00,0.00,0.00,0.00,5.73,0.27,0.47,36.4,https://fbref.com/en/players/c50cee19/Andreas-Skov-Olsen,c50cee19,Jupiler Pro League
345,Gaga Slonina,USA,GK,Eupen,19-238,2004,18.0,0.06,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.06,0.00,0.00,0.00,1.39,0.28,0.00,100.0,https://fbref.com/en/players/c55a846e/Gaga-Slonina,c55a846e,Jupiler Pro League
346,Matte Smets,BEL,DF,Sint-Truiden,20-004,2004,20.0,0.00,0.00,0.00,0.40,0.20,0.00,0.00,1.55,0.50,0.00,0.05,0.00,5.20,1.55,1.25,55.4,https://fbref.com/en/players/d5615a3a/Matte-Smets,d5615a3a,Jupiler Pro League
347,Frederic Soelle Soelle,BEL,FW,Mechelen,18-015,2005,0.2,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/59a41525/Frederic-Soelle-Soelle,59a41525,Jupiler Pro League
348,Thibo Somers,BEL,"FW,MF",Cercle Brugge,24-298,1999,19.0,0.16,0.00,0.00,1.37,1.21,0.37,1.53,0.58,1.32,0.00,0.00,0.00,4.89,4.63,6.37,42.1,https://fbref.com/en/players/64238658/Thibo-Somers,64238658,Jupiler Pro League
349,Yira Sor,NGA,FW,Genk,23-168,2000,7.7,0.13,0.00,0.00,1.43,1.04,0.65,0.00,0.26,0.39,0.00,0.00,0.00,3.12,1.30,2.86,31.3,https://fbref.com/en/players/c5f32d2c/Yira-Sor,c5f32d2c,Jupiler Pro League
350,Kamal Sowah,GHA,"FW,MF",Standard Liège,23-364,2000,9.4,0.00,0.00,0.00,1.38,0.74,0.43,1.17,0.43,1.06,0.00,0.00,0.00,5.43,0.64,1.17,35.3,https://fbref.com/en/players/74b7375f/Kamal-Sowah,74b7375f,Jupiler Pro League
351,Jorne Spileers,BEL,DF,Club Brugge,18-352,2005,17.0,0.12,0.00,0.00,0.18,0.41,0.00,0.00,1.29,0.29,0.00,0.06,0.00,6.29,0.59,0.18,76.9,https://fbref.com/en/players/2d65a822/Jorne-Spileers,2d65a822,Jupiler Pro League
352,Lucas Stassin,BEL,"FW,MF",Westerlo,19-041,2004,9.6,0.21,0.00,0.00,1.46,2.71,0.31,0.83,0.31,0.63,0.00,0.00,0.00,2.71,0.83,1.35,38.1,https://fbref.com/en/players/a47d6f3a/Lucas-Stassin,a47d6f3a,Jupiler Pro League
353,Jarne Steuckers,BEL,"MF,FW",Sint-Truiden,21-338,2002,18.2,0.00,0.00,0.00,0.38,0.71,0.00,5.66,0.33,0.38,0.00,0.00,0.00,4.23,0.44,0.71,38.1,https://fbref.com/en/players/395808bb/Jarne-Steuckers,395808bb,Jupiler Pro League
354,Nikola Storm,BEL,"FW,MF",Mechelen,29-100,1994,9.9,0.20,0.00,0.00,0.51,1.11,0.51,5.05,0.40,0.81,0.00,0.00,0.00,4.44,0.30,0.10,75.0,https://fbref.com/en/players/6460189b/Nikola-Storm,6460189b,Jupiler Pro League
355,Mario Stroeykens,BEL,"MF,FW",Anderlecht,19-101,2004,10.4,0.10,0.00,0.00,1.35,0.87,0.00,0.58,0.67,1.83,0.00,0.00,0.00,8.85,0.58,0.87,40.0,https://fbref.com/en/players/f4adf2cd/Mario-Stroeykens,f4adf2cd,Jupiler Pro League
356,Nikola Štulić,SRB,FW,Charleroi,22-122,2001,3.4,0.29,0.29,0.00,1.47,0.59,1.47,0.59,0.29,0.29,0.00,0.00,0.00,2.94,3.24,4.12,44.0,https://fbref.com/en/players/557ada13/Nikola-Stulic,557ada13,Jupiler Pro League
357,Zion Suzuki,JPN,GK,Sint-Truiden,21-140,2002,16.0,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.81,0.94,0.00,100.0,https://fbref.com/en/players/51e1f4f5/Zion-Suzuki,51e1f4f5,Jupiler Pro League
358,Serhiy Sydorchuk,UKR,MF,Westerlo,32-251,1991,13.7,0.29,0.00,0.00,0.95,0.66,0.07,0.22,0.80,1.46,0.00,0.00,0.00,7.23,0.51,0.44,53.8,https://fbref.com/en/players/c71e97ba/Serhiy-Sydorchuk,c71e97ba,Jupiler Pro League
359,Ross Sykes,ENG,DF,Union SG,24-288,1999,4.1,0.00,0.00,0.00,0.98,0.24,0.00,0.98,1.95,0.24,0.00,0.00,0.00,7.80,2.93,1.22,70.6,https://fbref.com/en/players/4d0be953/Ross-Sykes,4d0be953,Jupiler Pro League
360,Youssuf Sylla,BEL,"FW,MF",Charleroi,21-020,2002,1.4,0.00,0.00,0.00,2.14,2.14,0.71,0.71,0.00,0.71,0.00,0.00,0.00,2.86,2.14,5.00,30.0,https://fbref.com/en/players/a644234e/Youssuf-Sylla,a644234e,Jupiler Pro League
361,Ravil Tagir,TUR,DF,Westerlo,20-247,2003,9.1,0.22,0.00,0.00,0.99,0.55,0.00,0.44,1.43,0.77,0.00,0.00,0.00,4.95,1.87,0.99,65.4,https://fbref.com/en/players/4d80d692/Ravil-Tagir,4d80d692,Jupiler Pro League
362,Henok Teklab,GER,DF,Union SG,25-053,1998,1.0,0.00,0.00,0.00,3.00,2.00,0.00,1.00,3.00,4.00,0.00,0.00,0.00,18.0,1.00,1.00,50.0,https://fbref.com/en/players/640d17d5/Henok-Teklab,640d17d5,Jupiler Pro League
363,Casper Terho,FIN,DF,Union SG,20-198,2003,7.4,0.00,0.00,0.00,1.62,0.68,0.00,1.22,1.08,1.08,0.27,0.00,0.00,6.49,0.41,1.62,20.0,https://fbref.com/en/players/bd2f622a/Casper-Terho,bd2f622a,Jupiler Pro League
364,Thiago,BRA,FW,Club Brugge,22-196,2001,14.9,0.13,0.00,0.00,1.88,1.07,0.94,0.07,0.20,0.67,0.27,0.00,0.00,2.68,2.15,3.49,38.1,https://fbref.com/en/players/dc45ac24/Thiago,dc45ac24,Jupiler Pro League
365,Jean Thierry Lazare,CIV,"MF,FW",Union SG,25-307,1998,14.0,0.29,0.00,0.00,1.29,2.43,0.29,2.14,0.71,1.64,0.00,0.00,0.00,7.29,0.36,0.57,38.5,https://fbref.com/en/players/1d2c3e5e/Jean-Thierry-Lazare,1d2c3e5e,Jupiler Pro League
366,Tarik Tissoudali,MAR,"FW,MF",Gent,30-281,1993,10.8,0.09,0.00,0.00,1.39,0.28,0.56,0.56,0.37,0.93,0.00,0.00,0.00,4.35,0.65,1.11,36.8,https://fbref.com/en/players/4f60a143/Tarik-Tissoudali,4f60a143,Jupiler Pro League
367,Jordan Torunarigha,GER,DF,Gent,26-154,1997,16.1,0.19,0.00,0.00,1.06,0.93,0.12,0.25,1.80,1.37,0.00,0.12,0.00,6.15,1.99,1.12,64.0,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha,f86cabbd,Jupiler Pro League
368,Adrien Trebel,FRA,"MF,DF",Charleroi,32-311,1991,1.2,0.00,0.00,0.00,0.83,0.83,0.00,4.17,0.83,2.50,0.00,0.00,0.00,7.50,0.83,0.00,100.0,https://fbref.com/en/players/ad1d334f/Adrien-Trebel,ad1d334f,Jupiler Pro League
369,Mike Trésor,BEL,FW,Genk,24-225,1999,1.3,0.00,0.00,0.00,0.77,0.00,0.77,11.5,1.54,0.00,0.00,0.00,0.00,4.62,0.77,0.00,100.0,https://fbref.com/en/players/b2a81fc6/Mike-Tresor,b2a81fc6,Jupiler Pro League
370,Edgaras Utkus,LTU,"DF,MF",Cercle Brugge,23-200,2000,7.5,0.67,0.00,0.00,1.73,1.60,0.00,0.13,1.60,2.53,0.00,0.00,0.00,6.93,6.53,3.33,66.2,https://fbref.com/en/players/2ccf6350/Edgaras-Utkus,2ccf6350,Jupiler Pro League
371,Kyan Vaesen,BEL,"FW,MF",Westerlo,22-270,2001,4.9,0.20,0.00,0.00,1.63,0.61,0.82,0.20,0.00,0.41,0.00,0.00,0.00,3.88,3.06,2.45,55.6,https://fbref.com/en/players/f95cbfbc/Kyan-Vaesen,f95cbfbc,Jupiler Pro League
372,Anthony Valencia,ECU,"FW,MF",Antwerp,20-171,2003,2.1,0.00,0.00,0.00,1.43,0.48,0.48,0.95,1.43,0.95,0.00,0.00,0.00,6.19,0.48,0.48,50.0,https://fbref.com/en/players/674dee62/Anthony-Valencia,674dee62,Jupiler Pro League
373,Jules Van Cleemput,BEL,DF,Charleroi,26-272,1997,1.5,0.00,0.00,0.00,1.33,2.00,0.00,0.00,5.33,0.67,0.00,0.00,0.00,2.00,3.33,0.67,83.3,https://fbref.com/en/players/e032e938/Jules-Van-Cleemput,e032e938,Jupiler Pro League
374,Zeno Van den Bosch,BEL,DF,Antwerp,20-186,2003,4.8,0.21,0.00,0.00,0.83,0.83,0.00,0.21,1.67,1.46,0.00,0.00,0.00,7.29,2.50,2.08,54.5,https://fbref.com/en/players/817ee048/Zeno-Van-den-Bosch,817ee048,Jupiler Pro League
375,Thomas Van den Keybus,BEL,"MF,FW",Westerlo,22-258,2001,8.8,0.23,0.00,0.00,1.25,0.91,0.23,2.84,0.80,1.14,0.00,0.00,0.00,6.02,0.11,0.91,11.1,https://fbref.com/en/players/21453b2e/Thomas-Van-den-Keybus,21453b2e,Jupiler Pro League
