Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
294,Pol Lozano,ESP,MF,Espanyol,24-094,1999,10.2,1.76,0.98,1.18,0.39,0.20,1.27,2.06,61.9,0.78,1.57,0.39,1.18,0.49,2.25,1.18,0.10,https://fbref.com/en/players/ea610f00/Pol-Lozano,ea610f00,La Liga 2
295,Sergio Lozano,ESP,MF,Levante,24-290,1999,13.3,2.26,1.13,0.90,1.20,0.15,0.90,1.95,46.2,1.05,0.38,0.08,0.30,0.30,2.56,0.90,0.00,https://fbref.com/en/players/3dfc70ed/Sergio-Lozano,3dfc70ed,La Liga 2
296,Oier Luengo,ESP,DF,Oviedo,26-058,1997,14.5,1.45,0.69,0.90,0.48,0.07,0.90,2.21,40.6,1.31,1.10,0.48,0.62,0.69,2.14,2.21,0.07,https://fbref.com/en/players/8648c59f/Oier-Luengo,8648c59f,La Liga 2
297,Luismi,ESP,"MF,FW",Tenerife,22-230,2001,8.6,0.93,0.58,0.47,0.35,0.12,0.58,1.51,38.5,0.93,0.81,0.00,0.81,0.35,1.28,0.47,0.00,https://fbref.com/en/players/acf5410c/Luismi,acf5410c,La Liga 2
298,Luismi,ESP,MF,Oviedo,31-248,1992,10.9,1.83,1.19,1.01,0.83,0.00,0.73,1.74,42.1,1.01,1.74,1.10,0.64,1.01,2.84,1.65,0.00,https://fbref.com/en/players/c2cfbfc9/Luismi,c2cfbfc9,La Liga 2
299,Marcos Luna,ESP,DF,Zaragoza,20-278,2003,1.9,1.58,1.58,1.58,0.00,0.00,1.05,2.63,40.0,1.58,0.53,0.53,0.00,1.58,3.16,3.68,0.00,https://fbref.com/en/players/4a8a93f9/Marcos-Luna,4a8a93f9,La Liga 2
300,Mickael Malsa,MTQ,MF,Valladolid,28-088,1995,0.1,10.0,10.0,0.00,0.00,10.0,10.0,10.0,100.0,0.00,10.0,0.00,10.0,0.00,10.0,0.00,0.00,https://fbref.com/en/players/bbc19252/Mickael-Malsa,bbc19252,La Liga 2
301,Mantilla,ESP,DF,Racing Sant,23-244,2000,20.0,1.20,0.70,0.60,0.50,0.10,0.85,1.20,70.8,0.35,1.40,0.85,0.55,0.75,1.95,3.10,0.00,https://fbref.com/en/players/d1fac0d5/Mantilla,d1fac0d5,La Liga 2
302,Fran Manzanara,ESP,"MF,FW",Racing Ferrol,27-118,1996,6.0,1.33,0.33,0.33,1.00,0.00,1.17,2.67,43.8,1.50,1.00,0.33,0.67,2.17,3.50,2.67,0.17,https://fbref.com/en/players/bbfaeda4/Fran-Manzanara,bbfaeda4,La Liga 2
303,Miguel Marí,ESP,MF,Eldense,26-192,1997,0.5,4.00,2.00,0.00,4.00,0.00,0.00,4.00,0.0,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,https://fbref.com/en/players/d70a3661/Miguel-Mari,d70a3661,La Liga 2
304,Juan María,ESP,DF,CD Mirandés,22-337,2001,9.0,1.56,0.78,1.11,0.44,0.00,0.78,2.11,36.8,1.33,1.11,0.44,0.67,1.00,2.56,2.89,0.00,https://fbref.com/en/players/150ff1df/Juan-Maria,150ff1df,La Liga 2
305,Higinio Marín,ESP,FW,Albacete,30-081,1993,8.1,0.99,0.74,0.12,0.86,0.00,0.00,0.12,0.0,0.12,0.62,0.00,0.62,0.25,1.23,0.49,0.00,https://fbref.com/en/players/61db425b/Higinio-Marin,61db425b,La Liga 2
306,José Marsà,ESP,DF,FC Andorra,21-310,2002,7.4,1.22,0.68,0.81,0.27,0.14,0.95,1.49,63.6,0.54,1.08,0.54,0.54,0.81,2.03,2.57,0.27,https://fbref.com/en/players/b4ecc6b6/Jose-Marsa,b4ecc6b6,La Liga 2
307,Álex Martín,ESP,"DF,MF",Elche,25-348,1998,3.5,4.29,2.86,3.14,1.14,0.00,2.86,3.14,90.9,0.29,0.57,0.29,0.29,3.43,7.71,4.29,0.00,https://fbref.com/en/players/80153344/Alex-Martin,80153344,La Liga 2
308,Ander Martin,ESP,"MF,DF",Burgos,23-053,2000,9.0,1.78,0.67,0.78,0.67,0.33,1.22,2.78,44.0,1.56,1.00,0.00,1.00,0.67,2.44,1.11,0.11,https://fbref.com/en/players/e1e75690/Ander-Martin,e1e75690,La Liga 2
309,Andrés Martín,ESP,DF,Zaragoza,22-077,2001,8.3,4.10,2.17,2.77,0.96,0.36,1.81,2.65,68.2,0.84,0.96,0.12,0.84,2.29,6.39,3.25,0.00,https://fbref.com/en/players/a3308f22/Andres-Martin,a3308f22,La Liga 2
310,Andrés Martín,ESP,"FW,MF",Racing Sant,24-181,1999,10.0,1.10,0.50,0.30,0.50,0.30,0.20,1.60,12.5,1.40,2.20,0.20,2.00,1.30,2.40,0.20,0.00,https://fbref.com/en/players/2ae30661/Andres-Martin,2ae30661,La Liga 2
311,Carlos Martín,ESP,"MF,FW",CD Mirandés,21-261,2002,14.3,0.77,0.21,0.07,0.42,0.28,0.35,1.05,33.3,0.70,1.33,0.07,1.26,0.70,1.47,0.91,0.00,https://fbref.com/en/players/64035864/Carlos-Martin,64035864,La Liga 2
312,Daniel Martín,ESP,GK,FC Andorra,25-184,1998,14.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.14,0.00,0.14,0.00,0.00,0.29,0.29,https://fbref.com/en/players/4df0dff8/Daniel-Martin,4df0dff8,La Liga 2
313,Nacho Martin,ESP,MF,Sporting Gijón,21-295,2002,3.9,2.56,0.51,0.77,1.03,0.77,1.03,2.31,44.4,1.28,1.28,0.51,0.77,0.26,2.82,0.51,0.00,https://fbref.com/en/players/337bccc5/Nacho-Martin,337bccc5,La Liga 2
314,Brais Martinez,ESP,DF,Racing Ferrol,22-026,2001,10.1,3.96,2.57,2.38,1.49,0.10,2.28,3.86,59.0,1.58,1.68,0.20,1.49,0.99,4.95,3.56,0.00,https://fbref.com/en/players/0b7887d1/Brais-Martinez,0b7887d1,La Liga 2
315,Gabri Martínez,ESP,"FW,MF",CD Mirandés,21-007,2003,19.9,1.06,0.40,0.60,0.25,0.20,0.55,1.31,42.3,0.75,1.66,0.25,1.41,0.55,1.61,0.65,0.00,https://fbref.com/en/players/0c89e00b/Gabri-Martinez,0c89e00b,La Liga 2
316,Javi Martínez,ESP,"MF,FW",Huesca,24-017,1999,17.0,1.65,1.12,0.59,0.88,0.18,0.53,2.06,25.7,1.53,0.65,0.06,0.59,0.71,2.35,0.94,0.00,https://fbref.com/en/players/3672b352/Javi-Martinez,3672b352,La Liga 2
317,Marc Martínez,ESP,GK,Cartagena,33-279,1990,19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.0,0.05,0.00,0.00,0.00,0.00,0.00,0.26,0.05,https://fbref.com/en/players/3496ff67/Marc-Martinez,3496ff67,La Liga 2
318,Pablo Martínez,ESP,"MF,FW",Levante,25-320,1998,10.1,1.19,0.59,0.40,0.69,0.10,0.30,2.18,13.6,1.88,0.99,0.50,0.50,1.68,2.87,1.49,0.00,https://fbref.com/en/players/ecc77652/Pablo-Martinez,ecc77652,La Liga 2
319,Roger Martínez,ESP,DF,Espanyol,19-278,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,https://fbref.com/en/players/937c6ae6/Roger-Martinez,937c6ae6,La Liga 2
320,Javi Martón,ESP,FW,CD Mirandés,24-247,1999,11.2,0.98,0.54,0.27,0.27,0.45,0.45,0.80,55.6,0.36,0.36,0.00,0.36,0.18,1.16,0.98,0.00,https://fbref.com/en/players/2381eead/Javi-Marton,2381eead,La Liga 2
321,Iván Martos,ESP,DF,Huesca,26-238,1997,10.2,2.35,1.27,1.67,0.49,0.20,1.47,2.25,65.2,0.78,0.59,0.10,0.49,2.35,4.71,4.02,0.00,https://fbref.com/en/players/fc1724bd/Ivan-Martos,fc1724bd,La Liga 2
322,Mascarenhas,POR,"FW,MF",Oviedo,23-238,2000,4.9,1.22,0.82,0.41,0.82,0.00,0.41,0.82,50.0,0.41,0.61,0.00,0.61,0.00,1.22,0.41,0.00,https://fbref.com/en/players/7942a27b/Mascarenhas,7942a27b,La Liga 2
323,Jordi Masip,ESP,GK,Valladolid,35-005,1989,10.0,0.10,0.10,0.10,0.00,0.00,0.10,0.10,100.0,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,https://fbref.com/en/players/8fae77ea/Jordi-Masip,8fae77ea,La Liga 2
324,Marc Mateu,ESP,"DF,MF",Eldense,33-206,1990,18.1,1.66,0.99,0.66,0.94,0.06,0.72,1.49,48.1,0.77,0.50,0.22,0.28,0.83,2.49,1.49,0.06,https://fbref.com/en/players/ed90fc36/Marc-Mateu,ed90fc36,La Liga 2
325,Jose Matos,ESP,DF,Burgos,28-247,1995,18.0,2.94,2.00,1.78,0.89,0.28,1.17,2.17,53.8,1.00,1.17,0.44,0.72,1.89,4.83,2.89,0.00,https://fbref.com/en/players/19fdd28f/Jose-Matos,19fdd28f,La Liga 2
326,Agus Medina,ESP,MF,Albacete,29-122,1994,12.2,2.95,1.48,1.15,1.64,0.16,1.23,2.95,41.7,1.72,1.72,0.16,1.56,1.39,4.34,0.57,0.00,https://fbref.com/en/players/c70d9fb2/Agus-Medina,c70d9fb2,La Liga 2
327,Fernando Medrano,ESP,DF,Tenerife,23-288,2000,9.7,0.82,0.41,0.52,0.21,0.10,0.10,0.41,25.0,0.31,1.44,0.41,1.03,1.44,2.27,3.09,0.00,https://fbref.com/en/players/d854c9d0/Fernando-Medrano,d854c9d0,La Liga 2
328,Jérémy Mellot,FRA,DF,Tenerife,29-286,1994,12.8,3.44,2.27,2.27,0.86,0.31,1.88,2.73,68.6,0.86,1.17,0.31,0.86,2.03,5.47,2.66,0.00,https://fbref.com/en/players/5fa69055/Jeremy-Mellot,5fa69055,La Liga 2
329,Nacho Méndez,ESP,MF,Sporting Gijón,25-284,1998,17.8,1.74,1.29,0.84,0.67,0.22,0.90,2.81,32.0,1.91,1.12,0.22,0.90,0.96,2.70,0.62,0.00,https://fbref.com/en/players/7c29adba/Nacho-Mendez,7c29adba,La Liga 2
330,Rodrigo Mendoza,ESP,MF,Elche,18-299,2005,2.7,1.85,0.74,1.11,0.74,0.00,0.74,2.59,28.6,1.85,1.85,0.00,1.85,1.85,3.70,3.33,0.00,https://fbref.com/en/players/d70a000f/Rodrigo-Mendoza,d70a000f,La Liga 2
331,Sabin Merino,ESP,FW,Racing Ferrol,32-004,1992,8.4,0.48,0.24,0.00,0.36,0.12,0.00,0.71,0.0,0.71,0.24,0.00,0.24,0.00,0.48,0.48,0.00,https://fbref.com/en/players/1d5f96d9/Sabin-Merino,1d5f96d9,La Liga 2
332,Maikel Mesa,ESP,"MF,FW",Zaragoza,32-218,1991,14.7,0.68,0.48,0.20,0.48,0.00,0.20,0.68,30.0,0.48,0.75,0.14,0.61,0.34,1.02,0.54,0.00,https://fbref.com/en/players/2afb7b21/Maikel-Mesa,2afb7b21,La Liga 2
333,Roque Mesa,ESP,MF,Sporting Gijón,34-215,1989,8.7,1.61,1.03,0.46,0.92,0.23,0.69,2.18,31.6,1.49,1.84,0.57,1.26,0.69,2.30,1.26,0.11,https://fbref.com/en/players/7c4243d4/Roque-Mesa,7c4243d4,La Liga 2
334,Víctor Meseguer,ESP,MF,Valladolid,24-213,1999,7.2,1.25,0.42,0.42,0.56,0.28,0.28,0.97,28.6,0.69,1.94,0.00,1.94,0.42,1.67,0.28,0.00,https://fbref.com/en/players/428a06a7/Victor-Meseguer,428a06a7,La Liga 2
335,Javier Mier,ESP,MF,Huesca,24-338,1999,8.1,2.10,1.36,0.49,1.23,0.37,0.49,1.48,33.3,0.99,1.11,0.12,0.99,0.37,2.47,0.62,0.00,https://fbref.com/en/players/0370609a/Javier-Mier,0370609a,La Liga 2
336,Jorge Mier,ESP,"DF,MF",Amorebieta,24-338,1999,5.9,2.88,2.37,2.03,0.68,0.17,1.36,2.88,47.1,1.53,1.86,0.34,1.53,1.53,4.41,3.22,0.00,https://fbref.com/en/players/fd087aa9/Jorge-Mier,fd087aa9,La Liga 2
337,Miguel,ESP,DF,FC Andorra,26-341,1997,8.0,1.38,0.63,0.63,0.50,0.25,0.88,1.50,58.3,0.63,1.25,0.38,0.88,0.38,1.75,1.75,0.00,https://fbref.com/en/players/7aa10402/Miguel,7aa10402,La Liga 2
338,Miguel,ESP,FW,Leganés,24-127,1999,11.6,0.43,0.26,0.26,0.17,0.00,0.26,1.12,23.1,0.86,0.86,0.00,0.86,0.26,0.69,0.86,0.00,https://fbref.com/en/players/6763373d/Miguel,6763373d,La Liga 2
339,Jon Mikel Magunagoitia,ESP,GK,Amorebieta,23-155,2000,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,https://fbref.com/en/players/41417804/Jon-Mikel-Magunagoitia,41417804,La Liga 2
340,Pere Milla,ESP,FW,Elche,31-107,1992,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/335039a2/Pere-Milla,335039a2,La Liga 2
341,Pere Milla,ESP,"FW,MF",Espanyol,31-107,1992,15.9,1.70,1.07,0.50,1.01,0.19,0.94,2.08,45.5,1.13,0.69,0.00,0.69,0.31,2.01,0.75,0.00,https://fbref.com/en/players/335039a2/Pere-Milla,335039a2,La Liga 2
342,Jorge Miramón,ESP,"DF,FW",Leganés,34-220,1989,10.5,1.62,0.86,0.76,0.67,0.19,0.67,1.52,43.8,0.86,0.95,0.19,0.76,1.05,2.67,1.14,0.00,https://fbref.com/en/players/7f4c7c9f/Jorge-Miramon,7f4c7c9f,La Liga 2
343,Dauda Mohammed,GHA,"MF,FW",Tenerife,25-322,1998,4.0,1.75,1.25,0.75,0.75,0.25,0.75,1.50,50.0,0.75,1.00,0.00,1.00,0.25,2.00,0.75,0.00,https://fbref.com/en/players/06fee814/Dauda-Mohammed,06fee814,La Liga 2
344,Sergio Molina,ESP,MF,FC Andorra,27-324,1996,12.4,1.69,0.89,0.89,0.65,0.16,0.56,1.85,30.4,1.29,0.89,0.08,0.81,0.48,2.18,0.97,0.08,https://fbref.com/en/players/570352f9/Sergio-Molina,570352f9,La Liga 2
345,Victor Mollejo,ESP,"FW,MF",Zaragoza,22-352,2001,9.4,0.85,0.64,0.43,0.32,0.11,0.43,1.60,26.7,1.17,0.85,0.11,0.74,0.53,1.38,1.06,0.00,https://fbref.com/en/players/23fffc06/Victor-Mollejo,23fffc06,La Liga 2
346,Monchu,ESP,MF,Valladolid,24-117,1999,20.4,0.98,0.44,0.34,0.39,0.25,0.44,1.18,37.5,0.74,1.13,0.10,1.03,0.54,1.52,0.93,0.00,https://fbref.com/en/players/8ac501f5/Monchu,8ac501f5,La Liga 2
347,Cris Montes,ESP,MF,Eldense,26-151,1997,6.9,2.03,1.01,1.16,0.72,0.14,0.43,2.61,16.7,2.17,1.74,0.00,1.74,0.87,2.90,0.43,0.00,https://fbref.com/en/players/99620d8e/Cris-Montes,99620d8e,La Liga 2
348,Joni Montiel,ESP,"MF,FW",Valladolid,25-127,1998,4.9,1.63,1.02,0.20,0.61,0.82,1.22,2.65,46.2,1.43,0.82,0.00,0.82,0.00,1.63,0.41,0.00,https://fbref.com/en/players/535771bb/Joni-Montiel,535771bb,La Liga 2
349,Ivan Monzón,ESP,FW,Zaragoza,21-015,2002,12.3,0.33,0.24,0.00,0.16,0.16,0.00,0.33,0.0,0.33,0.08,0.00,0.08,0.00,0.33,0.89,0.00,https://fbref.com/en/players/9b2779f5/Ivan-Monzon,9b2779f5,La Liga 2
350,Erik Morán,ESP,MF,Amorebieta,32-228,1991,7.8,1.92,1.41,0.51,1.15,0.26,1.28,2.31,55.6,1.03,1.28,0.38,0.90,1.15,3.08,1.67,0.00,https://fbref.com/en/players/6941883f/Erik-Moran,6941883f,La Liga 2
351,Iván Morante,ESP,MF,Racing Sant,22-358,2001,9.4,2.02,1.06,1.17,0.85,0.00,1.06,2.34,45.5,1.28,1.49,0.32,1.17,1.38,3.40,1.38,0.00,https://fbref.com/en/players/f1019e8a/Ivan-Morante,f1019e8a,La Liga 2
352,Jon Morcillo,ESP,"MF,FW",Amorebieta,25-115,1998,10.2,0.49,0.29,0.20,0.29,0.00,0.29,1.18,25.0,0.88,1.08,0.10,0.98,1.08,1.57,0.88,0.00,https://fbref.com/en/players/b7d7f3bf/Jon-Morcillo,b7d7f3bf,La Liga 2
353,Diego Moreno,ESP,DF,CD Mirandés,22-201,2001,6.0,0.67,0.33,0.17,0.33,0.17,0.33,1.17,28.6,0.83,0.50,0.17,0.33,0.33,1.00,3.50,0.00,https://fbref.com/en/players/a21417e2/Diego-Moreno,a21417e2,La Liga 2
354,Pablo Moreno,ESP,"FW,MF",FC Andorra,21-250,2002,1.8,0.56,0.56,0.00,0.00,0.56,0.56,1.11,50.0,0.56,0.56,0.00,0.56,0.56,1.11,0.56,0.00,https://fbref.com/en/players/2ce5a500/Pablo-Moreno,2ce5a500,La Liga 2
355,Pol Moreno,ESP,DF,Racing Sant,29-244,1994,6.7,1.19,1.04,1.04,0.00,0.15,0.75,0.75,100.0,0.00,1.49,0.75,0.75,0.90,2.09,6.87,0.00,https://fbref.com/en/players/c96ad71d/Pol-Moreno,c96ad71d,La Liga 2
356,Victor Moreno,ESP,"MF,FW",Villarreal B,40-007,1984,0.9,1.11,0.00,0.00,1.11,0.00,0.00,1.11,0.0,1.11,0.00,0.00,0.00,0.00,1.11,1.11,0.00,https://fbref.com/en/players/4260351c/Victor-Moreno,4260351c,La Liga 2
357,Tete Morente,ESP,"MF,FW",Elche,27-035,1996,18.4,1.63,0.87,0.76,0.65,0.22,0.71,1.52,46.4,0.82,1.09,0.05,1.03,0.87,2.50,1.68,0.05,https://fbref.com/en/players/004d185e/Tete-Morente,004d185e,La Liga 2
358,David Morillas,ESP,DF,Alcorcón,37-102,1986,9.3,1.72,0.43,1.40,0.32,0.00,0.75,1.18,63.6,0.43,0.97,0.54,0.43,0.54,2.26,2.58,0.00,https://fbref.com/en/players/9605a60a/David-Morillas,9605a60a,La Liga 2
359,Raúl Moro,ESP,"MF,FW",Valladolid,21-034,2002,10.2,0.20,0.10,0.10,0.10,0.00,0.10,0.69,14.3,0.59,0.20,0.00,0.20,0.20,0.39,0.29,0.00,https://fbref.com/en/players/919dd4b1/Raul-Moro,919dd4b1,La Liga 2
360,Morro,ESP,GK,Villarreal B,23-119,2000,6.0,0.17,0.00,0.17,0.00,0.00,0.17,0.17,100.0,0.00,0.00,0.00,0.00,0.00,0.17,0.33,0.00,https://fbref.com/en/players/117cd0a8/Morro,117cd0a8,La Liga 2
361,Pedro Mosquera,ESP,MF,Alcorcón,35-262,1988,14.3,1.96,1.12,1.33,0.56,0.07,0.91,2.31,39.4,1.40,0.98,0.14,0.84,0.63,2.59,1.96,0.07,https://fbref.com/en/players/c5fa58ea/Pedro-Mosquera,c5fa58ea,La Liga 2
362,Santiago Mouriño,URU,DF,Zaragoza,21-329,2002,7.9,1.65,0.89,1.01,0.38,0.25,0.76,0.89,85.7,0.13,1.27,0.63,0.63,0.89,2.53,4.43,0.00,https://fbref.com/en/players/91ee5785/Santiago-Mourino,91ee5785,La Liga 2
363,Toni Moya,ESP,MF,Zaragoza,25-294,1998,12.1,2.07,1.16,0.91,0.74,0.41,1.16,1.90,60.9,0.74,1.32,0.41,0.91,0.91,2.98,1.24,0.00,https://fbref.com/en/players/9e098912/Toni-Moya,9e098912,La Liga 2
364,Sebas Moyano,ESP,"MF,FW",Oviedo,26-291,1997,16.2,0.62,0.56,0.25,0.31,0.06,0.37,1.11,33.3,0.74,0.80,0.00,0.80,0.80,1.42,0.25,0.00,https://fbref.com/en/players/8c87339e/Sebas-Moyano,8c87339e,La Liga 2
365,Mumo,ESP,MF,Burgos,28-270,1995,12.4,1.85,0.89,0.65,0.89,0.32,1.05,2.26,46.4,1.21,1.61,0.40,1.21,0.48,2.34,1.05,0.00,https://fbref.com/en/players/a2d0e8c1/Mumo,a2d0e8c1,La Liga 2
366,Álex Muñoz,ESP,DF,Levante,29-162,1994,14.1,0.85,0.57,0.50,0.21,0.14,0.57,0.85,66.7,0.28,1.49,0.64,0.85,0.92,1.77,4.47,0.00,https://fbref.com/en/players/853f211e/Alex-Munoz,853f211e,La Liga 2
367,Iván Muñoz,ESP,DF,Valladolid,18-280,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ddd03f10/Ivan-Munoz,ddd03f10,La Liga 2
368,Joaquín Muñoz,ESP,"MF,FW",Huesca,24-304,1999,13.4,1.57,0.97,0.45,0.67,0.45,0.82,2.09,39.3,1.27,1.04,0.07,0.97,0.45,2.01,0.52,0.00,https://fbref.com/en/players/e9fbcc21/Joaquin-Munoz,e9fbcc21,La Liga 2
369,Luis Muñoz,ESP,"MF,DF",Cartagena,26-319,1997,15.8,1.39,0.95,0.57,0.76,0.06,0.51,1.14,44.4,0.63,0.76,0.13,0.63,0.76,2.15,0.95,0.00,https://fbref.com/en/players/8cfd90fe/Luis-Munoz,8cfd90fe,La Liga 2
370,Damián Musto,ARG,MF,Cartagena,36-213,1987,10.9,2.39,1.74,1.01,1.28,0.09,0.37,1.01,36.4,0.64,0.28,0.09,0.18,1.47,3.85,2.48,0.09,https://fbref.com/en/players/74e0a984/Damian-Musto,74e0a984,La Liga 2
371,Nacho,ESP,DF,Tenerife,34-307,1989,11.1,2.16,1.44,0.99,0.90,0.27,1.62,2.52,64.3,0.90,1.35,0.27,1.08,0.90,3.06,1.62,0.00,https://fbref.com/en/players/e29d1111/Nacho,e29d1111,La Liga 2
372,Nacho,ESP,"MF,FW",Racing Ferrol,30-331,1993,2.4,2.92,2.08,0.42,1.25,1.25,2.08,2.50,83.3,0.42,0.83,0.00,0.83,0.42,3.33,0.42,0.00,https://fbref.com/en/players/0c78c871/Nacho,0c78c871,La Liga 2
373,Juanjo Narváez,COL,"FW,MF",Cartagena,28-330,1995,8.1,0.62,0.37,0.12,0.25,0.25,0.12,0.86,14.3,0.74,0.49,0.00,0.49,0.49,1.11,0.62,0.00,https://fbref.com/en/players/485e4939/Juanjo-Narvaez,485e4939,La Liga 2
374,Marcos Navarro,ESP,DF,Levante,19-223,2004,0.6,3.33,3.33,1.67,1.67,0.00,1.67,1.67,100.0,0.00,0.00,0.00,0.00,1.67,5.00,6.67,0.00,https://fbref.com/en/players/cacfc380/Marcos-Navarro,cacfc380,La Liga 2
375,Pau Navarro,ESP,DF,Villarreal B,18-258,2005,0.5,4.00,4.00,2.00,2.00,0.00,4.00,6.00,66.7,2.00,0.00,0.00,0.00,2.00,6.00,2.00,0.00,https://fbref.com/en/players/3171351c/Pau-Navarro,3171351c,La Liga 2
376,Raúl Navarro,ESP,DF,Burgos,29-335,1994,12.3,1.87,1.38,1.22,0.49,0.16,0.73,1.22,60.0,0.49,1.63,0.41,1.22,1.06,2.93,2.28,0.00,https://fbref.com/en/players/51e6bc67/Raul-Navarro,51e6bc67,La Liga 2
377,Sergio Navarro,ESP,MF,Leganés,22-326,2001,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,https://fbref.com/en/players/8bac5686/Sergio-Navarro,8bac5686,La Liga 2
378,Yvan Neyou,CMR,MF,Leganés,27-005,1997,15.2,2.04,1.25,0.92,1.05,0.07,0.99,1.51,65.2,0.53,1.25,0.39,0.86,1.38,3.42,0.92,0.00,https://fbref.com/en/players/0ad37003/Yvan-Neyou,0ad37003,La Liga 2
379,Nieto,ESP,FW,FC Andorra,25-285,1998,9.6,0.21,0.21,0.00,0.10,0.10,0.00,0.31,0.0,0.31,0.73,0.10,0.63,0.10,0.31,0.63,0.00,https://fbref.com/en/players/3afeb49f/Nieto,3afeb49f,La Liga 2
380,Carlos Nieto,ESP,DF,Zaragoza,27-247,1996,4.3,1.63,0.70,0.47,0.93,0.23,0.70,1.16,60.0,0.47,0.70,0.00,0.70,1.40,3.02,1.86,0.00,https://fbref.com/en/players/91738147/Carlos-Nieto,91738147,La Liga 2
381,Juanjo Nieto,ESP,"DF,FW",Huesca,29-097,1994,11.4,2.28,1.14,1.75,0.26,0.26,1.58,2.63,60.0,1.05,0.26,0.00,0.26,1.58,3.86,3.16,0.09,https://fbref.com/en/players/b4511ba0/Juanjo-Nieto,b4511ba0,La Liga 2
382,Fernando Niño,ESP,FW,Burgos,23-076,2000,13.3,0.98,0.45,0.08,0.68,0.23,0.38,1.05,35.7,0.68,0.83,0.00,0.83,0.15,1.13,0.53,0.00,https://fbref.com/en/players/81d5c497/Fernando-Nino,81d5c497,La Liga 2
383,Núñez,ESP,DF,Amorebieta,23-185,2000,15.2,1.97,1.05,1.12,0.79,0.07,0.99,1.84,53.6,0.86,1.18,0.53,0.66,1.25,3.22,2.11,0.00,https://fbref.com/en/players/b7b6ff9b/Nunez,b7b6ff9b,La Liga 2
384,Allan Nyom,CMR,DF,Leganés,35-243,1988,12.9,2.02,1.40,1.55,0.23,0.23,1.16,1.71,68.2,0.54,0.93,0.31,0.62,0.54,2.56,2.64,0.08,https://fbref.com/en/players/97572117/Allan-Nyom,97572117,La Liga 2
385,Samuel Obeng,GHA,FW,Huesca,26-238,1997,16.2,0.31,0.31,0.06,0.12,0.12,0.19,0.25,75.0,0.06,0.37,0.06,0.31,0.37,0.68,1.42,0.00,https://fbref.com/en/players/6b846bd8/Samuel-Obeng,6b846bd8,La Liga 2
386,Koldo Obieta,ESP,FW,Alcorcón,30-092,1993,6.8,0.44,0.00,0.00,0.15,0.29,0.00,0.15,0.0,0.15,0.59,0.29,0.29,0.15,0.59,1.32,0.00,https://fbref.com/en/players/83a71a51/Koldo-Obieta,83a71a51,La Liga 2
387,Dani Ojeda,ESP,"MF,FW",Burgos,29-036,1994,14.3,0.63,0.35,0.35,0.28,0.00,0.42,1.75,24.0,1.33,1.26,0.00,1.26,0.63,1.26,0.14,0.00,https://fbref.com/en/players/375a669e/Dani-Ojeda,375a669e,La Liga 2
388,Lander Olaetxea,ESP,"MF,DF",Albacete,30-271,1993,17.3,2.20,1.39,0.92,1.04,0.23,1.10,2.37,46.3,1.27,1.04,0.40,0.64,1.50,3.70,1.91,0.00,https://fbref.com/en/players/df80c321/Lander-Olaetxea,df80c321,La Liga 2
389,Brian Oliván,ESP,DF,Espanyol,29-282,1994,16.5,1.52,0.85,0.91,0.48,0.12,0.61,0.97,62.5,0.36,0.79,0.55,0.24,0.48,2.00,1.94,0.00,https://fbref.com/en/players/a3e4bf46/Brian-Olivan,a3e4bf46,La Liga 2
390,Kiko Olivas,ESP,DF,Cartagena,35-140,1988,5.0,2.20,1.60,2.00,0.20,0.00,1.60,1.80,88.9,0.20,1.20,0.60,0.60,1.00,3.20,3.60,0.00,https://fbref.com/en/players/72b07a9c/Kiko-Olivas,72b07a9c,La Liga 2
391,Lucas Oliveira Rosa,BRA,"DF,MF",Valladolid,23-280,2000,8.0,2.88,1.88,0.50,1.75,0.63,1.13,2.00,56.3,0.88,0.75,0.13,0.63,1.88,4.75,2.00,0.00,https://fbref.com/en/players/5132b92c/Lucas-Oliveira-Rosa,5132b92c,La Liga 2
