Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
221,Diego González,ESP,DF,Elche,28-345,1995,8,3,357,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.25,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/4ac7608e/Diego-Gonzalez,4ac7608e,La Liga 2
222,Diego González,ESP,DF,FC Andorra,24-246,1999,15,14,1197,13.3,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.03,0.03,0.00,0.03,1.58,7.37,0.23,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,https://fbref.com/en/players/3c3bd9fa/Diego-Gonzalez,3c3bd9fa,La Liga 2
223,Rubén González,ESP,DF,Racing Sant,29-123,1994,17,16,1357,15.1,0.07,0.07,0.13,0.07,0.00,0.00,0.20,0.00,0.05,0.05,0.05,0.09,0.20,1.19,0.13,0.07,0.07,0.13,0.07,0.13,0.04,0.05,0.09,0.04,0.09,https://fbref.com/en/players/8a704594/Ruben-Gonzalez,8a704594,La Liga 2
224,Sergio González,ESP,"MF,DF",Tenerife,26-239,1997,21,16,1255,13.9,0.00,0.07,0.07,0.00,0.00,0.00,0.29,0.00,0.06,0.06,0.02,0.07,0.65,3.09,0.94,0.00,0.07,0.07,0.00,0.07,0.06,0.02,0.08,0.06,0.08,https://fbref.com/en/players/5dd16ace/Sergio-Gonzalez,5dd16ace,La Liga 2
225,Yayo González,ESP,MF,Oviedo,19-162,2004,2,0,6,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.31,0.00,1.31,1.31,1.31,https://fbref.com/en/players/1b1aaf51/Yayo-Gonzalez,1b1aaf51,La Liga 2
226,José Gragera,ESP,"MF,DF",Espanyol,23-039,2000,17,10,892,9.9,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.04,0.04,0.01,0.05,0.51,3.23,0.40,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/ee45d138/Jose-Gragera,ee45d138,La Liga 2
227,Xavi Grande,ESP,DF,Levante,18-345,2005,5,4,348,3.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,2.56,3.85,6.41,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.04,0.01,0.04,https://fbref.com/en/players/20588520/Xavi-Grande,20588520,La Liga 2
228,Jaume Grau,ESP,MF,Zaragoza,26-248,1997,20,11,1001,11.1,0.09,0.09,0.18,0.09,0.00,0.00,0.18,0.00,0.01,0.01,0.01,0.03,0.72,3.51,0.99,0.09,0.09,0.18,0.09,0.18,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/fc3d2006/Jaume-Grau,fc3d2006,La Liga 2
229,Clément Grenier,FRA,MF,Racing Sant,33-001,1991,14,8,654,7.3,0.14,0.00,0.14,0.14,0.00,0.00,0.41,0.00,0.08,0.08,0.11,0.19,1.10,6.99,2.47,0.14,0.00,0.14,0.14,0.14,0.08,0.11,0.19,0.08,0.19,https://fbref.com/en/players/8b298f56/Clement-Grenier,8b298f56,La Liga 2
230,Raúl Guti,ESP,"MF,FW",Elche,27-009,1996,11,4,392,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.20,0.20,0.02,0.23,0.00,3.41,2.05,0.00,0.00,0.00,0.00,0.00,0.21,0.02,0.24,0.21,0.24,https://fbref.com/en/players/0b2c8585/Raul-Guti,0b2c8585,La Liga 2
231,Cristian Gutierrez,ESP,DF,Eibar,23-039,2000,18,12,1038,11.5,0.00,0.26,0.26,0.00,0.00,0.00,0.17,0.00,0.01,0.01,0.18,0.19,2.96,3.30,9.65,0.00,0.26,0.26,0.00,0.26,0.01,0.18,0.19,0.01,0.19,https://fbref.com/en/players/b397e44a/Cristian-Gutierrez,b397e44a,La Liga 2
232,Kento Hashimoto,JPN,MF,Huesca,30-145,1993,14,8,765,8.5,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.12,0.04,0.04,0.00,0.04,1.06,2.47,0.59,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,https://fbref.com/en/players/b750381a/Kento-Hashimoto,b750381a,La Liga 2
233,Haissem Hassan,FRA,"MF,FW",Sporting Gijón,21-334,2002,20,15,1332,14.8,0.07,0.34,0.41,0.07,0.00,0.00,0.20,0.00,0.16,0.16,0.24,0.40,7.16,3.18,7.23,0.07,0.34,0.41,0.07,0.41,0.16,0.24,0.40,0.16,0.40,https://fbref.com/en/players/e0979e74/Haissem-Hassan,e0979e74,La Liga 2
234,Gustavo Henrique,BRA,DF,Valladolid,30-290,1993,12,9,695,7.7,0.13,0.00,0.13,0.13,0.00,0.00,0.26,0.00,0.08,0.08,0.00,0.08,0.13,4.42,0.26,0.13,0.00,0.13,0.13,0.13,0.08,0.00,0.08,0.08,0.08,https://fbref.com/en/players/fa066690/Gustavo-Henrique,fa066690,La Liga 2
235,Carlos Hernández,ESP,DF,Eldense,33-115,1990,13,13,1114,12.4,0.08,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.06,0.06,0.03,0.09,0.08,0.65,0.32,0.08,0.00,0.08,0.08,0.08,0.06,0.03,0.09,0.06,0.09,https://fbref.com/en/players/f501b469/Carlos-Hernandez,f501b469,La Liga 2
236,Mario Hernández,ESP,DF,Oviedo,24-348,1999,4,2,206,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.04,0.04,3.04,3.48,6.52,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,https://fbref.com/en/players/90162357/Mario-Hernandez,90162357,La Liga 2
237,Pablo Hernández,,MF,Tenerife,,,2,0,12,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c5ea018d/Pablo-Hernandez,c5ea018d,La Liga 2
238,Manu Hernando,ESP,DF,Amorebieta,25-173,1998,21,20,1830,20.3,0.10,0.00,0.10,0.10,0.00,0.00,0.25,0.00,0.03,0.03,0.00,0.03,0.54,2.66,0.25,0.10,0.00,0.10,0.10,0.10,0.03,0.01,0.03,0.03,0.03,https://fbref.com/en/players/5920c7c7/Manu-Hernando,5920c7c7,La Liga 2
239,Hector Hevel,NED,"MF,FW",Cartagena,27-238,1996,15,10,878,9.8,0.00,0.20,0.20,0.00,0.00,0.00,0.31,0.00,0.03,0.03,0.18,0.21,1.84,5.31,4.29,0.00,0.21,0.21,0.00,0.21,0.03,0.18,0.21,0.03,0.21,https://fbref.com/en/players/9c0c2413/Hector-Hevel,9c0c2413,La Liga 2
240,Omar El Hilali,MAR,DF,Espanyol,20-118,2003,18,14,1291,14.3,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.01,0.01,0.05,0.06,1.05,3.50,3.85,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.05,0.01,0.05,https://fbref.com/en/players/139560df/Omar-El-Hilali,139560df,La Liga 2
241,Robert Ibáñez,ESP,MF,Levante,30-292,1993,5,0,122,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.21,1.43,2.14,9.29,0.00,0.00,0.00,0.00,0.00,0.18,0.02,0.20,0.18,0.20,https://fbref.com/en/players/c7429db3/Robert-Ibanez,c7429db3,La Liga 2
242,Romario Ibarra,ECU,"MF,FW",Oviedo,29-106,1994,7,1,137,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.13,0.20,3.33,2.00,10.0,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.21,0.05,0.21,https://fbref.com/en/players/b494ccf5/Romario-Ibarra,b494ccf5,La Liga 2
243,Pablo Íñiguez,ESP,DF,Villarreal B,29-353,1994,7,5,479,5.3,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.08,0.08,0.75,3.58,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,https://fbref.com/en/players/dd55192d/Pablo-Iniguez,dd55192d,La Liga 2
244,Pablo Insua,ESP,DF,Sporting Gijón,30-121,1993,16,16,1404,15.6,0.13,0.06,0.19,0.13,0.00,0.00,0.32,0.00,0.04,0.04,0.01,0.06,0.38,2.18,0.00,0.13,0.06,0.19,0.13,0.19,0.04,0.01,0.06,0.04,0.06,https://fbref.com/en/players/4b5e7e90/Pablo-Insua,4b5e7e90,La Liga 2
245,Nikita Iosifov,RUS,"FW,MF",CD Mirandés,22-272,2001,6,2,174,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,3.68,0.53,5.26,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05,https://fbref.com/en/players/4c2fa917/Nikita-Iosifov,4c2fa917,La Liga 2
246,Carlos Isaac,ESP,"DF,MF",Albacete,25-253,1998,18,16,1283,14.3,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.07,0.13,1.75,3.78,6.22,0.00,0.07,0.07,0.00,0.07,0.05,0.07,0.13,0.05,0.13,https://fbref.com/en/players/3e5a168c/Carlos-Isaac,3e5a168c,La Liga 2
247,Jairo Izquierdo,ESP,"DF,MF",Cartagena,30-078,1993,17,15,1345,14.9,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.07,0.01,0.01,0.21,0.22,4.03,4.09,5.37,0.00,0.07,0.07,0.00,0.07,0.01,0.21,0.22,0.01,0.22,https://fbref.com/en/players/2ceb58ab/Jairo-Izquierdo,2ceb58ab,La Liga 2
248,Carlos Izquierdoz,ARG,DF,Sporting Gijón,35-066,1988,13,9,913,10.1,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.06,0.06,0.03,0.09,0.30,2.67,0.10,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,https://fbref.com/en/players/cf5c3ef1/Carlos-Izquierdoz,cf5c3ef1,La Liga 2
249,Jacobo,ESP,"MF,FW",Alcorcón,26-289,1997,20,17,1406,15.6,0.19,0.19,0.38,0.19,0.00,0.00,0.38,0.00,0.18,0.18,0.17,0.35,2.12,2.05,6.22,0.19,0.19,0.38,0.19,0.38,0.18,0.17,0.35,0.18,0.35,https://fbref.com/en/players/09e81276/Jacobo,09e81276,La Liga 2
250,Isak Jansson,SWE,"MF,FW",Cartagena,21-342,2002,18,11,974,10.8,0.09,0.09,0.19,0.09,0.00,0.00,0.28,0.00,0.08,0.08,0.07,0.16,3.24,2.50,7.50,0.09,0.09,0.18,0.09,0.18,0.08,0.08,0.16,0.08,0.16,https://fbref.com/en/players/a7664548/Isak-Jansson,a7664548,La Liga 2
251,Eneko Jauregi,ESP,FW,Amorebieta,27-179,1996,18,12,1052,11.7,0.17,0.09,0.26,0.17,0.00,0.09,0.26,0.00,0.28,0.21,0.03,0.24,0.51,1.62,4.36,0.17,0.09,0.26,0.17,0.26,0.28,0.02,0.30,0.21,0.24,https://fbref.com/en/players/9b608841/Eneko-Jauregi,9b608841,La Liga 2
252,Ignacio Jeraldino,CHI,MF,Sporting Gijón,28-033,1995,3,0,33,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/048057ce/Ignacio-Jeraldino,048057ce,La Liga 2
253,Dani Jiménez,ESP,GK,Leganés,33-309,1990,3,3,260,2.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e4365d4a/Dani-Jimenez,e4365d4a,La Liga 2
254,Jofre,ESP,"MF,FW",Espanyol,22-205,2001,17,9,772,8.6,0.23,0.23,0.47,0.23,0.00,0.00,0.00,0.00,0.22,0.22,0.33,0.55,4.65,2.33,7.79,0.23,0.23,0.47,0.23,0.47,0.22,0.33,0.55,0.22,0.55,https://fbref.com/en/players/030ef8d6/Jofre,030ef8d6,La Liga 2
255,John,BRA,GK,Valladolid,27-329,1996,11,11,990,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/33a235af/John,33a235af,La Liga 2
256,Jony,ESP,FW,Cartagena,32-183,1991,2,0,12,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,10.0,60.0,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,https://fbref.com/en/players/244f57b9/Jony,244f57b9,La Liga 2
257,Joel Jorquera,ESP,"MF,FW",Eldense,23-142,2000,10,0,224,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.32,0.44,4.80,2.00,4.80,0.00,0.00,0.00,0.00,0.00,0.13,0.31,0.44,0.13,0.44,https://fbref.com/en/players/1156c1e8/Joel-Jorquera,1156c1e8,La Liga 2
258,Josan,ESP,DF,Elche,34-036,1989,17,15,1288,14.3,0.00,0.14,0.14,0.00,0.00,0.00,0.21,0.00,0.03,0.03,0.12,0.15,3.08,4.76,3.50,0.00,0.14,0.14,0.00,0.14,0.04,0.12,0.15,0.04,0.15,https://fbref.com/en/players/5b28b2f6/Josan,5b28b2f6,La Liga 2
259,Miguel Juan Llambrich,ESP,DF,Eldense,27-355,1996,1,1,76,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d83f09ff/Miguel-Juan-Llambrich,d83f09ff,La Liga 2
260,Lago Junior,CIV,"FW,MF",Racing Sant,33-008,1990,13,5,520,5.8,0.34,0.00,0.34,0.34,0.00,0.00,0.00,0.00,0.19,0.19,0.07,0.26,1.90,1.38,8.97,0.35,0.00,0.35,0.35,0.35,0.20,0.06,0.26,0.20,0.26,https://fbref.com/en/players/360d70f8/Lago-Junior,360d70f8,La Liga 2
261,Stanko Jurić,CRO,MF,Valladolid,27-145,1996,19,17,1492,16.6,0.12,0.24,0.36,0.12,0.00,0.00,0.12,0.00,0.08,0.08,0.16,0.25,0.78,5.78,1.02,0.12,0.24,0.36,0.12,0.36,0.08,0.16,0.25,0.08,0.25,https://fbref.com/en/players/21a87181/Stanko-Juric,21a87181,La Liga 2
262,Manuel Justo,ESP,"FW,MF",Racing Ferrol,27-333,1996,10,0,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.10,0.50,0.50,5.50,8.00,0.00,0.00,0.00,0.00,0.00,0.41,0.10,0.51,0.41,0.51,https://fbref.com/en/players/7d92c8cc/Manuel-Justo,7d92c8cc,La Liga 2
263,Aboubakary Kanté,GAM,"FW,MF",Huesca,29-150,1994,10,4,356,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.05,0.05,0.03,0.07,1.25,0.50,3.50,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/188537d3/Aboubakary-Kante,188537d3,La Liga 2
264,Kenedy,BRA,"FW,MF",Valladolid,27-334,1996,19,13,1191,13.2,0.15,0.00,0.15,0.15,0.00,0.00,0.08,0.00,0.14,0.14,0.09,0.24,1.97,3.03,6.36,0.15,0.00,0.15,0.15,0.15,0.15,0.09,0.24,0.15,0.24,https://fbref.com/en/players/5eebbfdf/Kenedy,5eebbfdf,La Liga 2
265,Giorgi Kochorashvili,GEO,MF,Levante,24-193,1999,15,10,781,8.7,0.23,0.00,0.23,0.23,0.00,0.11,0.23,0.00,0.23,0.15,0.02,0.16,1.03,4.02,2.76,0.23,0.00,0.23,0.23,0.23,0.23,0.02,0.26,0.14,0.17,https://fbref.com/en/players/3da1b6ed/Giorgi-Kochorashvili,3da1b6ed,La Liga 2
266,Iker Kortajarena,ESP,MF,Huesca,23-201,2000,11,6,559,6.2,0.16,0.00,0.16,0.16,0.00,0.00,0.48,0.00,0.18,0.18,0.02,0.19,0.97,3.39,2.90,0.16,0.00,0.16,0.16,0.16,0.18,0.01,0.19,0.18,0.19,https://fbref.com/en/players/ea06b5c4/Iker-Kortajarena,ea06b5c4,La Liga 2
267,Adrián de la Fuente,ESP,DF,Levante,24-316,1999,16,6,881,9.8,0.00,0.10,0.10,0.00,0.00,0.00,0.51,0.00,0.03,0.03,0.14,0.17,0.92,3.57,0.82,0.00,0.10,0.10,0.00,0.10,0.03,0.15,0.18,0.03,0.18,https://fbref.com/en/players/5932c94a/Adrian-de-la-Fuente,5932c94a,La Liga 2
268,César de la Hoz,ESP,"MF,DF",Valladolid,31-284,1992,11,4,395,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.07,0.07,0.00,0.07,0.45,4.09,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/60abea75/Cesar-de-la-Hoz,60abea75,La Liga 2
269,Youness Lachhab Didi,MAR,"MF,DF",Eldense,24-260,1999,7,1,252,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.07,0.07,0.71,4.29,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,https://fbref.com/en/players/6fb15380/Youness-Lachhab-Didi,6fb15380,La Liga 2
270,Mathis Lachuer,FRA,MF,CD Mirandés,23-130,2000,5,1,120,1.3,0.00,0.77,0.77,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.15,0.15,1.54,2.31,0.00,0.00,0.75,0.75,0.00,0.75,0.00,0.18,0.18,0.00,0.18,https://fbref.com/en/players/8ee3cdec/Mathis-Lachuer,8ee3cdec,La Liga 2
271,Lanchi,ESP,DF,Villarreal B,22-199,2001,17,15,1290,14.3,0.07,0.07,0.14,0.07,0.00,0.00,0.14,0.00,0.10,0.10,0.03,0.13,2.59,2.17,5.52,0.07,0.07,0.14,0.07,0.14,0.10,0.03,0.12,0.10,0.12,https://fbref.com/en/players/13b618ce/Lanchi,13b618ce,La Liga 2
272,Javi Lara,ESP,"MF,FW",Alcorcón,38-035,1985,18,10,807,9.0,0.11,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.06,0.06,0.09,0.14,1.89,7.11,2.67,0.11,0.00,0.11,0.11,0.11,0.06,0.09,0.14,0.06,0.14,https://fbref.com/en/players/bd1babf1/Javi-Lara,bd1babf1,La Liga 2
273,Daniel Lasure,ESP,"DF,MF",Amorebieta,29-315,1994,14,12,1054,11.7,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.03,0.03,0.06,0.09,2.22,3.16,2.74,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,https://fbref.com/en/players/b74d54d6/Daniel-Lasure,b74d54d6,La Liga 2
274,Lauti,URU,"FW,MF",Cartagena,22-333,2001,9,3,357,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.23,1.00,1.75,5.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.22,0.21,0.22,https://fbref.com/en/players/f934c5c9/Lauti,f934c5c9,La Liga 2
275,Quentin Lecoeuche,FRA,DF,Zaragoza,29-338,1994,10,9,779,8.7,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.08,0.08,2.87,3.22,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,https://fbref.com/en/players/197038af/Quentin-Lecoeuche,197038af,La Liga 2
276,Stefan Lekovic,SRB,DF,Villarreal B,19-364,2004,15,15,1204,13.4,0.15,0.00,0.15,0.15,0.00,0.00,0.07,0.00,0.09,0.09,0.00,0.10,0.60,2.31,0.30,0.15,0.00,0.15,0.15,0.15,0.09,0.00,0.09,0.09,0.09,https://fbref.com/en/players/d633fd46/Stefan-Lekovic,d633fd46,La Liga 2
277,José León Bernal,ESP,DF,Tenerife,28-339,1995,8,8,720,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.63,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/en/players/bea8d8b7/Jose-Leon-Bernal,bea8d8b7,La Liga 2
278,Sergio León,ESP,"FW,MF",Valladolid,35-002,1989,3,0,66,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.43,0.14,0.43,0.00,1.43,8.57,0.00,0.00,0.00,0.00,0.00,0.34,0.10,0.44,0.34,0.44,https://fbref.com/en/players/0a0cc13c/Sergio-Leon,0a0cc13c,La Liga 2
279,Sergio León,ESP,FW,Elche,35-002,1989,12,5,488,5.4,0.37,0.00,0.37,0.37,0.00,0.00,0.00,0.00,0.39,0.39,0.09,0.48,1.11,1.30,5.19,0.37,0.00,0.37,0.37,0.37,0.39,0.10,0.49,0.39,0.49,https://fbref.com/en/players/0a0cc13c/Sergio-Leon,0a0cc13c,La Liga 2
280,Raúl Lizoain,ESP,GK,Cartagena,32-346,1991,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f69e9eee/Raul-Lizoain,f69e9eee,La Liga 2
281,Julen Lobete,ESP,"FW,MF",FC Andorra,23-112,2000,21,18,1488,16.5,0.12,0.06,0.18,0.06,0.06,0.06,0.00,0.00,0.28,0.23,0.12,0.35,2.91,1.82,12.5,0.12,0.06,0.18,0.06,0.12,0.28,0.12,0.40,0.23,0.35,https://fbref.com/en/players/a952a529/Julen-Lobete,a952a529,La Liga 2
282,Enzo Lombardo,FRA,"MF,FW",Huesca,26-267,1997,13,3,372,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.07,0.12,2.44,3.41,4.63,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12,https://fbref.com/en/players/e063f5a2/Enzo-Lombardo,e063f5a2,La Liga 2
283,Álex López,ESP,"MF,FW",Alcorcón,26-220,1997,10,3,306,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.06,0.06,0.09,0.12,2.35,7.06,0.88,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.13,0.05,0.13,https://fbref.com/en/players/f1887f53/Alex-Lopez,f1887f53,La Liga 2
284,Álex López,ESP,MF,Racing Ferrol,35-362,1988,14,2,335,3.7,0.27,0.00,0.27,0.27,0.00,0.00,0.54,0.00,0.19,0.19,0.08,0.24,2.43,11.9,3.24,0.27,0.00,0.27,0.27,0.27,0.18,0.08,0.25,0.18,0.25,https://fbref.com/en/players/30b44896/Alex-Lopez,30b44896,La Liga 2
285,Iago López,ESP,DF,Alcorcón,24-277,1999,19,16,1444,16.0,0.00,0.13,0.13,0.00,0.00,0.00,0.19,0.00,0.01,0.01,0.11,0.13,2.19,2.75,2.50,0.00,0.12,0.12,0.00,0.12,0.01,0.11,0.12,0.01,0.12,https://fbref.com/en/players/c67b2119/Iago-Lopez,c67b2119,La Liga 2
286,Javi López,ESP,MF,Burgos,22-248,2001,2,0,47,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,2.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,https://fbref.com/en/players/8fb4ada1/Javi-Lopez,8fb4ada1,La Liga 2
287,Lluis López,ESP,DF,Zaragoza,26-309,1997,5,3,280,3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.65,4.19,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/en/players/a685f013/Lluis-Lopez,a685f013,La Liga 2
288,Luis López,ESP,GK,CD Mirandés,22-245,2001,7,7,630,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ccb491d0/Luis-Lopez,ccb491d0,La Liga 2
289,Roberto López,ESP,"FW,MF",Tenerife,23-259,2000,20,19,1473,16.4,0.30,0.18,0.49,0.30,0.00,0.00,0.18,0.00,0.18,0.18,0.20,0.37,0.67,4.02,3.84,0.31,0.18,0.49,0.31,0.49,0.18,0.19,0.37,0.18,0.37,https://fbref.com/en/players/2a8c9f98/Roberto-Lopez,2a8c9f98,La Liga 2
290,Losada,ESP,"MF,FW",Racing Ferrol,22-160,2001,21,21,1633,18.1,0.33,0.28,0.61,0.33,0.00,0.00,0.00,0.00,0.17,0.17,0.12,0.29,1.82,4.20,5.58,0.33,0.28,0.61,0.33,0.61,0.17,0.12,0.29,0.17,0.29,https://fbref.com/en/players/41521385/Losada,41521385,La Liga 2
291,Miguel Loureiro,ESP,DF,Huesca,27-048,1996,21,19,1741,19.3,0.10,0.00,0.10,0.10,0.00,0.00,0.21,0.00,0.04,0.04,0.03,0.06,1.40,4.15,1.09,0.10,0.00,0.10,0.10,0.10,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/8611e214/Miguel-Loureiro,8611e214,La Liga 2
292,Alejandro Lozano,,"MF,DF",Sporting Gijón,,,4,0,39,0.4,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.25,0.25,0.00,0.25,0.00,7.50,10.0,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,https://fbref.com/en/players/469a6a55/Alejandro-Lozano,469a6a55,La Liga 2
293,Esteban Lozano,MEX,"FW,MF",Sporting Gijón,20-304,2003,7,0,104,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.08,0.25,1.67,3.33,7.50,0.00,0.00,0.00,0.00,0.00,0.18,0.06,0.25,0.18,0.25,https://fbref.com/en/players/5291f765/Esteban-Lozano,5291f765,La Liga 2
294,Pol Lozano,ESP,MF,Espanyol,24-094,1999,12,11,919,10.2,0.00,0.10,0.10,0.00,0.00,0.00,0.49,0.00,0.02,0.02,0.06,0.08,0.78,5.98,1.57,0.00,0.10,0.10,0.00,0.10,0.02,0.06,0.08,0.02,0.08,https://fbref.com/en/players/ea610f00/Pol-Lozano,ea610f00,La Liga 2
