Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Player Link_,Player ID_,Competition
176,Jokin Ezkieta,ESP,GK,Racing Sant,27-144,1996,21.0,26.6,23.7,26.5,0.10,0.00,0.00,26.6,0.00,0.00,,0.00,,10.6,66.8,46.3,0.00,0.00,0.00,0.00,0.00,5.43,0.00,https://fbref.com/en/players/0f7dbaf6/Jokin-Ezkieta,0f7dbaf6,La Liga 2
177,Fabrício,BRA,FW,Levante,23-092,2000,5.6,28.9,0.00,1.61,10.2,18.9,5.18,28.9,6.96,3.93,56.4,2.68,38.5,24.3,236.8,128.2,5.18,2.68,2.50,5.89,2.14,22.0,7.68,https://fbref.com/en/players/e2290a67/Fabricio,e2290a67,La Liga 2
178,Aleix Febas,ESP,MF,Elche,27-340,1996,19.2,55.5,0.78,12.0,32.9,12.0,1.46,55.5,3.80,1.93,50.7,1.35,35.6,32.9,197.4,98.8,2.03,1.41,0.42,2.66,1.46,37.9,2.50,https://fbref.com/en/players/38126309/Aleix-Febas,38126309,La Liga 2
179,Joan Femenías,ESP,GK,Levante,27-142,1996,8.0,30.5,26.9,30.1,0.50,0.00,0.00,30.5,0.00,0.00,,0.00,,14.0,62.5,45.3,0.00,0.00,0.00,0.00,0.00,11.4,0.00,https://fbref.com/en/players/fe5f2ab8/Joan-Femenias,fe5f2ab8,La Liga 2
180,Álvaro Fernández,ESP,GK,Huesca,25-270,1998,21.0,36.9,31.2,36.4,0.48,0.00,0.00,36.9,0.00,0.00,,0.00,,18.4,111.8,72.8,0.00,0.00,0.00,0.00,0.00,13.2,0.00,https://fbref.com/en/players/f127d782/Alvaro-Fernandez,f127d782,La Liga 2
181,Andrés Fernández,ESP,GK,Levante,37-022,1986,13.0,32.6,29.7,32.5,0.08,0.00,0.00,32.6,0.00,0.00,,0.00,,16.6,92.9,63.8,0.00,0.00,0.00,0.00,0.00,11.8,0.00,https://fbref.com/en/players/307fcd26/Andres-Fernandez,307fcd26,La Liga 2
182,Dani Fernandez,ESP,DF,Racing Sant,26-253,1997,6.9,49.0,2.75,12.5,21.0,15.8,2.17,49.0,2.75,1.74,63.2,0.87,31.6,20.9,107.4,58.0,1.45,1.45,0.58,1.74,0.29,23.0,4.64,https://fbref.com/en/players/686be827/Dani-Fernandez,686be827,La Liga 2
183,Juan Ferney Otero,COL,FW,Sporting Gijón,28-227,1995,17.6,38.8,1.48,4.43,14.4,20.3,5.34,38.7,1.87,0.91,48.5,0.91,48.5,22.8,125.9,58.9,2.56,1.19,1.08,2.95,2.10,28.9,6.76,https://fbref.com/en/players/05816e19/Juan-Ferney-Otero,05816e19,La Liga 2
184,Andrés Ferrari,URU,FW,Villarreal B,21-005,2003,5.1,23.3,0.78,1.76,9.22,12.5,5.29,23.3,1.76,0.98,55.6,0.59,33.3,13.3,79.2,28.4,1.18,1.18,0.78,3.73,1.96,17.8,5.88,https://fbref.com/en/players/d3a368d9/Andres-Ferrari,d3a368d9,La Liga 2
185,David Ferreiro,ESP,"MF,FW",Cartagena,35-282,1988,3.3,46.1,0.00,4.55,17.3,25.8,1.82,46.1,3.03,2.12,70.0,0.61,20.0,30.9,221.2,88.2,3.03,1.52,0.00,1.21,0.91,29.1,7.88,https://fbref.com/en/players/8970907e/David-Ferreiro,8970907e,La Liga 2
186,Fidel,ESP,"MF,FW",Elche,34-073,1989,10.4,71.9,0.77,8.08,34.7,29.9,3.85,71.8,3.94,2.12,53.7,1.73,43.9,46.7,260.9,135.6,4.13,2.60,0.58,2.79,1.92,54.8,7.79,https://fbref.com/en/players/eb82b6f1/Fidel,eb82b6f1,La Liga 2
187,José Fontán,ESP,DF,Cartagena,23-331,2000,18.0,66.1,6.50,29.7,32.9,3.94,0.67,66.1,0.56,0.39,70.0,0.11,20.0,37.2,221.3,146.6,1.78,0.56,0.00,0.28,0.06,40.6,0.39,https://fbref.com/en/players/1827a42d/Jose-Fontan,1827a42d,La Liga 2
