Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
274,Lauti,URU,"FW,MF",Cartagena,22-333,2001,4.0,17.3,15.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.5,0.00,0.25,https://fbref.com/en/players/f934c5c9/Lauti,f934c5c9,La Liga 2
275,Quentin Lecoeuche,FRA,DF,Zaragoza,29-338,1994,8.7,52.8,38.7,13.8,1.72,0.11,0.23,5.98,11.5,0.57,0.23,0.34,0.00,35.9,0.23,0.69,https://fbref.com/en/players/197038af/Quentin-Lecoeuche,197038af,La Liga 2
276,Stefan Lekovic,SRB,DF,Villarreal B,19-364,2004,13.4,48.1,45.5,2.54,1.94,0.00,0.22,0.00,0.07,0.00,0.00,0.00,0.00,42.5,0.00,0.07,https://fbref.com/en/players/d633fd46/Stefan-Lekovic,d633fd46,La Liga 2
277,José León Bernal,ESP,DF,Tenerife,28-339,1995,8.0,39.1,38.3,0.63,0.63,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,29.6,0.25,0.38,https://fbref.com/en/players/bea8d8b7/Jose-Leon-Bernal,bea8d8b7,La Liga 2
278,Sergio León,ESP,"FW,MF",Valladolid,35-002,1989,0.7,14.3,12.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.4,1.43,1.43,https://fbref.com/en/players/0a0cc13c/Sergio-Leon,0a0cc13c,La Liga 2
279,Sergio León,ESP,FW,Elche,35-002,1989,5.4,11.9,9.63,2.04,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,8.89,0.19,0.00,https://fbref.com/en/players/0a0cc13c/Sergio-Leon,0a0cc13c,La Liga 2
280,Raúl Lizoain,ESP,GK,Cartagena,32-346,1991,2.0,33.0,27.0,6.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.5,0.00,0.00,https://fbref.com/en/players/f69e9eee/Raul-Lizoain,f69e9eee,La Liga 2
281,Julen Lobete,ESP,"FW,MF",FC Andorra,23-112,2000,16.5,28.1,27.1,0.85,0.18,0.12,0.00,1.76,0.42,0.00,0.00,0.00,0.00,22.2,0.18,0.91,https://fbref.com/en/players/a952a529/Julen-Lobete,a952a529,La Liga 2
282,Enzo Lombardo,FRA,"MF,FW",Huesca,26-267,1997,4.1,29.3,27.6,1.46,0.73,0.00,0.24,5.37,0.00,0.73,0.24,0.49,0.00,19.8,0.24,0.98,https://fbref.com/en/players/e063f5a2/Enzo-Lombardo,e063f5a2,La Liga 2
283,Álex López,ESP,"MF,FW",Alcorcón,26-220,1997,3.4,54.1,49.4,4.41,2.94,0.00,0.88,2.65,0.29,1.18,0.29,0.59,0.29,44.1,0.29,0.88,https://fbref.com/en/players/f1887f53/Alex-Lopez,f1887f53,La Liga 2
284,Álex López,ESP,MF,Racing Ferrol,35-362,1988,3.7,73.2,66.8,6.22,2.97,0.27,0.27,2.43,0.54,1.62,0.00,1.08,0.00,58.6,0.27,0.81,https://fbref.com/en/players/30b44896/Alex-Lopez,30b44896,La Liga 2
285,Iago López,ESP,DF,Alcorcón,24-277,1999,16.0,40.7,30.3,10.2,0.56,0.13,0.44,1.50,9.63,0.00,0.00,0.00,0.00,29.4,0.19,1.25,https://fbref.com/en/players/c67b2119/Iago-Lopez,c67b2119,La Liga 2
286,Javi López,ESP,MF,Burgos,22-248,2001,0.5,28.0,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.0,0.00,0.00,https://fbref.com/en/players/8fb4ada1/Javi-Lopez,8fb4ada1,La Liga 2
287,Lluis López,ESP,DF,Zaragoza,26-309,1997,3.1,65.5,64.2,0.97,0.65,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,54.2,0.32,0.65,https://fbref.com/en/players/a685f013/Lluis-Lopez,a685f013,La Liga 2
288,Luis López,ESP,GK,CD Mirandés,22-245,2001,7.0,25.9,14.4,11.4,2.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.7,0.00,0.00,https://fbref.com/en/players/ccb491d0/Luis-Lopez,ccb491d0,La Liga 2
289,Roberto López,ESP,"FW,MF",Tenerife,23-259,2000,16.4,46.4,40.4,6.04,1.59,0.18,0.55,3.96,0.18,2.68,1.10,1.04,0.00,35.9,0.00,0.98,https://fbref.com/en/players/2a8c9f98/Roberto-Lopez,2a8c9f98,La Liga 2
290,Losada,ESP,"MF,FW",Racing Ferrol,22-160,2001,18.1,31.4,28.0,3.37,0.61,0.39,0.00,2.49,0.22,1.16,0.22,0.88,0.06,22.8,0.11,1.10,https://fbref.com/en/players/41521385/Losada,41521385,La Liga 2
291,Miguel Loureiro,ESP,DF,Huesca,27-048,1996,19.3,53.2,46.7,6.32,1.35,0.00,0.16,1.14,4.97,0.00,0.00,0.00,0.00,38.8,0.16,0.88,https://fbref.com/en/players/8611e214/Miguel-Loureiro,8611e214,La Liga 2
292,Alejandro Lozano,,"MF,DF",Sporting Gijón,,,0.4,40.0,37.5,2.50,0.00,0.00,0.00,2.50,2.50,0.00,0.00,0.00,0.00,30.0,0.00,0.00,https://fbref.com/en/players/469a6a55/Alejandro-Lozano,469a6a55,La Liga 2
293,Esteban Lozano,MEX,"FW,MF",Sporting Gijón,20-304,2003,1.2,33.3,31.7,0.83,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,23.3,0.83,0.83,https://fbref.com/en/players/5291f765/Esteban-Lozano,5291f765,La Liga 2
294,Pol Lozano,ESP,MF,Espanyol,24-094,1999,10.2,47.0,45.6,1.37,1.18,0.29,0.00,0.59,0.00,0.00,0.00,0.00,0.00,42.3,0.00,0.59,https://fbref.com/en/players/ea610f00/Pol-Lozano,ea610f00,La Liga 2
295,Sergio Lozano,ESP,MF,Levante,24-290,1999,13.3,56.5,50.0,6.17,2.33,0.75,0.83,3.76,0.08,3.68,1.28,1.28,0.08,44.8,0.30,1.20,https://fbref.com/en/players/3dfc70ed/Sergio-Lozano,3dfc70ed,La Liga 2
296,Oier Luengo,ESP,DF,Oviedo,26-058,1997,14.5,47.9,41.0,6.83,1.31,0.00,0.28,1.17,5.52,0.00,0.00,0.00,0.00,35.9,0.07,0.69,https://fbref.com/en/players/8648c59f/Oier-Luengo,8648c59f,La Liga 2
297,Luismi,ESP,"MF,FW",Tenerife,22-230,2001,8.6,25.0,23.7,1.05,0.23,0.35,0.12,0.93,0.81,0.00,0.00,0.00,0.00,19.0,0.23,0.70,https://fbref.com/en/players/acf5410c/Luismi,acf5410c,La Liga 2
298,Luismi,ESP,MF,Oviedo,31-248,1992,10.9,46.3,45.5,0.73,0.64,0.09,1.93,0.18,0.09,0.00,0.00,0.00,0.00,39.1,0.09,0.64,https://fbref.com/en/players/c2cfbfc9/Luismi,c2cfbfc9,La Liga 2
299,Marcos Luna,ESP,DF,Zaragoza,20-278,2003,1.9,53.2,47.4,5.79,1.05,0.00,0.53,5.26,4.74,0.00,0.00,0.00,0.00,40.5,0.00,1.58,https://fbref.com/en/players/4a8a93f9/Marcos-Luna,4a8a93f9,La Liga 2
300,Mickael Malsa,MTQ,MF,Valladolid,28-088,1995,0.1,80.0,70.0,10.0,0.00,0.00,0.00,10.0,0.00,10.0,10.0,0.00,0.00,50.0,0.00,0.00,https://fbref.com/en/players/bbc19252/Mickael-Malsa,bbc19252,La Liga 2
301,Mantilla,ESP,DF,Racing Sant,23-244,2000,20.0,42.6,35.5,7.05,0.85,0.00,0.05,0.75,6.20,0.00,0.00,0.00,0.00,31.1,0.10,1.20,https://fbref.com/en/players/d1fac0d5/Mantilla,d1fac0d5,La Liga 2
302,Fran Manzanara,ESP,"MF,FW",Racing Ferrol,27-118,1996,6.0,44.5,41.5,2.67,2.50,0.00,0.17,0.00,0.17,0.00,0.00,0.00,0.00,36.7,0.33,0.33,https://fbref.com/en/players/bbfaeda4/Fran-Manzanara,bbfaeda4,La Liga 2
303,Miguel Marí,ESP,MF,Eldense,26-192,1997,0.5,36.0,36.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.0,0.00,0.00,https://fbref.com/en/players/d70a3661/Miguel-Mari,d70a3661,La Liga 2
304,Juan María,ESP,DF,CD Mirandés,22-337,2001,9.0,50.0,37.7,12.2,1.78,0.11,1.22,3.00,9.67,0.78,0.56,0.22,0.00,36.8,0.11,1.11,https://fbref.com/en/players/150ff1df/Juan-Maria,150ff1df,La Liga 2
305,Higinio Marín,ESP,FW,Albacete,30-081,1993,8.1,17.2,16.0,0.86,0.00,0.12,0.00,0.12,0.00,0.00,0.00,0.00,0.00,11.9,0.25,0.49,https://fbref.com/en/players/61db425b/Higinio-Marin,61db425b,La Liga 2
306,José Marsà,ESP,DF,FC Andorra,21-310,2002,7.4,106.5,97.3,8.78,2.57,0.00,0.54,0.27,4.19,0.00,0.00,0.00,0.00,94.5,0.41,0.54,https://fbref.com/en/players/b4ecc6b6/Jose-Marsa,b4ecc6b6,La Liga 2
307,Álex Martín,ESP,"DF,MF",Elche,25-348,1998,3.5,56.9,46.6,9.71,0.29,0.00,0.86,0.57,9.43,0.00,0.00,0.00,0.00,41.7,0.57,1.14,https://fbref.com/en/players/80153344/Alex-Martin,80153344,La Liga 2
308,Ander Martin,ESP,"MF,DF",Burgos,23-053,2000,9.0,37.9,35.6,2.11,0.00,0.11,0.33,2.33,1.78,0.33,0.11,0.11,0.00,29.3,0.22,1.11,https://fbref.com/en/players/e1e75690/Ander-Martin,e1e75690,La Liga 2
309,Andrés Martín,ESP,DF,Zaragoza,22-077,2001,8.3,56.0,44.0,12.0,0.60,0.12,0.24,1.81,11.4,0.00,0.00,0.00,0.00,43.6,0.00,0.84,https://fbref.com/en/players/a3308f22/Andres-Martin,a3308f22,La Liga 2
310,Andrés Martín,ESP,"FW,MF",Racing Sant,24-181,1999,10.0,31.9,30.7,1.10,0.50,0.60,0.10,1.90,0.20,0.20,0.10,0.00,0.00,21.4,0.10,2.60,https://fbref.com/en/players/2ae30661/Andres-Martin,2ae30661,La Liga 2
311,Carlos Martín,ESP,"MF,FW",CD Mirandés,21-261,2002,14.3,26.7,24.6,1.68,0.35,0.42,0.21,1.33,0.56,0.21,0.14,0.07,0.00,18.0,0.42,1.19,https://fbref.com/en/players/64035864/Carlos-Martin,64035864,La Liga 2
312,Daniel Martín,ESP,GK,FC Andorra,25-184,1998,14.0,52.3,46.8,5.36,1.57,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,44.8,0.14,0.14,https://fbref.com/en/players/4df0dff8/Daniel-Martin,4df0dff8,La Liga 2
313,Nacho Martin,ESP,MF,Sporting Gijón,21-295,2002,3.9,45.6,43.1,2.56,2.56,0.26,1.28,0.00,0.00,0.00,0.00,0.00,0.00,40.5,0.00,0.51,https://fbref.com/en/players/337bccc5/Nacho-Martin,337bccc5,La Liga 2
314,Brais Martinez,ESP,DF,Racing Ferrol,22-026,2001,10.1,47.0,34.6,12.3,1.39,0.00,0.10,1.09,10.9,0.00,0.00,0.00,0.00,36.1,0.20,0.89,https://fbref.com/en/players/0b7887d1/Brais-Martinez,0b7887d1,La Liga 2
315,Gabri Martínez,ESP,"FW,MF",CD Mirandés,21-007,2003,19.9,20.4,19.9,0.25,0.00,0.20,0.05,2.41,0.25,0.00,0.00,0.00,0.00,12.9,0.15,1.01,https://fbref.com/en/players/0c89e00b/Gabri-Martinez,0c89e00b,La Liga 2
316,Javi Martínez,ESP,"MF,FW",Huesca,24-017,1999,17.0,36.8,35.2,1.29,0.59,0.24,0.47,1.47,0.29,0.12,0.00,0.12,0.00,26.8,0.29,0.29,https://fbref.com/en/players/3672b352/Javi-Martinez,3672b352,La Liga 2
317,Marc Martínez,ESP,GK,Cartagena,33-279,1990,19.0,32.1,22.8,9.16,2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.4,0.05,0.00,https://fbref.com/en/players/3496ff67/Marc-Martinez,3496ff67,La Liga 2
318,Pablo Martínez,ESP,"MF,FW",Levante,25-320,1998,10.1,48.6,41.6,6.73,1.49,0.50,0.50,6.83,0.20,4.46,1.39,2.18,0.00,34.6,0.30,1.09,https://fbref.com/en/players/ecc77652/Pablo-Martinez,ecc77652,La Liga 2
319,Roger Martínez,ESP,DF,Espanyol,19-278,2004,0.1,30.0,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,https://fbref.com/en/players/937c6ae6/Roger-Martinez,937c6ae6,La Liga 2
320,Javi Martón,ESP,FW,CD Mirandés,24-247,1999,11.2,13.8,13.3,0.36,0.00,0.09,0.00,0.27,0.00,0.00,0.00,0.00,0.00,8.66,0.09,0.36,https://fbref.com/en/players/2381eead/Javi-Marton,2381eead,La Liga 2
321,Iván Martos,ESP,DF,Huesca,26-238,1997,10.2,47.4,41.0,6.18,1.18,0.10,0.39,1.67,4.71,0.00,0.00,0.00,0.00,32.9,0.20,1.57,https://fbref.com/en/players/fc1724bd/Ivan-Martos,fc1724bd,La Liga 2
322,Mascarenhas,POR,"FW,MF",Oviedo,23-238,2000,4.9,14.9,14.9,0.00,0.00,0.00,0.00,2.04,0.00,0.00,0.00,0.00,0.00,9.18,0.00,0.82,https://fbref.com/en/players/7942a27b/Mascarenhas,7942a27b,La Liga 2
323,Jordi Masip,ESP,GK,Valladolid,35-005,1989,10.0,34.9,26.2,8.50,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.1,0.20,0.00,https://fbref.com/en/players/8fae77ea/Jordi-Masip,8fae77ea,La Liga 2
324,Marc Mateu,ESP,"DF,MF",Eldense,33-206,1990,18.1,49.6,33.1,16.0,3.04,0.00,0.61,7.90,8.62,4.31,1.77,1.60,0.00,31.5,0.39,1.05,https://fbref.com/en/players/ed90fc36/Marc-Mateu,ed90fc36,La Liga 2
325,Jose Matos,ESP,DF,Burgos,28-247,1995,18.0,48.1,35.0,12.9,0.50,0.00,0.33,4.22,12.3,0.11,0.06,0.06,0.00,33.3,0.17,1.22,https://fbref.com/en/players/19fdd28f/Jose-Matos,19fdd28f,La Liga 2
326,Agus Medina,ESP,MF,Albacete,29-122,1994,12.2,49.5,46.3,2.87,0.41,0.25,0.16,2.46,1.89,0.57,0.00,0.08,0.00,35.5,0.33,1.72,https://fbref.com/en/players/c70d9fb2/Agus-Medina,c70d9fb2,La Liga 2
327,Fernando Medrano,ESP,DF,Tenerife,23-288,2000,9.7,45.9,37.7,7.73,0.21,0.10,0.10,1.65,7.53,0.00,0.00,0.00,0.00,33.2,0.41,0.52,https://fbref.com/en/players/d854c9d0/Fernando-Medrano,d854c9d0,La Liga 2
328,Jérémy Mellot,FRA,DF,Tenerife,29-286,1994,12.8,52.0,43.6,8.13,0.78,0.00,0.16,1.88,7.34,0.00,0.00,0.00,0.00,38.3,0.23,0.55,https://fbref.com/en/players/5fa69055/Jeremy-Mellot,5fa69055,La Liga 2
329,Nacho Méndez,ESP,MF,Sporting Gijón,25-284,1998,17.8,47.5,45.0,2.25,1.63,0.34,0.22,0.62,0.28,0.06,0.06,0.00,0.00,40.3,0.22,0.62,https://fbref.com/en/players/7c29adba/Nacho-Mendez,7c29adba,La Liga 2
330,Rodrigo Mendoza,ESP,MF,Elche,18-299,2005,2.7,40.7,40.0,0.74,0.00,0.00,0.00,1.85,0.37,0.37,0.00,0.37,0.00,32.6,0.00,1.11,https://fbref.com/en/players/d70a000f/Rodrigo-Mendoza,d70a000f,La Liga 2
331,Sabin Merino,ESP,FW,Racing Ferrol,32-004,1992,8.4,20.1,18.8,1.07,0.00,0.12,0.12,0.95,0.24,0.00,0.00,0.00,0.00,12.7,0.24,1.43,https://fbref.com/en/players/1d5f96d9/Sabin-Merino,1d5f96d9,La Liga 2
332,Maikel Mesa,ESP,"MF,FW",Zaragoza,32-218,1991,14.7,25.0,23.3,1.50,0.27,0.34,0.14,0.34,0.07,0.00,0.00,0.00,0.00,19.3,0.14,0.41,https://fbref.com/en/players/2afb7b21/Maikel-Mesa,2afb7b21,La Liga 2
333,Roque Mesa,ESP,MF,Sporting Gijón,34-215,1989,8.7,57.1,53.9,2.87,2.41,0.34,0.34,1.15,0.46,0.00,0.00,0.00,0.00,46.4,0.34,0.92,https://fbref.com/en/players/7c4243d4/Roque-Mesa,7c4243d4,La Liga 2
334,Víctor Meseguer,ESP,MF,Valladolid,24-213,1999,7.2,46.0,45.0,0.83,0.56,0.69,0.28,0.14,0.28,0.00,0.00,0.00,0.00,36.4,0.14,0.83,https://fbref.com/en/players/428a06a7/Victor-Meseguer,428a06a7,La Liga 2
335,Javier Mier,ESP,MF,Huesca,24-338,1999,8.1,32.3,31.1,1.11,0.00,0.00,0.00,1.85,0.12,0.00,0.00,0.00,0.00,24.3,0.12,1.23,https://fbref.com/en/players/0370609a/Javier-Mier,0370609a,La Liga 2
336,Jorge Mier,ESP,"DF,MF",Amorebieta,24-338,1999,5.9,38.8,28.1,10.3,1.19,0.00,0.17,2.37,9.15,0.00,0.00,0.00,0.00,26.9,0.34,1.53,https://fbref.com/en/players/fd087aa9/Jorge-Mier,fd087aa9,La Liga 2
337,Miguel,ESP,DF,FC Andorra,26-341,1997,8.0,55.6,44.5,11.1,1.00,0.13,0.00,0.88,10.0,0.13,0.00,0.00,0.00,47.4,0.00,1.25,https://fbref.com/en/players/7aa10402/Miguel,7aa10402,La Liga 2
338,Miguel,ESP,FW,Leganés,24-127,1999,11.6,13.5,13.0,0.43,0.00,0.00,0.09,0.43,0.00,0.00,0.00,0.00,0.00,8.45,0.09,0.60,https://fbref.com/en/players/6763373d/Miguel,6763373d,La Liga 2
339,Jon Mikel Magunagoitia,ESP,GK,Amorebieta,23-155,2000,4.0,33.8,19.5,13.8,4.25,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,18.3,0.50,0.25,https://fbref.com/en/players/41417804/Jon-Mikel-Magunagoitia,41417804,La Liga 2
340,Pere Milla,ESP,FW,Elche,31-107,1992,0.1,50.0,40.0,10.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,40.0,0.00,0.00,https://fbref.com/en/players/335039a2/Pere-Milla,335039a2,La Liga 2
341,Pere Milla,ESP,"FW,MF",Espanyol,31-107,1992,15.9,23.9,23.2,0.57,0.13,0.19,0.06,0.75,0.13,0.13,0.00,0.00,0.00,15.4,0.13,1.32,https://fbref.com/en/players/335039a2/Pere-Milla,335039a2,La Liga 2
342,Jorge Miramón,ESP,"DF,FW",Leganés,34-220,1989,10.5,40.8,34.2,6.38,0.48,0.00,0.19,1.90,5.90,0.00,0.00,0.00,0.00,30.1,0.19,0.57,https://fbref.com/en/players/7f4c7c9f/Jorge-Miramon,7f4c7c9f,La Liga 2
343,Dauda Mohammed,GHA,"MF,FW",Tenerife,25-322,1998,4.0,28.3,27.0,0.75,0.25,0.00,0.25,1.75,0.25,0.25,0.25,0.00,0.00,19.3,0.50,1.00,https://fbref.com/en/players/06fee814/Dauda-Mohammed,06fee814,La Liga 2
344,Sergio Molina,ESP,MF,FC Andorra,27-324,1996,12.4,53.1,49.4,3.63,1.77,0.00,0.40,0.97,1.13,0.32,0.24,0.08,0.00,46.3,0.08,0.73,https://fbref.com/en/players/570352f9/Sergio-Molina,570352f9,La Liga 2
345,Victor Mollejo,ESP,"FW,MF",Zaragoza,22-352,2001,9.4,30.0,29.7,0.32,0.00,0.11,0.32,2.02,0.32,0.00,0.00,0.00,0.00,19.0,0.00,0.85,https://fbref.com/en/players/23fffc06/Victor-Mollejo,23fffc06,La Liga 2
346,Monchu,ESP,MF,Valladolid,24-117,1999,20.4,53.8,47.8,5.69,3.82,0.25,0.93,2.75,0.15,1.72,1.23,0.15,0.00,43.9,0.29,0.29,https://fbref.com/en/players/8ac501f5/Monchu,8ac501f5,La Liga 2
347,Cris Montes,ESP,MF,Eldense,26-151,1997,6.9,62.0,61.4,0.29,0.14,0.29,0.14,2.17,0.14,0.00,0.00,0.00,0.00,51.2,0.29,1.30,https://fbref.com/en/players/99620d8e/Cris-Montes,99620d8e,La Liga 2
348,Joni Montiel,ESP,"MF,FW",Valladolid,25-127,1998,4.9,47.3,40.4,6.33,2.65,0.41,0.61,6.73,0.61,2.24,0.61,1.02,0.00,34.1,0.61,0.41,https://fbref.com/en/players/535771bb/Joni-Montiel,535771bb,La Liga 2
349,Ivan Monzón,ESP,FW,Zaragoza,21-015,2002,12.3,16.8,16.7,0.08,0.00,0.08,0.00,0.65,0.00,0.00,0.00,0.00,0.00,9.27,0.00,0.57,https://fbref.com/en/players/9b2779f5/Ivan-Monzon,9b2779f5,La Liga 2
350,Erik Morán,ESP,MF,Amorebieta,32-228,1991,7.8,48.3,47.2,0.64,0.64,0.13,0.77,0.51,0.00,0.00,0.00,0.00,0.00,34.1,0.51,0.64,https://fbref.com/en/players/6941883f/Erik-Moran,6941883f,La Liga 2
351,Iván Morante,ESP,MF,Racing Sant,22-358,2001,9.4,51.4,49.6,1.49,1.28,0.00,0.11,0.32,0.00,0.21,0.21,0.00,0.00,42.4,0.32,0.85,https://fbref.com/en/players/f1019e8a/Ivan-Morante,f1019e8a,La Liga 2
352,Jon Morcillo,ESP,"MF,FW",Amorebieta,25-115,1998,10.2,34.0,27.6,5.98,1.67,0.10,0.20,8.24,0.59,3.73,1.76,1.37,0.00,20.2,0.39,1.27,https://fbref.com/en/players/b7d7f3bf/Jon-Morcillo,b7d7f3bf,La Liga 2
353,Diego Moreno,ESP,DF,CD Mirandés,22-201,2001,6.0,50.0,39.8,10.0,0.67,0.00,0.33,3.17,9.33,0.00,0.00,0.00,0.00,37.7,0.17,0.83,https://fbref.com/en/players/a21417e2/Diego-Moreno,a21417e2,La Liga 2
354,Pablo Moreno,ESP,"FW,MF",FC Andorra,21-250,2002,1.8,19.4,18.3,1.11,0.00,0.00,0.00,0.56,0.56,0.56,0.00,0.00,0.00,18.3,0.00,0.00,https://fbref.com/en/players/2ce5a500/Pablo-Moreno,2ce5a500,La Liga 2
355,Pol Moreno,ESP,DF,Racing Sant,29-244,1994,6.7,34.6,31.8,2.84,2.69,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,27.2,0.00,0.00,https://fbref.com/en/players/c96ad71d/Pol-Moreno,c96ad71d,La Liga 2
356,Victor Moreno,ESP,"MF,FW",Villarreal B,40-007,1984,0.9,55.6,55.6,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,43.3,0.00,3.33,https://fbref.com/en/players/4260351c/Victor-Moreno,4260351c,La Liga 2
357,Tete Morente,ESP,"MF,FW",Elche,27-035,1996,18.4,38.9,36.4,2.28,0.33,0.05,0.16,4.67,1.85,0.11,0.05,0.00,0.00,27.3,0.27,1.47,https://fbref.com/en/players/004d185e/Tete-Morente,004d185e,La Liga 2
358,David Morillas,ESP,DF,Alcorcón,37-102,1986,9.3,38.1,30.4,7.53,0.22,0.00,0.75,1.83,7.20,0.11,0.00,0.00,0.00,27.6,0.11,0.75,https://fbref.com/en/players/9605a60a/David-Morillas,9605a60a,La Liga 2
359,Raúl Moro,ESP,"MF,FW",Valladolid,21-034,2002,10.2,32.4,29.9,2.45,0.10,0.00,0.39,4.31,0.49,1.86,0.29,0.78,0.00,23.8,0.00,1.18,https://fbref.com/en/players/919dd4b1/Raul-Moro,919dd4b1,La Liga 2
360,Morro,ESP,GK,Villarreal B,23-119,2000,6.0,30.0,20.5,9.50,2.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,21.7,0.00,0.00,https://fbref.com/en/players/117cd0a8/Morro,117cd0a8,La Liga 2
361,Pedro Mosquera,ESP,MF,Alcorcón,35-262,1988,14.3,50.1,46.3,3.43,2.87,0.00,1.05,0.70,0.42,0.14,0.07,0.07,0.00,40.3,0.42,0.63,https://fbref.com/en/players/c5fa58ea/Pedro-Mosquera,c5fa58ea,La Liga 2
362,Santiago Mouriño,URU,DF,Zaragoza,21-329,2002,7.9,59.1,55.8,3.29,1.39,0.00,0.25,0.13,1.77,0.00,0.00,0.00,0.00,48.1,0.00,0.38,https://fbref.com/en/players/91ee5785/Santiago-Mourino,91ee5785,La Liga 2
363,Toni Moya,ESP,MF,Zaragoza,25-294,1998,12.1,64.1,56.6,7.02,2.73,0.33,0.83,7.44,0.17,4.13,1.32,2.15,0.00,48.3,0.50,0.99,https://fbref.com/en/players/9e098912/Toni-Moya,9e098912,La Liga 2
364,Sebas Moyano,ESP,"MF,FW",Oviedo,26-291,1997,16.2,25.5,23.9,1.23,0.49,0.12,0.12,2.78,0.12,0.62,0.19,0.00,0.00,17.5,0.37,0.93,https://fbref.com/en/players/8c87339e/Sebas-Moyano,8c87339e,La Liga 2
365,Mumo,ESP,MF,Burgos,28-270,1995,12.4,53.1,48.4,4.52,2.74,0.32,1.94,2.10,0.08,1.37,0.89,0.24,0.00,42.7,0.24,0.89,https://fbref.com/en/players/a2d0e8c1/Mumo,a2d0e8c1,La Liga 2
366,Álex Muñoz,ESP,DF,Levante,29-162,1994,14.1,58.6,55.5,2.98,2.06,0.00,0.21,0.35,0.85,0.00,0.00,0.00,0.00,49.2,0.07,0.71,https://fbref.com/en/players/853f211e/Alex-Munoz,853f211e,La Liga 2
367,Iván Muñoz,ESP,DF,Valladolid,18-280,2005,0.1,150.0,150.0,0.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,90.0,0.00,0.00,https://fbref.com/en/players/ddd03f10/Ivan-Munoz,ddd03f10,La Liga 2
368,Joaquín Muñoz,ESP,"MF,FW",Huesca,24-304,1999,13.4,22.1,19.6,2.31,0.30,0.37,0.30,3.36,0.00,1.19,0.37,0.07,0.00,12.5,0.15,1.27,https://fbref.com/en/players/e9fbcc21/Joaquin-Munoz,e9fbcc21,La Liga 2
369,Luis Muñoz,ESP,"MF,DF",Cartagena,26-319,1997,15.8,35.6,33.9,1.39,0.70,0.13,0.51,1.08,0.51,0.00,0.00,0.00,0.00,29.2,0.32,0.44,https://fbref.com/en/players/8cfd90fe/Luis-Munoz,8cfd90fe,La Liga 2
370,Damián Musto,ARG,MF,Cartagena,36-213,1987,10.9,40.8,38.7,1.93,1.56,0.00,0.09,0.18,0.09,0.00,0.00,0.00,0.00,33.9,0.18,0.55,https://fbref.com/en/players/74e0a984/Damian-Musto,74e0a984,La Liga 2
371,Nacho,ESP,DF,Tenerife,34-307,1989,11.1,58.1,45.1,12.3,1.53,0.18,0.00,5.50,9.19,1.53,0.54,0.81,0.00,41.0,0.72,1.53,https://fbref.com/en/players/e29d1111/Nacho,e29d1111,La Liga 2
372,Nacho,ESP,"MF,FW",Racing Ferrol,30-331,1993,2.4,25.8,25.4,0.42,0.00,0.42,0.00,2.08,0.00,0.42,0.42,0.00,0.00,15.8,0.00,2.08,https://fbref.com/en/players/0c78c871/Nacho,0c78c871,La Liga 2
373,Juanjo Narváez,COL,"FW,MF",Cartagena,28-330,1995,8.1,19.9,19.3,0.62,0.12,0.00,0.12,0.99,0.37,0.00,0.00,0.00,0.00,14.8,0.00,0.74,https://fbref.com/en/players/485e4939/Juanjo-Narvaez,485e4939,La Liga 2
374,Marcos Navarro,ESP,DF,Levante,19-223,2004,0.6,55.0,31.7,21.7,1.67,0.00,0.00,1.67,20.0,0.00,0.00,0.00,0.00,45.0,1.67,0.00,https://fbref.com/en/players/cacfc380/Marcos-Navarro,cacfc380,La Liga 2
