,id,eventId,minute,second,teamId,x,y,expandedMinute,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isOwnGoal,isGoal,eventType,match_period
52,2562749587.0,25,3,9.0,1232,33.9,89.4,3,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '35'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.61'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 118, 120, 29, 35, 37, 215, 218]",True,321846.0,32.7,90.5,,,,,,,,,,,Pass,FirstHalf
53,2562749599.0,35,3,9.0,1235,65.4,12.7,3,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '25'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 60]",True,40771.0,,,,,,,,,,,,,BlockedPass,FirstHalf
54,2562749715.0,27,3,17.0,1232,32.9,100.0,3,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.4'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.55'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.5'}]","[91, 212, 35, 38, 215]",True,373432.0,13.5,88.4,,,,,,,,,,,Pass,FirstHalf
55,2562749759.0,28,3,23.0,1232,11.1,79.5,3,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.82'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.3'}]","[91, 117, 30, 36, 38, 215, 218]",True,40768.0,13.2,50.3,,,,,,,,,,,Pass,FirstHalf
56,2562749793.0,29,3,30.0,1232,28.2,42.7,3,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.02'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.9'}]","[91, 117, 30, 35, 37, 215, 218]",True,373523.0,21.9,62.9,,,,,,,,,,,Pass,FirstHalf
57,2562749795.0,30,3,34.0,1232,24.1,55.7,3,Successful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '37'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 63]",True,397585.0,,,,,,,,,,,,,Foul,FirstHalf
58,2562749797.0,37,3,34.0,1235,75.9,44.3,3,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '30'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]",[64],False,16886.0,,,,,,,,,,,,,Foul,FirstHalf
59,2562749829.0,31,3,42.0,1232,10.5,54.9,3,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.17'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 132, 36, 37, 215, 218]",True,27490.0,19.6,57.3,,,,,,,,,,,Pass,FirstHalf
60,2562749841.0,32,3,44.0,1232,20.8,62.0,3,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.11'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.9'}]","[91, 117, 30, 36, 37, 215, 218]",True,397585.0,24.9,74.6,,,,,,,,,,,Pass,FirstHalf
61,2562749857.0,33,3,47.0,1232,25.3,76.4,3,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.18'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.8'}]","[91, 117, 30, 36, 37, 216, 218]",True,40237.0,42.8,81.2,,,,,,,,,,,Pass,FirstHalf
62,2562749861.0,34,3,49.0,1232,41.8,80.9,3,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.96'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.7'}]","[91, 117, 30, 35, 37, 216, 218]",True,373432.0,38.7,92.6,,,,,,,,,,,Pass,FirstHalf
63,2562749877.0,35,3,51.0,1232,40.2,92.3,3,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.27'}]","[91, 117, 30, 35, 38, 216, 218]",True,40768.0,37.4,83.1,,,,,,,,,,,Pass,FirstHalf
64,2562749889.0,36,3,53.0,1232,38.3,80.0,3,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.50'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.5'}]","[91, 117, 30, 36, 38, 216, 218]",True,40237.0,43.2,72.5,,,,,,,,,,,Pass,FirstHalf
65,2562749905.0,37,3,55.0,1232,42.5,74.1,3,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '80.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.30'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,397585.0,56.5,80.7,,,,,,,,,,,Pass,FirstHalf
66,2562749907.0,38,3,56.0,1232,56.6,81.9,3,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.88'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.2'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,373432.0,54.3,93.2,,,,,,,,,,,Pass,FirstHalf
67,2562749909.0,39,3,59.0,1232,54.2,95.6,3,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.00'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '38'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 120, 29, 36, 216, 218]",True,321846.0,56.3,95.6,,,,,,,,,,,Pass,FirstHalf
68,2562749923.0,38,3,59.0,1235,39.7,4.2,3,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '39'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 60]",True,236295.0,,,,,,,,,,,,,BlockedPass,FirstHalf
69,2562750005.0,41,4,12.0,1232,62.6,100.0,4,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.81'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.5'}]","[91, 212, 35, 38, 216]",True,373432.0,56.5,94.2,,,,,,,,,,,Pass,FirstHalf
70,2562750021.0,42,4,14.0,1232,57.2,94.2,4,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.49'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.5'}]","[91, 120, 29, 36, 37, 216, 218]",True,40768.0,60.5,96.9,,,,,,,,,,,Pass,FirstHalf
71,2562750025.0,40,4,14.0,1235,36.3,3.2,4,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,236295.0,,,,,,,,,,,,,Interception,FirstHalf
72,2562750053.0,44,4,19.0,1232,58.9,100.0,4,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.99'}]","[91, 212, 36, 38, 217]",True,373432.0,84.6,88.5,,,,,,,,,,,Pass,FirstHalf
73,2562750063.0,42,4,20.0,1235,16.0,11.5,4,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.03'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.8'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 139, 36, 37, 215, 218]",True,40771.0,23.0,11.8,,,,,,,,,,,Pass,FirstHalf
74,2562750065.0,43,4,21.0,1235,23.9,12.8,4,Successful,[],[93],False,134739.0,,,,,,,,,,,,,BallRecovery,FirstHalf
75,2562750091.0,44,4,22.0,1235,20.1,15.8,4,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.3'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.70'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.9'}]","[91, 117, 127, 35, 37, 215, 218]",True,134739.0,15.9,66.3,,,,,,,,,,,Pass,FirstHalf
76,2562750155.0,45,4,27.0,1235,15.9,66.3,4,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '84.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.56'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.4'}]","[91, 117, 30, 36, 37, 216, 218]",True,241822.0,34.8,84.5,,,,,,,,,,,Pass,FirstHalf
77,2562750161.0,46,4,29.0,1235,36.1,87.6,4,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '45'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 63]",True,339845.0,,,,,,,,,,,,,Foul,FirstHalf
78,2562750151.0,45,4,29.0,1232,63.9,12.4,4,Unsuccessful,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '46'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[64],False,280413.0,,,,,,,,,,,,,Foul,FirstHalf
79,2562750243.0,47,4,46.0,1235,32.5,78.1,4,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.99'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 132, 36, 37, 216, 218]",True,130435.0,38.2,91.5,,,,,,,,,,,Pass,FirstHalf
80,2562750255.0,48,4,47.0,1235,35.9,92.1,4,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.28'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.5'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '54.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 124, 128, 36, 38, 216, 218]",True,241822.0,64.1,24.5,,,,,,,,,,,Pass,FirstHalf
81,2562750269.0,46,4,49.0,1232,37.6,76.9,4,Successful,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.26'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.6'}]","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,373432.0,51.6,82.6,,,,,,,,,,,Pass,FirstHalf
82,2562750275.0,47,4,51.0,1232,50.6,88.4,4,Successful,[],[93],False,284602.0,,,,,,,,,,,,,BallRecovery,FirstHalf
83,2563219989.0,837,4,51.0,1232,51.2,83.6,4,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,284602.0,,,,,,,,,,,,,TakeOn,FirstHalf
84,2562750281.0,48,4,52.0,1232,52.8,87.6,4,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '49'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 13, 'displayName': 'Foul'}}]","[91, 63]",True,284602.0,,,,,,,,,,,,,Foul,FirstHalf
85,2562750299.0,49,4,52.0,1235,47.2,12.4,4,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '48'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[64],False,40771.0,,,,,,,,,,,,,Foul,FirstHalf
86,2562750603.0,49,5,40.0,1232,53.3,83.3,5,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.2'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.86'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 132, 35, 38, 216, 218]",True,40768.0,40.2,65.6,,,,,,,,,,,Pass,FirstHalf
87,2562750619.0,50,5,45.0,1232,51.7,60.9,5,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.93'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 37, 216, 218]",True,373523.0,46.4,82.7,,,,,,,,,,,Pass,FirstHalf
88,2562750633.0,51,5,48.0,1232,57.0,87.2,5,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.40'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,397585.0,69.9,95.7,,,,,,,,,,,Pass,FirstHalf
89,2562750639.0,52,5,49.0,1232,74.4,90.8,5,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '50'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 53]",True,321846.0,,,,,,,,,,,,,TakeOn,FirstHalf
90,2562750653.0,50,5,51.0,1235,25.6,9.2,5,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '52'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 143]",True,40771.0,,,,,,,,,,,,,Tackle,FirstHalf
91,2562750657.0,51,5,52.0,1235,21.6,18.8,5,Successful,[],[93],False,379229.0,,,,,,,,,,,,,BallRecovery,FirstHalf
92,2562750675.0,52,5,52.0,1235,21.5,16.5,5,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.56'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 117, 127, 36, 37, 216, 218]",True,379229.0,40.3,34.5,,,,,,,,,,,Pass,FirstHalf
93,2562750709.0,53,5,55.0,1235,38.9,37.5,5,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.92'}]","[91, 117, 30, 35, 37, 216, 218]",True,16886.0,37.0,45.6,,,,,,,,,,,Pass,FirstHalf
94,2562761785.0,11059,6,,1232,55.0,83.9,6,Unsuccessful,[],[61],False,478298.0,,,,,,,,,,,,,OffsideGiven,FirstHalf
95,2562750719.0,54,6,1.0,1235,65.6,64.7,6,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.86'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.1'}]","[91, 120, 29, 36, 38, 217, 218]",True,228262.0,78.1,56.1,,,,,,,,,,,Pass,FirstHalf
96,2562750727.0,53,6,2.0,1232,22.6,43.4,6,Successful,[],[93],False,40768.0,,,,,,,,,,,,,BallRecovery,FirstHalf
97,2562750735.0,54,6,2.0,1232,22.6,43.4,6,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.73'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 127, 36, 37, 215, 218]",True,40768.0,33.0,57.9,,,,,,,,,,,Pass,FirstHalf
