,id,eventId,minute,teamId,playerId,x,y,expandedMinute,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isGoal,eventType,match_period
57,2610077353.0,35,2,1235,287049.0,35.7,28.9,2,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.3'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.18'}]","[91, 120, 124, 128, 36, 38, 217, 218]",True,37.0,72.0,23.3,,,,,,,,,,Pass,FirstHalf
58,2610077359.0,28,2,1232,93433.0,38.8,82.9,2,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,40.0,,,,,,,,,,,,Interception,FirstHalf
59,2610077405.0,36,2,1235,146764.0,52.5,29.4,2,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.96'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.5'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,43.0,55.8,9.5,,,,,,,,,,Pass,FirstHalf
60,2610077439.0,37,2,1235,127618.0,61.9,9.8,2,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.90'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,47.0,58.8,23.6,,,,,,,,,,Pass,FirstHalf
61,2610077467.0,38,2,1235,16886.0,59.1,30.5,2,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '39.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.53'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.6'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,52.0,60.5,88.6,,,,,,,,,,Pass,FirstHalf
62,2610077493.0,39,2,1235,241822.0,64.0,93.0,2,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '40.1'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.08'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.1'}]","[91, 120, 124, 128, 36, 38, 217, 218]",True,57.0,100.0,81.1,,,,,,,,,,Pass,FirstHalf
63,2610077645.0,30,3,1232,27490.0,3.4,46.2,3,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.9'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.13'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 215, 218]",True,28.0,7.9,47.1,,,,,,,,,,Pass,FirstHalf
64,2610077663.0,31,3,1232,295008.0,11.0,42.4,3,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '53.9'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.13'}]","[91, 120, 124, 128, 36, 38, 216, 218]",True,32.0,61.7,30.0,,,,,,,,,,Pass,FirstHalf
65,2610077661.0,41,3,1235,130435.0,38.2,70.7,3,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '32'}]","[197, 200]",False,34.0,,,,,,,,,,,,Aerial,FirstHalf
66,2610077665.0,32,3,1232,409247.0,61.8,29.3,3,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '41'}]","[198, 199]",False,34.0,,,,,,,,,,,,Aerial,FirstHalf
67,2610077671.0,42,3,1235,130435.0,36.2,72.3,3,Successful,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.91'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}]","[91, 117, 30, 139, 36, 38, 216, 218]",True,35.0,43.5,67.9,,,,,,,,,,Pass,FirstHalf
68,2610077675.0,43,3,1235,334972.0,43.5,67.9,3,Successful,[],[93],False,37.0,,,,,,,,,,,,BallRecovery,FirstHalf
69,2610077685.0,44,3,1235,334972.0,46.0,69.0,3,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.68'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 124, 36, 37, 216, 218]",True,37.0,51.0,75.2,,,,,,,,,,Pass,FirstHalf
70,2610077715.0,45,3,1235,407747.0,52.2,77.0,3,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.96'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.0'}]","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,40.0,56.0,85.4,,,,,,,,,,Pass,FirstHalf
71,2610077717.0,33,3,1232,373432.0,37.1,6.2,3,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '46'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[55],False,44.0,,,,,,,,,,,,Challenge,FirstHalf
72,2610077721.0,46,3,1235,339845.0,62.9,93.8,3,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '33'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 54]",True,44.0,,,,,,,,,,,,TakeOn,FirstHalf
73,2610095001.0,420,3,1235,339845.0,71.5,90.9,3,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[91],True,47.0,,,,,,,,,,,,BallTouch,FirstHalf
74,2610077779.0,47,3,1235,334972.0,53.9,82.9,3,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.20'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '80.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.3'}]","[91, 117, 30, 35, 38, 215, 218]",True,50.0,33.3,80.9,,,,,,,,,,Pass,FirstHalf
75,2610077793.0,48,3,1235,130435.0,33.5,83.9,3,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.60'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.3'}]","[91, 117, 30, 35, 38, 215, 218]",True,52.0,31.5,55.3,,,,,,,,,,Pass,FirstHalf
76,2610077827.0,49,3,1235,287049.0,33.3,37.1,3,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.21'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 216, 218]",True,53.0,41.8,13.1,,,,,,,,,,Pass,FirstHalf
77,2610077831.0,50,3,1235,127618.0,40.6,11.0,3,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.55'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.4'}]","[91, 118, 120, 29, 36, 37, 216, 218]",True,55.0,47.4,17.4,,,,,,,,,,Pass,FirstHalf
78,2610077853.0,34,3,1232,321846.0,53.0,84.7,3,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[91],True,57.0,,,,,,,,,,,,BallTouch,FirstHalf
79,2610077971.0,52,4,1235,127618.0,52.7,0.0,4,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.7'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.20'}]","[91, 212, 36, 37, 217]",True,20.0,78.7,6.1,,,,,,,,,,Pass,FirstHalf
80,2610077987.0,36,4,1232,40768.0,22.9,93.8,4,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '53'}]","[197, 200]",False,23.0,,,,,,,,,,,,Aerial,FirstHalf
81,2610077975.0,53,4,1235,16886.0,77.1,6.2,4,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '36'}]","[198, 199]",False,23.0,,,,,,,,,,,,Aerial,FirstHalf
82,2610077995.0,37,4,1232,40768.0,24.5,93.6,4,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.54'}]","[91, 94, 95, 57, 216]",True,24.0,33.5,100.0,,,,,,,,,,Clearance,FirstHalf
83,2610078059.0,55,4,1235,127618.0,67.4,0.0,4,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.5'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.28'}]","[91, 212, 36, 37, 217]",True,35.0,70.5,14.1,,,,,,,,,,Pass,FirstHalf
84,2610095139.0,421,4,1235,16886.0,74.2,9.6,4,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 69]",True,38.0,,,,,,,,,,,,BallTouch,FirstHalf
85,2611043047.0,854,4,1232,40768.0,31.3,89.9,4,Successful,[],[93],False,39.0,,,,,,,,,,,,BallRecovery,FirstHalf
86,2610078071.0,39,4,1232,40768.0,31.5,90.1,4,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.74'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,41.0,31.3,91.9,,,,,,,,,,Pass,FirstHalf
87,2610078097.0,41,4,1232,401192.0,32.2,92.6,4,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '75'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 53]",True,44.0,,,,,,,,,,,,TakeOn,FirstHalf
88,2610078691.0,75,4,1235,287049.0,67.8,7.4,4,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '41'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 142]",True,44.0,,,,,,,,,,,,Tackle,FirstHalf
89,2610078805.0,70,4,1232,401192.0,35.9,96.0,4,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,44.0,,,,,,,,,,,,BallTouch,FirstHalf
90,2610078159.0,59,4,1235,127618.0,70.6,0.0,4,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '89.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.4'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.21'}]","[91, 212, 36, 37, 217]",True,56.0,89.6,4.4,,,,,,,,,,Pass,FirstHalf
91,2610078169.0,60,4,1235,332151.0,89.6,4.4,4,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.00'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,59.0,78.4,6.8,,,,,,,,,,Pass,FirstHalf
92,2610078173.0,61,5,1235,127618.0,80.8,1.9,5,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '43'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.5'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.77'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 2, 'displayName': 'Cross'}}]","[91, 137, 126, 36, 37, 217, 218]",True,0.0,81.8,3.4,,,,,,,,,,Pass,FirstHalf
93,2610078179.0,43,5,1232,321846.0,18.1,95.8,5,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '61'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 185, 'displayName': 'BlockedCross'}}]","[91, 59]",True,0.0,,,,,,,,,,,,Clearance,FirstHalf
94,2610078193.0,44,5,1232,487070.0,22.5,60.3,5,Successful,[],[93],False,1.0,,,,,,,,,,,,BallRecovery,FirstHalf
95,2610078201.0,45,5,1232,487070.0,22.5,60.3,5,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.00'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.4'}]","[91, 117, 30, 35, 37, 215, 218]",True,1.0,14.4,62.1,,,,,,,,,,Pass,FirstHalf
96,2610078203.0,46,5,1232,295008.0,18.8,69.3,5,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '62'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 54]",True,2.0,,,,,,,,,,,,TakeOn,FirstHalf
97,2610078207.0,62,5,1235,334972.0,81.2,30.7,5,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '46'}]",[55],False,2.0,,,,,,,,,,,,Challenge,FirstHalf
98,2610078209.0,47,5,1232,295008.0,13.1,68.7,5,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.10'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.2'}]","[91, 117, 30, 35, 37, 215, 218]",True,5.0,8.2,81.7,,,,,,,,,,Pass,FirstHalf
99,2610078223.0,48,5,1232,40768.0,8.6,82.2,5,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.62'}]","[91, 117, 30, 36, 37, 215, 218]",True,6.0,20.7,95.6,,,,,,,,,,Pass,FirstHalf
100,2610078237.0,49,5,1232,93433.0,24.0,82.2,5,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '422'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 70]",True,6.0,,,,,,,,,,,,Dispossessed,FirstHalf
101,2610096619.0,422,5,1235,332151.0,76.0,17.8,5,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '49'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 142]",True,7.0,,,,,,,,,,,,Tackle,FirstHalf
102,2610078239.0,63,5,1235,332151.0,70.0,10.4,5,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '855'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",[55],False,12.0,,,,,,,,,,,,Challenge,FirstHalf
103,2611043961.0,855,5,1232,409247.0,30.0,89.6,5,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '63'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 54]",True,12.0,,,,,,,,,,,,TakeOn,FirstHalf
104,2610078243.0,50,5,1232,409247.0,32.2,90.4,5,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.63'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '84.4'}]","[91, 117, 30, 35, 38, 215, 218]",True,14.0,24.9,84.4,,,,,,,,,,Pass,FirstHalf
105,2610078253.0,51,5,1232,401192.0,24.5,83.7,5,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.92'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,15.0,12.3,87.9,,,,,,,,,,Pass,FirstHalf
106,2610078265.0,52,5,1232,40768.0,10.4,83.4,5,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '1.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.86'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.4'}]","[91, 117, 30, 35, 38, 215, 218]",True,18.0,1.5,71.4,,,,,,,,,,Pass,FirstHalf
107,2610078271.0,53,5,1232,295008.0,1.7,67.7,5,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.3'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '43.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.42'}]","[91, 118, 120, 128, 36, 38, 215, 218]",True,21.0,28.3,19.4,,,,,,,,,,Pass,FirstHalf
108,2610078279.0,64,5,1235,241822.0,74.7,91.5,5,Successful,[],[93],False,24.0,,,,,,,,,,,,BallRecovery,FirstHalf
109,2610078307.0,65,5,1235,241822.0,76.4,90.6,5,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.54'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.9'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,26.0,75.2,79.9,,,,,,,,,,Pass,FirstHalf
110,2610078311.0,66,5,1235,339845.0,75.2,79.9,5,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,29.0,,,,,,,,,,,,BallTouch,FirstHalf
