Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Player Link_,Player ID_,Competition
1,Rodrigo Abascal,URU,DF,Boavista,28,1994,25.5,0.00,0.31,0.04,12.5,0.31,0.04,0.00,0.00,34.1,0.12,0.00,0.00,0.03,0.03,0.10,-0.03,-0.03,https://fbref.com/en/players/088ae0d1/Rodrigo-Abascal,088ae0d1,Primeira Liga
2,Issah Abbas,GHA,"FW,MF",Chaves,23,1998,15.2,0.26,2.30,0.99,42.9,2.30,0.98,0.11,0.27,17.1,0.00,0.00,0.00,0.23,0.23,0.10,0.03,0.03,https://fbref.com/en/players/2590ddf7/Issah-Abbas,2590ddf7,Primeira Liga
3,Giorgi Aburjania,GEO,MF,Gil Vicente FC,27,1995,17.9,0.00,0.73,0.11,15.4,0.73,0.11,0.00,0.00,23.2,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,https://fbref.com/en/players/0921a46c/Giorgi-Aburjania,0921a46c,Primeira Liga
4,Elias Achouri,TUN,MF,Estoril,23,1999,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/4dd2a0be/Elias-Achouri,4dd2a0be,Primeira Liga
5,Antonio Adán,ESP,GK,Sporting CP,35,1987,31.0,0.00,0.03,0.00,0.0,0.03,0.00,0.00,,7.3,0.00,0.00,0.00,0.01,0.01,0.22,-0.01,-0.01,https://fbref.com/en/players/65d62814/Antonio-Adan,65d62814,Primeira Liga
6,Adriano,BRA,"MF,DF",Santa Clara,22,1999,24.5,0.04,0.37,0.08,22.2,0.37,0.08,0.11,0.50,22.5,0.00,0.00,0.00,0.03,0.03,0.09,0.01,0.01,https://fbref.com/en/players/81053aea/Adriano,81053aea,Primeira Liga
7,João Afonso Crispim,BRA,MF,Marítimo,27,1995,16.3,0.00,0.06,0.00,0.0,0.06,0.00,0.00,,4.5,0.00,0.00,0.00,0.01,0.01,0.19,-0.01,-0.01,https://fbref.com/en/players/e40bdb5d/Joao-Afonso-Crispim,e40bdb5d,Primeira Liga
8,Lucas Áfrico,BRA,DF,Estoril,27,1995,3.9,0.00,0.26,0.00,0.0,0.25,0.00,0.00,,8.6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/8fd083bb/Lucas-Africo,8fd083bb,Primeira Liga
9,Martin Agirregabiria,ESP,"DF,FW",Famalicão,26,1996,4.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/355c883a/Martin-Agirregabiria,355c883a,Primeira Liga
10,Salvador Agra,POR,"FW,MF",Boavista,30,1991,18.3,0.16,0.93,0.27,29.4,0.93,0.27,0.18,0.60,21.6,0.05,0.00,0.00,0.08,0.08,0.08,0.09,0.09,https://fbref.com/en/players/a130741a/Salvador-Agra,a130741a,Primeira Liga
11,Mohamed Aidara,CIV,"DF,FW",Vizela,25,1996,2.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/09c61cb2/Mohamed-Aidara,09c61cb2,Primeira Liga
12,Alemão,BRA,DF,Portimonense,19,2002,4.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/a23b8218/Alemao,a23b8218,Primeira Liga
13,Sotiris Alexandropoulos,GRE,MF,Sporting CP,20,2001,1.2,0.00,0.83,0.00,0.0,0.87,0.00,0.00,,16.5,0.00,0.00,0.00,0.17,0.17,0.17,-0.17,-0.17,https://fbref.com/en/players/4288f249/Sotiris-Alexandropoulos,4288f249,Primeira Liga
14,Ali Alipour,IRN,"FW,MF",Gil Vicente FC,26,1995,5.9,0.34,2.54,1.69,66.7,2.56,1.71,0.13,0.20,13.0,0.00,0.00,0.00,0.34,0.34,0.14,0.00,0.00,https://fbref.com/en/players/488ee64c/Ali-Alipour,488ee64c,Primeira Liga
15,Allano,BRA,"FW,MF",Santa Clara,27,1995,12.6,0.08,0.79,0.24,30.0,0.80,0.24,0.00,0.00,18.7,0.08,0.08,0.08,0.12,0.06,0.07,-0.04,-0.06,https://fbref.com/en/players/9c1245f8/Allano,9c1245f8,Primeira Liga
16,Domingos André Ribeiro Almeida,POR,MF,Vitória,22,2000,2.6,0.00,1.54,0.77,50.0,1.52,0.76,0.00,0.00,21.6,0.00,0.00,0.00,0.12,0.12,0.07,-0.12,-0.12,https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida,e6697917,Primeira Liga
17,Jordi Almeida,BRA,GK,Paços,28,1993,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/774af19d/Jordi-Almeida,774af19d,Primeira Liga
18,Alejandro Alvarado Jr.,USA,"FW,MF",Vizela,19,2003,0.8,0.00,3.75,2.50,66.7,3.80,2.54,0.00,0.00,9.2,0.00,0.00,0.00,1.00,1.00,0.27,-1.00,-1.00,https://fbref.com/en/players/14c93be3/Alejandro-Alvarado-Jr,14c93be3,Primeira Liga
19,Pedro Álvaro,POR,DF,Estoril,22,2000,28.6,0.03,0.38,0.17,45.5,0.38,0.17,0.09,0.20,11.5,0.00,0.00,0.00,0.03,0.03,0.09,0.00,0.00,https://fbref.com/en/players/00a2c297/Pedro-Alvaro,00a2c297,Primeira Liga
20,Luís Alves,POR,DF,Paços,20,2001,4.1,0.00,0.24,0.00,0.0,0.25,0.00,0.00,,34.5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,https://fbref.com/en/players/2102b074/Luis-Alves,2102b074,Primeira Liga
21,Pedro Amaral,POR,DF,Rio Ave,24,1997,11.0,0.09,0.64,0.09,14.3,0.64,0.09,0.14,1.00,25.2,0.09,0.00,0.00,0.05,0.05,0.07,0.05,0.05,https://fbref.com/en/players/8dbc3f20/Pedro-Amaral,8dbc3f20,Primeira Liga
22,André Amaro,POR,DF,Vitória,19,2002,26.2,0.04,0.50,0.15,30.8,0.50,0.15,0.08,0.25,11.8,0.00,0.00,0.00,0.07,0.07,0.15,-0.03,-0.03,https://fbref.com/en/players/cdb9b8f2/Andre-Amaro,cdb9b8f2,Primeira Liga
23,Anderson,BRA,FW,Vitória,24,1997,15.0,0.27,3.73,1.33,35.7,3.73,1.33,0.07,0.20,16.8,0.07,0.00,0.00,0.34,0.34,0.09,-0.07,-0.07,https://fbref.com/en/players/faf30cda/Anderson,faf30cda,Primeira Liga
24,Anderson,BRA,"FW,MF",Portimonense,24,1998,4.2,0.00,2.14,0.71,33.3,2.15,0.72,0.00,0.00,20.0,0.00,0.00,0.00,0.12,0.12,0.06,-0.12,-0.12,https://fbref.com/en/players/4242a0a1/Anderson,4242a0a1,Primeira Liga
25,Anderson,BRA,"MF,FW",Casa Pia,23,1998,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/9dc5810c/Anderson,9dc5810c,Primeira Liga
26,Léo Andrade,BRA,DF,Marítimo,24,1998,11.8,0.08,0.59,0.17,28.6,0.59,0.17,0.14,0.50,6.3,0.00,0.00,0.00,0.11,0.09,0.17,-0.03,-0.01,https://fbref.com/en/players/070eb3e3/Leo-Andrade,070eb3e3,Primeira Liga
27,André André,POR,MF,Vitória,32,1989,15.0,0.07,0.47,0.13,28.6,0.47,0.13,0.14,0.50,14.8,0.00,0.00,0.00,0.05,0.05,0.12,0.01,0.01,https://fbref.com/en/players/9f31b1d3/Andre-Andre,9f31b1d3,Primeira Liga
28,Andrew,BRA,GK,Gil Vicente FC,21,2001,23.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/40406a00/Andrew,40406a00,Primeira Liga
29,Andrezinho,POR,"FW,MF",Santa Clara,25,1996,6.0,0.17,1.50,0.50,33.3,1.50,0.50,0.11,0.33,11.4,0.00,0.00,0.00,0.33,0.33,0.22,-0.17,-0.17,https://fbref.com/en/players/b5f64a52/Andrezinho,b5f64a52,Primeira Liga
30,Paulo Vítor Fagundes dos Anjos,BRA,GK,Chaves,33,1988,30.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/077977c0/Paulo-Vitor-Fagundes-dos-Anjos,077977c0,Primeira Liga
31,Carnejy Antoine,HAI,"FW,MF",Casa Pia,31,1991,1.4,0.71,2.86,0.71,25.0,2.95,0.74,0.25,1.00,15.6,0.00,0.00,0.00,0.36,0.36,0.13,0.36,0.36,https://fbref.com/en/players/9e3da47c/Carnejy-Antoine,9e3da47c,Primeira Liga
32,Antony,BRA,"FW,MF",Arouca,20,2001,26.4,0.23,1.97,0.61,30.8,1.97,0.61,0.12,0.38,18.5,0.00,0.00,0.00,0.34,0.34,0.17,-0.11,-0.11,https://fbref.com/en/players/6a2381f7/Antony,6a2381f7,Primeira Liga
33,Vitorino Antunes,POR,DF,Paços,35,1987,29.6,0.03,0.88,0.24,26.9,0.88,0.24,0.00,0.00,26.7,0.24,0.03,0.03,0.05,0.03,0.03,-0.02,-0.03,https://fbref.com/en/players/3e4f735d/Vitorino-Antunes,3e4f735d,Primeira Liga
34,Bilel Aouacheria,FRA,"FW,MF",Gil Vicente FC,28,1994,8.3,0.12,2.89,0.84,29.2,2.89,0.84,0.04,0.14,21.7,0.00,0.00,0.00,0.14,0.14,0.05,-0.02,-0.02,https://fbref.com/en/players/77bbc5b1/Bilel-Aouacheria,77bbc5b1,Primeira Liga
35,Wilinton Aponzá,COL,MF,Portimonense,22,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/6d058717/Wilinton-Aponza,6d058717,Primeira Liga
36,Mizuki Arai,JPN,"FW,MF",Gil Vicente FC,25,1997,3.3,0.00,2.12,0.61,28.6,2.13,0.61,0.00,0.00,17.0,0.00,0.00,0.00,0.15,0.15,0.07,-0.15,-0.15,https://fbref.com/en/players/731f081b/Mizuki-Arai,731f081b,Primeira Liga
37,Henrique Araújo,POR,"MF,FW",Benfica,20,2002,0.8,0.00,3.75,1.25,33.3,3.80,1.27,0.00,0.00,8.9,0.00,0.00,0.00,0.75,0.75,0.19,-0.75,-0.75,https://fbref.com/en/players/353eb529/Henrique-Araujo,353eb529,Primeira Liga
38,Tiago Araújo,POR,"DF,FW",Estoril,21,2001,9.8,0.10,1.43,0.51,35.7,1.43,0.51,0.07,0.20,21.9,0.00,0.00,0.00,0.07,0.07,0.05,0.03,0.03,https://fbref.com/en/players/1b54edb3/Tiago-Araujo,1b54edb3,Primeira Liga
39,Tomás Araújo,POR,DF,Gil Vicente FC,20,2002,20.8,0.05,0.63,0.14,23.1,0.63,0.14,0.08,0.33,9.5,0.00,0.00,0.00,0.05,0.05,0.07,0.00,0.00,https://fbref.com/en/players/0fa11d7d/Tomas-Araujo,0fa11d7d,Primeira Liga
40,Arthur,BRA,"FW,MF",Estoril,24,1998,3.1,0.32,1.94,1.29,66.7,1.96,1.31,0.17,0.25,16.7,0.32,0.00,0.00,0.45,0.45,0.24,-0.13,-0.13,https://fbref.com/en/players/184ad240/Arthur,184ad240,Primeira Liga
41,Arthur,BRA,"MF,DF",Sporting CP,24,1998,8.9,0.11,1.80,0.34,18.8,1.79,0.34,0.06,0.33,20.8,0.11,0.00,0.00,0.12,0.12,0.07,-0.01,-0.01,https://fbref.com/en/players/184ad240/Arthur,184ad240,Primeira Liga
42,Gustavo Assuncao,POR,MF,Famalicão,22,2000,10.6,0.09,0.28,0.19,66.7,0.28,0.19,0.33,0.50,28.6,0.09,0.00,0.00,0.01,0.01,0.02,0.08,0.08,https://fbref.com/en/players/065c8786/Gustavo-Assuncao,065c8786,Primeira Liga
43,Otavio Ataide,BRA,DF,Famalicão,20,2002,7.9,0.00,0.89,0.13,14.3,0.89,0.13,0.00,0.00,10.3,0.00,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,https://fbref.com/en/players/6f22e535/Otavio-Ataide,6f22e535,Primeira Liga
44,Leo Augusto Pereira,BRA,"MF,FW",Marítimo,22,2000,5.9,0.00,1.02,0.17,16.7,1.02,0.17,0.00,0.00,19.9,0.00,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,https://fbref.com/en/players/a3818875/Leo-Augusto-Pereira,a3818875,Primeira Liga
45,Fredrik Aursnes,NOR,"FW,MF",Benfica,26,1995,23.9,0.08,0.92,0.38,40.9,0.92,0.38,0.09,0.22,16.1,0.00,0.00,0.04,0.18,0.14,0.15,-0.09,-0.06,https://fbref.com/en/players/f0677ed7/Fredrik-Aursnes,f0677ed7,Primeira Liga
46,Matheus Babi,BRA,FW,Santa Clara,25,1997,15.1,0.33,1.99,0.66,33.3,1.99,0.66,0.07,0.20,15.7,0.00,0.20,0.20,0.36,0.21,0.10,-0.03,-0.07,https://fbref.com/en/players/f48cff2c/Matheus-Babi,f48cff2c,Primeira Liga
47,Miguel Baeza,ESP,"MF,FW",Rio Ave,22,2000,12.0,0.00,1.17,0.25,21.4,1.17,0.25,0.00,0.00,24.1,0.08,0.00,0.00,0.07,0.07,0.06,-0.07,-0.07,https://fbref.com/en/players/a98f3cbf/Miguel-Baeza,a98f3cbf,Primeira Liga
48,Alexander Bah,DEN,DF,Benfica,24,1997,20.9,0.05,0.43,0.10,22.2,0.43,0.10,0.11,0.50,22.8,0.00,0.00,0.00,0.02,0.02,0.05,0.03,0.03,https://fbref.com/en/players/78f21137/Alexander-Bah,78f21137,Primeira Liga
49,Jason Bahamboula,FRA,MF,Vitória,21,2001,0.1,0.00,10.0,0.00,0.0,10.00,0.00,0.00,,8.0,0.00,0.00,0.00,3.00,3.00,0.29,-3.00,-3.00,https://fbref.com/en/players/1f01506c/Jason-Bahamboula,1f01506c,Primeira Liga
50,Ibrahima Bamba,CIV,"DF,MF",Vitória,20,2002,25.8,0.00,0.58,0.00,0.0,0.58,0.00,0.00,,21.4,0.00,0.00,0.00,0.03,0.03,0.06,-0.03,-0.03,https://fbref.com/en/players/09327ec3/Ibrahima-Bamba,09327ec3,Primeira Liga
51,Daniel Bandeira,POR,MF,Vitória,22,2000,18.3,0.05,0.87,0.11,12.5,0.88,0.11,0.06,0.50,20.5,0.00,0.00,0.00,0.05,0.05,0.06,0.01,0.01,https://fbref.com/en/players/56fca564/Daniel-Bandeira,56fca564,Primeira Liga
52,Simon Banza,COD,FW,Braga,25,1996,16.1,0.68,2.92,1.30,44.7,2.92,1.30,0.23,0.52,11.8,0.00,0.00,0.00,0.53,0.53,0.18,0.15,0.15,https://fbref.com/en/players/be47b750/Simon-Banza,be47b750,Primeira Liga
53,Romário Baró,POR,"MF,FW",Casa Pia,22,2000,10.4,0.00,1.15,0.10,8.3,1.16,0.10,0.00,0.00,26.9,0.00,0.00,0.00,0.06,0.06,0.05,-0.06,-0.06,https://fbref.com/en/players/a4e16ab4/Romario-Baro,a4e16ab4,Primeira Liga
54,Gabriel Batista,BRA,GK,Santa Clara,24,1998,26.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/20575487/Gabriel-Batista,20575487,Primeira Liga
55,Ricardo Batista,POR,GK,Casa Pia,35,1986,31.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/abef8824/Ricardo-Batista,abef8824,Primeira Liga
56,Dylan Batubinsika,COD,DF,Famalicão,26,1996,2.0,0.00,0.50,0.00,0.0,0.50,0.00,0.00,,9.2,0.00,0.00,0.00,0.10,0.10,0.21,-0.10,-0.10,https://fbref.com/en/players/37d39918/Dylan-Batubinsika,37d39918,Primeira Liga
57,Batxi,ANG,"FW,MF",Chaves,24,1998,3.6,0.28,0.83,0.56,66.7,0.83,0.55,0.33,0.50,19.0,0.00,0.00,0.00,0.11,0.11,0.14,0.17,0.17,https://fbref.com/en/players/eca0eede/Batxi,eca0eede,Primeira Liga
58,Clésio Baúque,MOZ,"MF,DF",Marítimo,27,1994,0.7,0.00,1.43,0.00,0.0,1.48,0.00,0.00,,21.3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/c9b32c60/Clesio-Bauque,c9b32c60,Primeira Liga
59,Héctor Bellerín,ESP,"DF,MF",Sporting CP,27,1995,4.9,0.20,0.82,0.41,50.0,0.81,0.41,0.25,0.50,20.8,0.00,0.00,0.00,0.10,0.10,0.12,0.10,0.10,https://fbref.com/en/players/f874dd44/Hector-Bellerin,f874dd44,Primeira Liga
60,Stefano Beltrame,ITA,MF,Marítimo,29,1993,11.7,0.00,1.45,0.34,23.5,1.45,0.34,0.00,0.00,25.3,0.17,0.00,0.00,0.04,0.04,0.03,-0.04,-0.04,https://fbref.com/en/players/b50a9c75/Stefano-Beltrame,b50a9c75,Primeira Liga
61,Gilson Benchimol,CPV,FW,Estoril,20,2001,3.4,0.00,1.18,0.00,0.0,1.17,0.00,0.00,,15.1,0.00,0.00,0.00,0.06,0.06,0.06,-0.06,-0.06,https://fbref.com/en/players/eae26fce/Gilson-Benchimol,eae26fce,Primeira Liga
62,Beni,ANG,MF,Casa Pia,20,2002,10.4,0.00,0.38,0.00,0.0,0.38,0.00,0.00,,22.7,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,https://fbref.com/en/players/2ca7a245/Beni,2ca7a245,Primeira Liga
63,Benny,POR,"FW,MF",Chaves,22,2000,13.6,0.00,1.32,0.37,27.8,1.33,0.37,0.00,0.00,23.4,0.07,0.00,0.00,0.07,0.07,0.05,-0.07,-0.07,https://fbref.com/en/players/6cb8db0f/Benny,6cb8db0f,Primeira Liga
64,Berna,POR,MF,Boavista,18,2003,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/b9ab1df7/Berna,b9ab1df7,Primeira Liga
65,Paulo Bernardo,POR,MF,Paços,20,2002,8.4,0.24,1.67,0.60,35.7,1.67,0.60,0.14,0.40,19.9,0.00,0.00,0.00,0.17,0.17,0.10,0.07,0.07,https://fbref.com/en/players/4142f132/Paulo-Bernardo,4142f132,Primeira Liga
66,Celton Biai,POR,GK,Vitória,21,2000,5.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/545599ea/Celton-Biai,545599ea,Primeira Liga
67,Pedro Bicalho,BRA,"MF,FW",Santa Clara,21,2001,2.1,0.00,1.43,0.95,66.7,1.43,0.95,0.00,0.00,21.0,0.00,0.00,0.00,0.10,0.10,0.07,-0.10,-0.10,https://fbref.com/en/players/f35cb8a4/Pedro-Bicalho,f35cb8a4,Primeira Liga
68,Emmanuel Boateng,GHA,"FW,MF",Rio Ave,26,1996,20.7,0.29,2.22,0.77,34.8,2.22,0.77,0.13,0.38,14.0,0.00,0.00,0.05,0.32,0.27,0.12,-0.03,0.02,https://fbref.com/en/players/2e23c66b/Emmanuel-Boateng,2e23c66b,Primeira Liga
69,Kennedy Boateng,TOG,DF,Santa Clara,25,1996,25.7,0.12,0.74,0.35,47.4,0.74,0.35,0.16,0.33,8.9,0.00,0.00,0.00,0.11,0.11,0.15,0.00,0.00,https://fbref.com/en/players/8ac5a646/Kennedy-Boateng,8ac5a646,Primeira Liga
70,Victor Bobsin,BRA,MF,Santa Clara,22,2000,17.9,0.00,0.61,0.17,27.3,0.61,0.17,0.00,0.00,20.3,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,https://fbref.com/en/players/572a8297/Victor-Bobsin,572a8297,Primeira Liga
71,Bolgado,BRA,DF,Casa Pia,23,1998,5.4,0.19,0.37,0.19,50.0,0.37,0.18,0.50,1.00,16.0,0.00,0.00,0.00,0.06,0.06,0.17,0.13,0.13,https://fbref.com/en/players/b58b9c34/Bolgado,b58b9c34,Primeira Liga
72,Kiko Bondoso,POR,"FW,MF",Vizela,26,1995,31.6,0.06,1.08,0.47,44.1,1.08,0.48,0.06,0.13,17.1,0.00,0.00,0.00,0.10,0.10,0.09,-0.03,-0.03,https://fbref.com/en/players/eb60757f/Kiko-Bondoso,eb60757f,Primeira Liga
73,Eduardo Borges,POR,MF,Chaves,22,2000,0.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/48e49a24/Eduardo-Borges,48e49a24,Primeira Liga
74,Gonçalo Borges,POR,"FW,MF",Porto,21,2001,1.3,0.00,4.62,1.54,33.3,4.74,1.58,0.00,0.00,19.1,0.00,0.00,0.00,0.23,0.23,0.04,-0.23,-0.23,https://fbref.com/en/players/4d1c4a5d/Goncalo-Borges,4d1c4a5d,Primeira Liga
75,Cristian Borja,COL,DF,Braga,29,1993,7.6,0.00,0.13,0.00,0.0,0.13,0.00,0.00,,25.1,0.00,0.00,0.00,0.01,0.01,0.07,-0.01,-0.01,https://fbref.com/en/players/9d7d5334/Cristian-Borja,9d7d5334,Primeira Liga
76,Róbert Boženík,SVK,FW,Boavista,22,1999,10.8,0.37,3.24,0.93,28.6,3.25,0.93,0.11,0.40,15.7,0.00,0.00,0.00,0.31,0.31,0.10,0.06,0.06,https://fbref.com/en/players/ba6cf633/Robert-Bozenik,ba6cf633,Primeira Liga
77,Rafael Bracalli,BRA,GK,Boavista,41,1981,28.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/5f7d2dfe/Rafael-Bracalli,5f7d2dfe,Primeira Liga
78,Pedro Brazão,POR,"MF,FW",Famalicão,19,2002,3.4,0.00,2.06,0.00,0.0,2.07,0.00,0.00,,23.8,0.00,0.00,0.00,0.06,0.06,0.03,-0.06,-0.06,https://fbref.com/en/players/0589c701/Pedro-Brazao,0589c701,Primeira Liga
79,Yan Brice Eteki,CMR,MF,Casa Pia,24,1997,6.6,0.00,0.61,0.00,0.0,0.61,0.00,0.00,,25.1,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,https://fbref.com/en/players/3d688b46/Yan-Brice-Eteki,3d688b46,Primeira Liga
80,Rafael Brito,POR,"MF,DF",Marítimo,20,2002,7.1,0.00,0.56,0.00,0.0,0.57,0.00,0.00,,22.9,0.00,0.00,0.00,0.01,0.01,0.03,-0.01,-0.01,https://fbref.com/en/players/447390cc/Rafael-Brito,447390cc,Primeira Liga
81,John Brooks,USA,"MF,DF",Benfica,29,1993,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/e27da244/John-Brooks,e27da244,Primeira Liga
82,Bruma,POR,"MF,FW",Braga,27,1994,11.3,0.35,2.65,1.33,50.0,2.65,1.32,0.13,0.27,16.0,0.00,0.00,0.00,0.31,0.31,0.12,0.04,0.04,https://fbref.com/en/players/5caa62a7/Bruma,5caa62a7,Primeira Liga
83,Bruninho,BRA,FW,Arouca,23,1999,2.5,0.40,5.60,1.20,21.4,5.60,1.20,0.07,0.33,13.9,0.00,0.00,0.00,0.52,0.52,0.09,-0.12,-0.12,https://fbref.com/en/players/6d31b1da/Bruninho,6d31b1da,Primeira Liga
84,Matheus Bueno,BRA,MF,Gil Vicente FC,24,1998,6.2,0.00,0.81,0.16,20.0,0.80,0.16,0.00,0.00,24.7,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,https://fbref.com/en/players/e90ec8d0/Matheus-Bueno,e90ec8d0,Primeira Liga
85,André Bukia,COD,"FW,MF",Arouca,27,1995,11.4,0.18,1.67,0.70,42.1,1.66,0.70,0.11,0.25,24.3,0.00,0.00,0.00,0.11,0.11,0.07,0.06,0.06,https://fbref.com/en/players/f9a92ea5/Andre-Bukia,f9a92ea5,Primeira Liga
86,Fabijan Buntić,CRO,GK,Vizela,25,1997,33.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/f566b29e/Fabijan-Buntic,f566b29e,Primeira Liga
87,Oriol Busquets,ESP,MF,Arouca,23,1999,12.9,0.00,0.16,0.00,0.0,0.16,0.00,0.00,,19.8,0.00,0.00,0.00,0.01,0.01,0.06,-0.01,-0.01,https://fbref.com/en/players/49712367/Oriol-Busquets,49712367,Primeira Liga
88,Adrián Butzke,ESP,FW,Paços,23,1999,14.8,0.41,3.65,1.08,29.6,3.64,1.08,0.09,0.31,13.1,0.00,0.07,0.07,0.43,0.38,0.10,-0.03,-0.04,https://fbref.com/en/players/505dce2b/Adrian-Butzke,505dce2b,Primeira Liga
89,Jovane Cabral,CPV,MF,Sporting CP,24,1998,0.6,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/e34e086c/Jovane-Cabral,e34e086c,Primeira Liga
90,Paulo Henrique Rodrigues Cabral,POR,DF,Santa Clara,25,1996,15.9,0.00,0.50,0.06,12.5,0.50,0.06,0.00,0.00,11.7,0.06,0.00,0.00,0.04,0.04,0.07,-0.04,-0.04,https://fbref.com/en/players/750e1b50/Paulo-Henrique-Rodrigues-Cabral,750e1b50,Primeira Liga
91,Jhonder Cádiz,VEN,FW,Famalicão,27,1995,14.7,0.27,3.13,1.36,43.5,3.12,1.36,0.09,0.20,12.9,0.00,0.00,0.00,0.39,0.39,0.13,-0.12,-0.12,https://fbref.com/en/players/e8edfdc9/Jhonder-Cadiz,e8edfdc9,Primeira Liga
92,Diogo Calila,POR,"DF,MF",Santa Clara,23,1998,7.2,0.00,0.28,0.00,0.0,0.28,0.00,0.00,,14.6,0.00,0.00,0.00,0.01,0.01,0.05,-0.01,-0.01,https://fbref.com/en/players/32044ced/Diogo-Calila,32044ced,Primeira Liga
93,Ibrahima Camará,GUI,MF,Boavista,23,1999,11.5,0.00,1.13,0.35,30.8,1.13,0.35,0.00,0.00,22.3,0.00,0.00,0.00,0.07,0.07,0.06,-0.07,-0.07,https://fbref.com/en/players/922f894e/Ibrahima-Camara,922f894e,Primeira Liga
94,Francis Cann,GHA,FW,Vizela,24,1998,0.4,0.00,2.50,2.50,100.0,2.50,2.50,0.00,0.00,15.3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,https://fbref.com/en/players/b182800f/Francis-Cann,b182800f,Primeira Liga
95,Reggie Cannon,USA,DF,Boavista,24,1998,25.7,0.00,0.08,0.00,0.0,0.08,0.00,0.00,,15.7,0.00,0.00,0.00,0.00,0.00,0.06,-0.00,-0.00,https://fbref.com/en/players/ad9ffc7e/Reggie-Cannon,ad9ffc7e,Primeira Liga
96,Fábio Cardoso,POR,DF,Porto,28,1994,13.7,0.15,0.80,0.22,27.3,0.80,0.22,0.18,0.67,10.7,0.00,0.00,0.00,0.09,0.09,0.12,0.05,0.05,https://fbref.com/en/players/4a5839fa/Fabio-Cardoso,4a5839fa,Primeira Liga
97,Felippe Cardoso,BRA,FW,Casa Pia,23,1998,5.6,0.71,2.68,0.89,33.3,2.66,0.89,0.20,0.60,14.6,0.00,0.18,0.18,0.64,0.50,0.19,0.07,0.04,https://fbref.com/en/players/7a2bbdf3/Felippe-Cardoso,7a2bbdf3,Primeira Liga
