Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
293,Miguel Nóbrega,POR,DF,Rio Ave,23-266,2000,8.9,1.46,1.12,0.45,0.90,0.11,0.90,1.46,61.5,0.56,1.12,0.67,0.45,1.35,2.81,4.49,0.11,https://fbref.com/en/players/9cc33204/Miguel-Nobrega,9cc33204,Primeira Liga
294,Ygor Nogueira,BRA,DF,Chaves,28-287,1995,8.7,1.72,0.92,1.38,0.34,0.00,1.26,1.61,78.6,0.34,1.03,0.80,0.23,1.49,3.22,5.52,0.00,https://fbref.com/en/players/38466ef3/Ygor-Nogueira,38466ef3,Primeira Liga
295,Nonoca,BRA,"MF,FW",Portimonense,25-234,1998,5.5,3.45,2.36,1.82,1.45,0.18,1.09,1.64,66.7,0.55,1.64,0.55,1.09,0.91,4.36,0.91,0.00,https://fbref.com/en/players/06c062d4/Nonoca,06c062d4,Primeira Liga
296,João Nunes,POR,DF,Casa Pia,28-050,1995,5.1,0.98,0.78,0.78,0.20,0.00,0.98,1.96,50.0,0.98,2.16,0.98,1.18,1.18,2.16,4.71,0.00,https://fbref.com/en/players/d376bf8a/Joao-Nunes,d376bf8a,Primeira Liga
297,Kelechi Nwakali,NGA,MF,Chaves,25-217,1998,12.8,1.88,1.48,0.23,1.56,0.08,1.09,1.88,58.3,0.78,1.02,0.16,0.86,0.94,2.81,0.47,0.00,https://fbref.com/en/players/877f31c2/Kelechi-Nwakali,877f31c2,Primeira Liga
298,Lawrence Ofori,GHA,MF,Moreirense,25-194,1998,13.7,0.80,0.51,0.29,0.51,0.00,0.15,1.09,13.3,0.95,0.73,0.15,0.58,0.51,1.31,0.73,0.07,https://fbref.com/en/players/643d81ad/Lawrence-Ofori,643d81ad,Primeira Liga
299,Hugo Oliveira,POR,"MF,DF",Vizela,21-332,2002,1.5,1.33,1.33,0.67,0.67,0.00,0.67,2.00,33.3,1.33,0.67,0.00,0.67,2.00,3.33,2.67,0.00,https://fbref.com/en/players/1d7cc2a1/Hugo-Oliveira,1d7cc2a1,Primeira Liga
300,Mattheus Oliveira,BRA,MF,Farense,29-185,1994,13.4,2.09,1.49,0.90,0.97,0.22,0.67,1.72,39.1,1.04,1.57,0.30,1.27,1.04,3.13,2.01,0.00,https://fbref.com/en/players/d18f2675/Mattheus-Oliveira,d18f2675,Primeira Liga
301,Paulo Oliveira,POR,DF,Braga,32-000,1992,5.0,2.20,0.80,1.40,0.80,0.00,1.60,2.20,72.7,0.60,0.80,0.20,0.60,3.00,5.20,5.40,0.00,https://fbref.com/en/players/a8fbae1d/Paulo-Oliveira,a8fbae1d,Primeira Liga
302,Talys Oliveira,BRA,DF,Farense,24-332,1999,0.6,1.67,1.67,0.00,1.67,0.00,0.00,1.67,0.0,1.67,1.67,0.00,1.67,1.67,3.33,3.33,0.00,https://fbref.com/en/players/a3495146/Talys-Oliveira,a3495146,Primeira Liga
303,Johnstone Omurwa,KEN,DF,Estrela,25-153,1998,9.0,1.56,0.78,0.89,0.56,0.11,0.89,1.67,53.3,0.78,1.78,1.11,0.67,1.67,3.22,3.78,0.11,https://fbref.com/en/players/e4c0de8b/Johnstone-Omurwa,e4c0de8b,Primeira Liga
304,Bruno Onyemaechi,NGA,DF,Boavista,24-280,1999,12.3,1.95,1.38,1.14,0.73,0.08,0.81,1.54,52.6,0.73,1.14,0.24,0.89,1.22,3.17,2.20,0.00,https://fbref.com/en/players/0006e160/Bruno-Onyemaechi,0006e160,Primeira Liga
305,Jerome Opoku,GHA,DF,Arouca,25-086,1998,1.5,0.67,0.00,0.00,0.00,0.67,0.00,0.00,,0.00,1.33,0.00,1.33,0.00,0.67,6.00,0.00,https://fbref.com/en/players/091d6ee5/Jerome-Opoku,091d6ee5,Primeira Liga
306,Pedro Ortiz,ESP,MF,Vizela,23-142,2000,5.7,2.63,1.58,0.70,1.58,0.35,1.23,2.28,53.8,1.05,0.70,0.18,0.53,0.70,3.33,2.11,0.00,https://fbref.com/en/players/f9358b61/Pedro-Ortiz,f9358b61,Primeira Liga
307,Nicolás Otamendi,ARG,DF,Benfica,35-330,1988,14.9,1.95,1.41,1.48,0.47,0.00,1.34,2.48,54.1,1.14,0.94,0.54,0.40,1.14,3.09,3.42,0.13,https://fbref.com/en/players/0d267745/Nicolas-Otamendi,0d267745,Primeira Liga
308,Otávio,POR,"MF,FW",Porto,28-333,1995,1.0,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/28b1f3ce/Otavio,28b1f3ce,Primeira Liga
309,Amine Oudrhiri,MAR,MF,Rio Ave,31-065,1992,13.9,1.58,1.01,0.43,0.86,0.29,1.01,1.37,73.7,0.36,0.86,0.14,0.72,1.15,2.73,0.86,0.07,https://fbref.com/en/players/49c9c79a/Amine-Oudrhiri,49c9c79a,Primeira Liga
310,Pablo,BRA,"FW,MF",Famalicão,20-006,2004,2.2,1.36,1.36,1.36,0.00,0.00,0.91,1.82,50.0,0.91,1.82,0.45,1.36,0.45,1.82,1.36,0.00,https://fbref.com/en/players/866ba412/Pablo,866ba412,Primeira Liga
311,Renato Pantalon,CRO,DF,Rio Ave,26-073,1997,6.3,1.27,0.79,0.48,0.63,0.16,0.79,1.27,62.5,0.48,0.95,0.48,0.48,0.79,2.06,3.17,0.00,https://fbref.com/en/players/802fee45/Renato-Pantalon,802fee45,Primeira Liga
312,Raúl Parra,ESP,DF,Estoril,24-043,1999,4.0,1.50,1.00,1.00,0.50,0.00,0.50,1.75,28.6,1.25,0.50,0.25,0.25,0.00,1.50,1.50,0.00,https://fbref.com/en/players/647d39d2/Raul-Parra,647d39d2,Primeira Liga
313,David Pastor,BRA,DF,Farense,23-322,2000,12.7,1.65,1.02,0.94,0.71,0.00,0.79,2.05,38.5,1.26,1.02,0.24,0.79,1.81,3.46,2.68,0.00,https://fbref.com/en/players/e3510f7e/David-Pastor,e3510f7e,Primeira Liga
314,Patrick,BRA,DF,Rio Ave,26-219,1997,1.6,0.63,0.00,0.63,0.00,0.00,0.63,1.25,50.0,0.63,2.50,1.25,1.25,2.50,3.13,6.25,0.00,https://fbref.com/en/players/e857a755/Patrick,e857a755,Primeira Liga
315,Paulinho,POR,FW,Sporting CP,31-060,1992,6.5,1.08,0.92,0.15,0.62,0.31,0.46,0.77,60.0,0.31,0.92,0.00,0.92,0.15,1.23,0.46,0.00,https://fbref.com/en/players/a62c16d0/Paulinho,a62c16d0,Primeira Liga
316,Paulinho,POR,"FW,MF",Portimonense,24-109,1999,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.58,0.00,https://fbref.com/en/players/ba4021e9/Paulinho,ba4021e9,Primeira Liga
317,Ivan Pavlic,BEL,MF,Estoril,22-059,2001,2.0,2.00,1.00,1.50,0.50,0.00,2.00,3.00,66.7,1.00,0.50,0.00,0.50,0.50,2.50,1.00,0.00,https://fbref.com/en/players/810ac0e3/Ivan-Pavlic,810ac0e3,Primeira Liga
318,Pedrão,BRA,DF,Portimonense,26-250,1997,13.5,1.78,1.11,1.56,0.22,0.00,0.81,1.63,50.0,0.81,1.11,0.59,0.52,2.15,3.93,5.04,0.00,https://fbref.com/en/players/5eca05bc/Pedrao,5eca05bc,Primeira Liga
319,Zé Pedro Figueiredo,POR,DF,Porto,26-216,1997,4.7,1.28,0.64,0.64,0.43,0.21,1.06,1.70,62.5,0.64,0.85,0.43,0.43,1.28,2.55,3.62,0.00,https://fbref.com/en/players/2063e21d/Ze-Pedro-Figueiredo,2063e21d,Primeira Liga
320,João Pedro,POR,MF,Chaves,30-280,1993,4.2,1.43,0.71,0.71,0.71,0.00,1.43,2.86,50.0,1.43,0.48,0.48,0.00,0.48,1.90,0.95,0.00,https://fbref.com/en/players/c51a704e/Joao-Pedro,c51a704e,Primeira Liga
321,Pepe,POR,DF,Porto,40-316,1983,8.2,2.07,1.34,1.34,0.73,0.00,1.10,1.83,60.0,0.73,0.73,0.49,0.24,1.34,3.41,3.41,0.12,https://fbref.com/en/players/c906ce0f/Pepe,c906ce0f,Primeira Liga
322,Pepê,BRA,"MF,DF",Porto,26-318,1997,14.2,1.27,0.77,0.49,0.56,0.21,0.42,1.27,33.3,0.85,1.06,0.14,0.92,0.99,2.25,0.28,0.00,https://fbref.com/en/players/fc4e7637/Pepe,fc4e7637,Primeira Liga
323,André Pereira,POR,FW,Rio Ave,28-248,1995,6.5,1.54,1.08,0.15,1.23,0.15,0.62,1.54,40.0,0.92,1.38,0.00,1.38,0.31,1.85,0.77,0.00,https://fbref.com/en/players/4515f00d/Andre-Pereira,4515f00d,Primeira Liga
324,Gabriel Pereira,BRA,DF,Gil Vicente FC,23-246,2000,13.9,0.79,0.72,0.65,0.07,0.07,0.79,1.15,68.8,0.36,1.51,1.22,0.29,0.79,1.58,4.68,0.00,https://fbref.com/en/players/94ff9075/Gabriel-Pereira,94ff9075,Primeira Liga
325,Matheus Pereira,BRA,"DF,MF",Vizela,23-018,2000,11.3,1.42,0.88,0.71,0.62,0.09,0.62,1.06,58.3,0.44,1.33,0.44,0.88,0.88,2.30,1.95,0.00,https://fbref.com/en/players/ac903694/Matheus-Pereira,ac903694,Primeira Liga
326,Sebastián Pérez Cardona,COL,MF,Boavista,30-285,1993,12.2,2.79,1.56,1.64,1.07,0.08,1.64,3.03,54.1,1.39,0.90,0.16,0.74,0.74,3.52,0.98,0.08,https://fbref.com/en/players/42a833ab/Sebastian-Perez-Cardona,42a833ab,Primeira Liga
327,Thibang Phete,RSA,"DF,MF",Chaves,29-279,1994,4.2,0.95,0.48,0.24,0.48,0.24,0.48,0.95,50.0,0.48,0.71,0.48,0.24,1.19,2.14,2.62,0.00,https://fbref.com/en/players/a1ba943c/Thibang-Phete,a1ba943c,Primeira Liga
328,Wagner Pina,POR,"DF,MF",Estoril,21-066,2002,1.7,2.35,1.76,1.76,0.59,0.00,1.18,1.76,66.7,0.59,1.18,0.00,1.18,0.00,2.35,2.35,0.00,https://fbref.com/en/players/9bf22b95/Wagner-Pina,9bf22b95,Primeira Liga
329,Pedro Pinho,POR,MF,Chaves,23-277,2000,2.2,3.64,0.91,1.36,1.36,0.91,1.36,2.27,60.0,0.91,2.27,1.82,0.45,1.36,5.00,2.27,0.00,https://fbref.com/en/players/0e544991/Pedro-Pinho,0e544991,Primeira Liga
330,Dinis Pinto,POR,DF,Moreirense,23-137,2000,3.1,1.61,1.29,0.65,0.97,0.00,0.97,1.94,50.0,0.97,0.65,0.00,0.65,0.65,2.26,3.23,0.00,https://fbref.com/en/players/a968014d/Dinis-Pinto,a968014d,Primeira Liga
331,Diogo Pinto,POR,MF,Casa Pia,24-193,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0912dd84/Diogo-Pinto,0912dd84,Primeira Liga
332,Pizzi,POR,"MF,FW",Braga,34-094,1989,6.1,0.33,0.16,0.16,0.00,0.16,0.33,0.98,33.3,0.66,0.49,0.00,0.49,0.00,0.33,0.16,0.00,https://fbref.com/en/players/96094cbc/Pizzi,96094cbc,Primeira Liga
333,Carlos Ponck,CPV,DF,Moreirense,28-360,1995,3.3,1.82,1.82,1.52,0.30,0.00,1.52,1.52,100.0,0.00,1.52,1.21,0.30,1.52,3.33,8.48,0.00,https://fbref.com/en/players/b1579026/Carlos-Ponck,b1579026,Primeira Liga
334,Cristian Ponde,POR,MF,Farense,28-347,1995,0.5,2.00,2.00,2.00,0.00,0.00,0.00,4.00,0.0,4.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,https://fbref.com/en/players/cdb26816/Cristian-Ponde,cdb26816,Primeira Liga
335,Miguel Puche García,ESP,"FW,MF",Arouca,22-253,2001,2.1,1.43,0.48,1.43,0.00,0.00,0.48,0.95,50.0,0.48,0.00,0.00,0.00,0.48,1.90,0.48,0.00,https://fbref.com/en/players/3d1f1458/Miguel-Puche-Garcia,3d1f1458,Primeira Liga
336,Quaresma,BRA,DF,Arouca,27-139,1996,2.1,1.90,1.43,1.43,0.48,0.00,1.43,3.81,37.5,2.38,2.38,0.48,1.90,1.43,3.33,2.38,0.00,https://fbref.com/en/players/b7734738/Quaresma,b7734738,Primeira Liga
337,Eduardo Quaresma,POR,DF,Sporting CP,21-312,2002,2.5,2.80,1.20,2.40,0.40,0.00,1.20,2.40,50.0,1.20,2.80,1.60,1.20,0.40,3.20,3.20,0.00,https://fbref.com/en/players/7ec723b7/Eduardo-Quaresma,7ec723b7,Primeira Liga
338,João Queirós,POR,DF,Chaves,25-261,1998,2.6,1.54,0.77,1.15,0.38,0.00,1.15,1.54,75.0,0.38,0.77,0.38,0.38,1.54,3.08,2.31,0.38,https://fbref.com/en/players/993b37a7/Joao-Queiros,993b37a7,Primeira Liga
339,Rúben Ramos,POR,MF,Moreirense,24-289,1999,1.0,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.0,3.00,1.00,0.00,1.00,0.00,0.00,5.00,0.00,https://fbref.com/en/players/0ea6e37d/Ruben-Ramos,0ea6e37d,Primeira Liga
340,Osama Rashid,IRQ,"MF,FW",Vizela,31-360,1992,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.0,5.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,https://fbref.com/en/players/fcbd5139/Osama-Rashid,fcbd5139,Primeira Liga
341,João Reis,POR,"DF,MF",Estrela,31-198,1992,12.6,2.62,1.51,1.51,0.95,0.16,1.67,3.49,47.7,1.83,1.67,0.00,1.67,1.35,3.97,2.70,0.00,https://fbref.com/en/players/e886ec27/Joao-Reis,e886ec27,Primeira Liga
342,Matheus Reis,BRA,"DF,MF",Sporting CP,28-324,1995,9.8,1.33,0.92,0.41,0.82,0.10,1.22,1.63,75.0,0.41,0.82,0.20,0.61,0.51,1.84,1.33,0.00,https://fbref.com/en/players/ae1159bf/Matheus-Reis,ae1159bf,Primeira Liga
343,Miguel Reisinho,POR,MF,Boavista,24-274,1999,11.6,1.90,1.03,0.78,1.03,0.09,0.95,1.90,50.0,0.95,0.86,0.17,0.69,1.03,2.93,1.55,0.00,https://fbref.com/en/players/61d340fb/Miguel-Reisinho,61d340fb,Primeira Liga
344,Filipe Relvas,POR,DF,Portimonense,24-110,1999,15.8,1.77,1.01,1.27,0.51,0.00,0.89,1.58,56.0,0.70,1.65,1.01,0.63,1.52,3.29,4.81,0.06,https://fbref.com/en/players/15c259f4/Filipe-Relvas,15c259f4,Primeira Liga
345,Rúben Tiago Rodrigues Ribeiro,POR,"MF,FW",Chaves,36-160,1987,7.0,2.14,1.29,1.14,0.71,0.29,1.00,1.57,63.6,0.57,0.71,0.00,0.71,0.71,2.86,1.00,0.00,https://fbref.com/en/players/3493992e/Ruben-Tiago-Rodrigues-Ribeiro,3493992e,Primeira Liga
346,Tomás Ribeiro,POR,DF,Vitória,24-253,1999,11.3,1.50,0.62,0.62,0.80,0.09,0.97,1.50,64.7,0.53,1.24,0.62,0.62,0.62,2.12,3.89,0.00,https://fbref.com/en/players/6603fa16/Tomas-Ribeiro,6603fa16,Primeira Liga
347,Riccieli,BRA,DF,Famalicão,25-113,1998,9.0,1.67,1.33,1.33,0.33,0.00,1.22,2.11,57.9,0.89,2.00,0.89,1.11,0.44,2.11,4.44,0.00,https://fbref.com/en/players/9c026a2f/Riccieli,9c026a2f,Primeira Liga
348,Rildo,BRA,"FW,MF",Portimonense,23-352,2000,5.7,0.88,0.53,0.00,0.88,0.00,0.18,0.53,33.3,0.35,1.58,0.00,1.58,0.18,1.05,0.53,0.00,https://fbref.com/en/players/e341e4cc/Rildo,e341e4cc,Primeira Liga
349,Mihailo Ristić,SRB,DF,Benfica,28-069,1995,0.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,https://fbref.com/en/players/ea0aa7e0/Mihailo-Ristic,ea0aa7e0,Primeira Liga
350,Pablo Roberto,BRA,MF,Casa Pia,24-055,1999,9.1,2.09,0.88,0.33,1.54,0.22,1.10,2.75,40.0,1.65,1.21,0.11,1.10,1.10,3.19,0.77,0.00,https://fbref.com/en/players/880d2226/Pablo-Roberto,880d2226,Primeira Liga
351,Matí­as Rocha,URU,DF,Arouca,22-329,2001,0.6,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.0,1.67,0.00,0.00,0.00,0.00,0.00,6.67,0.00,https://fbref.com/en/players/62c5ba1b/Matias-Rocha,62c5ba1b,Primeira Liga
352,Afonso Rodrigues,POR,"FW,MF",Famalicão,21-142,2002,2.6,1.54,0.00,0.00,0.77,0.77,0.77,1.92,40.0,1.15,1.54,0.00,1.54,0.77,2.31,1.54,0.00,https://fbref.com/en/players/f6d99a01/Afonso-Rodrigues,f6d99a01,Primeira Liga
353,Bruno Rodrigues,POR,DF,Chaves,22-214,2001,12.2,0.98,0.57,0.74,0.08,0.16,0.66,0.98,66.7,0.33,1.07,0.25,0.82,1.15,2.13,3.20,0.00,https://fbref.com/en/players/2ab7149e/Bruno-Rodrigues,2ab7149e,Primeira Liga
354,Gonçalo Rodrigues,POR,MF,Rio Ave,26-174,1997,11.8,1.69,0.93,0.08,1.36,0.25,0.85,2.29,37.0,1.44,0.68,0.00,0.68,0.25,1.95,0.59,0.00,https://fbref.com/en/players/071b6ba9/Goncalo-Rodrigues,071b6ba9,Primeira Liga
355,Ronald,BRA,"MF,FW",Estrela,22-208,2001,14.0,0.93,0.50,0.21,0.43,0.29,0.43,1.21,35.3,0.79,0.86,0.00,0.86,0.21,1.14,0.43,0.00,https://fbref.com/en/players/3ec33276/Ronald,3ec33276,Primeira Liga
356,Igor Rossi Branco,BRA,DF,Farense,34-304,1989,1.4,1.43,0.71,1.43,0.00,0.00,1.43,2.14,66.7,0.71,0.71,0.71,0.00,1.43,2.86,10.0,0.00,https://fbref.com/en/players/ec84c4ab/Igor-Rossi-Branco,ec84c4ab,Primeira Liga
357,Abel Ruiz,ESP,"FW,MF",Braga,23-345,2000,7.5,0.27,0.13,0.13,0.00,0.13,0.13,0.40,33.3,0.27,0.40,0.13,0.27,0.00,0.27,0.53,0.00,https://fbref.com/en/players/6cbf8d0d/Abel-Ruiz,6cbf8d0d,Primeira Liga
358,Leonardo Ruíz,COL,FW,Rio Ave,27-265,1996,7.2,0.83,0.83,0.28,0.42,0.14,0.69,1.25,55.6,0.56,0.28,0.00,0.28,0.42,1.25,1.53,0.00,https://fbref.com/en/players/5ed6bf7a/Leonardo-Ruiz,5ed6bf7a,Primeira Liga
359,Gustavo sá,POR,MF,Famalicão,19-058,2004,7.6,1.71,1.05,0.26,0.92,0.53,0.66,1.58,41.7,0.92,0.39,0.26,0.13,0.13,1.84,1.58,0.00,https://fbref.com/en/players/29d68ea8/Gustavo-sa,29d68ea8,Primeira Liga
360,Josué Sá,POR,DF,Rio Ave,31-205,1992,12.7,1.10,0.63,0.55,0.55,0.00,0.71,1.18,60.0,0.47,1.26,0.47,0.79,1.10,2.20,3.86,0.00,https://fbref.com/en/players/a72c139d/Josue-Sa,a72c139d,Primeira Liga
361,Pedro Sá,POR,MF,Estrela,30-038,1993,3.3,1.82,0.61,0.61,1.21,0.00,0.61,1.82,33.3,1.21,0.61,0.30,0.30,0.91,2.73,1.52,0.00,https://fbref.com/en/players/7dfb980a/Pedro-Sa,7dfb980a,Primeira Liga
362,Serdar Saatçı,TUR,DF,Braga,20-328,2003,9.6,2.19,1.46,1.67,0.52,0.00,1.25,1.77,70.6,0.52,1.15,0.94,0.21,2.60,4.79,2.71,0.31,https://fbref.com/en/players/760fd987/Serdar-Saatci,760fd987,Primeira Liga
363,Safira,BRA,FW,Vitória,28-297,1995,1.6,2.50,1.25,1.25,1.25,0.00,0.63,0.63,100.0,0.00,1.25,0.00,1.25,0.00,2.50,1.88,0.00,https://fbref.com/en/players/bac8e258/Safira,bac8e258,Primeira Liga
364,Dylan Saint-Louis,CGO,"FW,MF",Vizela,28-257,1995,2.1,1.90,0.48,1.43,0.48,0.00,0.95,2.38,40.0,1.43,1.43,0.48,0.95,0.00,1.90,0.95,0.00,https://fbref.com/en/players/94622837/Dylan-Saint-Louis,94622837,Primeira Liga
365,Samu,POR,"MF,FW",Vizela,27-262,1996,15.6,2.05,1.09,1.09,0.64,0.32,0.96,2.24,42.9,1.28,1.92,0.32,1.60,0.83,2.88,1.73,0.00,https://fbref.com/en/players/29b161e8/Samu,29b161e8,Primeira Liga
366,Leandro Sanca,GNB,"FW,MF",Chaves,24-004,2000,10.1,1.09,0.30,0.10,0.69,0.30,0.40,1.68,23.5,1.29,1.68,0.00,1.68,0.69,1.78,0.40,0.00,https://fbref.com/en/players/4295f19c/Leandro-Sanca,4295f19c,Primeira Liga
367,Aderlan Santos,BRA,DF,Rio Ave,34-274,1989,16.0,2.06,1.13,1.50,0.56,0.00,1.19,1.56,76.0,0.38,1.00,0.69,0.31,1.50,3.56,5.31,0.06,https://fbref.com/en/players/847e4cd8/Aderlan-Santos,847e4cd8,Primeira Liga
368,Hevertton Santos,BRA,"DF,MF",Estrela,22-341,2001,10.5,0.86,0.57,0.57,0.10,0.19,0.57,0.95,60.0,0.38,1.14,0.29,0.86,1.24,2.10,2.67,0.00,https://fbref.com/en/players/37b15b11/Hevertton-Santos,37b15b11,Primeira Liga
369,Luís Santos,POR,"DF,FW",Boavista,23-353,2000,2.5,2.00,1.20,1.60,0.40,0.00,1.20,1.60,75.0,0.40,0.80,0.00,0.80,3.20,5.20,3.60,0.00,https://fbref.com/en/players/bc680074/Luis-Santos,bc680074,Primeira Liga
370,Nuno Santos,POR,"MF,DF",Sporting CP,28-329,1995,9.7,1.03,0.72,0.31,0.62,0.10,0.21,0.82,25.0,0.62,0.10,0.00,0.10,1.34,2.37,0.21,0.10,https://fbref.com/en/players/a6ee4f55/Nuno-Santos,a6ee4f55,Primeira Liga
371,Nuno Santos,POR,"FW,MF",Vitória,24-312,1999,2.7,0.37,0.00,0.00,0.37,0.00,0.00,2.59,0.0,2.59,1.11,0.00,1.11,0.00,0.37,0.37,0.00,https://fbref.com/en/players/6fc57554/Nuno-Santos,6fc57554,Primeira Liga
372,Pedro Santos,POR,MF,Arouca,23-088,2000,2.7,1.48,1.11,0.74,0.74,0.00,1.11,4.07,27.3,2.96,1.85,0.37,1.48,1.85,3.33,0.00,0.00,https://fbref.com/en/players/b30b0a0b/Pedro-Santos,b30b0a0b,Primeira Liga
373,Wagner Santos,BRA,GK,Estrela,25-255,1998,4.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.21,0.00,0.21,0.00,0.00,1.06,0.00,https://fbref.com/en/players/35672141/Wagner-Santos,35672141,Primeira Liga
374,Zaidu Sanusi,NGA,DF,Porto,26-209,1997,2.8,1.07,0.71,0.36,0.71,0.00,0.71,1.07,66.7,0.36,1.07,0.36,0.71,1.43,2.50,1.43,0.00,https://fbref.com/en/players/24051310/Zaidu-Sanusi,24051310,Primeira Liga
375,Vincent Sasso,FRA,DF,Boavista,32-326,1991,1.0,3.00,1.00,2.00,1.00,0.00,1.00,1.00,100.0,0.00,2.00,1.00,1.00,2.00,5.00,4.00,0.00,https://fbref.com/en/players/9501e75c/Vincent-Sasso,9501e75c,Primeira Liga
376,Savio,BRA,"DF,MF",Rio Ave,28-227,1995,2.8,1.43,0.71,0.71,0.71,0.00,1.07,2.86,37.5,1.79,1.07,0.36,0.71,0.71,2.14,2.14,0.71,https://fbref.com/en/players/3e8c6e2c/Savio,3e8c6e2c,Primeira Liga
377,Moustapha Seck,SEN,"DF,MF",Portimonense,27-319,1996,3.3,1.21,0.30,0.30,0.91,0.00,0.61,0.91,66.7,0.30,1.21,0.00,1.21,0.61,1.82,3.33,0.00,https://fbref.com/en/players/9ec1ad87/Moustapha-Seck,9ec1ad87,Primeira Liga
378,Telasco Segovia,VEN,MF,Casa Pia,20-281,2003,0.3,3.33,3.33,0.00,3.33,0.00,3.33,10.0,33.3,6.67,3.33,0.00,3.33,3.33,6.67,0.00,0.00,https://fbref.com/en/players/9142b22f/Telasco-Segovia,9142b22f,Primeira Liga
379,Artur Serobyan,ARM,MF,Casa Pia,20-190,2003,0.7,1.43,1.43,0.00,1.43,0.00,1.43,2.86,50.0,1.43,0.00,0.00,0.00,1.43,2.86,1.43,0.00,https://fbref.com/en/players/6cdcd4ee/Artur-Serobyan,6cdcd4ee,Primeira Liga
380,André Seruca,POR,MF,Farense,23-071,2000,0.4,7.50,5.00,7.50,0.00,0.00,5.00,5.00,100.0,0.00,5.00,0.00,5.00,0.00,7.50,0.00,0.00,https://fbref.com/en/players/c1d28ab4/Andre-Seruca,c1d28ab4,Primeira Liga
381,Nkanyiso Shinga,RSA,"DF,MF",Estrela,23-284,2000,4.7,2.34,2.13,0.85,1.06,0.43,1.91,2.34,81.8,0.43,2.13,1.06,1.06,1.28,3.62,4.04,0.21,https://fbref.com/en/players/9e638fdb/Nkanyiso-Shinga,9e638fdb,Primeira Liga
382,André Silva,BRA,FW,Vitória,26-219,1997,13.3,0.83,0.23,0.08,0.53,0.23,0.15,0.45,33.3,0.30,0.83,0.08,0.75,0.23,1.05,0.75,0.00,https://fbref.com/en/players/dde93e2c/Andre-Silva,dde93e2c,Primeira Liga
383,António Silva,POR,DF,Benfica,20-070,2003,15.0,2.67,1.80,1.53,0.80,0.33,1.20,1.47,81.8,0.27,2.07,1.07,1.00,0.60,3.27,3.40,0.00,https://fbref.com/en/players/8f0435c7/Antonio-Silva,8f0435c7,Primeira Liga
384,Gonçalo Silva,POR,DF,Farense,32-218,1991,14.2,1.20,0.85,1.06,0.14,0.00,0.77,1.20,64.7,0.42,1.83,1.41,0.42,1.41,2.61,7.54,0.07,https://fbref.com/en/players/599e6b6f/Goncalo-Silva,599e6b6f,Primeira Liga
385,Joel silva,POR,"MF,FW",Boavista,20-331,2003,0.5,4.00,2.00,2.00,2.00,0.00,2.00,6.00,33.3,4.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,https://fbref.com/en/players/6deb1eab/Joel-silva,6deb1eab,Primeira Liga
386,Jota Silva,POR,"FW,MF",Vitória,24-160,1999,15.1,1.32,0.66,0.60,0.53,0.20,0.53,1.79,29.6,1.26,1.06,0.07,0.99,0.73,2.05,0.73,0.00,https://fbref.com/en/players/4d77e622/Jota-Silva,4d77e622,Primeira Liga
387,Felipe Silva Lipe,BRA,DF,Gil Vicente FC,21-323,2002,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/6b2bfcda/Felipe-Silva-Lipe,6b2bfcda,Primeira Liga
388,Rafa Silva,POR,MF,Benfica,30-236,1993,15.6,1.03,0.71,0.45,0.32,0.26,0.58,1.41,40.9,0.83,0.38,0.00,0.38,0.38,1.41,0.19,0.00,https://fbref.com/en/players/70cf63ca/Rafa-Silva,70cf63ca,Primeira Liga
389,Tiago Silva,POR,MF,Vitória,30-220,1993,10.5,1.71,1.24,0.48,0.76,0.48,0.86,2.00,42.9,1.14,0.57,0.00,0.57,1.14,2.86,0.38,0.00,https://fbref.com/en/players/44d0de01/Tiago-Silva,44d0de01,Primeira Liga
