Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
287,Oğuzhan Özyakup,TUR,"MF,FW",Fortuna Sittard,31-107,1992,3.9,1.79,1.03,0.26,1.54,0.00,1.28,3.08,41.7,1.79,2.31,0.26,2.05,1.79,3.59,0.26,0.00,https://fbref.com/en/players/d8c679be/Oguzhan-Ozyakup,d8c679be,Eredivisie
288,Igor Paixão,BRA,"FW,MF",Feyenoord,23-194,2000,10.7,0.93,0.75,0.19,0.37,0.37,0.47,1.31,35.7,0.84,0.84,0.00,0.84,0.28,1.21,0.56,0.09,https://fbref.com/en/players/089c7323/Igor-Paixao,089c7323,Eredivisie
289,Ivor Pandur,CRO,GK,Fortuna Sittard,23-289,2000,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.0,0.13,0.00,0.00,0.00,0.00,0.00,0.19,0.00,https://fbref.com/en/players/457cb02f/Ivor-Pandur,457cb02f,Eredivisie
290,Troy Parrott,IRL,FW,Excelsior,21-338,2002,6.5,0.62,0.62,0.31,0.15,0.15,0.46,0.62,75.0,0.15,0.92,0.15,0.77,0.00,0.62,0.62,0.00,https://fbref.com/en/players/4357f557/Troy-Parrott,4357f557,Eredivisie
291,Vangelis Pavlidis,GRE,FW,AZ Alkmaar,25-048,1998,15.4,0.84,0.52,0.06,0.45,0.32,0.52,1.10,47.1,0.58,0.52,0.19,0.32,0.13,0.97,0.58,0.00,https://fbref.com/en/players/d578db11/Vangelis-Pavlidis,d578db11,Eredivisie
292,Deron Payne,NED,DF,Volendam,21-105,2002,6.9,3.33,1.88,2.32,0.87,0.14,2.03,3.19,63.6,1.16,1.88,0.43,1.45,1.59,4.93,3.48,0.00,https://fbref.com/en/players/1118e3e3/Deron-Payne,1118e3e3,Eredivisie
293,Álvaro Peña,ESP,"MF,DF",Almere City,32-076,1991,4.3,2.56,1.40,0.93,1.40,0.23,1.40,3.72,37.5,2.33,1.16,0.23,0.93,1.63,4.19,0.00,0.00,https://fbref.com/en/players/c5456acc/Alvaro-Pena,c5456acc,Eredivisie
294,Alexandre Penetra,POR,DF,AZ Alkmaar,22-121,2001,10.4,0.48,0.38,0.29,0.19,0.00,0.29,0.58,50.0,0.29,1.15,0.87,0.29,0.96,1.44,2.98,0.00,https://fbref.com/en/players/df4b73f0/Alexandre-Penetra,df4b73f0,Eredivisie
295,Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,20-364,2003,2.3,1.30,0.43,0.00,0.87,0.43,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,1.30,0.43,0.00,https://fbref.com/en/players/a2b1ed42/Ricardo-Pepi,a2b1ed42,Eredivisie
296,Brayann Pereira,FRA,DF,NEC Nijmegen,20-232,2003,2.2,3.18,1.82,3.18,0.00,0.00,1.36,2.73,50.0,1.36,0.45,0.00,0.45,1.36,4.55,2.73,0.00,https://fbref.com/en/players/5c42e7ce/Brayann-Pereira,5c42e7ce,Eredivisie
297,Ivo Pinto,POR,DF,Fortuna Sittard,34-001,1990,15.7,2.36,1.72,1.59,0.57,0.19,1.53,2.42,63.2,0.89,0.83,0.32,0.51,1.02,3.38,2.87,0.00,https://fbref.com/en/players/8d82551b/Ivo-Pinto,8d82551b,Eredivisie
298,Michael Pinto,LUX,DF,Vitesse,30-218,1993,8.0,1.75,1.38,0.75,1.00,0.00,1.13,1.63,69.2,0.50,0.38,0.13,0.25,0.75,2.50,1.63,0.00,https://fbref.com/en/players/6e2c53cb/Michael-Pinto,6e2c53cb,Eredivisie
299,Brian Plat,NED,DF,Volendam,23-278,2000,8.6,3.60,2.56,2.79,0.70,0.12,2.33,4.07,57.1,1.74,1.63,0.23,1.40,1.86,5.47,3.72,0.00,https://fbref.com/en/players/959eff56/Brian-Plat,959eff56,Eredivisie
300,Ernest Poku,NED,FW,AZ Alkmaar,19-345,2004,5.2,1.35,0.77,0.19,0.77,0.38,0.38,2.12,18.2,1.73,0.77,0.19,0.58,0.58,1.92,0.96,0.00,https://fbref.com/en/players/ddc31375/Ernest-Poku,ddc31375,Eredivisie
301,Bram van Polen,NED,DF,Zwolle,38-089,1985,13.5,1.41,0.96,0.89,0.44,0.07,0.81,1.78,45.8,0.96,1.48,0.59,0.89,1.33,2.74,3.56,0.07,https://fbref.com/en/players/894cfe3d/Bram-van-Polen,894cfe3d,Eredivisie
302,Danny Post,NED,"DF,MF",Almere City,34-276,1989,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,3.33,3.33,3.33,0.00,https://fbref.com/en/players/748aabfe/Danny-Post,748aabfe,Eredivisie
303,Dirk Proper,NED,MF,NEC Nijmegen,21-318,2002,14.9,2.15,1.07,1.14,1.01,0.00,0.94,1.81,51.9,0.87,1.48,0.74,0.74,1.01,3.15,1.81,0.00,https://fbref.com/en/players/77b49e13/Dirk-Proper,77b49e13,Eredivisie
304,Robin Pröpper,NED,DF,Twente,30-107,1993,14.1,1.28,0.71,0.64,0.50,0.14,0.64,1.91,33.3,1.28,0.92,0.35,0.57,0.99,2.27,2.62,0.00,https://fbref.com/en/players/996fc502/Robin-Propper,996fc502,Eredivisie
305,Jeffrey Puriel,NED,FW,Almere City,21-053,2002,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/83c7688b/Jeffrey-Puriel,83c7688b,Eredivisie
306,Diant Ramaj,GER,GK,Ajax,22-111,2001,8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.0,0.24,0.00,0.00,0.00,0.00,0.00,0.12,0.24,https://fbref.com/en/players/b90c4a43/Diant-Ramaj,b90c4a43,Eredivisie
307,André Ramalho,BRA,DF,PSV Eindhoven,31-326,1992,12.4,1.53,0.89,0.65,0.89,0.00,0.73,1.21,60.0,0.48,1.85,1.29,0.56,1.37,2.90,4.52,0.16,https://fbref.com/en/players/7483d9f9/Andre-Ramalho,7483d9f9,Eredivisie
308,Bart Ramselaar,NED,"FW,MF",Utrecht,27-193,1996,3.7,0.27,0.27,0.00,0.27,0.00,0.00,0.81,0.0,0.81,1.08,0.54,0.54,0.81,1.08,0.81,0.00,https://fbref.com/en/players/74596f1a/Bart-Ramselaar,74596f1a,Eredivisie
309,Youri Regeer,NED,"DF,FW",Twente,20-143,2003,10.9,1.93,0.92,0.83,0.83,0.28,1.10,1.74,63.2,0.64,0.83,0.09,0.73,0.64,2.57,1.93,0.00,https://fbref.com/en/players/e0782abd/Youri-Regeer,e0782abd,Eredivisie
310,Gyan de Regt,NED,FW,Vitesse,21-147,2002,5.6,1.61,1.25,0.54,0.71,0.36,1.07,2.50,42.9,1.43,0.54,0.18,0.36,0.36,1.96,0.54,0.18,https://fbref.com/en/players/bae360fd/Gyan-de-Regt,bae360fd,Eredivisie
311,Eliano Reijnders,NED,"DF,FW",Zwolle,23-077,2000,12.4,1.21,0.97,0.73,0.48,0.00,0.81,2.26,35.7,1.45,1.13,0.08,1.05,1.21,2.42,1.85,0.00,https://fbref.com/en/players/d32ef527/Eliano-Reijnders,d32ef527,Eredivisie
312,Devyne Rensch,NED,DF,Ajax,20-355,2003,10.5,2.00,1.43,1.14,0.76,0.10,1.14,1.62,70.6,0.48,0.76,0.29,0.48,1.33,3.33,2.48,0.00,https://fbref.com/en/players/c5cbbcff/Devyne-Rensch,c5cbbcff,Eredivisie
313,Stije Resink,NED,MF,Almere City,20-225,2003,12.8,3.05,1.80,1.56,0.94,0.55,1.41,2.66,52.9,1.25,1.64,0.16,1.48,1.41,4.45,2.03,0.08,https://fbref.com/en/players/df90b7ad/Stije-Resink,df90b7ad,Eredivisie
314,Francisco Reyes,DOM,DF,Volendam,17-286,2006,0.2,5.00,0.00,5.00,0.00,0.00,5.00,15.0,33.3,10.0,0.00,0.00,0.00,0.00,5.00,5.00,0.00,https://fbref.com/en/players/f3bc054b/Francisco-Reyes,f3bc054b,Eredivisie
315,Milan Robberechts,BEL,"FW,MF",Fortuna Sittard,19-310,2004,2.3,3.04,1.30,0.87,0.87,1.30,0.87,1.74,50.0,0.87,0.87,0.00,0.87,0.43,3.48,0.87,0.00,https://fbref.com/en/players/81e4f7ff/Milan-Robberechts,81e4f7ff,Eredivisie
316,Thomas Robinet,FRA,"MF,FW",Almere City,27-143,1996,15.4,1.04,0.39,0.26,0.45,0.32,0.52,1.23,42.1,0.71,1.23,0.00,1.23,0.32,1.36,1.10,0.00,https://fbref.com/en/players/ec1e1d42/Thomas-Robinet,ec1e1d42,Eredivisie
317,Robin Roefs,NED,GK,NEC Nijmegen,20-356,2003,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,https://fbref.com/en/players/349fa918/Robin-Roefs,349fa918,Eredivisie
318,Godfried Roemeratoe,CUW,MF,RKC Waalwijk,24-142,1999,11.7,1.97,1.11,0.68,1.20,0.09,0.85,1.37,62.5,0.51,1.03,0.43,0.60,1.11,3.08,2.05,0.09,https://fbref.com/en/players/a646b710/Godfried-Roemeratoe,a646b710,Eredivisie
319,Ole Romeny,NED,"FW,MF",Utrecht,23-202,2000,4.4,0.91,0.45,0.91,0.00,0.00,0.68,0.68,100.0,0.00,0.68,0.00,0.68,0.68,1.59,0.45,0.00,https://fbref.com/en/players/3e17193f/Ole-Romeny,3e17193f,Eredivisie
320,Philippe Rommens,BEL,MF,Go Ahead Eag,26-141,1997,15.0,1.67,0.87,0.53,0.93,0.20,0.47,1.47,31.8,1.00,0.67,0.33,0.33,1.53,3.20,0.87,0.00,https://fbref.com/en/players/318db7b4/Philippe-Rommens,318db7b4,Eredivisie
321,Bart van Rooij,NED,DF,NEC Nijmegen,22-227,2001,12.1,2.73,1.32,2.07,0.66,0.00,1.65,2.81,58.8,1.16,1.24,0.17,1.07,0.58,3.31,2.73,0.08,https://fbref.com/en/players/30fb2f9c/Bart-van-Rooij,30fb2f9c,Eredivisie
322,Eloy Room,CUW,GK,Vitesse,34-336,1989,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.06,0.06,0.25,0.13,https://fbref.com/en/players/6b33d86b/Eloy-Room,6b33d86b,Eredivisie
323,Ruben Roosken,NED,DF,Heracles Almelo,23-312,2000,9.0,3.33,2.11,1.78,1.56,0.00,1.78,2.89,61.5,1.11,1.56,0.56,1.00,2.89,6.22,3.11,0.00,https://fbref.com/en/players/e9dc604a/Ruben-Roosken,e9dc604a,Eredivisie
324,Loreintz Rosier,FRA,MF,Fortuna Sittard,25-147,1998,10.7,3.08,1.59,1.87,0.93,0.28,0.93,1.96,47.6,1.03,2.34,0.37,1.96,2.06,5.14,1.96,0.00,https://fbref.com/en/players/19b28f22/Loreintz-Rosier,19b28f22,Eredivisie
325,Mathias Ross,DEN,DF,NEC Nijmegen,22-358,2001,7.4,0.81,0.54,0.41,0.41,0.00,0.27,0.68,40.0,0.41,1.22,0.54,0.68,0.81,1.62,8.78,0.27,https://fbref.com/en/players/549d4e3e/Mathias-Ross,549d4e3e,Eredivisie
326,Nils Rossen,NED,FW,NEC Nijmegen,18-160,2005,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/408ba138/Nils-Rossen,408ba138,Eredivisie
327,Daan Rots,NED,FW,Twente,22-167,2001,13.4,1.79,1.12,0.52,0.82,0.45,1.04,2.99,35.0,1.94,0.82,0.00,0.82,0.82,2.61,0.67,0.00,https://fbref.com/en/players/d40b01f6/Daan-Rots,d40b01f6,Eredivisie
328,Mats Rots,NED,DF,Twente,17-303,2006,0.8,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.0,1.25,1.25,0.00,1.25,2.50,2.50,2.50,0.00,https://fbref.com/en/players/de4b685b/Mats-Rots,de4b685b,Eredivisie
329,Manu Royo,ESP,DF,Almere City,29-314,1994,7.4,2.16,1.22,0.95,0.81,0.41,1.08,1.76,61.5,0.68,1.08,0.00,1.08,0.54,2.70,1.89,0.00,https://fbref.com/en/players/4d24f3e4/Manu-Royo,4d24f3e4,Eredivisie
330,Gerónimo Rulli,ARG,GK,Ajax,31-233,1992,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/625c144a/Geronimo-Rulli,625c144a,Eredivisie
331,Mathew Ryan,AUS,GK,AZ Alkmaar,31-275,1992,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,https://fbref.com/en/players/4535e4bb/Mathew-Ryan,4535e4bb,Eredivisie
332,Pim Saathof,NED,DF,Go Ahead Eag,20-011,2003,0.1,10.0,10.0,10.0,0.00,0.00,0.00,0.00,,0.00,10.0,10.0,0.00,0.00,10.0,0.00,0.00,https://fbref.com/en/players/1b979bc2/Pim-Saathof,1b979bc2,Eredivisie
333,Michal Sadílek,CZE,MF,Twente,24-222,1999,14.6,1.44,0.82,0.41,0.82,0.21,0.55,1.78,30.8,1.23,1.37,0.07,1.30,0.68,2.12,1.03,0.00,https://fbref.com/en/players/7c9fa389/Michal-Sadilek,7c9fa389,Eredivisie
334,Ibrahim Sadiq,GHA,FW,AZ Alkmaar,23-246,2000,2.6,2.31,1.92,0.77,1.15,0.38,0.38,0.38,100.0,0.00,1.92,0.00,1.92,0.77,3.08,1.54,0.00,https://fbref.com/en/players/9200d432/Ibrahim-Sadiq,9200d432,Eredivisie
335,Modibo Sagnan,FRA,DF,Utrecht,24-269,1999,9.5,2.00,1.16,1.05,0.84,0.11,1.16,1.37,84.6,0.21,1.16,0.74,0.42,0.84,2.84,6.53,0.11,https://fbref.com/en/players/76d679c7/Modibo-Sagnan,76d679c7,Eredivisie
336,Osame Sahraoui,NOR,FW,Heerenveen,22-211,2001,13.3,0.75,0.45,0.15,0.15,0.45,0.15,0.68,22.2,0.53,0.60,0.00,0.60,0.38,1.13,0.30,0.08,https://fbref.com/en/players/6f9fa232/Osame-Sahraoui,6f9fa232,Eredivisie
337,Ismael Saibari,MAR,MF,PSV Eindhoven,22-345,2001,8.3,2.53,1.57,1.20,0.72,0.60,1.08,2.53,42.9,1.45,1.45,0.24,1.20,1.20,3.73,0.96,0.00,https://fbref.com/en/players/3ec9f005/Ismael-Saibari,3ec9f005,Eredivisie
338,Koki Saito,JPN,FW,Sparta R'dam,22-151,2001,4.1,0.49,0.49,0.49,0.00,0.00,0.49,1.46,33.3,0.98,0.00,0.00,0.00,0.24,0.73,0.49,0.00,https://fbref.com/en/players/5408dd51/Koki-Saito,5408dd51,Eredivisie
339,Anass Salah-Eddine,NED,DF,Ajax,21-355,2002,2.1,1.90,1.43,0.95,0.95,0.00,1.90,5.24,36.4,3.33,1.90,0.48,1.43,0.48,2.38,2.38,0.48,https://fbref.com/en/players/0d274394/Anass-Salah-Eddine,0d274394,Eredivisie
340,Shurandy Sambo,NED,DF,PSV Eindhoven,22-142,2001,1.1,0.91,0.91,0.00,0.00,0.91,0.91,1.82,50.0,0.91,2.73,0.91,1.82,1.82,2.73,2.73,0.00,https://fbref.com/en/players/4b1d5a70/Shurandy-Sambo,4b1d5a70,Eredivisie
341,Alfons Sampsted,ISL,DF,Twente,25-277,1998,13.6,2.35,1.25,1.62,0.44,0.29,1.91,3.46,55.3,1.54,1.25,0.37,0.88,1.62,3.97,2.65,0.00,https://fbref.com/en/players/5d873dfb/Alfons-Sampsted,5d873dfb,Eredivisie
342,Philippe Sandler,NED,DF,NEC Nijmegen,26-332,1997,6.7,1.19,0.90,0.75,0.45,0.00,0.30,0.30,100.0,0.00,1.64,1.19,0.45,0.60,1.79,4.03,0.00,https://fbref.com/en/players/60740e70/Philippe-Sandler,60740e70,Eredivisie
343,Cisse Sandra,BEL,MF,Excelsior,20-023,2003,10.4,1.73,1.06,1.25,0.29,0.19,0.48,1.06,45.5,0.58,0.87,0.38,0.48,1.06,2.79,1.06,0.00,https://fbref.com/en/players/2f33776f/Cisse-Sandra,2f33776f,Eredivisie
344,Ibrahim Sangaré,CIV,MF,PSV Eindhoven,26-037,1997,2.0,1.00,0.00,0.50,0.50,0.00,1.00,1.00,100.0,0.00,1.00,0.00,1.00,1.00,2.00,1.00,0.00,https://fbref.com/en/players/bced0375/Ibrahim-Sangare,bced0375,Eredivisie
345,Mohamed Sankoh,NED,FW,Heracles Almelo,20-084,2003,8.3,0.12,0.00,0.00,0.12,0.00,0.00,0.24,0.0,0.24,0.72,0.00,0.72,0.12,0.24,0.48,0.00,https://fbref.com/en/players/be625686/Mohamed-Sankoh,be625686,Eredivisie
346,Kodai Sano,JPN,FW,NEC Nijmegen,20-105,2003,0.9,3.33,2.22,1.11,1.11,1.11,2.22,5.56,40.0,3.33,4.44,0.00,4.44,0.00,3.33,3.33,0.00,https://fbref.com/en/players/f2b91fdf/Kodai-Sano,f2b91fdf,Eredivisie
347,Antonio Satriano,ITA,FW,Heracles Almelo,20-070,2003,1.8,1.11,0.56,0.00,1.11,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,https://fbref.com/en/players/06cc6ad5/Antonio-Satriano,06cc6ad5,Eredivisie
348,Leo Sauer,SVK,FW,Feyenoord,18-023,2005,2.1,0.48,0.00,0.48,0.00,0.00,0.00,1.43,0.0,1.43,1.43,0.00,1.43,0.48,0.95,0.00,0.00,https://fbref.com/en/players/4c53a688/Leo-Sauer,4c53a688,Eredivisie
349,Jasper Schendelaar,NED,GK,Zwolle,23-128,2000,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.0,0.06,0.00,0.00,0.00,0.19,0.19,0.44,0.06,https://fbref.com/en/players/0c43c76c/Jasper-Schendelaar,0c43c76c,Eredivisie
350,Sem Scheperman,NED,"MF,DF",Heracles Almelo,21-198,2002,3.5,3.43,2.29,1.14,2.29,0.00,0.86,2.57,33.3,1.71,2.00,1.14,0.86,0.86,4.29,1.71,0.29,https://fbref.com/en/players/60faf301/Sem-Scheperman,60faf301,Eredivisie
351,Lasse Schöne,DEN,MF,NEC Nijmegen,37-226,1986,10.2,1.18,0.49,0.69,0.20,0.29,0.88,1.57,56.3,0.69,0.49,0.29,0.20,0.98,2.16,2.65,0.00,https://fbref.com/en/players/c3a8bcd8/Lasse-Schone,c3a8bcd8,Eredivisie
352,Jerdy Schouten,NED,"MF,DF",PSV Eindhoven,26-361,1997,10.5,1.90,1.24,0.76,1.14,0.00,0.76,1.24,61.5,0.48,0.86,0.10,0.76,1.90,3.81,0.95,0.00,https://fbref.com/en/players/2cfae697/Jerdy-Schouten,2cfae697,Eredivisie
353,Nicolás Serrano,ESP,"FW,MF",Zwolle,20-309,2003,1.6,3.13,3.13,1.88,1.25,0.00,2.50,3.13,80.0,0.63,1.25,0.00,1.25,0.00,3.13,0.63,0.00,https://fbref.com/en/players/2ad0e5e5/Nicolas-Serrano,2ad0e5e5,Eredivisie
354,Mats Seuntjens,NED,"FW,MF",Utrecht,31-266,1992,10.6,0.85,0.47,0.38,0.38,0.09,0.47,1.42,33.3,0.94,0.47,0.09,0.38,0.47,1.32,1.04,0.00,https://fbref.com/en/players/db159803/Mats-Seuntjens,db159803,Eredivisie
355,José Pascual Alba Seva,ESP,"FW,DF",Almere City,23-281,2000,0.7,2.86,1.43,2.86,0.00,0.00,2.86,4.29,66.7,1.43,1.43,0.00,1.43,1.43,4.29,2.86,0.00,https://fbref.com/en/players/b7c4ae4c/Jose-Pascual-Alba-Seva,b7c4ae4c,Eredivisie
356,Serano Seymor,NED,DF,Excelsior,22-004,2002,3.6,0.56,0.56,0.56,0.00,0.00,0.28,0.83,33.3,0.56,1.39,0.00,1.39,1.39,1.94,5.00,0.28,https://fbref.com/en/players/19388cbc/Serano-Seymor,19388cbc,Eredivisie
357,Kaj Sierhuis,NED,FW,Fortuna Sittard,25-256,1998,9.4,0.43,0.32,0.11,0.21,0.11,0.21,0.96,22.2,0.74,0.53,0.11,0.43,0.00,0.43,0.43,0.00,https://fbref.com/en/players/9c2b1f11/Kaj-Sierhuis,9c2b1f11,Eredivisie
358,Dimitris Siovas,GRE,DF,Fortuna Sittard,35-114,1988,12.9,1.40,0.47,0.93,0.39,0.08,0.70,1.09,64.3,0.39,1.01,0.78,0.23,1.55,2.95,3.95,0.00,https://fbref.com/en/players/92d38e6c/Dimitris-Siovas,92d38e6c,Eredivisie
359,Gijs Smal,NED,DF,Twente,26-130,1997,6.6,1.06,0.91,0.45,0.30,0.30,0.91,2.58,35.3,1.67,0.61,0.15,0.45,0.61,1.67,1.36,0.00,https://fbref.com/en/players/0eb4a4f3/Gijs-Smal,0eb4a4f3,Eredivisie
360,Ian Smeulers,NED,"DF,MF",Excelsior,23-361,2000,1.8,2.78,2.78,2.22,0.56,0.00,2.22,2.78,80.0,0.56,2.22,0.56,1.67,3.33,6.11,3.33,0.00,https://fbref.com/en/players/732e0da3/Ian-Smeulers,732e0da3,Eredivisie
361,Sven Sonnenberg,GER,DF,Heracles Almelo,24-354,1999,9.1,1.21,0.66,1.10,0.11,0.00,0.55,0.88,62.5,0.33,1.32,1.10,0.22,1.87,3.08,6.04,0.22,https://fbref.com/en/players/5a7c3705/Sven-Sonnenberg,5a7c3705,Eredivisie
362,Borna Sosa,CRO,DF,Ajax,25-352,1998,3.7,2.97,1.89,1.62,1.08,0.27,2.70,4.32,62.5,1.62,1.08,0.27,0.81,2.16,5.14,2.16,0.00,https://fbref.com/en/players/af0d79a9/Borna-Sosa,af0d79a9,Eredivisie
363,Sylla Sow,NED,FW,Go Ahead Eag,27-153,1996,6.7,1.49,0.90,0.45,0.30,0.75,0.45,0.45,100.0,0.00,0.00,0.00,0.00,0.15,1.64,0.30,0.00,https://fbref.com/en/players/0032d3ad/Sylla-Sow,0032d3ad,Eredivisie
364,Mark Spenkelink,NED,GK,RKC Waalwijk,26-346,1997,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,https://fbref.com/en/players/e69c30bb/Mark-Spenkelink,e69c30bb,Eredivisie
365,Sem Steijn,NED,MF,Twente,22-052,2001,12.6,1.35,0.63,0.56,0.71,0.08,0.87,2.14,40.7,1.27,0.63,0.08,0.56,0.56,1.90,0.24,0.00,https://fbref.com/en/players/ef58c4bc/Sem-Steijn,ef58c4bc,Eredivisie
366,Calvin Stengs,NED,"MF,FW",Feyenoord,25-021,1998,13.0,1.85,0.92,0.31,1.00,0.54,0.62,1.23,50.0,0.62,0.85,0.00,0.85,0.15,2.00,0.38,0.00,https://fbref.com/en/players/8f7e6783/Calvin-Stengs,8f7e6783,Eredivisie
367,Filip Stevanovic,SRB,"FW,MF",RKC Waalwijk,21-105,2002,6.0,1.50,1.17,0.50,0.50,0.50,0.83,1.83,45.5,1.00,0.50,0.00,0.50,0.33,1.83,0.50,0.00,https://fbref.com/en/players/50f823d3/Filip-Stevanovic,50f823d3,Eredivisie
368,Yukinari Sugawara,JPN,DF,AZ Alkmaar,23-194,2000,15.0,1.20,1.00,0.53,0.60,0.07,1.00,1.67,60.0,0.67,1.13,0.47,0.67,0.93,2.13,1.73,0.07,https://fbref.com/en/players/580bcd18/Yukinari-Sugawara,580bcd18,Eredivisie
369,Josip Šutalo,CRO,DF,Ajax,23-314,2000,11.5,0.87,0.52,0.43,0.43,0.00,0.35,0.87,40.0,0.52,1.30,0.87,0.43,1.57,2.43,4.43,0.00,https://fbref.com/en/players/33a6a650/Josip-Sutalo,33a6a650,Eredivisie
370,Anas Tahiri,BEL,MF,Heerenveen,28-238,1995,7.1,0.56,0.56,0.28,0.28,0.00,0.14,0.99,14.3,0.85,0.85,0.14,0.70,0.28,0.85,1.69,0.00,https://fbref.com/en/players/e43e11a0/Anas-Tahiri,e43e11a0,Eredivisie
371,Benjamin Tahirovic,BIH,MF,Ajax,20-311,2003,9.0,1.67,1.22,0.33,1.00,0.33,1.00,2.00,50.0,1.00,1.22,0.56,0.67,1.67,3.33,1.44,0.00,https://fbref.com/en/players/eb3022c3/Benjamin-Tahirovic,eb3022c3,Eredivisie
372,Elayis Tavsan,NED,FW,NEC Nijmegen,22-253,2001,3.8,1.05,0.79,0.26,0.53,0.26,0.53,1.05,50.0,0.53,0.79,0.26,0.53,0.00,1.05,1.32,0.00,https://fbref.com/en/players/928143e7/Elayis-Tavsan,928143e7,Eredivisie
373,Kenneth Taylor,NED,MF,Ajax,21-237,2002,13.0,1.23,0.69,0.38,0.62,0.23,0.38,1.15,33.3,0.77,1.15,0.23,0.92,0.85,2.08,1.46,0.00,https://fbref.com/en/players/ad9b2747/Kenneth-Taylor,ad9b2747,Eredivisie
374,Hidde ter Avest,NED,DF,Utrecht,26-233,1997,11.2,1.79,1.25,0.98,0.45,0.36,0.80,1.16,69.2,0.36,1.88,0.63,1.25,1.16,2.95,4.38,0.09,https://fbref.com/en/players/18f9dbd0/Hidde-ter-Avest,18f9dbd0,Eredivisie
375,Jordan Teze,NED,DF,PSV Eindhoven,24-100,1999,11.4,2.19,1.32,0.88,0.96,0.35,1.40,1.93,72.7,0.53,1.14,0.18,0.96,0.88,3.07,1.05,0.00,https://fbref.com/en/players/82e9b1bb/Jordan-Teze,82e9b1bb,Eredivisie
376,Ryan Thomas,NZL,MF,Zwolle,29-019,1994,3.7,2.97,2.43,1.08,1.35,0.54,1.89,2.97,63.6,1.08,1.89,0.54,1.35,1.62,4.59,4.32,0.00,https://fbref.com/en/players/95efdac2/Ryan-Thomas,95efdac2,Eredivisie
377,Lennart Thy,GER,"MF,FW",Zwolle,31-317,1992,11.7,1.20,0.43,0.51,0.60,0.09,0.34,0.68,50.0,0.34,0.77,0.09,0.68,0.43,1.62,0.68,0.00,https://fbref.com/en/players/af31925d/Lennart-Thy,af31925d,Eredivisie
378,Mathijs Tielemans,NED,MF,Vitesse,21-257,2002,9.9,1.62,1.31,0.91,0.71,0.00,0.40,1.01,40.0,0.61,1.01,0.20,0.81,1.21,2.83,0.71,0.00,https://fbref.com/en/players/72befc76/Mathijs-Tielemans,72befc76,Eredivisie
379,Guus Til,NED,MF,PSV Eindhoven,26-017,1997,11.1,0.54,0.27,0.18,0.18,0.18,0.27,0.63,42.9,0.36,0.54,0.27,0.27,0.54,1.08,0.72,0.00,https://fbref.com/en/players/6e44569a/Guus-Til,6e44569a,Eredivisie
380,Malik Tillman,USA,"MF,FW",PSV Eindhoven,21-225,2002,5.9,3.39,1.53,1.69,1.02,0.68,1.19,2.37,50.0,1.19,1.36,0.17,1.19,0.34,3.73,0.51,0.00,https://fbref.com/en/players/a5420709/Malik-Tillman,a5420709,Eredivisie
381,Quinten Timber,NED,MF,Feyenoord,22-205,2001,15.1,1.92,1.46,0.53,0.86,0.53,0.86,1.19,72.2,0.33,1.06,0.20,0.86,0.40,2.32,0.40,0.00,https://fbref.com/en/players/803e7aca/Quinten-Timber,803e7aca,Eredivisie
382,Jens Toornstra,NED,MF,Utrecht,34-279,1989,6.0,1.67,1.00,0.67,0.83,0.17,0.33,1.83,18.2,1.50,1.33,0.17,1.17,1.17,2.83,1.50,0.00,https://fbref.com/en/players/ade993b9/Jens-Toornstra,ade993b9,Eredivisie
