Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
375,Jordan Teze,NED,DF,PSV Eindhoven,24-100,1999,13,12,1022,11.4,0.00,0.26,0.26,0.00,0.00,0.00,0.09,0.00,0.03,0.03,0.23,0.25,2.02,10.0,4.65,0.00,0.26,0.26,0.00,0.26,0.03,0.23,0.25,0.03,0.25,https://fbref.com/en/players/82e9b1bb/Jordan-Teze,82e9b1bb,Eredivisie
376,Ryan Thomas,NZL,MF,Zwolle,29-019,1994,7,5,337,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.03,0.03,0.00,0.03,2.16,5.41,1.62,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,https://fbref.com/en/players/95efdac2/Ryan-Thomas,95efdac2,Eredivisie
377,Lennart Thy,GER,"MF,FW",Zwolle,31-317,1992,14,12,1054,11.7,0.51,0.17,0.68,0.51,0.00,0.00,0.00,0.00,0.30,0.30,0.12,0.42,0.51,2.82,4.44,0.51,0.17,0.68,0.51,0.68,0.30,0.12,0.42,0.30,0.42,https://fbref.com/en/players/af31925d/Lennart-Thy,af31925d,Eredivisie
378,Mathijs Tielemans,NED,MF,Vitesse,21-257,2002,12,10,892,9.9,0.10,0.00,0.10,0.10,0.00,0.00,0.20,0.00,0.05,0.05,0.08,0.13,1.41,4.85,1.31,0.10,0.00,0.10,0.10,0.10,0.05,0.08,0.13,0.05,0.13,https://fbref.com/en/players/72befc76/Mathijs-Tielemans,72befc76,Eredivisie
379,Guus Til,NED,MF,PSV Eindhoven,26-017,1997,16,10,1002,11.1,0.63,0.27,0.90,0.63,0.00,0.00,0.00,0.00,0.59,0.59,0.33,0.92,2.07,4.14,8.29,0.63,0.27,0.90,0.63,0.90,0.58,0.33,0.92,0.58,0.92,https://fbref.com/en/players/6e44569a/Guus-Til,6e44569a,Eredivisie
380,Malik Tillman,USA,"MF,FW",PSV Eindhoven,21-225,2002,12,5,528,5.9,0.85,0.51,1.36,0.85,0.00,0.00,0.00,0.00,0.53,0.53,0.51,1.03,4.07,5.08,10.2,0.85,0.51,1.36,0.85,1.36,0.53,0.51,1.04,0.53,1.04,https://fbref.com/en/players/a5420709/Malik-Tillman,a5420709,Eredivisie
381,Quinten Timber,NED,MF,Feyenoord,22-205,2001,16,16,1359,15.1,0.40,0.40,0.79,0.40,0.00,0.00,0.07,0.00,0.33,0.33,0.32,0.66,2.58,6.29,5.89,0.40,0.40,0.79,0.40,0.79,0.33,0.33,0.66,0.33,0.66,https://fbref.com/en/players/803e7aca/Quinten-Timber,803e7aca,Eredivisie
382,Jens Toornstra,NED,MF,Utrecht,34-279,1989,13,6,539,6.0,0.17,0.00,0.17,0.17,0.00,0.00,0.17,0.00,0.18,0.18,0.18,0.35,0.33,4.83,4.17,0.17,0.00,0.17,0.17,0.17,0.18,0.18,0.36,0.18,0.36,https://fbref.com/en/players/ade993b9/Jens-Toornstra,ade993b9,Eredivisie
383,Gernot Trauner,AUT,DF,Feyenoord,31-289,1992,10,9,770,8.6,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.08,0.12,1.51,7.56,0.23,0.00,0.12,0.12,0.00,0.12,0.03,0.08,0.11,0.03,0.11,https://fbref.com/en/players/9d21da85/Gernot-Trauner,9d21da85,Eredivisie
384,Calvin Twigt,NED,MF,Volendam,20-343,2003,15,15,1343,14.9,0.13,0.00,0.13,0.07,0.07,0.07,0.27,0.00,0.10,0.05,0.09,0.13,1.61,4.16,2.62,0.13,0.00,0.13,0.07,0.07,0.10,0.09,0.19,0.05,0.14,https://fbref.com/en/players/e8e125b0/Calvin-Twigt,e8e125b0,Eredivisie
385,Oscar Uddenäs,SWE,"FW,MF",Excelsior,21-144,2002,11,0,143,1.6,1.88,0.00,1.88,1.88,0.00,0.00,0.00,0.00,0.69,0.69,0.00,0.69,2.50,1.25,10.6,1.89,0.00,1.89,1.89,1.89,0.67,0.01,0.68,0.67,0.68,https://fbref.com/en/players/b343386d/Oscar-Uddenas,b343386d,Eredivisie
386,Ayase Ueda,JPN,"FW,MF",Feyenoord,25-120,1998,13,0,267,3.0,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.67,0.67,0.23,0.90,1.67,1.67,9.33,0.34,0.00,0.34,0.34,0.34,0.69,0.22,0.91,0.69,0.91,https://fbref.com/en/players/c0295327/Ayase-Ueda,c0295327,Eredivisie
387,Manfred Ugalde,CRC,FW,Twente,21-228,2002,16,15,1194,13.3,0.38,0.45,0.83,0.38,0.00,0.00,0.23,0.00,0.52,0.52,0.31,0.83,1.35,1.73,5.56,0.38,0.45,0.83,0.38,0.83,0.52,0.31,0.83,0.52,0.83,https://fbref.com/en/players/30c4aa75/Manfred-Ugalde,30c4aa75,Eredivisie
388,Lars Unnerstall,GER,GK,Twente,33-172,1990,16,16,1440,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4b1793b0/Lars-Unnerstall,4b1793b0,Eredivisie
389,Naci Ünüvar,NED,"FW,MF",Twente,20-209,2003,6,0,135,1.5,1.33,1.33,2.67,1.33,0.00,0.00,0.00,0.00,0.67,0.67,0.33,1.00,4.00,9.33,8.67,1.33,1.33,2.67,1.33,2.67,0.64,0.36,1.00,0.64,1.00,https://fbref.com/en/players/bf25cb29/Naci-Unuvar,bf25cb29,Eredivisie
390,Etienne Vaessen,NED,GK,RKC Waalwijk,28-166,1995,12,12,1080,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5622d68b/Etienne-Vaessen,5622d68b,Eredivisie
391,Amourrichio Van Axel Dongen,NED,FW,Ajax,19-101,2004,3,1,55,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/en/players/478f023e/Amourrichio-Van-Axel-Dongen,478f023e,Eredivisie
392,Dave Van Den Berg,NED,MF,Zwolle,23-338,2000,16,16,1390,15.4,0.19,0.06,0.26,0.19,0.00,0.00,0.26,0.00,0.10,0.10,0.08,0.18,1.75,6.56,3.44,0.19,0.06,0.26,0.19,0.26,0.10,0.08,0.18,0.10,0.18,https://fbref.com/en/players/d3ea4a10/Dave-Van-Den-Berg,d3ea4a10,Eredivisie
393,Dario Van den Buijs,BEL,DF,RKC Waalwijk,28-118,1995,13,13,1140,12.7,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.06,0.06,0.05,0.09,1.26,6.85,0.31,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,https://fbref.com/en/players/0a236449/Dario-Van-den-Buijs,0a236449,Eredivisie
394,Alec Van Hoorenbeeck,BEL,DF,Twente,25-009,1998,10,2,343,3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,0.53,3.16,0.79,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,https://fbref.com/en/players/f367997a/Alec-Van-Hoorenbeeck,f367997a,Eredivisie
395,Syb Van Ottele,NED,DF,Heerenveen,21-340,2002,13,10,910,10.1,0.00,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0.06,0.06,0.06,0.12,1.29,4.36,0.59,0.00,0.10,0.10,0.00,0.10,0.06,0.06,0.12,0.06,0.12,https://fbref.com/en/players/341dc28c/Syb-Van-Ottele,341dc28c,Eredivisie
396,Joey Veerman,NED,MF,PSV Eindhoven,25-050,1998,16,16,1337,14.9,0.20,0.60,0.81,0.20,0.00,0.00,0.00,0.00,0.13,0.13,0.48,0.61,1.95,12.2,2.21,0.20,0.61,0.81,0.20,0.81,0.14,0.48,0.61,0.14,0.61,https://fbref.com/en/players/18fae4ac/Joey-Veerman,18fae4ac,Eredivisie
397,Marko Vejinović,NED,MF,Heracles Almelo,33-339,1990,9,3,343,3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.03,0.03,0.03,0.05,0.00,5.79,1.84,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/68365860/Marko-Vejinovic,68365860,Eredivisie
398,Odysseus Velanas,NED,"FW,MF",Zwolle,25-217,1998,14,7,721,8.0,0.25,0.63,0.88,0.25,0.00,0.00,0.25,0.00,0.25,0.25,0.30,0.55,2.63,2.88,7.88,0.25,0.62,0.87,0.25,0.87,0.25,0.30,0.55,0.25,0.55,https://fbref.com/en/players/8185305c/Odysseus-Velanas,8185305c,Eredivisie
399,Apostolos Vellios,GRE,FW,Zwolle,32-000,1992,14,4,507,5.6,0.54,0.18,0.71,0.54,0.00,0.00,0.54,0.00,0.45,0.45,0.13,0.57,0.36,1.43,3.93,0.53,0.18,0.71,0.53,0.71,0.45,0.12,0.57,0.45,0.57,https://fbref.com/en/players/44918bf5/Apostolos-Vellios,44918bf5,Eredivisie
400,Tijs Velthuis,NED,DF,Sparta R'dam,21-361,2002,16,16,1440,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.06,0.06,0.01,0.06,0.63,3.38,0.13,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,https://fbref.com/en/players/3925ee80/Tijs-Velthuis,3925ee80,Eredivisie
401,Calvin Verdonk,NED,DF,NEC Nijmegen,26-257,1997,16,16,1425,15.8,0.00,0.13,0.13,0.00,0.00,0.00,0.13,0.00,0.01,0.01,0.07,0.08,2.03,4.75,2.85,0.00,0.13,0.13,0.00,0.13,0.01,0.07,0.08,0.01,0.08,https://fbref.com/en/players/bf2b4026/Calvin-Verdonk,bf2b4026,Eredivisie
402,Hobie Verhulst,NED,GK,AZ Alkmaar,30-281,1993,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9f82f7c2/Hobie-Verhulst,9f82f7c2,Eredivisie
403,Arno Verschueren,BEL,MF,Sparta R'dam,26-275,1997,13,13,1104,12.3,0.24,0.16,0.41,0.24,0.00,0.00,0.16,0.08,0.17,0.17,0.14,0.30,2.03,3.74,5.37,0.24,0.16,0.41,0.24,0.41,0.17,0.14,0.31,0.17,0.31,https://fbref.com/en/players/0ae2b36f/Arno-Verschueren,0ae2b36f,Eredivisie
404,Yorbe Vertessen,BEL,FW,PSV Eindhoven,23-000,2001,14,2,342,3.8,0.79,0.26,1.05,0.79,0.00,0.00,0.00,0.00,0.55,0.55,0.34,0.89,7.89,3.16,9.74,0.79,0.26,1.05,0.79,1.05,0.56,0.34,0.90,0.56,0.90,https://fbref.com/en/players/e8ef59da/Yorbe-Vertessen,e8ef59da,Eredivisie
405,Nick Viergever,NED,DF,Utrecht,34-158,1989,8,6,527,5.9,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.03,0.03,0.00,0.03,1.36,4.24,1.02,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,https://fbref.com/en/players/e38f1636/Nick-Viergever,e38f1636,Eredivisie
406,Rémy Vita,MAD,DF,Fortuna Sittard,22-282,2001,13,5,484,5.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,1.48,2.22,4.07,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,https://fbref.com/en/players/438c6082/Remy-Vita,438c6082,Eredivisie
407,Michel Vlap,NED,FW,Twente,26-220,1997,13,11,913,10.1,0.20,0.20,0.40,0.20,0.00,0.00,0.10,0.00,0.27,0.27,0.18,0.45,2.87,5.35,6.14,0.20,0.20,0.39,0.20,0.39,0.26,0.18,0.44,0.26,0.44,https://fbref.com/en/players/02760e49/Michel-Vlap,02760e49,Eredivisie
408,Joel Voelkerling Persson,SWE,FW,Vitesse,20-358,2003,8,2,296,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.06,0.06,0.00,0.06,0.00,0.30,4.85,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,https://fbref.com/en/players/b3ef6517/Joel-Voelkerling-Persson,b3ef6517,Eredivisie
409,Siemen Voet,BEL,DF,Fortuna Sittard,23-339,2000,4,2,229,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.04,0.04,0.00,0.04,0.00,2.40,0.80,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/en/players/917e933f/Siemen-Voet,917e933f,Eredivisie
410,Silvano Vos,NED,MF,Ajax,18-298,2005,6,3,289,3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,https://fbref.com/en/players/72603d10/Silvano-Vos,72603d10,Eredivisie
411,Bart Vriends,NED,DF,Sparta R'dam,32-244,1991,14,14,1260,14.0,0.14,0.07,0.21,0.14,0.00,0.00,0.07,0.00,0.11,0.11,0.06,0.16,0.64,4.64,0.29,0.14,0.07,0.21,0.14,0.21,0.11,0.06,0.16,0.11,0.16,https://fbref.com/en/players/2e4bc188/Bart-Vriends,2e4bc188,Eredivisie
412,Patrick Vroegh,NED,MF,RKC Waalwijk,24-040,1999,2,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,https://fbref.com/en/players/7d5fa902/Patrick-Vroegh,7d5fa902,Eredivisie
413,Patrik Wålemark,SWE,FW,Heerenveen,22-086,2001,8,4,376,4.2,0.24,0.24,0.48,0.24,0.00,0.00,0.48,0.00,0.48,0.48,0.10,0.57,2.14,1.19,6.43,0.24,0.24,0.48,0.24,0.48,0.48,0.09,0.57,0.48,0.57,https://fbref.com/en/players/7d7660da/Patrik-Walemark,7d7660da,Eredivisie
414,Django Warmerdam,NED,"DF,FW",Sparta R'dam,28-128,1995,9,6,521,5.8,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.07,0.07,0.02,0.09,1.21,2.76,2.93,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.08,0.07,0.08,https://fbref.com/en/players/421370f5/Django-Warmerdam,421370f5,Eredivisie
415,Charlie Webster,ENG,"FW,MF",Heerenveen,19-342,2004,6,1,108,1.2,0.83,0.00,0.83,0.83,0.00,0.00,0.00,0.83,0.58,0.58,0.00,0.58,4.17,2.50,7.50,0.83,0.00,0.83,0.83,0.83,0.56,0.00,0.56,0.56,0.56,https://fbref.com/en/players/2beff53f/Charlie-Webster,2beff53f,Eredivisie
416,Lasse Wehmeyer,GER,FW,Heracles Almelo,21-112,2002,6,2,157,1.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.12,0.35,0.59,2.94,7.06,0.00,0.00,0.00,0.00,0.00,0.22,0.12,0.33,0.22,0.33,https://fbref.com/en/players/e851067d/Lasse-Wehmeyer,e851067d,Eredivisie
417,Daouda Weidmann,CIV,"MF,DF",RKC Waalwijk,20-249,2003,3,0,23,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,3.33,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.36,0.00,0.36,https://fbref.com/en/players/535a991e/Daouda-Weidmann,535a991e,Eredivisie
418,Timon Wellenreuther,GER,GK,Feyenoord,28-036,1995,7,7,630,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2f18d0b8/Timon-Wellenreuther,2f18d0b8,Eredivisie
419,Sai van Wermeskerken,JPN,DF,NEC Nijmegen,29-194,1994,2,1,102,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,3.64,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3942a90b/Sai-van-Wermeskerken,3942a90b,Eredivisie
420,Casper Widell,SWE,DF,Excelsior,20-248,2003,16,16,1423,15.8,0.06,0.00,0.06,0.06,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.19,1.90,0.00,0.06,0.00,0.06,0.06,0.06,0.05,0.00,0.05,0.05,0.05,https://fbref.com/en/players/3d7f0ce3/Casper-Widell,3d7f0ce3,Eredivisie
421,Jannes Wieckhoff,GER,DF,Heracles Almelo,23-159,2000,7,6,574,6.4,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.03,0.03,0.02,0.06,1.56,3.59,2.03,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/8665db67/Jannes-Wieckhoff,8665db67,Eredivisie
422,Mats Wieffer,NED,MF,Feyenoord,24-053,1999,15,15,1330,14.8,0.14,0.07,0.20,0.14,0.00,0.00,0.00,0.00,0.13,0.13,0.08,0.21,2.09,9.73,2.50,0.14,0.07,0.20,0.14,0.20,0.13,0.08,0.21,0.13,0.21,https://fbref.com/en/players/4876c9ab/Mats-Wieffer,4876c9ab,Eredivisie
423,Owen Wijndal,NED,DF,Ajax,24-041,1999,2,0,47,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.80,2.00,8.00,14.0,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.82,0.00,0.82,https://fbref.com/en/players/83300259/Owen-Wijndal,83300259,Eredivisie
424,Jetro Willems,NED,DF,Heracles Almelo,29-284,1994,11,8,699,7.8,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.03,0.03,0.09,0.12,1.41,3.97,4.62,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12,https://fbref.com/en/players/9050ddc4/Jetro-Willems,9050ddc4,Eredivisie
425,Dani de Wit,NED,MF,AZ Alkmaar,25-345,1998,15,12,1119,12.4,0.40,0.24,0.65,0.32,0.08,0.08,0.24,0.00,0.30,0.23,0.10,0.34,0.65,2.74,2.98,0.40,0.24,0.64,0.32,0.56,0.30,0.11,0.40,0.23,0.34,https://fbref.com/en/players/48a2b92a/Dani-de-Wit,48a2b92a,Eredivisie
426,Maximilian Wittek,GER,DF,Vitesse,28-140,1995,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.20,0.30,0.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.15,0.16,0.30,0.15,0.30,https://fbref.com/en/players/edb2712b/Maximilian-Wittek,edb2712b,Eredivisie
427,Melle Witteveen,NED,FW,Heerenveen,20-198,2003,5,0,72,0.8,0.00,1.25,1.25,0.00,0.00,0.00,0.00,0.00,0.63,0.63,0.25,0.87,3.75,3.75,11.3,0.00,1.25,1.25,0.00,1.25,0.59,0.23,0.82,0.59,0.82,https://fbref.com/en/players/de716a60/Melle-Witteveen,de716a60,Eredivisie
428,Ricky van Wolfswinkel,NED,"FW,MF",Twente,34-346,1989,16,2,567,6.3,1.11,0.00,1.11,0.95,0.16,0.16,0.32,0.00,0.78,0.65,0.19,0.86,1.11,2.54,6.51,1.11,0.00,1.11,0.95,0.95,0.78,0.20,0.97,0.65,0.85,https://fbref.com/en/players/dbe16ade/Ricky-van-Wolfswinkel,dbe16ade,Eredivisie
429,Redouan El Yaakoubi,NED,"MF,DF",Excelsior,27-348,1996,14,13,1190,13.2,0.00,0.23,0.23,0.00,0.00,0.00,0.15,0.00,0.03,0.03,0.16,0.19,1.06,4.70,0.68,0.00,0.23,0.23,0.00,0.23,0.03,0.16,0.19,0.03,0.19,https://fbref.com/en/players/cf5e4525/Redouan-El-Yaakoubi,cf5e4525,Eredivisie
430,Mehmet Yuksel,NED,"DF,FW",Sparta R'dam,22-023,2001,2,0,8,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,20.0,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.50,0.50,https://fbref.com/en/players/a0e66343/Mehmet-Yuksel,a0e66343,Eredivisie
431,Arthur Zagre,FRA,DF,Excelsior,22-096,2001,15,15,1263,14.0,0.07,0.14,0.21,0.07,0.00,0.00,0.29,0.07,0.02,0.02,0.06,0.09,2.50,2.71,2.64,0.07,0.14,0.21,0.07,0.21,0.02,0.06,0.09,0.02,0.09,https://fbref.com/en/players/3225654e/Arthur-Zagre,3225654e,Eredivisie
432,Gjivai Zechiël,NED,"DF,MF",Feyenoord,19-221,2004,2,0,28,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33,6.67,10.0,6.67,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,https://fbref.com/en/players/dd0fd043/Gjivai-Zechiel,dd0fd043,Eredivisie
433,Lequincio Zeefuik,NED,"FW,MF",Volendam,19-043,2004,13,6,565,6.3,0.32,0.16,0.48,0.32,0.00,0.00,0.32,0.00,0.25,0.25,0.13,0.40,1.11,1.11,2.54,0.32,0.16,0.48,0.32,0.48,0.26,0.13,0.39,0.26,0.39,https://fbref.com/en/players/e38b5f28/Lequincio-Zeefuik,e38b5f28,Eredivisie
434,Ramiz Zerrouki,ALG,MF,Feyenoord,25-227,1998,13,4,467,5.2,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.04,0.04,0.12,0.17,3.27,9.81,3.08,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.17,0.05,0.17,https://fbref.com/en/players/c762b1a6/Ramiz-Zerrouki,c762b1a6,Eredivisie
435,Giovanni van Zwam,NED,DF,Vitesse,20-006,2004,4,2,193,2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/cd407f1c/Giovanni-van-Zwam,cd407f1c,Eredivisie
436,Willum Þór Willumsson,ISL,MF,Go Ahead Eag,25-077,1998,16,16,1404,15.6,0.32,0.06,0.38,0.32,0.00,0.00,0.06,0.00,0.10,0.10,0.13,0.22,2.05,4.94,5.45,0.32,0.06,0.38,0.32,0.38,0.09,0.13,0.22,0.09,0.22,https://fbref.com/en/players/f3f80000/Willum-Thor-Willumsson,f3f80000,Eredivisie
