Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Player Link_,Player ID_,Competition
307,Diego Lainez,MEX,"FW,MF",UANL,22,2000,4.8,0.00,1.04,0.63,60.0,1.04,0.63,0.00,0.00,15.1,0.00,0.00,0.00,0.15,0.15,0.15,-0.15,-0.15,https://fbref.com/en/players/bf12926c/Diego-Lainez,bf12926c,Liga MX
308,Mauro Laínez,MEX,"FW,MF",FC Juárez,26,1996,7.5,0.13,1.33,0.27,20.0,1.33,0.27,0.10,0.50,23.0,0.00,0.00,0.00,0.07,0.07,0.05,0.07,0.07,https://fbref.com/en/players/9bf2c435/Mauro-Lainez,9bf2c435,Liga MX
309,Gibran Lajud,MEX,GK,Santos,28,1993,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/d8b7afc2/Gibran-Lajud,d8b7afc2,Liga MX
310,Emilio Lara,MEX,DF,América,20,2002,20.8,0.05,0.43,0.10,22.2,0.43,0.10,0.11,0.50,22.1,0.00,0.00,0.00,0.03,0.03,0.07,0.02,0.02,https://fbref.com/en/players/f8c3bbb2/Emilio-Lara,f8c3bbb2,Liga MX
311,Israel Larios,MEX,MF,Atlas,19,2003,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/648fed70/Israel-Larios,648fed70,Liga MX
312,Miguel Layún,MEX,DF,América,34,1988,16.5,0.00,0.91,0.18,20.0,0.91,0.18,0.00,0.00,26.3,0.12,0.00,0.00,0.04,0.04,0.04,-0.04,-0.04,https://fbref.com/en/players/ad6295d4/Miguel-Layun,ad6295d4,Liga MX
313,Federico Lértora,ARG,MF,Tijuana,32,1990,29.5,0.07,1.22,0.37,30.6,1.22,0.37,0.06,0.18,16.8,0.00,0.00,0.00,0.09,0.09,0.07,-0.02,-0.02,https://fbref.com/en/players/8e8cceac/Federico-Lertora,8e8cceac,Liga MX
314,Dario Lezcano,PAR,"FW,MF",FC Juárez,32,1990,4.8,0.83,3.33,1.25,37.5,3.33,1.25,0.25,0.67,12.4,0.00,0.00,0.00,0.29,0.29,0.09,0.54,0.54,https://fbref.com/en/players/d4bb2b53/Dario-Lezcano,d4bb2b53,Liga MX
315,Igor Lichnovsky,CHI,DF,UANL,28,1994,24.7,0.00,0.49,0.04,8.3,0.49,0.04,0.00,0.00,13.6,0.00,0.00,0.00,0.04,0.04,0.07,-0.04,-0.04,https://fbref.com/en/players/3947fa95/Igor-Lichnovsky,3947fa95,Liga MX
316,Erik Lira,MEX,MF,Cruz Azul,22,2000,28.3,0.00,0.39,0.00,0.0,0.39,0.00,0.00,,26.6,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,https://fbref.com/en/players/7b2c24ed/Erik-Lira,7b2c24ed,Liga MX
317,Aldo Llanas,,MF,Toluca,,,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/d8ca630d/Aldo-Llanas,d8ca630d,Liga MX
318,Aldo López,MEX,MF,Santos,22,2000,14.0,0.00,0.64,0.14,22.2,0.64,0.14,0.00,0.00,27.9,0.07,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/d0832e71/Aldo-Lopez,d0832e71,Liga MX
319,Edgar López,MEX,FW,Toluca,23,1999,10.0,0.30,1.10,0.60,54.5,1.10,0.60,0.27,0.50,13.3,0.00,0.00,0.00,0.15,0.15,0.14,0.15,0.15,https://fbref.com/en/players/a9cde92c/Edgar-Lopez,a9cde92c,Liga MX
320,Edgar López,MEX,FW,Tijuana,23,1999,6.6,0.30,3.18,1.36,42.9,3.18,1.36,0.10,0.22,12.3,0.00,0.00,0.00,0.26,0.26,0.08,0.05,0.05,https://fbref.com/en/players/a9cde92c/Edgar-Lopez,a9cde92c,Liga MX
321,Gabriel López,MEX,"FW,MF",Mazatlán,19,2003,0.3,3.33,6.67,3.33,50.0,7.50,3.75,0.50,1.00,24.9,0.00,0.00,0.00,0.33,0.33,0.03,3.00,3.00,https://fbref.com/en/players/19bc33ae/Gabriel-Lopez,19bc33ae,Liga MX
322,Raúl López Gómez,MEX,DF,Santos,29,1993,10.7,0.00,1.03,0.47,45.5,1.03,0.47,0.00,0.00,23.9,0.09,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,https://fbref.com/en/players/16cb5073/Raul-Lopez-Gomez,16cb5073,Liga MX
323,Raúl López Gómez,MEX,DF,Toluca,29,1993,6.3,0.00,0.63,0.16,25.0,0.64,0.16,0.00,0.00,23.2,0.00,0.00,0.00,0.03,0.03,0.04,-0.03,-0.03,https://fbref.com/en/players/16cb5073/Raul-Lopez-Gomez,16cb5073,Liga MX
324,Leonel López,MEX,MF,Tijuana,28,1994,5.9,0.00,0.85,0.34,40.0,0.84,0.34,0.00,0.00,23.9,0.00,0.00,0.00,0.10,0.10,0.13,-0.10,-0.10,https://fbref.com/en/players/f0f2ab49/Leonel-Lopez,f0f2ab49,Liga MX
325,Leonel López,MEX,MF,UNAM,28,1994,9.4,0.00,0.74,0.43,57.1,0.75,0.43,0.00,0.00,27.6,0.11,0.00,0.00,0.04,0.04,0.05,-0.04,-0.04,https://fbref.com/en/players/f0f2ab49/Leonel-Lopez,f0f2ab49,Liga MX
326,Lisandro López,ARG,DF,Tijuana,32,1989,24.7,0.16,0.77,0.32,42.1,0.77,0.32,0.11,0.25,16.8,0.00,0.08,0.12,0.14,0.04,0.06,0.02,0.04,https://fbref.com/en/players/8320fe65/Lisandro-Lopez,8320fe65,Liga MX
327,Nicolás López,URU,"FW,MF",UANL,28,1993,7.2,0.28,4.58,1.39,30.3,4.60,1.39,0.03,0.10,24.0,0.28,0.14,0.14,0.35,0.24,0.05,-0.07,-0.10,https://fbref.com/en/players/8d2ee5e2/Nicolas-Lopez,8d2ee5e2,Liga MX
328,Rodrigo López,MEX,MF,Querétaro,34,1987,15.6,0.13,1.28,0.26,20.0,1.28,0.26,0.10,0.50,23.3,0.00,0.00,0.00,0.10,0.10,0.08,0.03,0.03,https://fbref.com/en/players/88d66ac1/Rodrigo-Lopez,88d66ac1,Liga MX
329,Vladimir Loroña,MEX,"DF,MF",UANL,23,1998,6.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/04a82b14/Vladimir-Lorona,04a82b14,Liga MX
330,Augusto Lotti,ITA,"FW,MF",Cruz Azul,26,1996,6.3,0.48,3.81,2.06,54.2,3.83,2.07,0.13,0.23,15.0,0.00,0.00,0.00,0.46,0.46,0.12,0.02,0.02,https://fbref.com/en/players/659fa937/Augusto-Lotti,659fa937,Liga MX
331,Brian Lozano,URU,"MF,DF",Santos,28,1994,1.2,0.83,2.50,0.00,0.0,2.48,0.00,0.00,,31.3,1.67,0.83,0.83,0.75,0.08,0.04,0.08,-0.08,https://fbref.com/en/players/f3381616/Brian-Lozano,f3381616,Liga MX
332,Brian Lozano,URU,MF,Atlas,28,1994,11.8,0.51,3.56,1.44,40.5,3.56,1.44,0.14,0.35,28.7,1.36,0.00,0.00,0.14,0.14,0.04,0.37,0.37,https://fbref.com/en/players/f3381616/Brian-Lozano,f3381616,Liga MX
333,Esteban Lozano,MEX,MF,América,19,2003,0.2,0.00,5.00,0.00,0.0,6.43,0.00,0.00,,10.0,0.00,0.00,0.00,0.50,0.50,0.06,-0.50,-0.50,https://fbref.com/en/players/5291f765/Esteban-Lozano,5291f765,Liga MX
334,José Lozano,MEX,"MF,DF",Santos,23,1998,2.8,0.36,1.07,0.36,33.3,1.08,0.36,0.33,1.00,19.0,0.00,0.00,0.00,0.25,0.25,0.24,0.11,0.11,https://fbref.com/en/players/9ab0b080/Jose-Lozano,9ab0b080,Liga MX
335,Lucao,BRA,DF,Puebla,29,1993,16.4,0.06,0.49,0.06,12.5,0.49,0.06,0.13,1.00,12.5,0.00,0.00,0.00,0.05,0.05,0.10,0.01,0.01,https://fbref.com/en/players/aa7e1bb1/Lucao,aa7e1bb1,Liga MX
336,Israel Luna,MEX,"MF,FW",Pachuca,20,2002,9.1,0.33,1.65,0.55,33.3,1.65,0.55,0.20,0.60,20.7,0.11,0.00,0.00,0.15,0.15,0.09,0.18,0.18,https://fbref.com/en/players/dc4b2946/Israel-Luna,dc4b2946,Liga MX
337,Darwin Machís,VEN,"FW,MF",FC Juárez,29,1993,5.7,0.18,2.98,0.53,17.6,3.00,0.53,0.00,0.00,27.5,0.53,0.18,0.18,0.23,0.09,0.03,-0.05,-0.09,https://fbref.com/en/players/ed6ea4d9/Darwin-Machis,ed6ea4d9,Liga MX
338,Fernando Madrigal,MEX,MF,Necaxa,30,1991,24.0,0.04,2.00,0.54,27.1,2.00,0.54,0.02,0.08,26.1,0.08,0.00,0.00,0.11,0.11,0.06,-0.07,-0.07,https://fbref.com/en/players/a51e0948/Fernando-Madrigal,a51e0948,Liga MX
339,José Madueña,MEX,"DF,MF",Querétaro,32,1990,4.9,0.00,0.61,0.00,0.0,0.62,0.00,0.00,,19.8,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,https://fbref.com/en/players/f8949b73/Jose-Maduena,f8949b73,Liga MX
340,Joshua Mancha,MEX,"FW,DF",Santos,17,2004,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/13b34cde/Joshua-Mancha,13b34cde,Liga MX
341,Federico Mancuello,ARG,MF,Puebla,33,1989,32.0,0.16,1.59,0.75,47.1,1.59,0.75,0.10,0.21,24.4,0.19,0.00,0.00,0.13,0.13,0.08,0.03,0.03,https://fbref.com/en/players/e1cf57c7/Federico-Mancuello,e1cf57c7,Liga MX
342,Mauro Manotas,COL,"FW,MF",Atlas,27,1995,1.1,0.00,5.45,0.91,16.7,5.57,0.93,0.00,0.00,18.6,0.00,0.00,0.00,0.45,0.45,0.08,-0.45,-0.45,https://fbref.com/en/players/89a5efd3/Mauro-Manotas,89a5efd3,Liga MX
343,Óscar Manzanarez,MEX,DF,Santos,27,1995,4.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/d4f99521/Oscar-Manzanarez,d4f99521,Liga MX
344,Javier Marcelo Correa,ARG,"FW,MF",Santos,29,1992,20.9,0.57,4.50,1.48,33.0,4.49,1.48,0.12,0.35,15.8,0.05,0.05,0.05,0.53,0.49,0.11,0.05,0.04,https://fbref.com/en/players/04bdcce2/Javier-Marcelo-Correa,04bdcce2,Liga MX
345,Jahaziel Marchand,MEX,MF,Pachuca,20,2001,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/1fa0a5ca/Jahaziel-Marchand,1fa0a5ca,Liga MX
346,Salvador Mariscal,MEX,MF,Santos,19,2003,6.1,0.00,0.33,0.16,50.0,0.33,0.16,0.00,0.00,15.9,0.00,0.00,0.00,0.02,0.02,0.07,-0.02,-0.02,https://fbref.com/en/players/a51d449a/Salvador-Mariscal,a51d449a,Liga MX
347,Ángel Márquez,MEX,MF,Atlas,22,2000,18.2,0.05,1.04,0.22,21.1,1.04,0.22,0.05,0.25,20.9,0.00,0.00,0.00,0.08,0.08,0.07,-0.02,-0.02,https://fbref.com/en/players/e9ef9d93/Angel-Marquez,e9ef9d93,Liga MX
348,Henry Martín,MEX,FW,América,29,1992,28.3,0.85,2.72,1.10,40.3,2.72,1.09,0.25,0.61,13.1,0.00,0.18,0.21,0.61,0.45,0.17,0.23,0.22,https://fbref.com/en/players/b585c991/Henry-Martin,b585c991,Liga MX
349,Alejandro Martínez,ARG,"DF,FW",Tijuana,25,1997,8.7,0.11,1.84,0.57,31.3,1.84,0.58,0.06,0.20,22.1,0.11,0.00,0.00,0.08,0.08,0.05,0.03,0.03,https://fbref.com/en/players/26f76d7b/Alejandro-Martinez,26f76d7b,Liga MX
350,Guillermo Martínez Ayala,MEX,"FW,MF",Puebla,27,1995,6.4,0.94,3.91,1.56,40.0,3.93,1.57,0.20,0.50,11.8,0.00,0.16,0.16,0.58,0.45,0.12,0.36,0.33,https://fbref.com/en/players/59146354/Guillermo-Martinez-Ayala,59146354,Liga MX
351,Enzo Martínez,URU,DF,Pachuca,24,1998,4.8,0.00,0.42,0.00,0.0,0.42,0.00,0.00,,8.7,0.00,0.00,0.00,0.04,0.04,0.12,-0.04,-0.04,https://fbref.com/en/players/88473525/Enzo-Martinez,88473525,Liga MX
352,Enzo Martínez,URU,DF,Querétaro,24,1998,6.2,0.00,0.65,0.32,50.0,0.65,0.32,0.00,0.00,25.7,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,https://fbref.com/en/players/88473525/Enzo-Martinez,88473525,Liga MX
353,Federico Martínez,URU,"FW,MF",León,26,1996,5.5,0.36,1.09,0.36,33.3,1.10,0.37,0.33,1.00,20.5,0.18,0.00,0.00,0.05,0.05,0.05,0.31,0.31,https://fbref.com/en/players/636d680a/Federico-Martinez,636d680a,Liga MX
354,Emilio Martínez González,MEX,DF,Puebla,19,2003,11.7,0.00,0.34,0.00,0.0,0.34,0.00,0.00,,25.2,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,https://fbref.com/en/players/7cbd34c2/Emilio-Martinez-Gonzalez,7cbd34c2,Liga MX
355,Jaziel Martínez,MEX,MF,Atlas,21,2000,6.0,0.00,1.17,0.00,0.0,1.17,0.00,0.00,,23.4,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,https://fbref.com/en/players/17ac7f70/Jaziel-Martinez,17ac7f70,Liga MX
356,Jaziel Martínez,MEX,"MF,FW",Monterrey,21,2000,0.1,10.0,10.0,10.0,100.0,12.86,12.86,1.00,1.00,16.1,0.00,0.00,0.00,1.00,1.00,0.11,9.00,9.00,https://fbref.com/en/players/17ac7f70/Jaziel-Martinez,17ac7f70,Liga MX
357,Juan Martínez,MEX,DF,Atlético,23,1999,1.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/2280fe86/Juan-Martinez,2280fe86,Liga MX
358,Roger Martínez,COL,"FW,MF",América,28,1994,4.4,0.68,3.64,0.91,25.0,3.65,0.91,0.19,0.75,15.1,0.23,0.00,0.00,0.27,0.27,0.08,0.41,0.41,https://fbref.com/en/players/6f0d613a/Roger-Martinez,6f0d613a,Liga MX
359,Román Martínez,MEX,"FW,MF",América,19,2002,1.1,0.00,3.64,0.91,25.0,3.53,0.88,0.00,0.00,18.3,0.00,0.00,0.00,0.18,0.18,0.04,-0.18,-0.18,https://fbref.com/en/players/7c0527bb/Roman-Martinez,7c0527bb,Liga MX
360,Sebastián Martínez,MEX,MF,América,19,2003,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/4a64c915/Sebastian-Martinez,4a64c915,Liga MX
361,Alejandro Mayorga,MEX,DF,Cruz Azul,25,1997,4.8,0.00,0.42,0.00,0.0,0.42,0.00,0.00,,21.9,0.21,0.00,0.00,0.02,0.02,0.05,-0.02,-0.02,https://fbref.com/en/players/42fa6572/Alejandro-Mayorga,42fa6572,Liga MX
362,Alejandro Mayorga,MEX,DF,Guadalajara,25,1997,3.9,0.26,0.77,0.26,33.3,0.76,0.25,0.33,1.00,16.2,0.00,0.00,0.00,0.08,0.08,0.11,0.18,0.18,https://fbref.com/en/players/42fa6572/Alejandro-Mayorga,42fa6572,Liga MX
363,Alan Medina,MEX,"MF,FW",FC Juárez,24,1997,20.6,0.29,1.60,0.53,33.3,1.60,0.53,0.18,0.55,18.2,0.00,0.00,0.00,0.18,0.18,0.12,0.11,0.11,https://fbref.com/en/players/c88f8077/Alan-Medina,c88f8077,Liga MX
364,Diego Medina,MEX,"MF,FW",Santos,21,2001,10.7,0.37,1.21,0.75,61.5,1.21,0.75,0.31,0.50,13.8,0.00,0.00,0.00,0.18,0.18,0.15,0.20,0.20,https://fbref.com/en/players/91d4d322/Diego-Medina,91d4d322,Liga MX
365,Stefan Medina,COL,DF,Monterrey,30,1992,27.9,0.11,0.50,0.22,42.9,0.50,0.21,0.21,0.50,18.2,0.00,0.00,0.00,0.03,0.03,0.06,0.08,0.08,https://fbref.com/en/players/a7104778/Stefan-Medina,a7104778,Liga MX
366,Ángel Mena,ECU,"MF,FW",León,34,1988,18.8,0.16,2.07,0.69,33.3,2.08,0.69,0.03,0.08,18.4,0.21,0.11,0.11,0.31,0.22,0.11,-0.15,-0.17,https://fbref.com/en/players/ea83f5c2/Angel-Mena,ea83f5c2,Liga MX
367,Édgar Méndez,ESP,"FW,MF",Necaxa,32,1990,18.0,0.33,2.78,0.89,32.0,2.78,0.89,0.10,0.31,19.3,0.06,0.06,0.11,0.28,0.19,0.07,0.06,0.09,https://fbref.com/en/players/aed746df/Edgar-Mendez,aed746df,Liga MX
368,Jean Meneses,CHI,"MF,FW",Toluca,29,1993,29.7,0.27,2.63,0.91,34.6,2.62,0.91,0.10,0.30,18.9,0.00,0.00,0.00,0.22,0.22,0.09,0.05,0.05,https://fbref.com/en/players/dc7acc74/Jean-Meneses,dc7acc74,Liga MX
369,Roberto Meraz,MEX,MF,Mazatlán,22,1999,25.7,0.08,0.58,0.16,26.7,0.58,0.16,0.13,0.50,16.8,0.00,0.00,0.00,0.05,0.05,0.08,0.03,0.03,https://fbref.com/en/players/1f97c45f/Roberto-Meraz,1f97c45f,Liga MX
370,Jorge Meré,ESP,DF,Mazatlán,25,1997,4.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/9f979eb2/Jorge-Mere,9f979eb2,Liga MX
371,Sabin Merino,ESP,FW,Atlético,30,1992,3.5,0.57,3.14,1.43,45.5,3.15,1.43,0.09,0.20,15.0,0.00,0.29,0.29,0.66,0.46,0.14,-0.09,-0.17,https://fbref.com/en/players/1d5f96d9/Sabin-Merino,1d5f96d9,Liga MX
372,Maximiliano Meza,ARG,"MF,FW",Monterrey,29,1992,23.5,0.13,2.09,0.77,36.7,2.09,0.77,0.06,0.17,23.2,0.21,0.00,0.00,0.15,0.15,0.07,-0.02,-0.02,https://fbref.com/en/players/e5e15e0a/Maximiliano-Meza,e5e15e0a,Liga MX
373,Hiram Mier,MEX,DF,Guadalajara,32,1989,3.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/1f81fd9b/Hiram-Mier,1f81fd9b,Liga MX
374,Jesús Molina,MEX,MF,UNAM,34,1988,9.8,0.00,1.02,0.10,10.0,1.02,0.10,0.00,0.00,14.0,0.00,0.00,0.00,0.06,0.06,0.06,-0.06,-0.06,https://fbref.com/en/players/92624456/Jesus-Molina,92624456,Liga MX
375,Tomás Molina,ARG,FW,FC Juárez,27,1995,9.4,0.43,2.55,1.17,45.8,2.55,1.17,0.17,0.36,12.0,0.00,0.00,0.00,0.28,0.28,0.11,0.15,0.15,https://fbref.com/en/players/d3134e28/Tomas-Molina,d3134e28,Liga MX
376,Ricardo Monreal,MEX,"FW,MF",Necaxa,21,2001,9.2,0.22,2.61,0.76,29.2,2.61,0.76,0.08,0.29,22.1,0.00,0.00,0.00,0.20,0.20,0.07,0.02,0.02,https://fbref.com/en/players/cc9ee242/Ricardo-Monreal,cc9ee242,Liga MX
377,Pablo Monroy,MEX,DF,UNAM,20,2002,9.7,0.00,0.72,0.00,0.0,0.72,0.00,0.00,,24.5,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,https://fbref.com/en/players/b8d4f461/Pablo-Monroy,b8d4f461,Liga MX
378,Andres Montaño,MEX,MF,Mazatlán,20,2002,12.9,0.16,1.71,0.39,22.7,1.71,0.39,0.09,0.40,22.2,0.08,0.00,0.00,0.11,0.11,0.06,0.05,0.05,https://fbref.com/en/players/e5519e5e/Andres-Montano,e5519e5e,Liga MX
379,Joaquín Montecinos,CHI,FW,Tijuana,26,1995,15.5,0.13,2.52,0.65,25.6,2.51,0.64,0.05,0.20,23.3,0.19,0.00,0.00,0.14,0.14,0.05,-0.01,-0.01,https://fbref.com/en/players/9ec27e7f/Joaquin-Montecinos,9ec27e7f,Liga MX
380,César Montes,MEX,DF,Monterrey,25,1997,8.6,0.00,0.35,0.00,0.0,0.35,0.00,0.00,,16.5,0.00,0.00,0.00,0.01,0.01,0.05,-0.01,-0.01,https://fbref.com/en/players/28e957d7/Cesar-Montes,28e957d7,Liga MX
381,Luis Montes,MEX,MF,León,36,1986,9.7,0.00,1.86,0.41,22.2,1.86,0.41,0.00,0.00,26.1,0.21,0.00,0.00,0.07,0.07,0.04,-0.07,-0.07,https://fbref.com/en/players/212d39d4/Luis-Montes,212d39d4,Liga MX
382,Adrián Mora,MEX,DF,FC Juárez,24,1997,3.0,0.00,0.33,0.00,0.0,0.34,0.00,0.00,,11.6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/fc9d3b30/Adrian-Mora,fc9d3b30,Liga MX
383,Iván Morales Bravo,CHI,"FW,MF",Cruz Azul,23,1999,5.1,0.39,0.98,0.59,60.0,0.98,0.59,0.20,0.33,23.5,0.00,0.20,0.20,0.24,0.08,0.09,0.16,0.12,https://fbref.com/en/players/3468cf5d/Ivan-Morales-Bravo,3468cf5d,Liga MX
384,Carlos Moreno,MEX,GK,Pachuca,24,1998,3.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/b931ac44/Carlos-Moreno,b931ac44,Liga MX
385,Héctor Moreno,MEX,DF,Monterrey,34,1988,20.8,0.00,0.38,0.10,25.0,0.38,0.10,0.00,0.00,8.5,0.00,0.00,0.00,0.05,0.04,0.11,-0.05,-0.04,https://fbref.com/en/players/5d311e8d/Hector-Moreno,5d311e8d,Liga MX
386,Iker Moreno,MEX,FW,América,18,2003,0.6,0.00,3.33,1.67,50.0,3.53,1.76,0.00,0.00,20.1,0.00,0.00,0.00,0.33,0.33,0.10,-0.33,-0.33,https://fbref.com/en/players/d3e76f51/Iker-Moreno,d3e76f51,Liga MX
387,Iván Moreno,MEX,"MF,FW",Puebla,24,1998,8.6,0.00,1.63,0.35,21.4,1.63,0.35,0.00,0.00,21.8,0.00,0.00,0.00,0.12,0.12,0.07,-0.12,-0.12,https://fbref.com/en/players/aa2e88c2/Ivan-Moreno,aa2e88c2,Liga MX
388,Iván Moreno,MEX,DF,León,24,1998,14.4,0.07,1.39,0.49,35.0,1.39,0.49,0.05,0.14,19.6,0.00,0.00,0.00,0.10,0.10,0.07,-0.03,-0.03,https://fbref.com/en/players/aa2e88c2/Ivan-Moreno,aa2e88c2,Liga MX
389,Omar Moreno,MEX,"MF,FW",Mazatlán,17,2005,2.4,0.00,3.75,0.83,22.2,3.70,0.82,0.00,0.00,23.3,0.00,0.00,0.00,0.13,0.13,0.04,-0.13,-0.13,https://fbref.com/en/players/d6371fe3/Omar-Moreno,d6371fe3,Liga MX
390,Yairo Moreno,COL,"MF,DF",León,27,1995,19.0,0.16,1.95,0.58,29.7,1.94,0.58,0.08,0.27,23.7,0.26,0.00,0.00,0.12,0.12,0.06,0.04,0.04,https://fbref.com/en/players/9eb9fdec/Yairo-Moreno,9eb9fdec,Liga MX
391,Andrés Mosquera Guardia,COL,DF,Toluca,32,1990,31.0,0.03,0.42,0.13,30.8,0.42,0.13,0.08,0.25,11.4,0.00,0.00,0.00,0.04,0.04,0.10,-0.01,-0.01,https://fbref.com/en/players/9cacb8e1/Andres-Mosquera-Guardia,9cacb8e1,Liga MX
392,Alan Mozo,MEX,DF,Guadalajara,25,1997,22.1,0.00,0.32,0.14,42.9,0.32,0.14,0.00,0.00,30.0,0.00,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,https://fbref.com/en/players/2abbf0fe/Alan-Mozo,2abbf0fe,Liga MX
393,Santiago Muñóz,MEX,"FW,MF",Santos,19,2002,1.3,0.00,2.31,1.54,66.7,2.23,1.49,0.00,0.00,8.6,0.00,0.00,0.00,0.23,0.23,0.09,-0.23,-0.23,https://fbref.com/en/players/dd986929/Santiago-Munoz,dd986929,Liga MX
394,Zahid Muñoz,MEX,"MF,FW",Atlético,21,2001,0.5,2.00,2.00,2.00,100.0,2.00,2.00,1.00,1.00,13.4,0.00,0.00,0.00,0.20,0.20,0.08,1.80,1.80,https://fbref.com/en/players/3fce2e96/Zahid-Munoz,3fce2e96,Liga MX
395,Zahid Muñoz,MEX,FW,Guadalajara,21,2001,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,https://fbref.com/en/players/3fce2e96/Zahid-Munoz,3fce2e96,Liga MX
396,Jhon Murillo,VEN,"FW,MF",Atlético,26,1995,25.6,0.08,1.25,0.35,28.1,1.25,0.35,0.06,0.22,16.9,0.00,0.00,0.00,0.15,0.15,0.12,-0.07,-0.07,https://fbref.com/en/players/0d93febc/Jhon-Murillo,0d93febc,Liga MX
397,Óscar Murillo,COL,DF,Pachuca,34,1988,13.3,0.00,0.23,0.08,33.3,0.23,0.07,0.00,0.00,14.1,0.00,0.00,0.00,0.01,0.01,0.02,-0.01,-0.01,https://fbref.com/en/players/372c2df8/Oscar-Murillo,372c2df8,Liga MX
398,Ariel Nahuelpán,ARG,FW,Querétaro,34,1987,10.3,0.39,2.72,0.87,32.1,2.73,0.88,0.11,0.33,16.2,0.00,0.10,0.10,0.33,0.26,0.09,0.06,0.03,https://fbref.com/en/players/3334db7c/Ariel-Nahuelpan,3334db7c,Liga MX
399,Ariel Nahuelpán,ARG,FW,Mazatlán,34,1987,4.8,0.21,3.33,0.83,25.0,3.31,0.83,0.06,0.25,18.4,0.00,0.00,0.00,0.23,0.23,0.07,-0.02,-0.02,https://fbref.com/en/players/3334db7c/Ariel-Nahuelpan,3334db7c,Liga MX
400,José Navarro,MEX,MF,UNAM,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,https://fbref.com/en/players/1ecdebcd/Jose-Navarro,1ecdebcd,Liga MX
401,Fernando Navarro Morán,MEX,"MF,FW",Toluca,33,1989,20.3,0.10,1.43,0.49,34.5,1.43,0.49,0.07,0.20,19.3,0.15,0.00,0.00,0.13,0.13,0.09,-0.03,-0.03,https://fbref.com/en/players/1e368495/Fernando-Navarro-Moran,1e368495,Liga MX
402,Hugo Nervo,ARG,DF,Atlas,31,1991,30.4,0.03,0.39,0.13,33.3,0.40,0.13,0.08,0.25,10.9,0.00,0.00,0.00,0.02,0.02,0.05,0.01,0.01,https://fbref.com/en/players/6afd25e6/Hugo-Nervo,6afd25e6,Liga MX
403,Francisco Nevarez,MEX,DF,FC Juárez,21,2000,10.5,0.00,0.57,0.19,33.3,0.57,0.19,0.00,0.00,24.8,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,https://fbref.com/en/players/65b4f865/Francisco-Nevarez,65b4f865,Liga MX
