Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Player Link_,Player ID_,Competition
294,Miguel Jiménez Ponce,MEX,GK,Guadalajara,32,1990,34.0,0.18,0.18,0.06,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9c06f135/Miguel-Jimenez-Ponce,9c06f135,Liga MX
295,José Joaquín Esquivel,MEX,MF,Necaxa,24,1998,28.9,1.31,1.31,1.14,0.03,0.03,0.07,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/72c08f14/Jose-Joaquin-Esquivel,72c08f14,Liga MX
296,José Joaquín Martínez,MEX,"DF,MF",Cruz Azul,35,1987,5.2,1.54,1.55,1.35,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/99f74040/Jose-Joaquin-Martinez,99f74040,Liga MX
297,Julio José González,MEX,GK,UNAM,31,1991,20.0,0.35,0.35,0.30,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/0124a43a/Julio-Jose-Gonzalez,0124a43a,Liga MX
298,Alberto Joshimar Acosta,MEX,DF,FC Juárez,34,1988,10.1,1.78,1.77,1.19,0.10,0.20,0.00,0.30,0.00,0.40,0.39,0.30,0.00,0.10,0.00,0.00,0.00,https://fbref.com/en/players/fb452bdc/Alberto-Joshimar-Acosta,fb452bdc,Liga MX
299,Joao Joshimar Rojas,ECU,"MF,FW",Monterrey,24,1997,1.1,8.18,7.86,5.45,1.82,0.00,0.91,0.00,0.00,2.73,2.62,2.73,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bc7774f1/Joao-Joshimar-Rojas,bc7774f1,Liga MX
300,José Juan Vázquez,MEX,MF,Tijuana,34,1988,18.2,1.59,1.59,1.48,0.05,0.00,0.00,0.05,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/35fd6633/Jose-Juan-Vazquez,35fd6633,Liga MX
301,Ramón Juárez,MEX,DF,Atlético,21,2001,8.0,0.25,0.25,0.13,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c164493d/Ramon-Juarez,c164493d,Liga MX
302,Heriberto Jurado,MEX,"MF,FW",Necaxa,17,2005,8.4,3.93,3.95,1.31,1.90,0.12,0.24,0.12,0.24,0.36,0.36,0.12,0.12,0.00,0.12,0.00,0.00,https://fbref.com/en/players/7d014cb0/Heriberto-Jurado,7d014cb0,Liga MX
303,Sebastián Jurado,MEX,GK,Cruz Azul,24,1997,11.0,0.09,0.09,0.00,0.09,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,0.00,0.00,0.00,0.00,https://fbref.com/en/players/c882a4e6/Sebastian-Jurado,c882a4e6,Liga MX
304,Mateo Klimowicz,GER,"MF,FW",Atlético,22,2000,7.2,3.19,3.18,1.94,0.14,0.69,0.42,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2b7c56b4/Mateo-Klimowicz,2b7c56b4,Liga MX
305,Matías Kranevitter,ARG,MF,Monterrey,29,1993,8.2,1.34,1.34,0.98,0.00,0.12,0.12,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/314bdac5/Matias-Kranevitter,314bdac5,Liga MX
306,Roberto de la Rosa,MEX,FW,Pachuca,22,2000,17.1,3.10,3.09,2.28,0.00,0.29,0.41,0.12,0.00,0.35,0.35,0.29,0.00,0.00,0.06,0.00,0.00,https://fbref.com/en/players/d7558a5c/Roberto-de-la-Rosa,d7558a5c,Liga MX
307,Diego Lainez,MEX,"FW,MF",UANL,22,2000,4.8,3.13,3.12,2.08,0.00,0.63,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bf12926c/Diego-Lainez,bf12926c,Liga MX
308,Mauro Laínez,MEX,"FW,MF",FC Juárez,26,1996,7.5,2.40,2.40,1.60,0.13,0.40,0.13,0.13,0.00,0.40,0.40,0.13,0.00,0.27,0.00,0.00,0.00,https://fbref.com/en/players/9bf2c435/Mauro-Lainez,9bf2c435,Liga MX
309,Gibran Lajud,MEX,GK,Santos,28,1993,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d8b7afc2/Gibran-Lajud,d8b7afc2,Liga MX
310,Emilio Lara,MEX,DF,América,20,2002,20.8,1.59,1.59,1.35,0.10,0.05,0.05,0.00,0.05,0.34,0.34,0.29,0.05,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f8c3bbb2/Emilio-Lara,f8c3bbb2,Liga MX
311,Israel Larios,MEX,MF,Atlas,19,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/648fed70/Israel-Larios,648fed70,Liga MX
312,Miguel Layún,MEX,DF,América,34,1988,16.5,3.21,3.21,2.42,0.61,0.12,0.06,0.00,0.00,0.55,0.55,0.42,0.12,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ad6295d4/Miguel-Layun,ad6295d4,Liga MX
313,Federico Lértora,ARG,MF,Tijuana,32,1990,29.5,1.56,1.56,1.15,0.07,0.07,0.17,0.07,0.03,0.03,0.03,0.00,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/8e8cceac/Federico-Lertora,8e8cceac,Liga MX
314,Dario Lezcano,PAR,"FW,MF",FC Juárez,32,1990,4.8,1.88,1.87,0.83,0.00,0.00,0.42,0.42,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.21,0.00,https://fbref.com/en/players/d4bb2b53/Dario-Lezcano,d4bb2b53,Liga MX
315,Igor Lichnovsky,CHI,DF,UANL,28,1994,24.7,0.49,0.49,0.40,0.04,0.00,0.04,0.00,0.00,0.08,0.08,0.04,0.04,0.00,0.00,0.00,0.00,https://fbref.com/en/players/3947fa95/Igor-Lichnovsky,3947fa95,Liga MX
316,Erik Lira,MEX,MF,Cruz Azul,22,2000,28.3,1.55,1.56,1.41,0.04,0.00,0.04,0.04,0.04,0.21,0.21,0.18,0.00,0.00,0.00,0.00,0.04,https://fbref.com/en/players/7b2c24ed/Erik-Lira,7b2c24ed,Liga MX
317,Aldo Llanas,,MF,Toluca,,,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,https://fbref.com/en/players/d8ca630d/Aldo-Llanas,d8ca630d,Liga MX
318,Aldo López,MEX,MF,Santos,22,2000,14.0,1.50,1.50,1.29,0.07,0.07,0.00,0.07,0.00,0.14,0.14,0.07,0.07,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d0832e71/Aldo-Lopez,d0832e71,Liga MX
319,Edgar López,MEX,FW,Toluca,23,1999,10.0,3.40,3.38,2.90,0.00,0.20,0.10,0.20,0.00,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a9cde92c/Edgar-Lopez,a9cde92c,Liga MX
320,Edgar López,MEX,FW,Tijuana,23,1999,6.6,2.27,2.27,1.97,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a9cde92c/Edgar-Lopez,a9cde92c,Liga MX
321,Gabriel López,MEX,"FW,MF",Mazatlán,19,2003,0.3,3.33,3.75,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/19bc33ae/Gabriel-Lopez,19bc33ae,Liga MX
322,Raúl López Gómez,MEX,DF,Santos,29,1993,10.7,2.06,2.06,1.96,0.00,0.09,0.00,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/16cb5073/Raul-Lopez-Gomez,16cb5073,Liga MX
323,Raúl López Gómez,MEX,DF,Toluca,29,1993,6.3,1.75,1.75,1.59,0.00,0.00,0.16,0.00,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/16cb5073/Raul-Lopez-Gomez,16cb5073,Liga MX
324,Leonel López,MEX,MF,Tijuana,28,1994,5.9,5.42,5.38,2.88,1.86,0.00,0.17,0.34,0.17,0.51,0.50,0.34,0.17,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f0f2ab49/Leonel-Lopez,f0f2ab49,Liga MX
325,Leonel López,MEX,MF,UNAM,28,1994,9.4,5.11,5.11,3.19,1.38,0.43,0.00,0.00,0.11,0.64,0.64,0.43,0.21,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f0f2ab49/Leonel-Lopez,f0f2ab49,Liga MX
326,Lisandro López,ARG,DF,Tijuana,32,1989,24.7,1.01,1.01,0.61,0.00,0.00,0.32,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.08,0.00,0.00,https://fbref.com/en/players/8320fe65/Lisandro-Lopez,8320fe65,Liga MX
327,Nicolás López,URU,"FW,MF",UANL,28,1993,7.2,6.39,6.42,4.44,0.69,0.28,0.28,0.69,0.00,0.69,0.70,0.69,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/8d2ee5e2/Nicolas-Lopez,8d2ee5e2,Liga MX
328,Rodrigo López,MEX,MF,Querétaro,34,1987,15.6,2.37,2.37,1.99,0.06,0.13,0.06,0.13,0.00,0.19,0.19,0.13,0.00,0.06,0.00,0.00,0.00,https://fbref.com/en/players/88d66ac1/Rodrigo-Lopez,88d66ac1,Liga MX
329,Vladimir Loroña,MEX,"DF,MF",UANL,23,1998,6.8,2.35,2.35,2.06,0.29,0.00,0.00,0.00,0.00,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/04a82b14/Vladimir-Lorona,04a82b14,Liga MX
330,Augusto Lotti,ITA,"FW,MF",Cruz Azul,26,1996,6.3,1.43,1.43,0.95,0.00,0.16,0.32,0.00,0.00,0.63,0.64,0.32,0.00,0.16,0.16,0.00,0.00,https://fbref.com/en/players/659fa937/Augusto-Lotti,659fa937,Liga MX
331,Brian Lozano,URU,"MF,DF",Santos,28,1994,1.2,4.17,4.13,1.67,1.67,0.00,0.83,0.00,0.00,0.83,0.83,0.83,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f3381616/Brian-Lozano,f3381616,Liga MX
332,Brian Lozano,URU,MF,Atlas,28,1994,11.8,3.64,3.65,2.54,0.68,0.08,0.17,0.17,0.00,0.34,0.34,0.25,0.00,0.00,0.00,0.08,0.00,https://fbref.com/en/players/f3381616/Brian-Lozano,f3381616,Liga MX
333,Esteban Lozano,MEX,MF,América,19,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5291f765/Esteban-Lozano,5291f765,Liga MX
334,José Lozano,MEX,"MF,DF",Santos,23,1998,2.8,1.43,1.44,0.71,0.36,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9ab0b080/Jose-Lozano,9ab0b080,Liga MX
335,Lucao,BRA,DF,Puebla,29,1993,16.4,0.79,0.79,0.79,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/aa7e1bb1/Lucao,aa7e1bb1,Liga MX
336,Israel Luna,MEX,"MF,FW",Pachuca,20,2002,9.1,2.97,2.97,2.42,0.11,0.33,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/dc4b2946/Israel-Luna,dc4b2946,Liga MX
337,Darwin Machís,VEN,"FW,MF",FC Juárez,29,1993,5.7,2.63,2.65,1.58,0.35,0.18,0.18,0.35,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/ed6ea4d9/Darwin-Machis,ed6ea4d9,Liga MX
338,Fernando Madrigal,MEX,MF,Necaxa,30,1991,24.0,2.79,2.79,1.96,0.33,0.25,0.17,0.04,0.04,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a51e0948/Fernando-Madrigal,a51e0948,Liga MX
339,José Madueña,MEX,"DF,MF",Querétaro,32,1990,4.9,2.65,2.67,1.22,0.61,0.00,0.00,0.20,0.61,0.41,0.41,0.20,0.00,0.00,0.00,0.00,0.20,https://fbref.com/en/players/f8949b73/Jose-Maduena,f8949b73,Liga MX
340,Joshua Mancha,MEX,"FW,DF",Santos,17,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/13b34cde/Joshua-Mancha,13b34cde,Liga MX
341,Federico Mancuello,ARG,MF,Puebla,33,1989,32.0,4.00,4.00,2.22,1.44,0.09,0.09,0.06,0.09,0.44,0.44,0.16,0.22,0.03,0.03,0.00,0.00,https://fbref.com/en/players/e1cf57c7/Federico-Mancuello,e1cf57c7,Liga MX
342,Mauro Manotas,COL,"FW,MF",Atlas,27,1995,1.1,5.45,5.57,1.82,0.00,0.00,2.73,0.91,0.00,0.91,0.93,0.00,0.00,0.00,0.00,0.91,0.00,https://fbref.com/en/players/89a5efd3/Mauro-Manotas,89a5efd3,Liga MX
343,Óscar Manzanarez,MEX,DF,Santos,27,1995,4.7,0.43,0.43,0.21,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d4f99521/Oscar-Manzanarez,d4f99521,Liga MX
344,Javier Marcelo Correa,ARG,"FW,MF",Santos,29,1992,20.9,3.59,3.58,2.11,0.00,0.53,0.72,0.19,0.05,0.62,0.62,0.19,0.00,0.14,0.24,0.05,0.00,https://fbref.com/en/players/04bdcce2/Javier-Marcelo-Correa,04bdcce2,Liga MX
345,Jahaziel Marchand,MEX,MF,Pachuca,20,2001,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1fa0a5ca/Jahaziel-Marchand,1fa0a5ca,Liga MX
346,Salvador Mariscal,MEX,MF,Santos,19,2003,6.1,0.82,0.82,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a51d449a/Salvador-Mariscal,a51d449a,Liga MX
347,Ángel Márquez,MEX,MF,Atlas,22,2000,18.2,2.97,2.96,2.47,0.16,0.05,0.11,0.16,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e9ef9d93/Angel-Marquez,e9ef9d93,Liga MX
348,Henry Martín,MEX,FW,América,29,1992,28.3,3.53,3.53,2.58,0.07,0.21,0.28,0.32,0.07,0.57,0.57,0.39,0.00,0.07,0.04,0.07,0.00,https://fbref.com/en/players/b585c991/Henry-Martin,b585c991,Liga MX
349,Alejandro Martínez,ARG,"DF,FW",Tijuana,25,1997,8.7,2.18,2.19,1.38,0.46,0.11,0.23,0.00,0.00,0.11,0.12,0.11,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/26f76d7b/Alejandro-Martinez,26f76d7b,Liga MX
350,Guillermo Martínez Ayala,MEX,"FW,MF",Puebla,27,1995,6.4,2.34,2.36,1.88,0.00,0.00,0.47,0.00,0.00,0.63,0.63,0.47,0.00,0.00,0.16,0.00,0.00,https://fbref.com/en/players/59146354/Guillermo-Martinez-Ayala,59146354,Liga MX
351,Enzo Martínez,URU,DF,Pachuca,24,1998,4.8,0.63,0.62,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/88473525/Enzo-Martinez,88473525,Liga MX
352,Enzo Martínez,URU,DF,Querétaro,24,1998,6.2,0.81,0.81,0.48,0.16,0.00,0.00,0.16,0.00,0.32,0.32,0.00,0.16,0.00,0.00,0.16,0.00,https://fbref.com/en/players/88473525/Enzo-Martinez,88473525,Liga MX
353,Federico Martínez,URU,"FW,MF",León,26,1996,5.5,2.00,2.00,1.09,0.18,0.00,0.00,0.55,0.18,0.36,0.36,0.18,0.00,0.00,0.00,0.18,0.00,https://fbref.com/en/players/636d680a/Federico-Martinez,636d680a,Liga MX
354,Emilio Martínez González,MEX,DF,Puebla,19,2003,11.7,0.60,0.60,0.43,0.00,0.00,0.00,0.09,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.09,https://fbref.com/en/players/7cbd34c2/Emilio-Martinez-Gonzalez,7cbd34c2,Liga MX
355,Jaziel Martínez,MEX,MF,Atlas,21,2000,6.0,3.50,3.51,2.83,0.00,0.00,0.17,0.50,0.00,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/17ac7f70/Jaziel-Martinez,17ac7f70,Liga MX
356,Jaziel Martínez,MEX,"MF,FW",Monterrey,21,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/17ac7f70/Jaziel-Martinez,17ac7f70,Liga MX
357,Juan Martínez,MEX,DF,Atlético,23,1999,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2280fe86/Juan-Martinez,2280fe86,Liga MX
358,Roger Martínez,COL,"FW,MF",América,28,1994,4.4,4.09,4.10,2.05,0.23,0.23,0.45,0.91,0.23,0.68,0.68,0.00,0.00,0.23,0.00,0.23,0.23,https://fbref.com/en/players/6f0d613a/Roger-Martinez,6f0d613a,Liga MX
359,Román Martínez,MEX,"FW,MF",América,19,2002,1.1,4.55,4.41,2.73,0.91,0.00,0.00,0.91,0.00,0.91,0.88,0.91,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/7c0527bb/Roman-Martinez,7c0527bb,Liga MX
360,Sebastián Martínez,MEX,MF,América,19,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/4a64c915/Sebastian-Martinez,4a64c915,Liga MX
361,Alejandro Mayorga,MEX,DF,Cruz Azul,25,1997,4.8,1.67,1.67,1.25,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/42fa6572/Alejandro-Mayorga,42fa6572,Liga MX
362,Alejandro Mayorga,MEX,DF,Guadalajara,25,1997,3.9,2.31,2.28,1.28,0.77,0.00,0.00,0.26,0.00,0.26,0.25,0.26,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/42fa6572/Alejandro-Mayorga,42fa6572,Liga MX
363,Alan Medina,MEX,"MF,FW",FC Juárez,24,1997,20.6,2.96,2.97,1.80,0.24,0.39,0.24,0.29,0.00,0.24,0.24,0.19,0.00,0.05,0.00,0.00,0.00,https://fbref.com/en/players/c88f8077/Alan-Medina,c88f8077,Liga MX
364,Diego Medina,MEX,"MF,FW",Santos,21,2001,10.7,2.52,2.52,1.87,0.00,0.37,0.19,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/91d4d322/Diego-Medina,91d4d322,Liga MX
365,Stefan Medina,COL,DF,Monterrey,30,1992,27.9,1.76,1.75,1.25,0.29,0.04,0.04,0.07,0.07,0.14,0.14,0.11,0.04,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a7104778/Stefan-Medina,a7104778,Liga MX
366,Ángel Mena,ECU,"MF,FW",León,34,1988,18.8,4.57,4.59,3.56,0.59,0.11,0.27,0.00,0.05,0.53,0.53,0.48,0.00,0.00,0.05,0.00,0.00,https://fbref.com/en/players/ea83f5c2/Angel-Mena,ea83f5c2,Liga MX
367,Édgar Méndez,ESP,"FW,MF",Necaxa,32,1990,18.0,2.11,2.12,1.00,0.00,0.39,0.22,0.39,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/aed746df/Edgar-Mendez,aed746df,Liga MX
368,Jean Meneses,CHI,"MF,FW",Toluca,29,1993,29.7,4.24,4.24,2.83,0.34,0.37,0.37,0.30,0.03,0.61,0.61,0.44,0.03,0.03,0.03,0.07,0.00,https://fbref.com/en/players/dc7acc74/Jean-Meneses,dc7acc74,Liga MX
369,Roberto Meraz,MEX,MF,Mazatlán,22,1999,25.7,1.09,1.09,0.97,0.04,0.04,0.04,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1f97c45f/Roberto-Meraz,1f97c45f,Liga MX
370,Jorge Meré,ESP,DF,Mazatlán,25,1997,4.5,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/9f979eb2/Jorge-Mere,9f979eb2,Liga MX
371,Sabin Merino,ESP,FW,Atlético,30,1992,3.5,2.00,1.99,1.71,0.00,0.00,0.00,0.29,0.00,0.29,0.28,0.00,0.00,0.00,0.00,0.29,0.00,https://fbref.com/en/players/1d5f96d9/Sabin-Merino,1d5f96d9,Liga MX
372,Maximiliano Meza,ARG,"MF,FW",Monterrey,29,1992,23.5,4.81,4.81,3.15,0.89,0.26,0.26,0.26,0.00,0.43,0.43,0.34,0.00,0.04,0.04,0.00,0.00,https://fbref.com/en/players/e5e15e0a/Maximiliano-Meza,e5e15e0a,Liga MX
373,Hiram Mier,MEX,DF,Guadalajara,32,1989,3.8,0.53,0.53,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1f81fd9b/Hiram-Mier,1f81fd9b,Liga MX
374,Jesús Molina,MEX,MF,UNAM,34,1988,9.8,1.02,1.02,1.02,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/92624456/Jesus-Molina,92624456,Liga MX
375,Tomás Molina,ARG,FW,FC Juárez,27,1995,9.4,2.98,2.99,1.49,0.00,0.43,0.53,0.43,0.11,0.11,0.11,0.00,0.00,0.11,0.00,0.00,0.00,https://fbref.com/en/players/d3134e28/Tomas-Molina,d3134e28,Liga MX
376,Ricardo Monreal,MEX,"FW,MF",Necaxa,21,2001,9.2,4.13,4.14,2.83,0.00,0.76,0.22,0.33,0.00,0.54,0.54,0.33,0.00,0.11,0.11,0.00,0.00,https://fbref.com/en/players/cc9ee242/Ricardo-Monreal,cc9ee242,Liga MX
377,Pablo Monroy,MEX,DF,UNAM,20,2002,9.7,2.16,2.16,1.75,0.21,0.00,0.00,0.21,0.00,0.31,0.31,0.21,0.10,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b8d4f461/Pablo-Monroy,b8d4f461,Liga MX
378,Andres Montaño,MEX,MF,Mazatlán,20,2002,12.9,4.50,4.50,2.95,0.70,0.47,0.08,0.16,0.16,0.16,0.16,0.08,0.00,0.08,0.00,0.00,0.00,https://fbref.com/en/players/e5519e5e/Andres-Montano,e5519e5e,Liga MX
379,Joaquín Montecinos,CHI,FW,Tijuana,26,1995,15.5,2.97,2.96,1.68,0.58,0.19,0.26,0.26,0.00,0.39,0.39,0.19,0.06,0.00,0.06,0.06,0.00,https://fbref.com/en/players/9ec27e7f/Joaquin-Montecinos,9ec27e7f,Liga MX
380,César Montes,MEX,DF,Monterrey,25,1997,8.6,0.93,0.93,0.70,0.12,0.00,0.12,0.00,0.00,0.23,0.23,0.12,0.00,0.00,0.12,0.00,0.00,https://fbref.com/en/players/28e957d7/Cesar-Montes,28e957d7,Liga MX
381,Luis Montes,MEX,MF,León,36,1986,9.7,4.33,4.34,2.89,1.13,0.10,0.10,0.10,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/212d39d4/Luis-Montes,212d39d4,Liga MX
382,Adrián Mora,MEX,DF,FC Juárez,24,1997,3.0,0.67,0.68,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fc9d3b30/Adrian-Mora,fc9d3b30,Liga MX
383,Iván Morales Bravo,CHI,"FW,MF",Cruz Azul,23,1999,5.1,1.18,1.17,0.98,0.00,0.00,0.20,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.20,0.00,0.00,https://fbref.com/en/players/3468cf5d/Ivan-Morales-Bravo,3468cf5d,Liga MX
384,Carlos Moreno,MEX,GK,Pachuca,24,1998,3.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/b931ac44/Carlos-Moreno,b931ac44,Liga MX
385,Héctor Moreno,MEX,DF,Monterrey,34,1988,20.8,0.63,0.62,0.58,0.05,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/5d311e8d/Hector-Moreno,5d311e8d,Liga MX
386,Iker Moreno,MEX,FW,América,18,2003,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/d3e76f51/Iker-Moreno,d3e76f51,Liga MX
387,Iván Moreno,MEX,"MF,FW",Puebla,24,1998,8.6,3.14,3.14,2.44,0.12,0.12,0.23,0.23,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/aa2e88c2/Ivan-Moreno,aa2e88c2,Liga MX
388,Iván Moreno,MEX,DF,León,24,1998,14.4,3.33,3.34,2.64,0.28,0.14,0.14,0.07,0.07,0.42,0.42,0.35,0.00,0.07,0.00,0.00,0.00,https://fbref.com/en/players/aa2e88c2/Ivan-Moreno,aa2e88c2,Liga MX
389,Omar Moreno,MEX,"MF,FW",Mazatlán,17,2005,2.4,2.50,2.47,1.25,0.00,0.42,0.42,0.42,0.00,0.42,0.41,0.00,0.00,0.00,0.42,0.00,0.00,https://fbref.com/en/players/d6371fe3/Omar-Moreno,d6371fe3,Liga MX
390,Yairo Moreno,COL,"MF,DF",León,27,1995,19.0,3.53,3.53,2.63,0.16,0.47,0.11,0.11,0.05,0.42,0.42,0.26,0.05,0.11,0.00,0.00,0.00,https://fbref.com/en/players/9eb9fdec/Yairo-Moreno,9eb9fdec,Liga MX
391,Andrés Mosquera Guardia,COL,DF,Toluca,32,1990,31.0,1.03,1.03,0.77,0.06,0.00,0.13,0.03,0.03,0.10,0.10,0.06,0.00,0.00,0.03,0.00,0.00,https://fbref.com/en/players/9cacb8e1/Andres-Mosquera-Guardia,9cacb8e1,Liga MX
392,Alan Mozo,MEX,DF,Guadalajara,25,1997,22.1,3.08,3.08,2.44,0.27,0.14,0.09,0.14,0.00,0.27,0.27,0.23,0.00,0.00,0.05,0.00,0.00,https://fbref.com/en/players/2abbf0fe/Alan-Mozo,2abbf0fe,Liga MX
