Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Player Link_,Player ID_,Competition
147,Sergio De los Ríos,MEX,MF,América,19,2003,1,0,15,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/f1550173/Sergio-De-los-Rios,f1550173,Liga MX
148,Arturo del Campo,MEX,MF,Toluca,19,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a1b9fab4/Arturo-del-Campo,a1b9fab4,Liga MX
149,Gustavo Del Prete,ARG,"MF,FW",UNAM,26,1996,32,26,1979,22.0,0.23,0.14,0.36,0.23,0.00,0.00,0.23,0.05,0.31,0.31,0.18,0.49,2.64,3.27,5.45,0.23,0.14,0.36,0.23,0.36,0.31,0.18,0.49,0.31,0.49,https://fbref.com/en/players/839ac4ea/Gustavo-Del-Prete,839ac4ea,Liga MX
150,Everardo Del Villar,MEX,DF,Toluca,17,2005,2,0,22,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/18f8c925/Everardo-Del-Villar,18f8c925,Liga MX
151,Arturo Delgado,MEX,GK,UANL,20,2002,1,0,45,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/70e6a77e/Arturo-Delgado,70e6a77e,Liga MX
152,Franco Di Santo,ARG,FW,Tijuana,33,1989,15,7,735,8.2,0.24,0.00,0.24,0.24,0.00,0.00,0.12,0.00,0.17,0.17,0.10,0.27,0.98,2.32,6.59,0.24,0.00,0.24,0.24,0.24,0.17,0.10,0.27,0.17,0.27,https://fbref.com/en/players/549c6ba7/Franco-Di-Santo,549c6ba7,Liga MX
153,Lucas Di Yorio,ARG,FW,León,25,1996,33,30,2550,28.3,0.39,0.07,0.46,0.39,0.00,0.00,0.18,0.04,0.41,0.41,0.05,0.46,1.20,0.64,5.05,0.39,0.07,0.46,0.39,0.46,0.41,0.05,0.46,0.41,0.46,https://fbref.com/en/players/5c339cf6/Lucas-Di-Yorio,5c339cf6,Liga MX
154,Nicolás Díaz Huincales,CHI,DF,Tijuana,23,1999,30,30,2647,29.4,0.00,0.03,0.03,0.00,0.00,0.00,0.44,0.10,0.02,0.02,0.03,0.05,1.19,3.37,1.22,0.00,0.03,0.03,0.00,0.03,0.02,0.03,0.05,0.02,0.05,https://fbref.com/en/players/308990ee/Nicolas-Diaz-Huincales,308990ee,Liga MX
155,Jair Díaz,MEX,DF,Tijuana,23,1998,21,15,1410,15.7,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.01,0.01,0.01,0.03,1.21,4.14,2.48,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/a1a5a22b/Jair-Diaz,a1a5a22b,Liga MX
156,Diogo,BRA,"FW,MF",UNAM,25,1996,32,15,1700,18.9,0.32,0.05,0.37,0.32,0.00,0.00,0.16,0.05,0.33,0.33,0.07,0.41,1.64,1.48,6.77,0.32,0.05,0.37,0.32,0.37,0.33,0.07,0.41,0.33,0.41,https://fbref.com/en/players/4e365f70/Diogo,4e365f70,Liga MX
157,Cecilio Domínguez,PAR,"MF,FW",Santos,27,1994,14,1,273,3.0,0.00,0.33,0.33,0.00,0.00,0.00,0.33,0.33,0.03,0.03,0.13,0.17,4.00,5.33,8.00,0.00,0.33,0.33,0.00,0.33,0.03,0.14,0.17,0.03,0.17,https://fbref.com/en/players/3162d667/Cecilio-Dominguez,3162d667,Liga MX
158,Idekel Domínguez,MEX,MF,Atlas,22,2000,1,1,65,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/en/players/772b54a0/Idekel-Dominguez,772b54a0,Liga MX
159,Juan Domínguez,MEX,"FW,MF",Necaxa,23,1998,15,3,389,4.3,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.07,0.07,0.00,0.07,3.95,2.79,8.37,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.07,0.07,0.07,https://fbref.com/en/players/ef645a7b/Juan-Dominguez,ef645a7b,Liga MX
160,Julio Domínguez,MEX,DF,Cruz Azul,34,1987,29,28,2465,27.4,0.04,0.00,0.04,0.04,0.00,0.00,0.15,0.00,0.02,0.02,0.01,0.04,0.88,3.32,0.44,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.04,0.02,0.04,https://fbref.com/en/players/99b865b7/Julio-Dominguez,99b865b7,Liga MX
161,Misael Domínguez,MEX,"MF,FW",Tijuana,22,1999,10,2,202,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.09,0.09,0.14,0.23,6.36,9.55,8.64,0.00,0.00,0.00,0.00,0.00,0.11,0.12,0.23,0.11,0.23,https://fbref.com/en/players/691bf9fe/Misael-Dominguez,691bf9fe,Liga MX
162,Dória,BRA,DF,Santos,27,1994,18,13,1267,14.1,0.07,0.00,0.07,0.07,0.00,0.00,0.07,0.00,0.13,0.13,0.01,0.14,0.50,2.27,0.14,0.07,0.00,0.07,0.07,0.07,0.13,0.01,0.14,0.13,0.14,https://fbref.com/en/players/d28b4a9d/Doria,d28b4a9d,Liga MX
163,Jonathan dos Santos,MEX,MF,América,32,1990,23,7,632,7.0,0.14,0.00,0.14,0.14,0.00,0.00,0.29,0.00,0.03,0.03,0.04,0.07,1.86,7.86,1.14,0.14,0.00,0.14,0.14,0.14,0.03,0.05,0.07,0.03,0.07,https://fbref.com/en/players/91872dec/Jonathan-dos-Santos,91872dec,Liga MX
164,Rodrigo Dourado,BRA,MF,Atlético,28,1994,28,26,2181,24.2,0.00,0.04,0.04,0.00,0.00,0.00,0.33,0.00,0.02,0.02,0.04,0.07,0.87,4.01,0.62,0.00,0.04,0.04,0.00,0.04,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/d7d05a22/Rodrigo-Dourado,d7d05a22,Liga MX
165,Jesús Dueñas,MEX,"MF,FW",FC Juárez,33,1989,29,26,2314,25.7,0.12,0.23,0.35,0.08,0.04,0.04,0.19,0.04,0.12,0.09,0.17,0.26,2.22,6.07,6.42,0.12,0.23,0.35,0.08,0.31,0.12,0.17,0.29,0.09,0.26,https://fbref.com/en/players/44267704/Jesus-Duenas,44267704,Liga MX
166,Javier Eduardo López,MEX,"MF,FW",Pachuca,27,1994,23,12,1128,12.5,0.64,0.40,1.04,0.64,0.00,0.00,0.08,0.00,0.26,0.26,0.32,0.58,1.76,5.12,6.64,0.64,0.40,1.04,0.64,1.04,0.26,0.32,0.58,0.26,0.58,https://fbref.com/en/players/f851b52f/Javier-Eduardo-Lopez,f851b52f,Liga MX
167,Jorge Eduardo Sánchez,MEX,DF,América,24,1997,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.07,0.07,0.10,0.17,2.67,5.67,8.00,0.00,0.00,0.00,0.00,0.00,0.06,0.11,0.17,0.06,0.17,https://fbref.com/en/players/c8d1c3a5/Jorge-Eduardo-Sanchez,c8d1c3a5,Liga MX
168,Francisco Eduardo Venegas,MEX,"DF,FW",UANL,24,1998,4,1,105,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,2.50,9.17,5.83,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/en/players/4a305362/Francisco-Eduardo-Venegas,4a305362,Liga MX
169,Francisco Eduardo Venegas,MEX,"DF,MF",Mazatlán,24,1998,14,12,949,10.5,0.10,0.00,0.10,0.10,0.00,0.00,0.19,0.00,0.07,0.07,0.06,0.12,1.14,4.10,1.81,0.09,0.00,0.09,0.09,0.09,0.06,0.05,0.12,0.06,0.12,https://fbref.com/en/players/4a305362/Francisco-Eduardo-Venegas,4a305362,Liga MX
170,Alfonso Emilio Sánchez,MEX,"MF,FW",Mazatlán,28,1994,20,6,647,7.2,0.28,0.00,0.28,0.28,0.00,0.00,0.56,0.00,0.10,0.10,0.01,0.13,0.83,3.75,1.81,0.28,0.00,0.28,0.28,0.28,0.10,0.02,0.12,0.10,0.12,https://fbref.com/en/players/c7a1f2c9/Alfonso-Emilio-Sanchez,c7a1f2c9,Liga MX
171,José Enrique Angulo,ECU,FW,Querétaro,27,1995,10,3,361,4.0,0.25,0.00,0.25,0.25,0.00,0.00,0.50,0.00,0.30,0.30,0.03,0.33,2.50,1.75,4.75,0.25,0.00,0.25,0.25,0.25,0.29,0.02,0.32,0.29,0.32,https://fbref.com/en/players/5e4e7cca/Jose-Enrique-Angulo,5e4e7cca,Liga MX
172,Luis Enrique Quiñones,COL,"FW,MF",UANL,31,1991,30,24,2098,23.3,0.17,0.09,0.26,0.17,0.00,0.00,0.64,0.13,0.19,0.19,0.27,0.46,4.38,4.55,10.7,0.17,0.09,0.26,0.17,0.26,0.19,0.27,0.46,0.19,0.46,https://fbref.com/en/players/39c52d54/Luis-Enrique-Quinones,39c52d54,Liga MX
173,Carlos Ernesto Cisneros,MEX,"FW,DF",Guadalajara,28,1993,32,19,1728,19.2,0.21,0.26,0.47,0.21,0.00,0.00,0.31,0.00,0.31,0.31,0.13,0.43,3.96,2.86,8.70,0.21,0.26,0.47,0.21,0.47,0.31,0.13,0.43,0.31,0.43,https://fbref.com/en/players/29635536/Carlos-Ernesto-Cisneros,29635536,Liga MX
174,Kevin Escamilla,MEX,MF,Querétaro,28,1994,30,25,2080,23.1,0.04,0.04,0.09,0.04,0.00,0.00,0.17,0.00,0.07,0.07,0.07,0.14,1.21,4.03,1.39,0.04,0.04,0.09,0.04,0.09,0.07,0.07,0.14,0.07,0.14,https://fbref.com/en/players/deee261c/Kevin-Escamilla,deee261c,Liga MX
175,Juan Escobar,PAR,DF,Cruz Azul,27,1995,27,27,2355,26.2,0.00,0.11,0.11,0.00,0.00,0.00,0.27,0.00,0.05,0.05,0.05,0.09,0.65,2.60,1.18,0.00,0.11,0.11,0.00,0.11,0.04,0.05,0.09,0.04,0.09,https://fbref.com/en/players/d48a1284/Juan-Escobar,d48a1284,Liga MX
176,Alonso Escoboza,MEX,"DF,MF",Cruz Azul,29,1993,14,3,417,4.6,0.65,0.00,0.65,0.65,0.00,0.00,0.43,0.00,0.24,0.24,0.07,0.30,1.96,2.39,3.48,0.65,0.00,0.65,0.65,0.65,0.24,0.07,0.31,0.24,0.31,https://fbref.com/en/players/6087c5c7/Alonso-Escoboza,6087c5c7,Liga MX
177,Amaury Escoto,MEX,"FW,MF",Puebla,29,1992,8,0,141,1.6,0.63,0.00,0.63,0.63,0.00,0.00,0.00,0.00,0.37,0.37,0.13,0.56,1.25,0.63,4.38,0.64,0.00,0.64,0.64,0.64,0.40,0.15,0.55,0.40,0.55,https://fbref.com/en/players/7db31ca9/Amaury-Escoto,7db31ca9,Liga MX
178,Michael Estrada,ECU,FW,Cruz Azul,26,1996,21,11,833,9.3,0.32,0.11,0.43,0.22,0.11,0.11,0.32,0.22,0.34,0.26,0.10,0.35,0.65,1.29,4.62,0.32,0.11,0.43,0.22,0.32,0.34,0.09,0.44,0.26,0.35,https://fbref.com/en/players/773f5f12/Michael-Estrada,773f5f12,Liga MX
179,Marco Fabián,MEX,"MF,FW",Mazatlán,33,1989,17,8,758,8.4,0.12,0.12,0.24,0.12,0.00,0.00,0.24,0.00,0.15,0.15,0.12,0.27,0.95,4.52,6.19,0.12,0.12,0.24,0.12,0.24,0.16,0.12,0.28,0.16,0.28,https://fbref.com/en/players/e665a2db/Marco-Fabian,e665a2db,Liga MX
180,Luis Félix,MEX,DF,Tijuana,21,2000,5,2,205,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,1.74,1.74,5.22,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,https://fbref.com/en/players/b3e8b604/Luis-Felix,b3e8b604,Liga MX
181,Omar Fernández Frasica,COL,"MF,FW",Puebla,29,1993,25,19,1597,17.7,0.23,0.11,0.34,0.23,0.00,0.00,0.23,0.00,0.10,0.10,0.12,0.23,3.11,4.75,5.88,0.23,0.11,0.34,0.23,0.34,0.10,0.12,0.22,0.10,0.22,https://fbref.com/en/players/548d8753/Omar-Fernandez-Frasica,548d8753,Liga MX
182,Gabriel Fernández,URU,FW,FC Juárez,28,1994,32,30,2530,28.1,0.28,0.11,0.39,0.28,0.00,0.04,0.36,0.07,0.34,0.31,0.13,0.44,1.85,2.03,4.98,0.28,0.11,0.39,0.28,0.39,0.34,0.13,0.47,0.31,0.44,https://fbref.com/en/players/36c5f77b/Gabriel-Fernandez,36c5f77b,Liga MX
183,Leonardo Fernández,URU,"MF,FW",Toluca,23,1998,30,22,1856,20.6,0.39,0.44,0.83,0.24,0.15,0.15,0.29,0.00,0.33,0.22,0.39,0.61,2.86,6.89,6.99,0.39,0.44,0.82,0.24,0.68,0.33,0.39,0.72,0.22,0.61,https://fbref.com/en/players/a757be87/Leonardo-Fernandez,a757be87,Liga MX
184,Rafael Fernández,MEX,DF,Querétaro,21,2000,18,16,1406,15.6,0.06,0.00,0.06,0.06,0.00,0.00,0.06,0.00,0.04,0.04,0.02,0.06,0.71,2.76,1.09,0.06,0.00,0.06,0.06,0.06,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/49511283/Rafael-Fernandez,49511283,Liga MX
185,Luis Fernando Fuentes,MEX,DF,América,35,1986,26,19,1766,19.6,0.00,0.05,0.05,0.00,0.00,0.00,0.05,0.00,0.06,0.06,0.08,0.14,2.35,4.39,9.13,0.00,0.05,0.05,0.00,0.05,0.06,0.08,0.14,0.06,0.14,https://fbref.com/en/players/01099a98/Luis-Fernando-Fuentes,01099a98,Liga MX
186,Luis Fernando León,ECU,DF,Atlético,29,1993,14,14,1242,13.8,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.02,0.02,0.02,0.04,0.29,2.10,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/69873a5f/Luis-Fernando-Leon,69873a5f,Liga MX
187,Luis Fernando Quintana,MEX,DF,Necaxa,30,1992,1,1,71,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.02,0.15,0.13,0.15,https://fbref.com/en/players/d49e5666/Luis-Fernando-Quintana,d49e5666,Liga MX
188,Gustavo Ferrareis,BRA,"DF,MF",Puebla,26,1996,31,29,2381,26.5,0.11,0.15,0.26,0.11,0.00,0.00,0.26,0.00,0.09,0.09,0.08,0.18,2.19,3.09,5.02,0.11,0.15,0.26,0.11,0.26,0.10,0.08,0.18,0.10,0.18,https://fbref.com/en/players/5188561c/Gustavo-Ferrareis,5188561c,Liga MX
189,Álvaro Fidalgo,ESP,MF,América,25,1997,34,30,2659,29.5,0.07,0.20,0.27,0.07,0.00,0.00,0.03,0.00,0.04,0.04,0.08,0.13,3.05,11.7,2.37,0.07,0.20,0.27,0.07,0.27,0.04,0.09,0.13,0.04,0.13,https://fbref.com/en/players/c705cdc4/Alvaro-Fidalgo,c705cdc4,Liga MX
190,Carlos Fierro,MEX,"FW,MF",FC Juárez,28,1994,7,5,327,3.6,0.28,0.00,0.28,0.28,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.06,1.67,1.39,3.61,0.28,0.00,0.28,0.28,0.28,0.04,0.00,0.04,0.04,0.04,https://fbref.com/en/players/bbd2b6b7/Carlos-Fierro,bbd2b6b7,Liga MX
191,Sebastián Fierro,MEX,MF,UANL,20,2001,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,https://fbref.com/en/players/70565276/Sebastian-Fierro,70565276,Liga MX
192,Abraham Flores,MEX,DF,Tijuana,20,2002,3,2,139,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,1.33,1.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/32a7f855/Abraham-Flores,32a7f855,Liga MX
193,Edison Flores,PER,MF,Atlas,28,1994,22,7,821,9.1,0.00,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.19,0.37,1.65,3.85,6.04,0.00,0.22,0.22,0.00,0.22,0.18,0.19,0.37,0.18,0.37,https://fbref.com/en/players/ef2c82f8/Edison-Flores,ef2c82f8,Liga MX
194,Fabricio Formiliano,URU,DF,Necaxa,29,1993,14,12,1067,11.9,0.08,0.08,0.17,0.08,0.00,0.00,0.17,0.00,0.03,0.03,0.02,0.05,0.25,3.19,0.08,0.08,0.08,0.17,0.08,0.17,0.03,0.01,0.05,0.03,0.05,https://fbref.com/en/players/aa385931/Fabricio-Formiliano,aa385931,Liga MX
195,Alexis Francisco Peña,MEX,DF,Necaxa,26,1996,34,34,3015,33.5,0.03,0.03,0.06,0.03,0.00,0.00,0.18,0.00,0.04,0.04,0.01,0.05,0.60,3.49,0.09,0.03,0.03,0.06,0.03,0.06,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/ee246a94/Alexis-Francisco-Pena,ee246a94,Liga MX
196,Nicolás Freire,ARG,DF,UNAM,28,1994,32,32,2862,31.8,0.06,0.03,0.09,0.06,0.00,0.00,0.25,0.03,0.03,0.02,0.03,0.06,0.31,3.71,0.19,0.06,0.03,0.09,0.06,0.09,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/653222cd/Nicolas-Freire,653222cd,Liga MX
197,Adonis Frías,ARG,DF,León,24,1998,13,11,1041,11.6,0.00,0.09,0.09,0.00,0.00,0.00,0.17,0.09,0.02,0.02,0.05,0.08,0.60,3.53,0.26,0.00,0.09,0.09,0.00,0.09,0.02,0.05,0.07,0.02,0.07,https://fbref.com/en/players/1b2f1090/Adonis-Frias,1b2f1090,Liga MX
198,Raymundo Fulgencio,MEX,"FW,MF",UANL,22,2000,23,13,1143,12.7,0.08,0.16,0.24,0.08,0.00,0.00,0.31,0.00,0.13,0.13,0.12,0.25,3.07,3.07,9.69,0.08,0.16,0.24,0.08,0.24,0.13,0.12,0.25,0.13,0.25,https://fbref.com/en/players/27b6a658/Raymundo-Fulgencio,27b6a658,Liga MX
199,Ramiro Funes Mori,ARG,DF,Cruz Azul,31,1991,24,24,2013,22.4,0.04,0.00,0.04,0.04,0.00,0.00,0.18,0.04,0.10,0.10,0.00,0.10,0.80,3.35,0.27,0.04,0.00,0.04,0.04,0.04,0.10,0.00,0.10,0.10,0.10,https://fbref.com/en/players/89cbc961/Ramiro-Funes-Mori,89cbc961,Liga MX
200,Rogelio Funes Mori,MEX,FW,Monterrey,31,1991,23,22,1782,19.8,0.81,0.15,0.96,0.66,0.15,0.20,0.40,0.05,0.68,0.52,0.14,0.66,1.06,1.77,6.01,0.81,0.15,0.96,0.66,0.81,0.68,0.14,0.82,0.52,0.66,https://fbref.com/en/players/bf9a2406/Rogelio-Funes-Mori,bf9a2406,Liga MX
201,Julio Furch,ARG,FW,Atlas,33,1989,27,25,1876,20.8,0.24,0.10,0.34,0.19,0.05,0.05,0.19,0.05,0.27,0.23,0.07,0.30,0.53,1.63,5.05,0.24,0.10,0.34,0.19,0.29,0.27,0.07,0.34,0.23,0.30,https://fbref.com/en/players/84d35e44/Julio-Furch,84d35e44,Liga MX
202,Alam Galindo,MEX,FW,Tijuana,21,2001,1,0,8,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/75a15d99/Alam-Galindo,75a15d99,Liga MX
203,José Galindo,MEX,DF,UNAM,24,1998,14,13,970,10.8,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.01,0.01,0.02,0.04,0.37,1.76,0.56,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/c06004ce/Jose-Galindo,c06004ce,Liga MX
204,Jesús Gallardo,MEX,DF,Monterrey,27,1994,33,24,2231,24.8,0.20,0.16,0.36,0.20,0.00,0.00,0.24,0.00,0.09,0.09,0.23,0.32,2.62,2.94,5.00,0.20,0.16,0.36,0.20,0.36,0.09,0.23,0.32,0.09,0.32,https://fbref.com/en/players/d0846b6c/Jesus-Gallardo,d0846b6c,Liga MX
205,Isaias Galván,MEX,MF,UANL,17,2005,1,0,15,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/bf9e5df6/Isaias-Galvan,bf9e5df6,Liga MX
206,Juan Gamboa,MEX,"MF,DF",Toluca,21,2001,2,0,16,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,5.00,35.0,0.00,0.00,0.00,0.00,0.00,0.09,1.00,1.08,0.09,1.08,https://fbref.com/en/players/034b513a/Juan-Gamboa,034b513a,Liga MX
207,Brian García,MEX,DF,Toluca,24,1997,16,14,1333,14.8,0.14,0.07,0.20,0.14,0.00,0.00,0.34,0.00,0.11,0.11,0.13,0.24,2.43,5.47,5.20,0.14,0.07,0.20,0.14,0.20,0.11,0.13,0.24,0.11,0.24,https://fbref.com/en/players/dfe2cfc8/Brian-Garcia,dfe2cfc8,Liga MX
208,Brian García,MEX,DF,Necaxa,24,1997,17,17,1526,17.0,0.06,0.12,0.18,0.06,0.00,0.00,0.12,0.00,0.04,0.04,0.06,0.09,1.47,3.29,2.94,0.06,0.12,0.18,0.06,0.18,0.04,0.06,0.09,0.04,0.09,https://fbref.com/en/players/dfe2cfc8/Brian-Garcia,dfe2cfc8,Liga MX
209,Denzell García,MEX,MF,FC Juárez,18,2003,18,10,943,10.5,0.10,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.07,0.07,0.01,0.09,0.76,4.29,0.76,0.10,0.00,0.10,0.10,0.10,0.07,0.01,0.08,0.07,0.08,https://fbref.com/en/players/86fc5e05/Denzell-Garcia,86fc5e05,Liga MX
210,Emiliano García,MEX,MF,Puebla,18,2003,2,0,14,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,10.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,https://fbref.com/en/players/d35757d7/Emiliano-Garcia,d35757d7,Liga MX
211,Francisco García,MEX,FW,América,18,2003,1,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/1543b95a/Francisco-Garcia,1543b95a,Liga MX
212,Gilberto García,MEX,MF,Guadalajara,21,2000,1,0,14,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/75f4c738/Gilberto-Garcia,75f4c738,Liga MX
213,Jorge García,MEX,MF,Cruz Azul,20,2002,1,0,19,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/89b04262/Jorge-Garcia,89b04262,Liga MX
214,José García,MEX,DF,Atlético,26,1996,12,10,990,11.0,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.02,0.02,0.00,0.02,0.09,1.73,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/en/players/0a9a98f7/Jose-Garcia,0a9a98f7,Liga MX
215,Alberto García Jr.,MEX,"FW,MF",Querétaro,28,1993,2,0,28,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,3.33,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/a982b2e9/Alberto-Garcia-Jr,a982b2e9,Liga MX
216,Luis García,MEX,"MF,DF",Puebla,29,1993,19,8,744,8.3,0.00,0.60,0.60,0.00,0.00,0.00,0.60,0.00,0.07,0.07,0.30,0.36,4.70,1.20,7.95,0.00,0.60,0.60,0.00,0.60,0.07,0.30,0.37,0.07,0.37,https://fbref.com/en/players/1849f698/Luis-Garcia,1849f698,Liga MX
217,Marco García,MEX,MF,UNAM,22,2000,17,3,416,4.6,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.11,0.11,0.20,0.30,2.39,7.61,3.26,0.00,0.00,0.00,0.00,0.00,0.11,0.19,0.30,0.11,0.30,https://fbref.com/en/players/2fcbe28b/Marco-Garcia,2fcbe28b,Liga MX
218,Matías García,ARG,"MF,DF",FC Juárez,30,1991,14,10,816,9.1,0.11,0.00,0.11,0.11,0.00,0.00,0.44,0.00,0.05,0.05,0.12,0.18,1.76,4.07,3.96,0.11,0.00,0.11,0.11,0.11,0.06,0.12,0.17,0.06,0.17,https://fbref.com/en/players/91e7fc9a/Matias-Garcia,91e7fc9a,Liga MX
219,Uziel García,MEX,DF,Atlético,21,2001,18,11,1082,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.01,0.01,0.06,0.07,0.75,2.42,1.50,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,https://fbref.com/en/players/7293cfc3/Uziel-Garcia,7293cfc3,Liga MX
220,Bryan Garnica,MEX,"MF,FW",Necaxa,26,1996,33,25,2107,23.4,0.09,0.13,0.21,0.09,0.00,0.00,0.13,0.00,0.06,0.06,0.18,0.24,2.18,2.31,5.73,0.09,0.13,0.21,0.09,0.21,0.05,0.18,0.23,0.05,0.23,https://fbref.com/en/players/e2190ad8/Bryan-Garnica,e2190ad8,Liga MX
