Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
287,Alexis Lefebvre,FRA,FW,Troyes,20-232,2003,3.5,0.00,0.00,0.00,0.29,1.71,1.14,1.43,0.29,0.00,0.00,0.00,0.00,3.43,0.29,2.57,10.0,https://fbref.com/en/players/4234ab1f/Alexis-Lefebvre,4234ab1f,Ligue 2
288,Jordan Lefort,FRA,DF,Angers,30-152,1993,18.0,0.17,0.00,0.00,0.94,0.78,0.06,2.00,2.11,1.11,0.00,0.00,0.00,6.39,1.83,1.17,61.1,https://fbref.com/en/players/c3e4ecbb/Jordan-Lefort,c3e4ecbb,Ligue 2
289,Sekou Lega,FRA,"FW,DF",Bastia,20-352,2003,0.9,0.00,0.00,0.00,4.44,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,1.11,3.33,0.00,100.0,https://fbref.com/en/players/588a48f2/Sekou-Lega,588a48f2,Ligue 2
290,Robin Legendre,FRA,"FW,MF",Quevilly-Rouen,21-280,2002,1.7,0.00,0.00,0.00,2.94,2.35,0.00,0.00,0.00,1.18,0.00,0.00,0.00,3.53,5.29,2.35,69.2,https://fbref.com/en/players/75efe2f4/Robin-Legendre,75efe2f4,Ligue 2
291,Nicolas Lemaître,FRA,GK,Troyes,26-361,1997,3.5,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.57,0.00,100.0,https://fbref.com/en/players/586ef3a3/Nicolas-Lemaitre,586ef3a3,Ligue 2
292,Pierre Lemonnier,FRA,DF,Guingamp,30-186,1993,10.5,0.19,0.10,0.10,0.57,1.62,0.00,0.10,1.90,1.24,0.00,0.10,0.00,6.76,5.33,1.90,73.7,https://fbref.com/en/players/cebfdc61/Pierre-Lemonnier,cebfdc61,Ligue 2
293,Donovan Léon,GUF,GK,Auxerre,31-066,1992,19.0,0.00,0.00,0.00,0.05,0.26,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.89,0.32,0.05,85.7,https://fbref.com/en/players/51c83a90/Donovan-Leon,51c83a90,Ligue 2
294,Benjamin Leroy,FRA,GK,Quevilly-Rouen,34-276,1989,17.0,0.06,0.00,0.00,0.12,0.24,0.00,0.00,0.06,0.06,0.00,0.12,0.00,2.00,0.18,0.00,100.0,https://fbref.com/en/players/1e7aea56/Benjamin-Leroy,1e7aea56,Ligue 2
295,Dimitri Liénard,FRA,"MF,DF",Bastia,35-329,1988,11.6,0.26,0.00,0.00,1.12,2.33,0.26,6.55,1.29,0.86,0.00,0.00,0.00,6.55,0.86,1.03,45.5,https://fbref.com/en/players/f7691f63/Dimitri-Lienard,f7691f63,Ligue 2
296,Tanguy Lienard,FRA,DF,Valenciennes,18-279,2005,1.9,0.53,0.00,0.00,1.58,1.05,0.00,1.58,1.58,1.58,0.00,0.00,0.00,8.42,2.11,2.63,44.4,https://fbref.com/en/players/78f4035d/Tanguy-Lienard,78f4035d,Ligue 2
297,Makabi Lilepo,COD,"FW,MF",Valenciennes,26-165,1997,8.3,0.00,0.00,0.00,0.60,1.93,0.36,1.93,0.60,0.24,0.00,0.12,0.00,2.41,0.84,3.73,18.4,https://fbref.com/en/players/73e0a7e4/Makabi-Lilepo,73e0a7e4,Ligue 2
298,Allan Linguet,FRA,DF,Valenciennes,24-144,1999,13.5,0.30,0.00,0.00,0.67,2.52,0.00,1.56,1.41,0.89,0.07,0.00,0.00,5.48,0.67,1.41,32.1,https://fbref.com/en/players/36807c98/Allan-Linguet,36807c98,Ligue 2
299,Raphaël Lipinski,FRA,"DF,MF",Rodez Aveyron,21-162,2002,5.4,0.19,0.00,0.00,1.48,0.74,0.00,5.93,1.11,2.04,0.00,0.00,0.00,6.48,1.11,2.04,35.3,https://fbref.com/en/players/d246ee7b/Raphael-Lipinski,d246ee7b,Ligue 2
300,Jérémy Livolant,FRA,FW,Bordeaux,25-364,1998,11.1,0.09,0.00,0.00,1.44,2.34,0.90,6.22,0.45,0.81,0.00,0.00,0.00,4.50,0.54,1.08,33.3,https://fbref.com/en/players/4f3768f1/Jeremy-Livolant,4f3768f1,Ligue 2
301,Victor Lobry,FRA,"MF,DF",Saint-Étienne,28-206,1995,3.6,0.28,0.00,0.00,1.94,1.11,0.00,2.50,1.39,1.39,0.00,0.00,0.00,6.39,0.28,1.39,16.7,https://fbref.com/en/players/8e88e3bf/Victor-Lobry,8e88e3bf,Ligue 2
302,Julien López,ALG,"FW,MF",Paris FC,31-313,1992,3.0,0.00,0.00,0.00,2.00,1.33,0.00,4.33,0.67,0.67,0.00,0.00,0.00,5.33,0.00,1.33,0.0,https://fbref.com/en/players/bb288dae/Julien-Lopez,bb288dae,Ligue 2
303,Joseph Lopy,SEN,MF,Angers,31-299,1992,15.0,0.07,0.00,0.00,2.00,1.07,0.00,0.13,1.00,1.33,0.00,0.00,0.00,7.93,0.73,1.40,34.4,https://fbref.com/en/players/3886c982/Joseph-Lopy,3886c982,Ligue 2
304,Samuel Loric,FRA,DF,Quevilly-Rouen,23-187,2000,12.3,0.16,0.00,0.00,1.63,1.87,0.00,3.01,2.85,2.28,0.00,0.00,0.00,6.50,2.85,1.63,63.6,https://fbref.com/en/players/9004f318/Samuel-Loric,9004f318,Ligue 2
305,Matéo Loubatieres,FRA,MF,Bastia,20-115,2003,1.6,0.00,0.00,0.00,2.50,1.25,0.00,4.38,0.00,1.25,0.00,0.00,0.00,6.88,0.63,0.00,100.0,https://fbref.com/en/players/419b3fd0/Mateo-Loubatieres,419b3fd0,Ligue 2
306,Jean Louchet,FRA,GK,Valenciennes,27-036,1996,19.0,0.05,0.00,0.00,0.00,0.58,0.00,0.00,0.05,0.00,0.00,0.00,0.00,1.42,0.47,0.00,100.0,https://fbref.com/en/players/109f8da7/Jean-Louchet,109f8da7,Ligue 2
307,Dylan Louiserre,FRA,MF,Guingamp,28-340,1995,15.5,0.32,0.00,0.00,1.55,0.90,0.00,0.45,0.84,1.10,0.06,0.00,0.00,7.29,0.39,1.42,21.4,https://fbref.com/en/players/a5f04eee/Dylan-Louiserre,a5f04eee,Ligue 2
308,Josias Lukembila,SUI,"FW,MF",Paris FC,24-121,1999,10.3,0.10,0.00,0.00,1.36,1.36,0.49,2.04,0.49,1.55,0.00,0.00,0.00,3.59,1.36,1.46,48.3,https://fbref.com/en/players/f4a0e9cc/Josias-Lukembila,f4a0e9cc,Ligue 2
309,Taylor Luvambo,COD,MF,Guingamp,24-187,1999,1.8,0.00,0.00,0.00,1.67,3.33,0.00,1.11,0.00,1.11,0.00,0.00,0.00,8.33,1.11,1.11,50.0,https://fbref.com/en/players/5b2bfb94/Taylor-Luvambo,5b2bfb94,Ligue 2
310,Youssouf M'Changama,COM,MF,Troyes,33-132,1990,8.7,0.00,0.00,0.00,1.03,1.26,0.23,2.87,1.15,0.57,0.00,0.00,0.00,5.75,0.57,0.57,50.0,https://fbref.com/en/players/e05082d1/Youssouf-MChangama,e05082d1,Ligue 2
311,Issouf Macalou,CIV,"FW,MF",Valenciennes,25-012,1998,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/14a7f931/Issouf-Macalou,14a7f931,Ligue 2
312,Eros Maddy,NED,"FW,MF",Auxerre,22-337,2001,1.0,0.00,0.00,0.00,2.00,6.00,1.00,3.00,1.00,1.00,0.00,0.00,0.00,5.00,0.00,2.00,0.0,https://fbref.com/en/players/0ed50019/Eros-Maddy,0ed50019,Ligue 2
313,Louis Mafouta,CTA,"FW,MF",Amiens,29-190,1994,14.7,0.34,0.00,0.00,0.54,1.36,0.88,0.41,0.61,0.14,0.14,0.00,0.00,2.52,1.84,1.50,55.1,https://fbref.com/en/players/bec3d251/Louis-Mafouta,bec3d251,Ligue 2
314,Julien Maggiotti,FRA,"MF,FW",Bastia,28-121,1995,4.5,0.44,0.00,0.00,1.78,1.33,0.00,4.22,0.44,0.67,0.00,0.00,0.00,4.44,0.22,2.44,8.3,https://fbref.com/en/players/dee646cb/Julien-Maggiotti,dee646cb,Ligue 2
315,Moise Mahop,CMR,DF,Annecy,23-300,2000,14.2,0.28,0.00,0.00,1.20,0.63,0.00,2.61,0.99,1.20,0.00,0.00,0.00,7.68,0.70,0.85,45.5,https://fbref.com/en/players/834b8025/Moise-Mahop,834b8025,Ligue 2
316,Stone Mambo,,DF,Rodez Aveyron,24-289,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,https://fbref.com/en/players/e5c536da/Stone-Mambo,e5c536da,Ligue 2
317,Hianga Mananga Mbock,FRA,MF,Caen,24-011,1999,4.4,0.23,0.00,0.00,3.18,2.50,0.00,0.45,0.91,1.82,0.00,0.00,0.00,10.2,2.27,1.14,66.7,https://fbref.com/en/players/0f86995c/Hianga-Mananga-Mbock,0f86995c,Ligue 2
318,Vincent Manceau,FRA,DF,Guingamp,34-182,1989,2.7,0.00,0.00,0.00,0.74,1.85,0.00,2.22,0.74,1.48,0.00,0.00,0.00,4.81,1.48,1.48,50.0,https://fbref.com/en/players/c26a3918/Vincent-Manceau,c26a3918,Ligue 2
319,Cyril Mandouki,MTQ,MF,Paris FC,32-140,1991,16.3,0.18,0.06,0.00,1.41,1.47,0.12,1.17,1.35,0.74,0.00,0.00,0.00,7.06,1.17,1.10,51.4,https://fbref.com/en/players/30834b83/Cyril-Mandouki,30834b83,Ligue 2
320,Anthony Mandrea,ALG,GK,Caen,27-014,1996,18.0,0.11,0.00,0.00,0.00,0.22,0.00,0.00,0.06,0.00,0.00,0.00,0.00,1.50,0.33,0.00,100.0,https://fbref.com/en/players/f7d3a773/Anthony-Mandrea,f7d3a773,Ligue 2
321,Thomas Mangani,FRA,MF,Ajaccio,36-254,1987,15.5,0.19,0.00,0.00,1.03,0.90,0.00,2.52,2.13,0.90,0.00,0.06,0.00,8.77,2.39,1.94,55.2,https://fbref.com/en/players/c801616a/Thomas-Mangani,c801616a,Ligue 2
322,Jean Marcelin,FRA,DF,Bordeaux,23-330,2000,3.2,0.31,0.00,0.00,2.50,1.56,0.00,0.00,0.63,1.25,0.00,0.00,0.00,6.25,1.88,1.25,60.0,https://fbref.com/en/players/54d4d5f3/Jean-Marcelin,54d4d5f3,Ligue 2
323,Vincent Marchetti,FRA,MF,Ajaccio,26-188,1997,12.7,0.24,0.00,0.00,0.71,1.10,0.00,1.50,0.94,0.94,0.00,0.00,0.00,5.51,0.47,0.39,54.5,https://fbref.com/en/players/740f00ac/Vincent-Marchetti,740f00ac,Ligue 2
324,Loïs Martins,FRA,"MF,DF",Stade Laval,19-333,2004,0.1,10.0,0.00,0.00,10.0,10.0,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,https://fbref.com/en/players/a9857d92/Lois-Martins,a9857d92,Ligue 2
325,Pape Massar Djitte,SEN,FW,Pau FC,20-334,2003,0.3,0.00,0.00,0.00,0.00,3.33,0.00,6.67,3.33,3.33,0.00,0.00,0.00,6.67,0.00,0.00,,https://fbref.com/en/players/032c5b29/Pape-Massar-Djitte,032c5b29,Ligue 2
326,Julien Masson,FRA,MF,Valenciennes,25-204,1998,12.8,0.47,0.00,0.00,2.11,1.80,0.00,0.39,1.41,1.64,0.00,0.00,0.00,7.58,1.02,1.09,48.1,https://fbref.com/en/players/f6b1fa16/Julien-Masson,f6b1fa16,Ligue 2
327,Isaac Matondo,FRA,"MF,FW",US Concarneau,24-290,1999,4.1,0.24,0.00,0.00,1.95,3.90,0.24,1.22,0.24,0.73,0.00,0.00,0.00,4.88,2.20,1.71,56.3,https://fbref.com/en/players/f340e64f/Isaac-Matondo,f340e64f,Ligue 2
328,Jean Mattéo Bahoya,FRA,"MF,FW",Angers,18-246,2005,7.7,0.52,0.00,0.00,1.17,1.56,0.13,0.78,1.17,1.17,0.00,0.00,0.00,7.79,0.65,1.43,31.3,https://fbref.com/en/players/70d4c949/Jean-Matteo-Bahoya,70d4c949,Ligue 2
329,Brice Maubleu,FRA,GK,Grenoble,34-038,1989,17.0,0.06,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.06,0.00,100.0,https://fbref.com/en/players/5748ef07/Brice-Maubleu,5748ef07,Ligue 2
330,Fernand Mayembo,CGO,DF,Ajaccio,27-364,1996,1.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,4.00,2.00,2.00,50.0,https://fbref.com/en/players/b20cc590/Fernand-Mayembo,b20cc590,Ligue 2
331,Derek Mazou-Sacko,FRA,"MF,DF",Troyes,19-094,2004,4.5,0.22,0.00,0.00,2.22,0.67,0.22,0.22,0.89,0.89,0.00,0.00,0.00,2.89,1.11,1.56,41.7,https://fbref.com/en/players/810edef9/Derek-Mazou-Sacko,810edef9,Ligue 2
332,Baye Mbaye,SEN,"DF,MF",Bastia,19-361,2004,1.7,0.00,0.00,0.00,1.18,1.18,0.00,2.35,1.76,1.76,0.00,0.00,0.00,9.41,1.76,2.35,42.9,https://fbref.com/en/players/f789b316/Baye-Mbaye,f789b316,Ligue 2
333,Freddy Mbemba,FRA,"MF,FW",Dunkerque,21-023,2002,0.4,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,10.0,0.00,5.00,0.0,https://fbref.com/en/players/fbf4efc9/Freddy-Mbemba,fbf4efc9,Ligue 2
334,Moustapha Mbow,SEN,DF,Paris FC,23-306,2000,18.2,0.00,0.00,0.00,0.49,0.71,0.00,0.00,1.54,1.04,0.00,0.00,0.00,7.31,2.20,1.43,60.6,https://fbref.com/en/players/3f3a2cba/Moustapha-Mbow,3f3a2cba,Ligue 2
335,Daylam Meddah,FRA,MF,Caen,21-094,2002,0.6,0.00,0.00,0.00,10.0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,6.67,8.33,3.33,71.4,https://fbref.com/en/players/98f4acf7/Daylam-Meddah,98f4acf7,Ligue 2
336,Farid El Melali,ALG,"MF,FW",Angers,26-248,1997,8.1,0.12,0.00,0.00,1.85,3.21,0.12,1.60,0.99,1.23,0.00,0.00,0.00,6.54,0.49,1.11,30.8,https://fbref.com/en/players/d21e361a/Farid-El-Melali,d21e361a,Ligue 2
337,Joseph Mendes,GNB,FW,Rodez Aveyron,32-284,1991,0.1,0.00,0.00,0.00,20.0,10.0,0.00,0.00,10.0,0.00,0.00,0.00,0.00,10.0,0.00,10.0,0.0,https://fbref.com/en/players/d93c6b04/Joseph-Mendes,d93c6b04,Ligue 2
338,Alexandre Mendy,GNB,FW,Caen,29-294,1994,17.4,0.00,0.00,0.00,1.03,1.90,1.26,0.46,0.17,0.23,0.00,0.00,0.00,2.24,4.02,3.22,55.6,https://fbref.com/en/players/e067808c/Alexandre-Mendy,e067808c,Ligue 2
339,Arial Mendy,SEN,DF,Grenoble,29-062,1994,6.5,0.31,0.00,0.00,0.77,0.62,0.15,3.23,2.31,0.77,0.00,0.00,0.00,8.31,1.69,0.62,73.3,https://fbref.com/en/players/9f0f4b49/Arial-Mendy,9f0f4b49,Ligue 2
340,Batista Mendy,FRA,MF,Angers,23-361,2000,2.2,0.91,0.00,0.00,3.64,1.82,0.45,0.00,0.91,2.27,0.00,0.00,0.00,10.5,0.91,0.91,50.0,https://fbref.com/en/players/e472a6f6/Batista-Mendy,e472a6f6,Ligue 2
341,Nobel Mendy,FRA,"FW,DF",Paris FC,19-127,2004,0.8,0.00,0.00,0.00,0.00,2.50,0.00,1.25,1.25,0.00,0.00,0.00,0.00,3.75,0.00,0.00,,https://fbref.com/en/players/7e64e657/Nobel-Mendy,7e64e657,Ligue 2
342,Gideon Mensah,GHA,DF,Auxerre,25-174,1998,14.2,0.28,0.00,0.00,1.55,0.85,0.14,5.42,1.41,1.90,0.00,0.00,0.00,9.58,0.92,0.77,54.2,https://fbref.com/en/players/9bdd8118/Gideon-Mensah,9bdd8118,Ligue 2
343,Nicolas Mercier,FRA,FW,Auxerre,20-343,2003,0.1,0.00,0.00,0.00,20.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/e63b0884/Nicolas-Mercier,e63b0884,Ligue 2
344,Yanis Merdji,ALG,FW,US Concarneau,30-071,1993,6.4,0.31,0.00,0.00,1.41,2.19,1.09,0.16,0.63,0.47,0.00,0.00,0.00,3.44,0.63,2.19,22.2,https://fbref.com/en/players/f083f3a6/Yanis-Merdji,f083f3a6,Ligue 2
345,Mehdi Merghem,FRA,MF,Guingamp,26-173,1997,11.3,0.09,0.00,0.00,1.15,2.04,0.09,12.2,0.35,2.74,0.00,0.00,0.00,6.55,0.80,0.80,50.0,https://fbref.com/en/players/49000148/Mehdi-Merghem,49000148,Ligue 2
346,Mathieu Michel,FRA,GK,Ajaccio,32-126,1991,10.0,0.10,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.10,0.00,100.0,https://fbref.com/en/players/e39f8724/Mathieu-Michel,e39f8724,Ligue 2
347,Clément Michelin,FRA,DF,Bordeaux,26-242,1997,14.3,0.42,0.00,0.00,1.68,2.31,0.07,7.13,1.61,1.12,0.00,0.00,0.00,5.38,1.68,0.98,63.2,https://fbref.com/en/players/cb9ec45d/Clement-Michelin,cb9ec45d,Ligue 2
348,Iyad Mohamed,COM,MF,Pau FC,22-309,2001,1.5,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.67,2.00,0.00,0.00,0.00,8.00,1.33,0.67,66.7,https://fbref.com/en/players/04ccaee7/Iyad-Mohamed,04ccaee7,Ligue 2
349,Thomas Monconduit,FRA,MF,Saint-Étienne,32-332,1991,4.2,0.24,0.00,0.00,2.38,0.71,0.00,0.71,1.19,2.14,0.00,0.00,0.00,6.19,0.71,1.43,33.3,https://fbref.com/en/players/84d94b91/Thomas-Monconduit,84d94b91,Ligue 2
350,Adrien Monfray,FRA,DF,Grenoble,33-019,1990,17.0,0.18,0.00,0.00,0.76,0.88,0.00,0.06,2.00,1.53,0.00,0.00,0.00,9.82,2.94,1.82,61.7,https://fbref.com/en/players/0d332068/Adrien-Monfray,0d332068,Ligue 2
351,Taylor Moore,ENG,DF,Valenciennes,26-241,1997,15.0,0.13,0.00,0.00,0.67,0.33,0.00,0.40,1.40,0.80,0.00,0.07,0.00,4.93,3.13,1.67,65.3,https://fbref.com/en/players/6ca8c0d9/Taylor-Moore,6ca8c0d9,Ligue 2
352,Kevin Mouanga,FRA,DF,Annecy,23-168,2000,11.9,0.17,0.08,0.00,0.76,0.42,0.00,0.17,1.60,0.76,0.00,0.00,0.17,9.50,2.02,1.60,55.8,https://fbref.com/en/players/b095d5b8/Kevin-Mouanga,b095d5b8,Ligue 2
353,Baptiste Mouazan,FRA,"MF,FW",US Concarneau,22-103,2001,14.8,0.14,0.00,0.00,0.81,2.36,0.07,4.73,0.54,1.15,0.00,0.00,0.00,5.14,0.20,0.68,23.1,https://fbref.com/en/players/81ac108d/Baptiste-Mouazan,81ac108d,Ligue 2
354,Aimen Moueffek,FRA,MF,Saint-Étienne,22-274,2001,8.0,0.00,0.00,0.00,3.00,2.50,0.00,0.50,0.75,1.38,0.00,0.00,0.00,8.25,1.00,2.13,32.0,https://fbref.com/en/players/2591b066/Aimen-Moueffek,2591b066,Ligue 2
355,Louis Mouton,FRA,MF,Pau FC,21-219,2002,12.2,0.16,0.00,0.00,1.56,0.82,0.08,1.39,0.74,2.13,0.00,0.00,0.00,7.46,0.66,1.39,32.0,https://fbref.com/en/players/c37823fe/Louis-Mouton,c37823fe,Ligue 2
356,Lionel Mpasi,COD,GK,Rodez Aveyron,29-160,1994,18.0,0.06,0.06,0.00,0.11,0.17,0.00,0.00,0.00,0.06,0.00,0.06,0.00,1.67,0.11,0.06,66.7,https://fbref.com/en/players/5c6b0637/Lionel-Mpasi,5c6b0637,Ligue 2
357,Noa Mupemba,FRA,"FW,MF",Stade Laval,21-165,2002,0.2,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,5.00,5.00,50.0,https://fbref.com/en/players/ca38e1d4/Noa-Mupemba,ca38e1d4,Ligue 2
358,Abdallah N'dour,SEN,DF,Guingamp,30-019,1993,6.7,0.15,0.00,0.00,1.64,0.60,0.15,2.84,0.75,0.90,0.00,0.00,0.00,5.37,2.69,2.09,56.3,https://fbref.com/en/players/4749367a/Abdallah-Ndour,4749367a,Ligue 2
359,Loïc N'Gatta,FRA,DF,Auxerre,20-028,2003,1.0,0.00,0.00,0.00,0.00,2.00,0.00,10.0,0.00,7.00,0.00,0.00,0.00,12.0,0.00,1.00,0.0,https://fbref.com/en/players/b1fe3000/Loic-NGatta,b1fe3000,Ligue 2
360,Vital N'Simba,COD,"DF,FW",Bordeaux,30-184,1993,10.0,0.10,0.00,0.00,1.20,1.30,0.10,5.50,1.30,1.80,0.00,0.00,0.00,5.60,1.00,1.20,45.5,https://fbref.com/en/players/249ac66d/Vital-NSimba,249ac66d,Ligue 2
361,Mickael Nade,FRA,DF,Saint-Étienne,24-310,1999,4.8,0.00,0.00,0.00,0.83,1.04,0.00,0.00,2.50,1.04,0.00,0.21,0.00,5.83,1.25,1.04,54.5,https://fbref.com/en/players/a6b6fa6e/Mickael-Nade,a6b6fa6e,Ligue 2
362,Zakaria Naidji,ALG,"FW,MF",Stade Laval,28-354,1995,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,2.86,0.00,0.00,0.00,7.14,1.43,1.43,50.0,https://fbref.com/en/players/aa814e76/Zakaria-Naidji,aa814e76,Ligue 2
363,Papa Ndiaga Yade,SEN,MF,Quevilly-Rouen,24-003,2000,9.8,0.10,0.10,0.00,2.24,1.12,0.41,3.37,0.71,0.92,0.00,0.00,0.00,5.10,1.73,1.53,53.1,https://fbref.com/en/players/87e9c7cd/Papa-Ndiaga-Yade,87e9c7cd,Ligue 2
364,Noha Ndombasi Nlandu,FRA,FW,US Concarneau,22-255,2001,9.1,0.00,0.00,0.00,1.98,1.87,0.11,2.09,0.11,0.55,0.00,0.00,0.00,1.76,0.11,1.32,7.7,https://fbref.com/en/players/82b16936/Noha-Ndombasi-Nlandu,82b16936,Ligue 2
365,Loïc Nestor,FRA,DF,Grenoble,34-233,1989,4.7,0.00,0.00,0.00,1.49,0.43,0.00,0.00,1.49,0.00,0.00,0.00,0.00,5.96,1.91,1.06,64.3,https://fbref.com/en/players/bb53ee38/Loic-Nestor,bb53ee38,Ligue 2
366,Oumar Ngom,MTN,MF,Pau FC,19-305,2004,2.1,0.00,0.00,0.00,2.38,2.86,0.00,1.90,0.95,0.48,0.00,0.00,0.00,7.14,1.43,2.86,33.3,https://fbref.com/en/players/2fd5aca2/Oumar-Ngom,2fd5aca2,Ligue 2
367,Ahmad Ngouyamsa,CMR,DF,Rodez Aveyron,23-018,2000,14.9,0.27,0.00,0.00,1.48,1.14,0.07,2.28,1.48,1.48,0.00,0.00,0.00,8.39,1.01,1.54,39.5,https://fbref.com/en/players/8413ceb1/Ahmad-Ngouyamsa,8413ceb1,Ligue 2
368,Abdoulaye Niakhate Ndiaye,SEN,DF,Troyes,21-273,2002,17.0,0.41,0.00,0.00,1.12,0.82,0.00,0.06,1.41,1.47,0.00,0.00,0.06,6.24,1.88,2.06,47.8,https://fbref.com/en/players/b8cd2ae4/Abdoulaye-Niakhate-Ndiaye,b8cd2ae4,Ligue 2
369,Ibrahima Niane,SEN,"FW,MF",Angers,24-303,1999,5.9,0.34,0.00,0.00,2.54,2.37,1.36,0.17,0.17,0.17,0.00,0.00,0.00,2.54,2.03,3.05,40.0,https://fbref.com/en/players/46faabfa/Ibrahima-Niane,46faabfa,Ligue 2
370,Jovan Nišić,SRB,DF,Pau FC,25-311,1998,0.1,0.00,0.00,0.00,20.0,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,https://fbref.com/en/players/c6c71b82/Jovan-Nisic,c6c71b82,Ligue 2
371,Yonis Njoh,FRA,"FW,MF",Pau FC,19-356,2004,3.4,0.29,0.00,0.00,1.76,1.47,0.00,0.59,1.47,0.88,0.00,0.00,0.00,3.82,0.88,1.47,37.5,https://fbref.com/en/players/f9151962/Yonis-Njoh,f9151962,Ligue 2
372,Obed Nkambadio,FRA,GK,Paris FC,20-335,2003,10.5,0.19,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.48,0.10,83.3,https://fbref.com/en/players/c15e8d9e/Obed-Nkambadio,c15e8d9e,Ligue 2
373,Niels Nkounkou,FRA,DF,Saint-Étienne,23-068,2000,1.0,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,5.00,2.00,1.00,66.7,https://fbref.com/en/players/f5b281e7/Niels-Nkounkou,f5b281e7,Ligue 2
374,Marius Noubissi,CMR,"FW,DF",Valenciennes,27-041,1996,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,13.3,42.9,https://fbref.com/en/players/60585cdb/Marius-Noubissi,60585cdb,Ligue 2
375,Riad Nouri,FRA,"MF,FW",Ajaccio,38-215,1985,6.9,0.00,0.00,0.00,0.72,1.01,0.72,3.62,0.87,0.87,0.00,0.00,0.00,6.38,0.72,1.45,33.3,https://fbref.com/en/players/374fbf7d/Riad-Nouri,374fbf7d,Ligue 2
376,Samuel Ntamack,CMR,FW,Annecy,22-256,2001,8.4,0.12,0.00,0.00,1.43,1.31,0.60,0.00,0.12,0.00,0.12,0.00,0.00,3.10,2.14,5.00,30.0,https://fbref.com/en/players/1504e009/Samuel-Ntamack,1504e009,Ligue 2
377,Emmanuel Ntim,GHA,DF,Caen,27-302,1996,11.5,0.26,0.00,0.00,1.13,1.04,0.09,0.00,1.30,0.87,0.00,0.09,0.00,5.65,2.70,0.87,75.6,https://fbref.com/en/players/59045046/Emmanuel-Ntim,59045046,Ligue 2
378,Natanael Ntolla,FRA,FW,Grenoble,24-191,1999,3.9,0.26,0.00,0.00,1.54,0.77,1.03,7.18,0.51,1.79,0.00,0.00,0.00,4.62,0.26,0.77,25.0,https://fbref.com/en/players/58b9ba00/Natanael-Ntolla,58b9ba00,Ligue 2
379,Johann Obiang,GAB,DF,Pau FC,30-187,1993,12.0,0.33,0.00,0.00,2.42,0.92,0.08,4.75,1.50,0.67,0.00,0.08,0.00,6.00,1.00,1.42,41.4,https://fbref.com/en/players/c3512013/Johann-Obiang,c3512013,Ligue 2
380,Yllan Okou,FRA,DF,Bastia,21-016,2002,8.0,0.00,0.00,0.00,0.63,0.25,0.00,0.13,2.00,0.63,0.00,0.13,0.00,5.63,1.88,2.25,45.5,https://fbref.com/en/players/fa753b79/Yllan-Okou,fa753b79,Ligue 2
381,Junior Olaitan,BEN,FW,Troyes,21-244,2002,3.8,0.53,0.00,0.00,1.58,1.58,0.26,1.58,1.05,2.11,0.00,0.00,0.00,6.05,1.32,2.37,35.7,https://fbref.com/en/players/481e0606/Junior-Olaitan,481e0606,Ligue 2
382,Ado Onaiwu,JPN,FW,Auxerre,28-061,1995,8.6,0.12,0.00,0.00,0.58,1.63,0.23,0.35,0.35,0.35,0.00,0.00,0.00,2.67,3.72,3.26,53.3,https://fbref.com/en/players/ff4df82e/Ado-Onaiwu,ff4df82e,Ligue 2
